啊	a
稗	bdi
拜	bdl
柏	bdn
百	bdr
败	bdt
佰	bdz
贲	bfb
笨	bfg
锛	bfh
畚	bfl
栟	bfn
苯	bfq
犇	bft
奔	bfw
倴	bfz
祊	bgc
蚌	bgf
镚	bgh
绷	bgk
迸	bgl
甏	bgo
甭	bgr
嘣	bgs
琫	bgu
泵	bgx
蹦	bgy
膀	bha
搒	bhe
蚌	bhf
镑	bhh
绑	bhk
棒	bhn
塝	bho
浜	bhp
蒡	bhq
邦	bhr
𠳐	bhs
玤	bhu
磅	bhx
傍	bhz
鲾	bia
避	bib
裨	bic
闭	bid
币	bif
笔	big
铋	bih
秘	bii
诐	bik
弊	bil
毕	bin
陛	bio
泌	bip
蔽	biq
逼	bir
鄙	bis
畀	bit
碧	biu
必	biv
庇	biw
鼻	bix
跸	biy
彼	biz
靽	bja
般	bjc
搬	bje
瓣	bjg
钣	bjh
昄	bjj
绊	bjk
半	bjl
版	bjm
板	bjn
坂	bjo
湴	bjp
班	bju
瘢	bjw
伴	bjz
屏	bkb
兵	bkc
摒	bke
蛃	bkf
炳	bkg
秉	bki
昺	bkj
饼	bkl
柄	bkn
禀	bko
冰	bkp
丙	bkr
病	bkw
鞭	bma
遍	bmb
褊	bmc
匾	bmd
抃	bme
蝙	bmf
辩	bmg
昪	bmj
编	bmk
弁	bml
卞	bmo
汴	bmp
苄	bmq
变	bmr
贬	bmt
忭	bmv
砭	bmx
便	bmz
彪	bna
裱	bnc
飑	bnd
摽	bne
婊	bnf
熛	bng
镖	bnh
标	bnn
瀌	bnp
藨	bnq
骉	bnt
飙	bnw
俵	bnz
脖	boa
勃	bob
舶	boc
播	boe
簸	bog
钵	boh
馞	boi
僰	boj
饽	bol
柏	bon
亳	boo
波	bop
薄	boq
啵	bos
驳	bot
玻	bou
剥	bov
礴	box
跛	boy
伯	boz
憋	bpl
瘪	bpw
癿	bpx
卜	bua
布	bub
补	buc
醭	bud
捕	bue
簿	bug
钚	buh
晡	buj
埠	buo
逋	buq
哺	bus
怖	buv
步	buy
堡	buz
鞁	bwa
臂	bwb
褙	bwc
焙	bwg
钡	bwh
狈	bwi
北	bwm
杯	bwn
备	bwp
蓓	bwq
呗	bws
贝	bwt
琲	bwu
悖	bwv
卑	bwx
倍	bwz
嚓	cas
艚	ccc
操	cce
螬	ccf
槽	ccn
漕	ccp
曹	ccr
嘈	ccs
糙	ccv
𥕢	ccx
彩	cda
裁	cdb
猜	cdi
睬	cdj
材	cdn
蔡	cdq
财	cdt
踩	cdy
偲	cdz
册	ced
测	cep
恻	cev
厕	cew
侧	cez
参	cfl
涔	cfp
层	cgb
嶒	cgo
噌	cgs
蹭	cgy
舱	chc
沧	chp
苍	chq
仓	cht
伧	chz
辞	cib
祠	cic
刺	cij
词	cik
慈	cil
瓷	cip
茨	ciq
呲	cis
赐	cit
玼	ciu
糍	civ
疵	ciw
磁	cix
此	ciy
伺	ciz
餐	cjb
灿	cjg
䅟	cji
骖	cjt
璨	cju
惨	cjv
蚕	cjw
黪	cjx
鹾	coa
措	coe
锉	coh
棤	con
嵯	coo
莝	coq
矬	cor
瑳	cou
厝	cow
磋	cox
蹉	coy
攒	cre
爨	crf
篡	crg
镩	crh
汆	crt
蹿	cry
聪	csa
熜	csg
囱	csj
枞	csn
淙	csp
葱	csq
丛	cst
琮	csu
悰	csv
匆	csx
殂	cub
醋	cud
簇	cug
猝	cui
卒	cuo
蔟	cuq
粗	cuv
蹴	cuy
徂	cuz
翠	cvb
摧	cve
缞	cvk
榱	cvn
崔	cvo
淬	cvp
萃	cvq
啐	cvs
毳	cvt
璀	cvu
粹	cvv
瘁	cvw
催	cvz
存	cyb
皴	cyl
邨	cyr
忖	cyv
腠	cza
辏	czc
鞑	daa
褡	dac
打	dae
妲	daf
答	dag
𨱏	dah
垯	dao
溚	dap
荙	daq
哒	das
沓	dat
怛	dav
达	daw
鿎	dax
跶	day
鱽	dca
祷	dcc
捣	dce
岛	dcf
稻	dci
道	dcl
导	dco
盗	dcp
刀	dcq
叨	dcs
纛	dcu
悼	dcv
蹈	dcy
倒	dcz
戴	ddb
轪	ddc
绐	ddk
怠	ddl
埭	ddo
叇	ddr
呆	dds
骀	ddt
玳	ddu
逮	ddv
大	ddw
代	ddz
锝	deh
地	deo
嘚	des
德	dez
登	dgb
灯	dgg
镫	dgh
瞪	dgj
嶝	dgo
邓	dgp
噔	dgs
璒	dgu
磴	dgx
蹬	dgy
裆	dhc
挡	dhe
筜	dhg
铛	dhh
谠	dhk
党	dhm
档	dhn
垱	dho
𬍡	dhp
荡	dhq
凼	dht
珰	dhu
砀	dhx
鞮	dia
敌	dib
禘	dic
抵	die
娣	dif
第	dig
镝	dih
狄	dii
睇	dij
缔	dik
弟	dil
帝	dim
棣	din
地	dio
滴	dip
蒂	diq
髢	dir
嘀	dis
迪	dit
玓	diu
邸	div
底	diw
砥	dix
骶	diy
低	diz
胆	dja
殚	djb
丹	djd
担	dje
箪	djg
旦	djj
诞	djk
弹	djl
亶	djo
淡	djp
萏	djq
单	djr
啖	djs
赕	djt
氮	dju
惮	djv
疸	djw
石	djx
蛋	djy
儋	djz
腚	dka
顶	dkb
酊	dkd
钉	dkh
盯	dkj
订	dkk
萣	dkq
叮	dks
町	dkt
玎	dku
疔	dkw
碇	dkx
仃	dkz
殿	dmb
典	dmd
垫	dme
簟	dmg
钿	dmh
奠	dml
巅	dmo
淀	dmp
电	dmt
玷	dmu
惦	dmv
店	dmw
碘	dmx
踮	dmy
佃	dmz
鲷	dna
雕	dnd
钓	dnh
貂	dni
调	dnk
刁	dnl
窎	dnm
凋	dnp
吊	dns
碉	dnx
舵	doc
朵	dod
掇	doe
铎	doh
躲	doj
饳	dol
堕	doo
剟	dop
哆	dos
驮	dot
惰	dov
夺	dow
踱	doy
鲽	dpa
耋	dpb
蝶	dpf
昳	dpj
谍	dpk
牒	dpm
楪	dpn
堞	dpo
叠	dpp
迭	dpr
喋	dps
碟	dpx
跌	dpy
铥	dqh
端	dre
段	drf
煅	drg
锻	drh
缎	drk
椴	drn
塅	dro
短	drr
瑖	dru
胴	dsa
东	dsc
𬟽	dsf
栋	dsn
垌	dso
冬	dsp
董	dsq
咚	dss
氡	dsu
懂	dsv
硐	dsx
侗	dsz
督	dua
阇	dud
妒	duf
笃	dug
镀	duh
独	dui
睹	duj
读	duk
厾	dul
牍	dum
杜	dun
堵	duo
渡	dup
芏	duq
嘟	dus
赌	dut
毒	duu
度	duw
黩	dux
髑	duy
祋	dvc
兑	dvl
队	dvo
怼	dvp
碓	dvx
嘚	dws
嗲	dxs
趸	dyb
盾	dyf
炖	dyg
钝	dyh
盹	dyj
敦	dyo
沌	dyp
吨	dys
惇	dyv
礅	dyx
蹲	dyy
抖	dze
蚪	dzf
篼	dzg
钭	dzh
读	dzk
窦	dzm
陡	dzo
斗	dzp
蔸	dzq
豆	dzr
痘	dzw
兜	dzx
鳄	eea
屙	eeb
轭	eec
扼	eee
鹅	eef
垩	eeh
遏	eej
讹	eek
饿	eel
额	eem
阿	eeo
涐	eep
萼	eeq
呃	ees
噩	eeu
愕	eev
厄	eew
𥔲	eex
俄	eez
摁	ene
蒽	enq
耳	era
鸸	erc
贰	erg
铒	erh
饵	erl
陑	ero
洱	erp
尔	erq
二	err
咡	ers
珥	eru
阀	fad
乏	faf
筏	fag
珐	fau
罚	fax
伐	faz
鲼	ffa
翂	ffb
酚	ffd
豮	ffi
纷	ffk
忿	ffl
焚	ffn
坟	ffo
汾	ffp
芬	ffq
吩	ffs
氛	ffu
粉	ffv
奋	ffw
鼢	ffx
份	ffz
凤	fgd
蜂	fgf
烽	fgg
锋	fgh
缝	fgk
奉	fgl
枫	fgn
封	fgo
冯	fgp
葑	fgq
唪	fgs
赗	fgt
丰	fgu
疯	fgw
砜	fgx
俸	fgz
肪	fha
房	fhb
舫	fhc
妨	fhf
钫	fhh
昉	fhj
访	fhk
放	fhl
枋	fhn
防	fho
芳	fhq
牥	fht
仿	fhz
翻	fja
帆	fjc
凡	fjd
返	fjf
烦	fjg
钒	fjh
犯	fji
饭	fjl
樊	fjn
墦	fjo
泛	fjp
范	fjq
贩	fjt
璠	fju
矾	fjx
蹯	fjy
繁	fjz
服	fua
福	fuc
覆	fud
扶	fue
妇	fuf
符	fug
弗	fuh
馥	fui
付	fuj
缚	fuk
父	ful
富	fum
桴	fun
附	fuo
浮	fup
负	fuq
副	fur
咐	fus
赋	fut
氟	fuu
怫	fuv
夫	fuw
罘	fux
赴	fuy
佛	fuz
肥	fwa
扉	fwb
霏	fwc
匪	fwd
妃	fwf
篚	fwg
费	fwh
狒	fwi
诽	fwk
飞	fwl
斐	fwm
榧	fwn
沸	fwp
菲	fwq
啡	fws
𬴂	fwt
悱	fwv
废	fww
否	fzr
缶	fzt
钆	gah
旮	gal
戛	gar
嘎	gas
尕	gaw
伽	gaz
搞	gce
睾	gcf
篙	gcg
镐	gch
稿	gci
杲	gcj
诰	gck
羔	gcl
槁	gcn
膏	gco
藁	gcq
告	gct
糕	gcv
皋	gcx
钙	gdh
晐	gdj
盖	gdl
概	gdn
改	gdo
溉	gdp
荄	gdq
丐	gdr
赅	gdt
戤	gdw
革	gea
哥	geb
舸	gec
阁	ged
搁	gee
蛤	gef
戈	geg
铬	geh
饹	gel
割	gem
格	gen
隔	geo
滆	gep
葛	geq
咯	ges
鸽	get
疙	gew
硌	gex
骼	gey
仡	gez
根	gfn
茛	gfq
亘	gfr
哏	gfs
艮	gfv
耿	gga
耕	ggh
暅	ggj
绠	ggk
羹	ggl
颈	ggm
梗	ggn
埂	ggo
浭	ggp
哽	ggs
庚	ggw
𬒔	ggx
肛	gha
戆	ghc
冈	ghd
扛	ghe
筻	ghg
钢	ghh
纲	ghk
杠	ghn
岗	gho
港	ghp
缸	ght
罡	ghx
甘	gja
干	gjb
赣	gjc
酐	gjd
擀	gje
虷	gjf
竿	gjg
秆	gji
旰	gjj
绀	gjk
敢	gjl
杆	gjn
坩	gjo
泔	gjp
苷	gjq
玕	gju
疳	gjw
矸	gjx
赶	gjy
乖	gkb
拐	gke
夬	gkl
胱	gla
𨐈	glc
逛	gli
桄	gln
垙	glo
洸	glp
咣	gls
珖	glu
广	glw
聒	goa
帼	goc
蝈	gof
锅	goh
国	goj
馃	gol
椁	gon
郭	goo
涡	gop
呙	gos
果	got
粿	gov
裹	goy
鳏	gra
祼	grc
掼	gre
盥	grf
管	grg
纶	grk
馆	grl
官	grm
棺	grn
观	grp
莞	grq
罐	grt
琯	gru
惯	grv
贯	gry
倌	grz
肱	gsa
拱	gse
蚣	gsf
躬	gsj
公	gsl
功	gsm
共	gsq
龚	gsr
珙	gsu
硔	gsx
供	gsz
股	gua
雇	gub
轱	guc
贾	gud
姑	guf
箍	gug
锢	guh
固	guj
诂	guk
谷	gul
梏	gun
鼓	guo
孤	gup
菇	guq
咕	gus
古	gut
顾	guw
罟	gux
骨	guy
估	guz
龟	gva
癸	gvb
轨	gvc
闺	gvd
贵	gvf
簋	gvg
晷	gvj
诡	gvk
宄	gvm
柜	gvn
圭	gvo
刽	gvt
瑰	gvu
庋	gvw
鬼	gvx
归	gvy
瓜	gxa
刮	gxb
褂	gxc
诖	gxk
寡	gxm
栝	gxn
卦	gxo
呱	gxs
鲧	gya
辊	gyc
绲	gyk
棍	gyn
磙	gyx
衮	gyy
鞲	gza
耇	gzb
勾	gzd
媾	gzf
篝	gzg
钩	gzh
狗	gzi
诟	gzk
构	gzn
垢	gzo
沟	gzp
苟	gzq
购	gzt
佝	gzz
蛤	haf
铪	hah
蚝	hcf
耗	hch
貉	hci
昊	hcj
毫	hco
浩	hcp
蒿	hcq
号	hcs
皓	hcx
胲	hda
醢	hdd
害	hdm
孩	hdp
亥	hdr
嗨	hds
骇	hdt
氦	hdu
骸	hdy
壑	hea
翯	heb
褐	hec
阂	hed
熇	heg
贺	heh
禾	hei
曷	hej
诃	hek
饸	hel
鹤	hem
核	hen
赫	heo
河	hep
荷	heq
劾	her
喝	hes
盒	het
龁	hey
何	hez
狠	hfi
𬣳	hfk
恨	hfv
痕	hfw
姮	hgf
横	hgn
亨	hgo
蘅	hgq
哼	hgs
珩	hgu
恒	hgv
衡	hgz
航	hhc
绗	hhk
杭	hhn
颃	hho
沆	hhp
巷	hhq
吭	hhs
夯	hhw
邯	hja
韩	hjb
酣	hjd
撼	hje
蚶	hjf
焊	hjg
犴	hji
旱	hjj
函	hjl
寒	hjm
垾	hjo
汗	hjp
菡	hjq
喊	hjs
琀	hju
憾	hjv
鼾	hjx
槐	hkn
淮	hkp
怀	hkv
踝	hky
徊	hkz
鳇	hla
幌	hlc
凰	hld
蝗	hlf
煌	hlg
锽	hlh
晃	hlj
谎	hlk
肓	hlo
潢	hlp
荒	hlq
喤	hls
璜	hlu
慌	hlv
癀	hlw
皇	hlx
徨	hlz
霍	hoc
攉	hoe
蠖	hof
或	hog
镬	hoh
和	hoi
豁	hom
漷	hop
获	hoq
嚯	hos
夥	hot
伙	hoz
鲩	hra
郇	hrd
换	hre
焕	hrg
锾	hrh
獾	hri
圜	hrj
缓	hrk
豢	hrl
寰	hrm
桓	hrn
峘	hro
浣	hrp
奂	hrq
还	hrr
唤	hrs
环	hru
痪	hrw
鹮	hrx
翃	hsb
轰	hsc
訇	hsd
竑	hse
虹	hsf
烘	hsg
𫟹	hsh
讧	hsk
弘	hsl
宏	hsm
洪	hsp
蕻	hsq
哄	hss
玒	hsu
虎	hua
户	hub
祜	huc
醐	hud
乎	huf
笏	hug
狐	hui
囫	huj
弧	hul
槲	hun
壶	huo
湖	hup
葫	huq
呼	hus
胡	hut
瑚	huu
互	huv
瓠	huw
忽	hux
鹘	huy
灰	hvb
袆	hvc
挥	hve
蛔	hvf
烩	hvg
𬭬	hvh
秽	hvi
回	hvj
绘	hvk
桧	hvn
恚	hvo
汇	hvp
荟	hvq
惠	hvr
喙	hvs
贿	hvt
慧	hvu
悔	hvv
辉	hvw
毁	hvx
徽	hvz
𬭶	hwh
嘿	hws
婳	hxf
划	hxg
铧	hxh
猾	hxi
桦	hxn
滑	hxp
花	hxq
画	hxr
哗	hxs
骅	hxt
砉	hxu
化	hxz
阍	hyd
诨	hyk
馄	hyl
混	hyp
荤	hyq
魂	hyr
珲	hyu
昏	hyv
碈	hyx
鲘	hza
逅	hzf
篌	hzg
𬭤	hzh
猴	hzi
鲎	hzm
堠	hzo
吼	hzs
糇	hzv
厚	hzw
齁	hzx
骺	hzy
候	hzz
衩	iac
插	iae
姹	iaf
镲	iah
猹	iai
诧	iak
差	ial
察	iam
杈	ian
垞	iao
叉	iap
茶	iaq
嚓	ias
𥻗	iav
碴	iax
刹	iay
侘	iaz
朝	icb
抄	ice
炒	icg
钞	ich
晁	icj
绰	ick
弨	icl
潮	icp
吵	ics
怊	icv
巢	icy
虿	idb
钗	idh
豺	idi
差	idl
茝	idq
瘥	idw
柴	idy
侪	idz
尺	ieb
扯	iee
㬚	iej
坼	ieo
澈	iep
掣	iet
砗	iex
彻	iez
衬	ifc
抻	ife
煁	ifg
称	ifi
晨	ifj
谌	ifk
宸	ifm
郴	ifn
陈	ifo
嗔	ifs
臣	ift
琛	ifu
辰	ifv
尘	ifw
碜	ifx
趁	ify
塍	iga
裎	igc
酲	igd
撑	ige
蛏	igf
盛	igg
铖	igh
程	igi
晟	igj
诚	igk
丞	igl
宬	igm
橙	ign
城	igo
承	igp
呈	igs
骋	igt
琤	igu
憕	igv
庱	igw
惩	igz
肠	iha
阊	ihd
娼	ihf
𬬮	ihh
猖	ihi
昌	ihj
长	ihl
尝	ihm
场	iho
菖	ihq
唱	ihs
畅	iht
怅	ihv
厂	ihw
鬯	ihy
偿	ihz
耻	iia
迟	iib
褫	iic
蚩	iid
摛	iie
媸	iif
炽	iig
漦	iih
匙	iij
𫄨	iik
弛	iil
啻	iim
赤	iio
池	iip
茌	iiq
豉	iir
嗤	iis
驰	iit
鸱	iiv
痴	iiw
魑	iix
齿	iiy
侈	iiz
觇	ija
孱	ijb
禅	ijc
阐	ijd
掺	ije
蝉	ijf
刬	ijg
铲	ijh
旵	ijj
缠	ijk
馋	ijl
梴	ijn
颤	ijo
潺	ijp
蒇	ijq
单	ijr
啴	ijs
骣	ijt
忏	ijv
廛	ijw
躔	ijy
儳	ijz
搋	ike
啜	iks
踹	iky
幢	ilc
闯	ild
窗	ilm
噇	ils
怆	ilv
床	ilw
逴	ioa
辍	ioc
绰	iok
啜	ios
惙	iov
龊	ioy
舛	irb
船	irc
钏	irh
穿	irm
椽	irn
遄	iro
串	irs
氚	iru
川	iry
翀	isb
艟	isc
摏	ise
虫	isf
铳	ish
种	isi
舂	isl
宠	ism
充	iso
冲	isp
茺	isq
珫	isu
憧	isv
矗	iub
初	iuc
䢺	iud
搐	iue
蜍	iuf
锄	iuh
䝙	iui
绌	iuk
楚	iun
除	iuo
处	iup
触	iuq
亍	iur
琡	iuu
怵	iuv
厨	iuw
础	iux
躇	iuy
储	iuz
垂	ivb
捶	ive
炊	ivg
锤	ivh
圌	ivj
槌	ivn
陲	ivo
倕	ivz
䲠	iya
醇	iyd
蝽	iyf
𬭚	iyh
纯	iyk
蠢	iyl
椿	iyn
鹑	iyo
淳	iyp
莼	iyq
瑃	iyu
唇	iyv
帱	izc
酬	izd
筹	izg
愁	izi
瞅	izj
绸	izk
丑	izl
杻	izn
雠	izs
畴	izt
惆	izv
瘳	izw
臭	izx
踌	izy
仇	izz
堇	jba
今	jbb
巾	jbc
妗	jbf
筋	jbg
金	jbh
矜	jbj
谨	jbk
馑	jbl
劲	jbm
禁	jbn
墐	jbo
近	jbp
荩	jbq
噤	jbs
赆	jbt
瑾	jbu
廑	jbw
紧	jby
仅	jbz
基	jia
祭	jib
辑	jic
几	jid
技	jie
嫉	jif
籍	jig
耤	jih
积	jii
棘	jij
记	jik
饥	jil
寄	jim
机	jin
际	jio
济	jip
急	jiq
击	jir
集	jis
畸	jit
玑	jiu
即	jiv
及	jiw
矶	jix
跻	jiy
伎	jiz
鲸	jka
竟	jkc
竞	jke
婧	jkf
镜	jkh
猄	jki
睛	jkj
旌	jkl
颈	jkm
京	jko
净	jkp
警	jkq
麖	jkr
兢	jkt
静	jku
精	jkv
痉	jkw
鼱	jkx
径	jkz
膙	jla
匠	jld
虹	jlf
耩	jlh
讲	jlk
疆	jll
奖	jlm
降	jlo
江	jlp
蒋	jlq
豇	jlr
糨	jlv
礓	jlx
僵	jlz
腱	jma
肩	jmb
舰	jmc
间	jmd
捡	jme
奸	jmf
简	jmg
键	jmh
柬	jmj
缄	jmk
剪	jml
蹇	jmm
检	jmn
减	jmp
荐	jmq
剑	jmt
建	jmv
尖	jmw
碱	jmx
坚	jmy
件	jmz
脚	jna
教	jnb
较	jnc
酵	jnd
搅	jne
娇	jnf
燋	jng
铰	jnh
狡	jni
缴	jnk
饺	jnl
觉	jnm
椒	jnn
交	jno
浇	jnp
角	jnq
矫	jnr
焦	jns
骄	jnt
璬	jnu
恔	jnv
礁	jnx
跤	jny
侥	jnz
鲒	jpa
届	jpb
褯	jpc
接	jpe
姐	jpf
戒	jpg
秸	jpi
睫	jpj
诫	jpk
羯	jpl
杰	jpn
阶	jpo
洁	jpp
解	jpq
嗟	jps
界	jpt
絜	jpu
悈	jpv
疥	jpw
碣	jpx
骱	jpy
街	jpz
阄	jqd
揪	jqe
纠	jqk
九	jql
究	jqm
柩	jqn
鹫	jqo
酒	jqp
救	jqr
啾	jqs
玖	jqu
疚	jqw
舅	jqx
旧	jqy
僦	jqz
鄄	jrd
捐	jre
娟	jrf
焆	jrg
镌	jrh
狷	jri
圈	jrj
绢	jrk
眷	jrl
涓	jrp
鹃	jrs
倦	jrz
扃	jsb
迥	jsd
炯	jsg
炅	jsj
䌹	jsk
窘	jsm
颎	jsn
坰	jso
泂	jsp
𬳶	jst
爵	jta
掘	jte
爝	jtg
镢	jth
獗	jti
矍	jtj
绝	jtk
橛	jtn
崛	jto
决	jtp
角	jtq
嚼	jts
𫘝	jtt
珏	jtu
厥	jtw
砄	jtx
蹶	jty
倔	jtz
聚	jua
局	jub
裾	juc
句	jud
拒	jue
娵	juf
炬	jug
锯	juh
狙	jui
䴗	juj
讵	juk
窭	jum
橘	jun
岠	juo
沮	jup
菊	juq
矩	jur
咀	jus
驹	jut
琚	juu
惧	juv
举	juw
具	jux
距	juy
俱	juz
胛	jxa
贾	jxd
嫁	jxf
笳	jxg
加	jxh
稼	jxi
枷	jxn
嘉	jxo
浃	jxp
茄	jxq
夹	jxr
斝	jxs
甲	jxt
珈	jxu
痂	jxw
跏	jxy
假	jxz
䐃	jya
竣	jye
焌	jyg
钧	jyh
晙	jyj
皲	jym
均	jyo
浚	jyp
菌	jyq
麇	jyr
骏	jyt
珺	jyu
君	jyv
俊	jyz
胩	kaa
咖	kas
尻	kcb
拷	kce
烤	kcg
铐	kch
栲	kcn
洘	kcp
靠	kct
闿	kdd
揩	kde
炌	kdg
铠	kdh
楷	kdn
凯	kdo
蒈	kdq
慨	kdv
轲	kec
匼	ked
蝌	kef
炣	keg
锞	keh
科	kei
瞌	kej
课	kek
客	kem
柯	ken
壳	keo
渴	kep
苛	keq
刻	ker
咳	kes
克	ket
珂	keu
恪	kev
疴	kew
磕	kex
髁	key
裉	kfc
啃	kfs
恳	kfv
铿	kgh
吭	kgs
硁	kgx
𩾌	kha
闶	khd
抗	khe
炕	khg
钪	khh
亢	kho
慷	khv
伉	khz
勘	kja
阚	kjd
瞰	kjj
槛	kjn
堪	kjo
莰	kjq
龛	kjt
砍	kjx
侃	kjz
脍	kka
㧟	kke
筷	kkg
狯	kki
块	kko
蒯	kkq
哙	kks
会	kkt
侩	kkz
匡	kld
筐	klg
狂	kli
旷	klj
诳	klk
框	kln
圹	klo
洭	klp
哐	kls
贶	klt
邝	klw
矿	klx
阔	kod
括	koe
蛞	kof
廓	kow
宽	krm
髋	kry
控	kse
箜	ksg
恐	ksm
崆	kso
孔	ksp
硿	ksx
倥	ksz
裤	kuc
酷	kud
圐	kuj
绔	kuk
窟	kum
枯	kun
哭	kus
库	kuw
矻	kux
骷	kuy
聩	kva
盔	kvb
匮	kvd
揆	kve
蝰	kvf
