啊	a
龅	bcv
包	bcw
孢	bcy
褒	bcz
柏	bde
百	bdf
摆	bdk
佰	bdo
拜	bdu
稗	bdw
败	bdy
锛	bfd
栟	bfe
苯	bfi
犇	bfj
坌	bfl
倴	bfo
奔	bfp
贲	bfs
笨	bfu
琫	bgc
镚	bgd
甭	bgf
甏	bgg
迸	bgl
绷	bgm
嘣	bgn
蹦	bgv
蚌	bgx
浜	bha
玤	bhc
镑	bhd
棒	bhe
邦	bhf
塝	bhg
蒡	bhi
搒	bhk
磅	bhl
绑	bhm
𠳐	bhn
傍	bho
谤	bhr
蚌	bhx
泌	bia
避	bic
弼	bid
毕	bie
逼	bif
蔽	bii
鲾	bik
弊	bil
髀	bim
鄙	bin
彼	bio
陛	biq
币	bir
婢	bis
必	bit
笔	biu
鼻	biv
闭	biw
赑	biy
庇	biz
湴	bja
昄	bjb
班	bjc
钣	bjd
板	bje
般	bjf
坂	bjg
搬	bjk
半	bjl
绊	bjm
伴	bjo
版	bjp
阪	bjq
瓣	bjr
𨭉	bjy
瘢	bjz
冰	bka
兵	bkb
屏	bkc
柄	bke
丙	bkf
饼	bkg
摒	bkk
炳	bkp
秉	bkw
蛃	bkx
禀	bky
病	bkz
汴	bma
鞭	bmb
遍	bmc
褊	bmf
变	bmg
苄	bmi
弁	bmj
鳊	bmk
砭	bml
编	bmm
便	bmo
煸	bmp
辩	bmr
忭	bmt
笾	bmu
匾	bmw
蝙	bmx
贬	bmy
瀌	bna
幖	bnb
镖	bnd
标	bne
裱	bnf
藨	bni
骉	bnj
摽	bnk
俵	bno
飙	bnp
婊	bns
飑	bnw
彪	bnx
瘭	bnz
波	boa
剥	bob
玻	boc
钵	bod
脖	boe
舶	bof
饽	bog
薄	boi
驳	boj
播	bok
礴	bol
啵	bon
伯	boo
勃	bos
簸	bou
跛	bov
馞	bow
卜	box
亳	boy
憋	bpl
癿	bpv
瘪	bpz
晡	bub
醭	buc
钚	bud
补	buf
埠	bug
蔀	bui
捕	buk
哺	bun
堡	buo
布	bus
怖	but
簿	buu
步	buv
卜	bux
𬇙	bwa
鞁	bwb
臂	bwc
钡	bwd
杯	bwe
褙	bwf
蓓	bwi
碑	bwl
呗	bwn
倍	bwo
北	bwp
狈	bwq
孛	bws
备	bwt
卑	bwv
糒	bww
贝	bwy
嚓	can
漕	cca
槽	cce
曹	ccf
操	cck
𥕢	ccl
嘈	ccn
糙	ccw
螬	ccx
睬	cdb
材	cde
彩	cdf
蔡	cdi
偲	cdo
猜	cdq
裁	cds
踩	cdv
财	cdy
测	cea
侧	ceo
恻	cet
册	cew
厕	cez
涔	cfa
参	cfj
层	cgc
噌	cgn
嶒	cgu
蹭	cgv
沧	cha
舱	chf
苍	chi
伧	cho
仓	chp
瓷	cia
玼	cic
祠	cif
茨	cii
刺	cij
慈	cil
呲	cin
伺	cio
词	cir
辞	cis
差	ciu
此	civ
糍	ciw
赐	ciy
疵	ciz
璨	cjc
骖	cjj
灿	cjp
餐	cjs
惨	cjt
黪	cjv
䅟	cjw
瑳	coc
锉	cod
棤	coe
莝	coi
措	cok
磋	col
矬	cot
嵯	cou
蹉	cov
鹾	cox
厝	coz
镩	crd
攒	crk
汆	crp
爨	crr
篡	cru
蹿	crv
淙	csa
琮	csc
枞	cse
匆	csh
葱	csi
骢	csj
囱	csl
丛	csp
聪	csq
悰	cst
醋	cuc
蔟	cui
徂	cuo
猝	cuq
殂	cus
簇	cuu
蹙	cuv
粗	cuw
卒	cuy
淬	cva
璀	cvc
榱	cve
萃	cvi
摧	cvk
缞	cvm
啐	cvn
催	cvo
翠	cvp
毳	cvq
悴	cvt
崔	cvu
粹	cvw
瘁	cvz
邨	cyf
皴	cyj
存	cys
寸	cyt
腠	cze
辏	czf
溚	daa
鞑	dab
𨱏	dad
褡	daf
垯	dag
荙	dai
打	dak
鿎	dal
哒	dan
达	dap
妲	das
怛	dat
答	dau
跶	dav
瘩	daz
盗	dca
帱	dcb
纛	dcc
祷	dcf
捣	dck
道	dcl
叨	dcn
倒	dco
导	dcp
悼	dct
蹈	dcv
稻	dcw
岛	dcx
逮	ddb
玳	ddc
叇	ddf
埭	ddg
怠	ddj
绐	ddm
呆	ddn
代	ddo
大	ddp
戴	dds
锝	ded
地	deg
嘚	den
德	deo
澄	dga
瞪	dgb
璒	dgc
镫	dgd
磴	dgl
噔	dgn
灯	dgp
登	dgs
邓	dgt
嶝	dgu
蹬	dgv
𬍡	dha
珰	dhc
铛	dhd
档	dhe
裆	dhf
垱	dhg
党	dhh
荡	dhi
挡	dhk
砀	dhl
凼	dhp
谠	dhr
筜	dhu
滴	dia
睇	dib
玓	dic
镝	did
棣	die
弟	dif
地	dig
帝	dih
蒂	dii
抵	dik
砥	dil
缔	dim
嘀	din
低	dio
翟	dip
狄	diq
谛	dir
敌	dis
迪	dit
第	diu
踶	div
邸	dix
底	diz
淡	dja
旦	djb
弹	djd
胆	dje
萏	dji
单	djj
担	djk
石	djl
𬘘	djm
啖	djn
儋	djo
耽	djq
诞	djr
殚	djs
氮	djt
箪	dju
蛋	djv
丹	djw
亶	djy
疸	djz
盯	dkb
酊	dkc
钉	dkd
腚	dke
萣	dki
碇	dkl
叮	dkn
仃	dko
耵	dkq
订	dkr
顶	dkt
疔	dkz
淀	dma
殿	dmc
钿	dmd
坫	dmg
垫	dmk
奠	dml
佃	dmo
阽	dmq
颠	dms
电	dmt
巅	dmu
踮	dmv
典	dmw
店	dmz
凋	dna
钓	dnd
窎	dnh
鲷	dnk
碉	dnl
吊	dnn
貂	dnq
调	dnr
雕	dnw
铎	dod
舵	dof
垛	dog
驮	doj
掇	dok
躲	dol
哆	don
夺	dop
堕	doq
惰	dot
踱	dov
朵	dow
亸	doy
度	doz
昳	dpb
楪	dpe
瓞	dpf
堞	dpg
鲽	dpk
碟	dpl
绖	dpm
喋	dpn
牒	dpp
谍	dpr
叠	dpt
𫶇	dpu
跌	dpv
耋	dpw
蝶	dpx
铥	dqd
瑖	drc
锻	drd
椴	dre
塅	drg
缎	drm
端	drn
煅	drp
段	drr
短	drt
簖	dru
洞	dsa
栋	dse
东	dsf
垌	dsg
董	dsi
硐	dsl
咚	dsn
侗	dso
懂	dst
岽	dsu
𬟽	dsx
渡	dua
睹	dub
毒	duc
镀	dud
肚	due
堵	dug
蠹	duh
芏	dui
犊	duj
髑	dum
嘟	dun
牍	dup
独	duq
读	dur
妒	dus
笃	duu
黩	duv
阇	duw
督	dux
赌	duy
度	duz
祋	dvf
堆	dvg
兑	dvl
队	dvq
怼	dvt
嘚	dwn
嗲	dxn
沌	dya
盹	dyb
钝	dyd
墩	dyg
礅	dyl
吨	dyn
炖	dyp
盾	dyr
趸	dys
惇	dyt
蹲	dyv
敦	dyy
斗	dza
钭	dzd
豆	dzf
窦	dzh
蔸	dzi
抖	dzk
陡	dzq
读	dzr
篼	dzu
兜	dzv
蚪	dzx
痘	dzz
涐	eea
遏	eeb
噩	eec
锷	eed
腭	eee
轭	eef
饿	eeg
额	eeh
萼	eei
鳄	eek
𥔲	eel
垩	eem
呃	een
俄	eeo
阿	eeq
鹅	eer
娥	ees
愕	eet
峨	eeu
蛾	eex
厄	eez
蒽	eni
摁	enk
洱	era
珥	erc
铒	erd
二	erf
饵	erg
鲕	erk
咡	ern
尔	erp
耳	erq
鸸	err
贰	erv
珐	fac
砝	fal
伐	fao
乏	far
筏	fau
罚	fav
阀	faw
汾	ffa
酚	ffc
焚	ffe
坟	ffg
芬	ffi
鲼	ffk
忿	ffl
纷	ffm
吩	ffn
份	ffo
奋	ffp
豮	ffq
愤	fft
鼢	ffv
粉	ffw
冯	fga
丰	fgc
锋	fgd
枫	fge
封	fgg
葑	fgi
砜	fgl
缝	fgm
唪	fgn
俸	fgo
烽	fgp
讽	fgr
逢	fgt
峰	fgu
凤	fgw
蜂	fgx
赗	fgy
疯	fgz
昉	fhb
房	fhc
钫	fhd
肪	fhe
舫	fhf
坊	fhg
芳	fhi
牥	fhj
鲂	fhk
纺	fhm
仿	fho
防	fhq
访	fhr
妨	fhs
蚄	fhx
放	fhz
泛	fja
帆	fjb
璠	fjc
钒	fjd
樊	fje
翻	fjf
饭	fjg
范	fji
矾	fjl
繁	fjo
烦	fjp
犯	fjq
返	fjr
畈	fjt
蹯	fjv
凡	fjw
贩	fjy
浮	fua
幅	fub
覆	fuc
阜	fud
服	fue
福	fuf
付	fug
富	fuh
芙	fui
驸	fuj
扶	fuk
父	ful
缚	fum
咐	fun
佛	fuo
夫	fup
附	fuq
讣	fur
妇	fus
甫	fut
符	fuu
赴	fuv
匐	fuw
蝠	fux
弗	fuy
府	fuz
沸	fwa
扉	fwc
飞	fwd
肥	fwe
菲	fwi
𬴂	fwj
鲱	fwk
绯	fwm
啡	fwn
斐	fwp
狒	fwq
诽	fwr
妃	fws
悱	fwt
篚	fwu
匪	fww
费	fwy
废	fwz
否	fzf
缶	fzj
钆	gad
戛	gaf
旮	gaj
尕	gak
嘎	gan
伽	gao
尜	gap
杲	gcb
镐	gcd
槁	gce
藁	gci
告	gcj
搞	gck
缟	gcm
睾	gcr
羔	gcu
皋	gcv
糕	gcw
膏	gcy
溉	gda
晐	gdb
钙	gdd
概	gde
丐	gdf
垓	gdg
荄	gdi
戤	gdk
改	gdp
陔	gdq
盖	gdu
赅	gdy
滆	gea
革	geb
铬	ged
格	gee
舸	gef
圪	geg
割	geh
葛	gei
搁	gek
硌	gel
骼	gem
咯	gen
仡	geo
鸽	gep
隔	geq
哥	get
盖	geu
戈	gev
阁	gew
蛤	gex
疙	gez
根	gfe
亘	gff
艮	gfg
茛	gfi
哏	gfn
浭	gga
暅	ggb
梗	gge
埂	ggg
鲠	ggk
耕	ggl
绠	ggm
哽	ggn
颈	ggp
耿	ggq
羹	ggu
庚	ggz
港	gha
钢	ghd
杠	ghe
堽	ghg
缸	ghj
扛	ghk
矼	ghl
纲	ghm
戆	gho
岗	ghu
罡	ghv
冈	ghw
泔	gja
甘	gjb
玕	gjc
敢	gjd
杆	gje
坩	gjg
苷	gji
擀	gjk
矸	gjl
绀	gjm
赣	gjo
干	gjs
竿	gju
赶	gjv
秆	gjw
虷	gjx
疳	gjz
夬	gkd
拐	gkk
乖	gks
洸	gla
珖	glc
胱	gle
𨐈	glf
垙	glg
咣	gln
逛	glq
广	glz
涡	goa
帼	gob
锅	god
椁	goe
虢	gof
埚	gog
馘	gol
呙	gon
聒	goq
果	got
崞	gou
粿	gow
蝈	gox
国	goy
裹	goz
灌	gra
琯	grc
棺	gre
祼	grf
馆	grg
官	grh
莞	gri
罐	grj
鳏	grk
纶	grm
倌	gro
爟	grp
贯	grq
盥	grr
观	grt
管	gru
珙	gsc
弓	gsd
肱	gse
宫	gsh
共	gsi
拱	gsk
公	gsl
供	gso
功	gsp
蚣	gsx
龚	gsy
沽	gua
雇	guc
锢	gud
股	gue
轱	guf
鼓	gug
菇	gui
牯	guj
鲴	guk
谷	gul
骨	gum
咕	gun
估	guo
觚	gup
诂	gur
姑	gus
箍	guu
古	guv
蛊	gux
孤	guy
顾	guz
晷	gvb
瑰	gvc
柜	gve
轨	gvf
圭	gvg
宄	gvh
龟	gvk
硅	gvl
鬼	gvm
刽	gvp
归	gvq
诡	gvr
癸	gvs
簋	gvu
跪	gvv
闺	gvw
贵	gvx
庋	gvz
栝	gxe
瓜	gxf
卦	gxg
寡	gxh
呱	gxn
诖	gxr
刮	gxs
棍	gye
辊	gyf
鲧	gyk
磙	gyl
绲	gym
衮	gyz
沟	gza
鞲	gzb
钩	gzd
构	gze
垢	gzg
苟	gzi
缑	gzm
佝	gzo
狗	gzq
诟	gzr
媾	gzs
篝	gzu
勾	gzw
购	gzy
铪	had
蛤	hax
浩	hca
昊	hcb
郝	hcg
蒿	hci
耗	hcl
号	hcn
貉	hcq
皓	hcv
蚝	hcx
毫	hcy
海	hda
醢	hdc
胲	hde
害	hdh
骇	hdj
亥	hdk
骸	hdm
嗨	hdn
氦	hdt
孩	hdy
河	hea
曷	heb
核	hee
褐	hef
赫	heg
鹤	heh
荷	hei
劾	hek
纥	hem
喝	hen
何	heo
盒	hep
贺	heq
诃	her
龁	hev
禾	hew
壑	hex
狠	hfq
𬣳	hfr
恨	hft
痕	hfz
珩	hgc
横	hge
堼	hgg
蘅	hgi
哼	hgn
衡	hgo
姮	hgs
恒	hgt
亨	hgy
沆	hha
杭	hhe
航	hhf
巷	hhi
绗	hhm
吭	hhn
夯	hhp
颃	hhy
汗	hja
旱	hjb
酣	hjc
函	hjd
垾	hjg
寒	hjh
菡	hji
撼	hjk
含	hjl
喊	hjn
焊	hjp
犴	hjq
韩	hjs
憾	hjt
崡	hju
鼾	hjv
蚶	hjx
淮	hka
槐	hke
徊	hko
怀	hkt
踝	hkv
潢	hla
晃	hlb
璜	hlc
锽	hld
艎	hlf
荒	hli
鳇	hlk
喤	hln
徨	hlo
煌	hlp
隍	hlq
谎	hlr
媓	hls
慌	hlt
簧	hlu
皇	hlv
凰	hlw
蝗	hlx
肓	hly
癀	hlz
漷	hoa
镬	hod
祸	hof
豁	hoh
获	hoi
𬴃	hoj
攉	hok
耠	hol
嚯	hon
伙	hoo
火	hop
霍	hor
夥	hot
或	hov
和	how
蠖	hox
浣	hra
㬊	hrb
环	hrc
锾	hrd
桓	hre
还	hrf
寰	hrh
荁	hri
换	hrk
缓	hrm
唤	hrn
焕	hrp
獾	hrq
豢	hru
鹮	hrv
郇	hrw
圜	hry
痪	hrz
洪	hsa
玒	hsc
弘	hsd
轰	hsf
宏	hsh
蕻	hsi
谼	hsl
纮	hsm
哄	hsn
烘	hsp
讧	hsr
翃	hss
訇	hsw
虹	hsx
湖	hua
互	hub
户	huc
弧	hud
槲	hue
祜	huf
壶	hug
忽	huh
葫	hui
鹄	huj
鳠	huk
鹘	hum
呼	hun
斛	hup
狐	huq
乎	hur
嫭	hus
惚	hut
笏	huu
胡	huv
糊	huw
虎	hux
囫	huy
汇	hva
晦	hvb
慧	hvc
𬭬	hvd
桧	hve
惠	hvf
恚	hvg
荟	hvi
挥	hvk
硊	hvl
绘	hvm
喙	hvn
徽	hvo
辉	hvp
隳	hvq
讳	hvr
灰	hvs
悔	hvt
翙	hvu
毁	hvv
秽	hvw
蛔	hvx
回	hvy
麾	hvz
𬭶	hwd
嘿	hwn
滑	hxa
砉	hxc
铧	hxd
桦	hxe
画	hxf
花	hxi
骅	hxj
哗	hxn
化	hxo
觟	hxp
猾	hxq
婳	hxs
划	hxv
混	hya
珲	hyc
魂	hyf
馄	hyg
荤	hyi
碈	hyl
诨	hyr
惛	hyt
阍	hyw
昏	hyx
𬭤	hzd
堠	hzg
鲎	hzh
鲘	hzk
骺	hzm
吼	hzn
候	hzo
猴	hzq
逅	hzr
篌	hzu
齁	hzv
糇	hzw
厚	hzz
汊	iaa
刹	iac
镲	iad
杈	iae
衩	iaf
垞	iag
察	iah
茶	iai
插	iak
岔	ial
嚓	ian
侘	iao
猹	iaq
诧	iar
姹	ias
叉	iat
差	iau
蹅	iav
𥻗	iaw
潮	ica
晁	icb
钞	icd
抄	ick
耖	icl
绰	icm
吵	icn
炒	icp
巢	icq
朝	ics
怊	ict
钗	idd
茝	idi
侪	ido
豺	idq
虿	ids
差	idu
柴	idv
瘥	idz
澈	iea
㬚	ieb
尺	iec
坼	ieg
掣	iej
扯	iek
砗	iel
彻	ieo
晨	ifb
琛	ifc
郴	ife
衬	iff
宸	ifh
抻	ifk
碜	ifl
𬘭	ifm
嗔	ifn
尘	ifp
陈	ifq
谌	ifr
忱	ift
趁	ifv
称	ifw
辰	ifx
臣	ifz
澄	iga
晟	igb
琤	igc
丞	igd
橙	ige
裎	igf
城	igg
宬	igh
骋	igj
撑	igk
呈	ign
惩	igo
诚	igr
憕	igt
盛	igv
程	igw
蛏	igx
承	igy
庱	igz
昌	ihb
鬯	ihc
𬬮	ihd
肠	ihe
场	ihg
尝	ihh
菖	ihi
鲳	ihk
唱	ihn
偿	iho
敞	ihp
猖	ihq
娼	ihs
畅	iht
长	ihw
厂	ihz
池	iia
匙	iib
迟	iic
弛	iid
胣	iie
豉	iif
赤	iig
啻	iih
茌	iii
驰	iij
摛	iik
漦	iil
魑	iim
嗤	iin
侈	iio
斥	iip
耻	iiq
媸	iis
翅	iit
篪	iiu
齿	iiv
蚩	iiw
鸱	iix
痴	iiz
潺	ija
旵	ijb
孱	ijc
铲	ijd
梴	ije
禅	ijf
馋	ijg
蒇	iji
单	ijj
掺	ijk
缠	ijm
啴	ijn
儳	ijo
𬊤	ijp
谄	ijr
婵	ijs
忏	ijt
巉	iju
刬	ijv
阐	ijw
蝉	ijx
颤	ijy
廛	ijz
搋	ikk
啜	ikn
踹	ikv
幢	ilb
窗	ilh
噇	iln
怆	ilt
闯	ilw
床	ilz
辍	iof
绰	iom
啜	ion
惙	iot
龊	iov
逴	iox
钏	ird
椽	ire
船	irf
穿	irh
串	irn
川	irq
舛	irs
氚	irt
遄	iru
冲	isa
珫	isc
铳	isd
艟	isf
宠	ish
茺	isi
摏	isk
翀	isp
憧	ist
崇	isu
种	isw
虫	isx
充	isy
滁	iua
琡	iuc
锄	iud
楚	iue
初	iuf
搐	iuk
础	iul
绌	ium
储	iuo
触	iup
除	iuq
矗	ius
处	iut
躇	iuv
䢺	iuw
蜍	iux
畜	iuy
厨	iuz
锤	ivd
槌	ive
捶	ivk
倕	ivo
炊	ivp
陲	ivq
垂	ivs
圌	ivy
淳	iya
醇	iyc
𬭚	iyd
椿	iye
堾	iyg
莼	iyi
䲠	iyk
纯	iym
蠢	iyu
唇	iyx
鹑	iyy
瞅	izb
酬	izc
丑	izd
杻	ize
绸	izm
仇	izo
侴	izp
惆	izt
筹	izu
臭	izv
愁	izw
瘳	izz
津	jba
巾	jbb
尽	jbc
金	jbd
禁	jbe
襟	jbf
馑	jbg
荩	jbi
今	jbl
晋	jbm
噤	jbn
仅	jbo
近	jbp
紧	jbq
谨	jbr
妗	jbs
筋	jbu
赆	jby
矜	jbz
济	jia
基	jib
玑	jic
𫓯	jid
机	jie
击	jif
即	jig
寄	jih
藉	jii
棘	jij
及	jik
矶	jil
级	jim
唧	jin
伎	jio
急	jip
际	jiq
记	jir
嫉	jis
集	jit
籍	jiu
羁	jiv
几	jiw
乩	jix
剂	jiy
疾	jiz
净	jka
睛	jkb
静	jkc
镜	jkd
胫	jke
境	jkg
麖	jkh
警	jki
鲸	jkk
竞	jkn
竟	jko
颈	jkp
阱	jkq
婧	jks
惊	jkt
兢	jkv
精	jkw
京	jky
痉	jkz
江	jla
疆	jld
膙	jle
豇	jlf
蒋	jli
鳉	jlk
耩	jll
缰	jlm
僵	jlo
奖	jlp
降	jlq
讲	jlr
姜	jlu
匠	jlw
虹	jlx
减	jma
建	jmb
肩	jmc
键	jmd
检	jme
舰	jmf
饯	jmg
蹇	jmh
荐	jmi
柬	jmj
捡	jmk
剪	jml
缄	jmm
件	jmo
剑	jmp
坚	jmq
谏	jmr
奸	jms
艰	jmt
简	jmu
践	jmv
间	jmw
贱	jmy
浇	jna
酵	jnc
铰	jnd
脚	jne
较	jnf
饺	jng
觉	jnh
蕉	jni
骄	jnj
搅	jnk
礁	jnl
缴	jnm
嚼	jnn
侥	jno
角	jnp
狡	jnq
娇	jns
焦	jnt
峤	jnu
跤	jnv
教	jnw
蛟	jnx
交	jny
洁	jpa
睫	jpb
届	jpc
杰	jpe
褯	jpf
劫	jpg
节	jpi
接	jpk
碣	jpl
骱	jpm
竭	jpn
街	jpo
解	jpp
阶	jpq
诫	jpr
姐	jps
界	jpt
羯	jpu
戒	jpv
秸	jpw
蚧	jpx
孑	jpy
疥	jpz
酒	jqa
玖	jqc
柩	jqe
救	jqf
究	jqh
九	jqj
揪	jqk
纠	jqm
啾	jqn
僦	jqo
韭	jqp
旧	jqq
咎	jqt
㠇	jqu
舅	jqv
阄	jqw
鹫	jqy
疚	jqz
涓	jra
鄄	jrc
镌	jrd
捐	jrk
蠲	jrl
绢	jrm
鹃	jrn
倦	jro
焆	jrp
狷	jrq
娟	jrs
隽	jrt
眷	jru
圈	jry
泂	jsa
炅	jsb
扃	jsc
颎	jse
坰	jsg
窘	jsh
𬳶	jsj
䌹	jsm
炯	jsp
迥	jsw
决	jta
矍	jtb
珏	jtc
镢	jtd
橛	jte
爵	jtf
蕨	jti
𫘝	jtj
掘	jtk
砄	jtl
绝	jtm
嚼	jtn
倔	jto
角	jtp
獗	jtq
诀	jtr
崛	jtu
蹶	jtv
孓	jty
厥	jtz
沮	jua
鞠	jub
局	juc
锯	jud
橘	jue
裾	juf
弆	jug
窭	juh
菊	jui
驹	juj
拒	juk
砠	jul
咀	jun
俱	juo
举	jup
具	juq
讵	jur
娵	jus
惧	jut
岠	juu
距	juv
句	juw
遽	jux
疽	juz
浃	jxa
贾	jxc
钾	jxd
枷	jxe
夹	jxf
嘉	jxg
茄	jxi
斝	jxn
假	jxo
加	jxq
嫁	jxs
甲	jxt
岬	jxu
跏	jxv
稼	jxw
蛱	jxx
痂	jxz
浚	jya
君	jyb
珺	jyc
钧	jyd
䐃	jye
均	jyg
皲	jyh
菌	jyi
骏	jyj
捃	jyk
竣	jyn
俊	jyo
焌	jyp
畯	jyt
峻	jyu
胩	kae
咖	kan
洘	kca
尻	kcc
铐	kcd
栲	kce
靠	kcj
拷	kck
烤	kcp
铠	kdd
楷	kde
垲	kdg
蒈	kdi
揩	kdk
炌	kdp
慨	kdt
凯	kdu
闿	kdw
渴	kea
瞌	keb
珂	kec
锞	ked
柯	kee
轲	kef
壳	keg
客	keh
苛	kei
骒	kej
刻	kek
磕	kel
髁	kem
咳	ken
炣	kep
课	ker
颗	ket
岢	keu
克	kev
科	kew
蝌	kex
疴	kez
裉	kff
恳	kfg
啃	kfn
铿	kgd
硁	kgl
吭	kgn
钪	khd
𡐓	khg
抗	khk
伉	kho
炕	khp
慷	kht
糠	khw
亢	khy
勘	kjb
槛	kje
堪	kjg
莰	kji
砍	kjl
侃	kjo
龛	kjp
崁	kju
阚	kjw
脍	kke
块	kkg
蒯	kki
㧟	kkk
哙	kkn
侩	kko
会	kkp
狯	kkq
筷	kku
洭	kla
旷	klb
框	kle
圹	klg
矿	kll
纩	klm
