啊	a
龅	bcq
报	bcr
宝	bcs
褓	bcu
褒	bcx
暴	bcy
堡	bcz
柏	bdf
稗	bdh
拜	bdj
百	bdq
摆	bdr
败	bdw
佰	bdz
贲	bfb
栟	bff
锛	bfg
笨	bfk
苯	bfn
犇	bfp
畚	bfs
奔	bfw
倴	bfz
嘣	bga
绷	bge
镚	bgg
迸	bgp
蹦	bgq
蚌	bgt
祊	bgu
泵	bgv
甏	bgw
琫	bgx
𠳐	bha
绑	bhe
棒	bhf
镑	bhg
谤	bhm
蒡	bhn
浜	bho
膀	bhp
邦	bhq
搒	bhr
蚌	bht
磅	bhv
塝	bhw
玤	bhx
傍	bhz
鄙	bia
鼻	bib
庇	bic
闭	bid
避	bie
弼	bif
毕	big
秘	bih
髀	bij
笔	bik
陛	bil
诐	bim
蔽	bin
泌	bio
弊	bip
逼	biq
币	bir
畀	bit
裨	biu
必	biv
赑	biw
碧	bix
彼	biz
瘢	bjc
绊	bje
板	bjf
钣	bjg
𨭉	bji
版	bjk
瓣	bjl
湴	bjo
半	bjp
般	bjq
搬	bjr
坂	bjw
班	bjx
昄	bjy
伴	bjz
炳	bkb
病	bkc
屏	bke
柄	bkf
秉	bkh
饼	bki
冰	bko
丙	bkq
摒	bkr
蛃	bkt
兵	bku
昺	bky
煸	bmb
变	bmc
匾	bmd
遍	bme
卞	bmi
鳊	bmj
笾	bmk
辩	bml
苄	bmn
汴	bmo
抃	bmr
弁	bms
蝙	bmt
褊	bmu
砭	bmv
贬	bmw
鞭	bmy
便	bmz
熛	bnb
瘭	bnc
飑	bnd
标	bnf
婊	bng
鳔	bnj
藨	bnn
瀌	bno
膘	bnp
摽	bnr
彪	bns
裱	bnu
飙	bnw
俵	bnz
啵	boa
勃	bob
剥	boc
擘	boe
柏	bof
钵	bog
馞	boh
饽	boi
鲌	boj
簸	bok
嶓	bol
薄	bon
波	boo
脖	bop
舶	boq
播	bor
卜	bos
艴	bot
僰	bou
礴	bov
玻	box
伯	boz
癿	bpb
瘪	bpc
憋	bpp
哺	bua
布	bub
逋	buf
钚	bug
簿	buk
醭	bum
蔀	bun
瓿	bup
步	buq
捕	bur
卜	bus
补	buu
怖	buv
埠	buw
晡	buy
堡	buz
呗	bwa
卑	bwb
糒	bwd
臂	bwe
杯	bwf
钡	bwg
狈	bwh
北	bwk
蓓	bwn
𬇙	bwo
备	bwt
褙	bwu
碑	bwv
贝	bww
琲	bwx
鞁	bwy
倍	bwz
嚓	caa
嘈	cca
糙	ccd
槽	ccf
漕	cco
曹	ccq
操	ccr
螬	cct
𥕢	ccv
裁	cdb
材	cdf
猜	cdh
彩	cdj
蔡	cdn
踩	cdq
财	cdw
睬	cdy
偲	cdz
厕	cec
册	ced
测	ceo
恻	cev
侧	cez
涔	cfo
参	cfs
噌	cga
层	cge
嶒	cgl
蹭	cgq
仓	chd
苍	chn
沧	cho
舱	chq
伧	chz
呲	cia
辞	cib
疵	cic
糍	cid
差	cij
词	cim
茨	cin
瓷	cio
慈	cip
此	ciq
刺	ciu
磁	civ
赐	ciw
玼	cix
伺	ciz
灿	cjb
䅟	cjh
餐	cjk
骖	cjp
惨	cjv
蚕	cjw
璨	cjx
厝	coc
棤	cof
锉	cog
嵯	col
莝	con
脞	cop
蹉	coq
措	cor
鹾	cos
矬	cot
磋	cov
瑳	cox
汆	crd
镩	crg
篡	crk
蹿	crq
攒	crr
熜	csb
丛	csd
枞	csf
囱	csk
匆	csl
葱	csn
淙	cso
骢	csp
悰	csv
聪	csx
粗	cud
猝	cuh
卒	cui
簇	cuk
醋	cum
蔟	cun
蹴	cuq
徂	cuz
啐	cva
毳	cvb
瘁	cvc
粹	cvd
翠	cve
榱	cvf
崔	cvl
萃	cvn
淬	cvo
摧	cvr
悴	cvv
璀	cvx
催	cvz
存	cyb
邨	cyq
皴	cys
寸	cyt
忖	cyv
腠	czp
辏	czq
哒	daa
沓	dab
瘩	dac
妲	dag
答	dak
荙	dan
溚	dao
跶	daq
打	dar
褡	dau
怛	dav
达	daw
鞑	day
刀	dca
稻	dch
鱽	dcj
盗	dco
道	dcp
蹈	dcq
捣	dcr
岛	dct
祷	dcu
悼	dcv
纛	dcx
导	dcy
倒	dcz
呆	dda
戴	ddb
逮	ddc
绐	dde
歹	ddk
骀	ddp
叇	ddq
怠	dds
大	ddw
玳	ddx
代	ddz
嘚	dea
锝	deg
地	dew
德	dez
噔	dga
灯	dgb
镫	dgg
登	dgk
嶝	dgl
澄	dgo
蹬	dgq
邓	dgt
磴	dgv
璒	dgx
瞪	dgy
凼	dhb
档	dhf
铛	dhg
筜	dhk
谠	dhm
荡	dhn
𬍡	dho
挡	dhr
党	dhs
裆	dhu
砀	dhv
垱	dhw
珰	dhx
嘀	dia
敌	dib
底	dic
籴	did
缔	die
棣	dif
娣	dig
狄	dih
骶	dij
第	dik
邸	dil
谛	dim
蒂	din
滴	dio
踶	diq
抵	dir
帝	dis
迪	dit
禘	diu
砥	div
地	diw
弟	dix
睇	diy
低	diz
啖	dja
单	djb
疸	djc
丹	djd
𬘘	dje
弹	djf
亶	dji
殚	djk
诞	djm
萏	djn
淡	djo
胆	djp
蛋	djq
担	djr
氮	dju
惮	djv
赕	djw
耽	djx
旦	djy
儋	djz
叮	dka
疔	dkc
钉	dkg
订	dkm
萣	dkn
腚	dkp
顶	dkt
碇	dkv
玎	dkx
盯	dky
仃	dkz
颠	dmb
店	dmc
典	dmd
殿	dme
钿	dmg
簟	dmk
巅	dml
淀	dmo
奠	dmp
踮	dmq
垫	dmr
电	dmt
惦	dmv
坫	dmw
玷	dmx
佃	dmz
吊	dna
雕	dnd
刁	dnf
钓	dng
貂	dnh
鲷	dnj
调	dnm
凋	dno
窎	dns
碉	dnv
哆	doa
度	doc
朵	dod
铎	dog
亸	doi
躲	dok
堕	dol
驮	dop
舵	doq
掇	dor
剟	dot
裰	dou
惰	dov
夺	dow
喋	dpa
耋	dpe
楪	dpf
鲽	dpj
牒	dpk
𫶇	dpl
谍	dpm
跌	dpq
蝶	dpt
碟	dpv
堞	dpw
昳	dpy
铥	dqg
煅	drb
缎	dre
椴	drf
锻	drg
簖	drk
耑	drl
端	drp
段	drr
短	drt
塅	drw
瑖	drx
咚	dsa
栋	dsf
岽	dsl
董	dsn
洞	dso
胴	dsp
东	dsq
冬	dst
氡	dsu
懂	dsv
垌	dsw
侗	dsz
嘟	dua
黩	dub
度	duc
阇	dud
杜	duf
妒	dug
独	duh
髑	duj
笃	duk
读	dum
芏	dun
渡	duo
肚	dup
督	dus
赌	duw
毒	dux
睹	duy
队	dvl
兑	dvp
怼	dvt
祋	dvu
碓	dvv
堆	dvw
嘚	dwa
嗲	dxa
吨	dya
炖	dyb
钝	dyg
敦	dyi
沌	dyo
蹲	dyq
盾	dyr
惇	dyv
墩	dyw
盹	dyy
兜	dzb
痘	dzc
钭	dzg
篼	dzk
陡	dzl
读	dzm
蔸	dzn
斗	dzo
豆	dzq
抖	dzr
窦	dzs
蚪	dzt
呃	eea
厄	eec
屙	eee
娥	eeg
垩	eeh
饿	eei
鳄	eej
阿	eel
讹	eem
萼	een
涐	eeo
腭	eep
轭	eeq
鹅	eer
额	ees
蛾	eet
愕	eev
堨	eew
噩	eex
遏	eey
俄	eez
蒽	enn
摁	enr
尔	era
铒	erg
饵	eri
鲕	erj
贰	erk
陑	erl
洱	ero
二	erq
鸸	ers
耳	erx
阀	fad
筏	fak
乏	far
罚	fav
珐	fax
伐	faz
吩	ffa
鼢	ffb
粉	ffd
纷	ffe
焚	fff
豮	ffh
鲼	ffj
酚	ffm
芬	ffn
汾	ffo
忿	ffp
氛	ffu
愤	ffv
奋	ffw
玢	ffx
份	ffz
唪	fga
烽	fgb
疯	fgc
凤	fgd
缝	fge
枫	fgf
锋	fgg
奉	fgj
峰	fgl
讽	fgm
葑	fgn
冯	fgo
蜂	fgt
砜	fgv
封	fgw
丰	fgx
俸	fgz
放	fhc
房	fhe
枋	fhf
妨	fhg
鲂	fhj
防	fhl
访	fhm
芳	fhn
肪	fhp
舫	fhq
蚄	fht
坊	fhw
昉	fhy
仿	fhz
烦	fjb
凡	fjd
樊	fjf
钒	fjg
犯	fjh
饭	fji
翻	fjj
范	fjn
泛	fjo
帆	fjp
蹯	fjq
返	fjr
畈	fjt
矾	fjv
贩	fjw
璠	fjx
繁	fjz
负	fua
孵	fub
府	fuc
匐	fud
缚	fue
甫	fuf
妇	fug
馥	fuh
阜	fui
孚	fuj
符	fuk
附	ful
覆	fum
芙	fun
浮	fuo
服	fup
副	fuq
扶	fur
富	fus
弗	fut
福	fuu
罘	fuv
夫	fuw
麸	fux
付	fuy
佛	fuz
啡	fwa
废	fwc
匪	fwd
扉	fwe
飞	fwf
妃	fwg
狒	fwh
鲱	fwj
斐	fwk
诽	fwm
菲	fwn
沸	fwo
肥	fwp
霏	fws
费	fwt
悱	fwv
缶	fzp
否	fzq
嘎	gaa
钆	gag
旮	gam
戛	gaq
尜	gaw
尕	gax
伽	gaz
皋	gcb
糕	gcd
缟	gce
槁	gcf
镐	gcg
稿	gch
膏	gci
羔	gcj
篙	gck
诰	gcm
藁	gcn
告	gcp
搞	gcr
杲	gcy
概	gdf
钙	gdg
盖	gdj
陔	gdl
荄	gdn
溉	gdo
丐	gdq
赅	gdw
戤	gdx
改	gdy
咯	gea
疙	gec
阁	ged
格	gef
铬	geg
饹	gei
骼	gej
戈	gek
隔	gel
鬲	gem
葛	gen
滆	geo
胳	gep
舸	geq
搁	ger
割	ges
哥	get
袼	geu
硌	gev
圪	gew
革	gey
仡	gez
哏	gfa
根	gff
茛	gfn
亘	gfq
艮	gfz
哽	gga
庚	ggc
颈	ggd
绠	gge
梗	ggf
羹	ggj
浭	ggo
耕	ggt
𬒔	ggv
埂	ggw
耿	ggx
暅	ggy
冈	ghd
纲	ghe
杠	ghf
钢	ghg
戆	ghj
筻	ghk
岗	ghl
港	gho
缸	ghp
扛	ghr
罡	ghv
堽	ghw
干	gjb
疳	gjc
绀	gje
敢	gjf
秆	gjh
赣	gjj
竿	gjk
酐	gjm
苷	gjn
泔	gjo
肝	gjp
赶	gjq
擀	gjr
虷	gjt
矸	gjv
坩	gjw
玕	gjx
甘	gjy
乖	gkb
夬	gkf
拐	gkr
咣	gla
广	glc
桄	glf
逛	glh
洸	glo
胱	glp
𨐈	glq
垙	glw
珖	glx
呙	goa
粿	god
椁	gof
锅	gog
国	goi
虢	goj
崞	gol
涡	goo
帼	gop
果	got
埚	gow
裹	gox
爟	grb
贯	grc
纶	gre
棺	grf
馆	gri
鳏	grj
管	grk
莞	grn
灌	gro
罐	grp
盥	grr
官	grs
观	grt
祼	gru
惯	grv
琯	grx
倌	grz
觥	gsa
功	gsd
弓	gsf
躬	gsk
共	gsn
公	gsp
龚	gsq
拱	gsr
宫	gss
蚣	gst
硔	gsv
珙	gsx
供	gsz
咕	gua
孤	gub
顾	guc
雇	gue
梏	guf
姑	gug
固	gui
骨	guj
箍	guk
崮	gul
贾	gum
菇	gun
沽	guo
股	gup
古	guq
蛊	gut
罟	guv
鼓	guw
估	guz
皈	gvb
庋	gvc
闺	gvd
柜	gvf
妫	gvg
鬼	gvh
龟	gvj
癸	gvk
刿	gvl
诡	gvm
轨	gvq
宄	gvs
贵	gvt
硅	gvv
圭	gvw
归	gvx
晷	gvy
呱	gxa
刮	gxb
栝	gxf
瓜	gxj
诖	gxm
胍	gxp
寡	gxs
褂	gxu
卦	gxw
绲	gye
棍	gyf
鲧	gyj
辊	gyq
磙	gyv
衮	gyx
勾	gzd
缑	gze
构	gzf
钩	gzg
狗	gzh
篝	gzk
岣	gzl
诟	gzm
苟	gzn
沟	gzo
购	gzw
鞲	gzy
佝	gzz
铪	hag
蛤	hat
号	hca
皓	hcb
貉	hch
毫	hci
蒿	hcn
浩	hco
耗	hct
郝	hcw
昊	hcy
嗨	hda
孩	hdb
亥	hde
骸	hdj
醢	hdm
海	hdo
骇	hdp
害	hds
氦	hdu
喝	hea
熇	heb
盒	hed
劾	hee
核	hef
禾	heh
饸	hei
𬌗	hek
贺	hel
诃	hem
荷	hen
河	heo
龁	heq
鹤	hes
褐	heu
赫	hew
曷	hey
何	hez
痕	hfc
狠	hfh
𬣳	hfm
恨	hfv
哼	hga
横	hgf
姮	hgg
亨	hgi
蘅	hgn
恒	hgv
堼	hgw
珩	hgx
衡	hgz
吭	hha
绗	hhe
杭	hhf
颃	hhi
巷	hhn
沆	hho
航	hhq
夯	hhw
喊	hja
韩	hjb
函	hjf
犴	hjh
崡	hjl
酣	hjm
菡	hjn
汗	hjo
含	hjp
撼	hjr
寒	hjs
蚶	hjt
憾	hjv
垾	hjw
琀	hjx
旱	hjy
槐	hkf
淮	hko
踝	hkq
怀	hkv
徊	hkz
喤	hla
皇	hlb
癀	hlc
凰	hld
媓	hlg
肓	hli
鳇	hlj
簧	hlk
隍	hll
谎	hlm
荒	hln
潢	hlo
幌	hlp
艎	hlq
蝗	hlt
慌	hlv
璜	hlx
晃	hly
徨	hlz
嚯	hoa
火	hob
镬	hog
和	hoh
或	hok
获	hon
漷	hoo
𬴃	hop
攉	hor
霍	hos
夥	hot
祸	hou
伙	hoz
唤	hra
焕	hrb
痪	hrc
郇	hrd
缓	hre
桓	hrf
锾	hrg
獾	hrh
圜	hri
豢	hrj
峘	hrl
荁	hrn
浣	hro
还	hrq
换	hrr
寰	hrs
鹮	hrv
环	hrx
㬊	hry
哄	hsa
烘	hsb
訇	hsd
纮	hse
弘	hsf
𫟹	hsg
讧	hsm
蕻	hsn
洪	hso
竑	hsp
轰	hsq
宏	hss
虹	hst
玒	hsx
呼	hua
煳	hub
互	huc
糊	hud
户	hue
弧	huf
嫭	hug
狐	huh
囫	hui
鹘	huj
笏	huk
忽	hul
醐	hum
葫	hun
湖	huo
鹄	hup
胡	huq
乎	hur
虎	hus
蝴	hut
祜	huu
惚	huv
壶	huw
瑚	hux
昈	huy
喙	hva
毁	hvb
麾	hvc
绘	hve
桧	hvf
𬭬	hvg
秽	hvh
回	hvi
翙	hvl
讳	hvm
荟	hvn
汇	hvo
惠	hvq
挥	hvr
蛔	hvt
袆	hvu
悔	hvv
辉	hvw
慧	hvx
晦	hvy
徽	hvz
嘿	hwa
𬭶	hwg
哗	hxa
桦	hxf
铧	hxg
猾	hxh
划	hxk
花	hxn
滑	hxo
骅	hxp
画	hxq
砉	hxx
化	hxz
阍	hyd
馄	hyi
昏	hyl
诨	hym
荤	hyn
混	hyo
魂	hyq
惛	hyv
珲	hyx
吼	hza
齁	hzb
厚	hzc
糇	hzd
𬭤	hzg
猴	hzh
骺	hzj
篌	hzk
逅	hzr
鲎	hzs
堠	hzw
候	hzz
嚓	iaa
𥻗	iad
杈	iaf
姹	iag
猹	iah
馇	iai
差	iaj
嵖	ial
诧	iam
茶	ian
汊	iao
岔	iap
蹅	iaq
插	iar
察	ias
叉	iat
衩	iau
碴	iav
垞	iaw
刹	iay
侘	iaz
吵	ica
朝	icb
绰	ice
弨	icf
钞	icg
潮	ico
抄	icr
耖	ict
怊	icv
巢	icx
晁	icy
虿	idb
瘥	idc
钗	idg
豺	idh
差	idj
茝	idn
柴	idq
侪	idz
尺	iee
澈	ieo
掣	iep
扯	ier
砗	iev
坼	iew
㬚	iey
彻	iez
嗔	ifa
煁	ifb
疢	ifc
𬘭	ife
郴	iff
称	ifh
臣	ifi
陈	ifl
谌	ifm
趁	ifq
抻	ifr
宸	ifs
衬	ifu
忱	ifv
尘	ifw
琛	ifx
晨	ify
呈	iga
承	igb
庱	igc
橙	igf
铖	igg
程	igh
盛	igk
诚	igm
澄	igo
骋	igp
撑	igr
宬	igs
蛏	igt
裎	igu
憕	igv
城	igw
琤	igx
晟	igy
惩	igz
唱	iha
昶	ihb
厂	ihc
阊	ihd
娼	ihg
猖	ihh
鲳	ihj
菖	ihn
肠	ihp
长	ihq
尝	ihs
畅	iht
怅	ihv
场	ihw
昌	ihy
偿	ihz
嗤	iia
炽	iib
痴	iic
蚩	iid
迟	iie
弛	iif
媸	iig
魑	iih
饬	iii
篪	iik
鸱	iil
斥	iin
池	iio
驰	iip
齿	iiq
摛	iir
啻	iis
翅	iit
敕	iiu
赤	iiw
耻	iix
匙	iiy
侈	iiz
啴	ija
单	ijb
廛	ijc
阐	ijd
缠	ije
梴	ijf
铲	ijg
颤	iji
刬	ijk
巉	ijl
谄	ijm
蒇	ijn
潺	ijo
骣	ijp
躔	ijq
掺	ijr
觇	ijs
蝉	ijt
禅	iju
忏	ijv
旵	ijy
儳	ijz
啜	ika
踹	ikq
搋	ikr
噇	ila
床	ilc
闯	ild
幢	ilp
窗	ils
怆	ilv
啜	ioa
绰	ioe
辍	ioq
逴	ios
惙	iov
串	ira
椽	irf
钏	irg
舛	irk
遄	irl
船	irq
穿	irs
氚	iru
川	irx
翀	ise
铳	isg
种	ish
充	isi
舂	isj
崇	isl
茺	isn
冲	iso
艟	isq
摏	isr
宠	iss
虫	ist
憧	isv
珫	isx
触	iua
矗	iub
厨	iuc
䢺	iud
绌	iue
楚	iuf
锄	iug
䝙	iuh
畜	iui
除	iul
斶	iun
滁	iuo
躇	iuq
搐	iur
处	iut
初	iuu
础	iuv
琡	iux
储	iuz
垂	ivb
槌	ivf
锤	ivg
圌	ivi
陲	ivl
捶	ivr
倕	ivz
纯	iye
椿	iyf
𬭚	iyg
鹑	iyi
蠢	iyj
唇	iyl
醇	iym
莼	iyn
淳	iyo
蝽	iyt
堾	iyw
瑃	iyx
臭	izb
瘳	izc
侴	izd
绸	ize
丑	izf
愁	izh
筹	izk
酬	izm
帱	izp
踌	izq
畴	izt
惆	izv
瞅	izy
仇	izz
噤	jba
烬	jbb
廑	jbc
劲	jbd
尽	jbe
禁	jbf
金	jbg
晋	jbh
馑	jbi
筋	jbk
谨	jbm
近	jbn
津	jbo
今	jbp
矜	jbt
襟	jbu
墐	jbw
紧	jbx
堇	jby
仅	jbz
急	jia
集	jib
迹	jic
几	jid
级	jie
机	jif
嫉	jig
积	jih
剂	jii
鲫	jij
籍	jik
际	jil
记	jim
藉	jin
济	jio
肌	jip
击	jiq
技	jir
寄	jis
鸡	jit
棘	jiu
矶	jiv
吉	jiw
及	jix
基	jiy
即	jiz
鼱	jkb
痉	jkc
精	jkd
镜	jkg
猄	jkh
京	jki
竟	jkj
阱	jkl
警	jkn
净	jko
竞	jkp
兢	jkq
麖	jkt
惊	jkv
境	jkw
静	jkx
睛	jky
径	jkz
匠	jld
缰	jle
疆	jlf
姜	jlj
奖	jlk
降	jll
讲	jlm
蒋	jln
江	jlo
膙	jlp
豇	jlq
耩	jlt
礓	jlv
僵	jlz
毽	jmb
建	jmc
间	jmd
肩	jme
检	jmf
键	jmg
戬	jmh
饯	jmi
鲣	jmj
简	jmk
谏	jmm
荐	jmn
减	jmo
剪	jmp
践	jmq
捡	jmr
蹇	jms
艰	jmt
柬	jmu
碱	jmv
尖	jmw
坚	jmx
睑	jmy
件	jmz
角	jna
焦	jnb
教	jne
椒	jnf
娇	jng
狡	jnh
交	jni
鲛	jnj
峤	jnl
酵	jnm
蕉	jnn
浇	jno
脚	jnp
较	jnq
搅	jnr
觉	jns
矫	jnt
礁	jnv
剿	jnx
侥	jnz
解	jpa
截	jpb
疥	jpc
介	jpd
届	jpe
杰	jpf
姐	jpg
秸	jph
羯	jpj
戒	jpk
阶	jpl
诫	jpm
节	jpn
洁	jpo
竭	jpp
接	jpr
界	jpt
褯	jpu
碣	jpv
劫	jpw
絜	jpx
睫	jpy
街	jpz
啾	jqa
舅	jqb
疚	jqc
阄	jqd
纠	jqe
柩	jqf
鹫	jqi
韭	jqk
㠇	jql
九	jqm
酒	jqo
救	jqq
揪	jqr
究	jqs
咎	jqt
旧	jqx
僦	jqz
鹃	jra
隽	jrb
绢	jre
娟	jrg
狷	jrh
圈	jri
眷	jrj
鄄	jrm
涓	jro
蠲	jrp
捐	jrr
倦	jrz
炯	jsb
迥	jsd
䌹	jse
颎	jsg
泂	jso
𬳶	jsp
窘	jss
坰	jsw
炅	jsy
角	jta
孓	jtb
厥	jtc
绝	jte
橛	jtf
镢	jtg
獗	jth
爵	jtj
崛	jtl
诀	jtm
蕨	jtn
决	jto
𫘝	jtp
蹶	jtq
掘	jtr
砄	jtv
珏	jtx
矍	jty
倔	jtz
咀	jua
炬	jub
疽	juc
句	jud
局	jue
橘	juf
锯	jug
狙	juh
𬶋	juj
筥	juk
具	jul
讵	jum
菊	jun
沮	juo
驹	jup
距	juq
拒	jur
遽	jus
矩	jut
裾	juu
惧	juv
举	juw
聚	jux
鞠	juy
俱	juz
斝	jxa
痂	jxc
枷	jxf
嫁	jxg
稼	jxh
笳	jxk
加	jxl
贾	jxm
茄	jxn
浃	jxo
胛	jxp
夹	jxq
甲	jxt
嘉	jxw
珈	jxx
假	jxz
焌	jyb
君	jyc
钧	jyg
鲪	jyj
筠	jyk
峻	jyl
菌	jyn
浚	jyo
骏	jyp
捃	jyr
皲	jys
麇	jyt
均	jyw
珺	jyx
晙	jyy
俊	jyz
咖	kaa
胩	kap
烤	kcb
尻	kce
栲	kcf
铐	kcg
洘	kco
靠	kcp
拷	kcr
炌	kdb
闿	kdd
楷	kdf
铠	kdg
凯	kdl
蒈	kdn
揩	kdr
慨	kdv
垲	kdw
咳	kea
炣	keb
疴	kec
匼	ked
刻	kee
柯	kef
锞	keg
科	keh
髁	kej
牁	kek
岢	kel
课	kem
苛	ken
渴	keo
骒	kep
克	keq
客	kes
颗	ket
氪	keu
磕	kev
壳	kew
珂	kex
瞌	key
啃	kfa
裉	kfu
恳	kfz
吭	kga
铿	kgg
硁	kgv
炕	khb
糠	khd
钪	khg
亢	khi
𩾌	khj
抗	khr
慷	khv
𡐓	khw
伉	khz
龛	kjd
槛	kjf
崁	kjl
莰	kjn
砍	kjv
堪	kjw
勘	kjy
侃	kjz
哙	kka
会	kkd
狯	kkh
鲙	kkj
筷	kkk
蒯	kkn
脍	kkp
㧟	kkr
块	kkw
侩	kkz
哐	kla
邝	klc
匡	kld
纩	kle
框	klf
狂	klh
筐	klk
诳	klm
洭	klo
矿	klv
圹	klw
旷	kly
廓	koc
阔	kod
括	kor
蛞	kot
髋	krj
