啊	a
包	bcz
摆	bda
拜	bdg
柏	bdh
稗	bdk
佰	bdo
败	bdr
百	bdu
奔	bfb
犇	bfc
笨	bfe
栟	bfh
倴	bfo
畚	bfp
贲	bft
苯	bfv
锛	bfz
蚌	bge
琫	bgg
泵	bgj
蹦	bgl
绷	bgm
迸	bgp
嘣	bgq
甭	bgu
镚	bgz
搒	bha
蚌	bhe
膀	bhf
玤	bhg
棒	bhh
磅	bhj
绑	bhm
浜	bhn
傍	bho
塝	bhp
𠳐	bhq
谤	bhs
邦	bhu
蒡	bhv
镑	bhz
币	bia
鼻	bib
庇	bid
笔	bie
碧	big
秘	bik
弼	bil
泌	bin
彼	bio
弊	bip
鄙	biq
毕	bir
陛	bis
狴	bit
逼	biu
蔽	biv
避	biw
觱	bix
必	biy
闭	biz
搬	bja
昄	bjc
瘢	bjd
𨭉	bjf
班	bjg
板	bjh
版	bjk
绊	bjm
湴	bjn
伴	bjo
半	bjp
瓣	bjs
般	bjt
钣	bjz
摒	bka
兵	bkb
昺	bkc
病	bkd
蛃	bke
禀	bkf
柄	bkh
秉	bkk
冰	bkn
炳	bko
饼	bkr
丙	bku
屏	bkw
鳊	bma
鞭	bmc
蝙	bme
变	bmf
砭	bmj
编	bmm
汴	bmn
便	bmo
弁	bmp
贬	bmr
辩	bms
褊	bmu
苄	bmv
遍	bmw
忭	bmy
匾	bmz
摽	bna
飙	bnb
骉	bnc
瘭	bnd
彪	bnf
标	bnh
婊	bnk
瀌	bnn
俵	bno
裱	bnu
藨	bnv
镖	bnz
播	boa
帛	bob
驳	boc
簸	boe
脖	bof
玻	bog
柏	boh
礴	boj
馞	bok
跛	bol
波	bon
伯	boo
剥	bop
啵	boq
饽	bor
勃	bot
袯	bou
薄	bov
擘	bow
僰	boy
钵	boz
癿	bpb
瘪	bpd
憋	bpp
捕	bua
瓿	bub
晡	buc
簿	bue
卜	buf
醭	buj
步	bul
堡	buo
埠	bup
哺	buq
布	but
补	buu
蔀	buv
怖	buy
钚	buz
卑	bwb
鞁	bwc
琲	bwg
杯	bwh
碑	bwj
北	bwk
𬇙	bwn
倍	bwo
备	bwp
呗	bwq
贝	bwr
狈	bwt
褙	bwu
蓓	bwv
臂	bww
悖	bwy
钡	bwz
嚓	caq
操	cca
螬	cce
槽	cch
𥕢	ccj
漕	ccn
嘈	ccq
糙	ccr
艚	cct
曹	ccu
睬	cdc
材	cdh
踩	cdl
偲	cdo
财	cdr
猜	cdt
蔡	cdv
彩	cdz
厕	ced
测	cen
侧	ceo
恻	cey
册	cez
涔	cfn
参	cfp
蹭	cgl
噌	cgq
层	cgw
沧	chn
伧	cho
舱	cht
苍	chv
仓	chx
疵	cid
差	cig
磁	cij
此	cil
瓷	cin
伺	cio
慈	cip
呲	ciq
赐	cir
词	cis
辞	cit
祠	ciu
茨	civ
刺	ciy
蚕	cjb
骖	cjc
餐	cje
璨	cjg
䅟	cjk
灿	cjo
惨	cjy
措	coa
厝	cod
鹾	cof
矬	cog
棤	coh
磋	coj
蹉	col
莝	cov
嵯	cow
锉	coz
攒	cra
篡	cre
蹿	crl
汆	crx
镩	crz
骢	csc
琮	csg
枞	csh
匆	csj
淙	csn
熜	cso
聪	css
葱	csv
囱	csw
丛	csx
悰	csy
簇	cue
卒	cuf
醋	cuj
蹴	cul
徂	cuo
粗	cur
猝	cut
蔟	cuv
蹙	cux
摧	cva
瘁	cvd
璀	cvg
榱	cvh
缞	cvm
淬	cvn
催	cvo
啐	cvq
粹	cvr
翠	cvt
萃	cvv
崔	cvw
悴	cvy
皴	cyp
存	cyt
邨	cyu
忖	cyy
腠	czf
辏	czt
打	daa
达	dab
鞑	dac
瘩	dad
答	dae
鿎	daj
妲	dak
跶	dal
溚	dan
炟	dao
垯	dap
哒	daq
褡	dau
荙	dav
沓	dax
怛	day
𨱏	daz
捣	dca
帱	dcb
岛	dce
纛	dcg
稻	dck
蹈	dcl
盗	dcn
倒	dco
道	dcp
刀	dcq
导	dct
祷	dcu
悼	dcy
大	ddb
骀	ddc
歹	dde
玳	ddg
绐	ddm
代	ddo
逮	ddp
呆	ddq
戴	ddt
叇	ddu
德	deo
地	dep
嘚	deq
锝	dez
瞪	dgc
登	dge
璒	dgg
磴	dgj
蹬	dgl
澄	dgn
灯	dgo
邓	dgp
噔	dgq
嶝	dgw
镫	dgz
挡	dha
筜	dhe
珰	dhg
档	dhh
党	dhi
砀	dhj
𬍡	dhn
垱	dhp
谠	dhs
裆	dhu
荡	dhv
凼	dhx
铛	dhz
抵	dia
迪	dib
睇	dic
底	did
第	die
弟	dif
玓	dig
棣	dih
帝	dii
砥	dij
娣	dik
踶	dil
缔	dim
滴	din
低	dio
地	dip
嘀	diq
骶	dir
谛	dis
敌	dit
禘	diu
蒂	div
籴	dix
镝	diz
担	dja
旦	djc
疸	djd
殚	dje
胆	djf
石	djj
蛋	djl
𬘘	djm
淡	djn
儋	djo
单	djq
赕	djr
诞	djs
氮	dju
萏	djv
惮	djy
丹	djz
町	dkb
盯	dkc
疔	dkd
腚	dkf
玎	dkg
酊	dkj
仃	dko
叮	dkq
订	dks
顶	dkt
萣	dkv
钉	dkz
垫	dma
电	dmb
店	dmd
簟	dme
玷	dmg
碘	dmj
踮	dml
淀	dmn
佃	dmo
奠	dmp
阽	dms
颠	dmt
殿	dmw
惦	dmy
典	dmz
鲷	dna
窎	dni
碉	dnj
刁	dnl
凋	dnn
吊	dnq
调	dns
貂	dnt
雕	dnz
掇	doa
夺	dob
驮	doc
度	dod
亸	dof
踱	dol
垛	dop
哆	doq
饳	dor
堕	dos
舵	dot
裰	dou
躲	dow
惰	doy
朵	doz
鲽	dpa
昳	dpc
蝶	dpe
迭	dpg
楪	dph
碟	dpj
牒	dpk
跌	dpl
绖	dpm
叠	dpp
喋	dpq
谍	dps
𫶇	dpw
瓞	dpz
铥	dqz
段	dra
端	drb
簖	dre
短	drg
椴	drh
缎	drm
煅	dro
塅	drp
耑	drw
锻	drz
𬟽	dse
胴	dsf
栋	dsh
硐	dsj
洞	dsn
侗	dso
冬	dsp
咚	dsq
东	dst
氡	dsu
董	dsv
岽	dsw
懂	dsy
黩	dub
睹	duc
度	dud
笃	due
督	duf
毒	dug
杜	duh
蠹	dui
妒	duk
厾	dul
渡	dun
堵	dup
嘟	duq
赌	dur
读	dus
独	dut
芏	duv
镀	duz
碓	dvj
堆	dvp
队	dvs
祋	dvu
嘚	dwq
嗲	dxq
盾	dya
盹	dyc
敦	dyf
囤	dyi
礅	dyj
蹲	dyl
沌	dyn
炖	dyo
墩	dyp
吨	dyq
趸	dyt
惇	dyy
钝	dyz
抖	dza
兜	dzb
痘	dzd
蚪	dze
窦	dzi
斗	dzn
陡	dzs
豆	dzu
蔸	dzv
钭	dzz
鹅	eea
遏	eec
厄	eed
蛾	eee
腭	eef
噩	eeg
额	eei
𥔲	eej
娥	eek
垩	eem
涐	een
俄	eeo
堨	eep
呃	eeq
饿	eer
阿	ees
轭	eet
萼	eev
峨	eew
愕	eey
锷	eez
摁	ena
蒽	env
鲕	era
珥	erg
洱	ern
尔	erq
饵	err
耳	ers
二	eru
贰	erx
铒	erz
乏	faa
筏	fae
珐	fag
砝	faj
伐	fao
罚	fax
阀	faz
鲼	ffa
奋	ffb
玢	ffg
焚	ffh
酚	ffj
纷	ffm
汾	ffn
份	ffo
坟	ffp
吩	ffq
粉	ffr
翂	fft
氛	ffu
芬	ffv
愤	ffy
疯	fgd
蜂	fge
丰	fgg
枫	fgh
砜	fgj
缝	fgm
冯	fgn
烽	fgo
封	fgp
唪	fgq
赗	fgr
讽	fgs
葑	fgv
峰	fgw
凤	fgz
鲂	fha
昉	fhc
放	fhe
肪	fhf
枋	fhh
妨	fhk
纺	fhm
仿	fho
坊	fhp
防	fhs
舫	fht
芳	fhv
房	fhw
钫	fhz
返	fja
帆	fjb
璠	fjg
樊	fjh
矾	fjj
蹯	fjl
泛	fjn
烦	fjo
墦	fjp
饭	fjr
犯	fjt
范	fjv
翻	fjz
扶	fua
夫	fub
付	fuc
府	fud
符	fue
服	fuf
麸	fug
孵	fuh
富	fui
覆	fuj
妇	fuk
赴	ful
缚	fum
浮	fun
佛	fuo
父	fup
负	fuq
赋	fur
附	fus
辅	fut
福	fuu
芙	fuv
弗	fuw
罘	fux
怫	fuy
甫	fuz
鲱	fwa
𬴂	fwc
废	fwd
篚	fwe
肥	fwf
榧	fwh
斐	fwk
飞	fwl
绯	fwm
沸	fwn
啡	fwq
霏	fwr
诽	fws
狒	fwt
菲	fwv
费	fww
悱	fwy
匪	fwz
缶	fzc
否	fzu
尜	gab
旮	gaj
伽	gao
嘎	gaq
尕	gat
戛	gau
钆	gaz
搞	gca
皋	gcb
告	gcc
篙	gce
膏	gcf
羔	gcg
槁	gch
稿	gck
缟	gcm
糕	gcr
诰	gcs
藁	gcv
镐	gcz
晐	gdc
盖	gdg
概	gdh
溉	gdn
垓	gdp
赅	gdr
陔	gds
改	gdt
丐	gdu
荄	gdv
钙	gdz
搁	gea
革	gec
疙	ged
蛤	gee
胳	gef
盖	geg
格	geh
割	gei
硌	gej
哿	gel
滆	gen
仡	geo
圪	gep
咯	geq
骼	ger
隔	ges
哥	get
袼	geu
葛	gev
戈	gex
阁	gez
艮	gfa
根	gfh
哏	gfq
亘	gfu
茛	gfv
鲠	gga
颈	ggb
暅	ggc
庚	ggd
羹	ggg
梗	ggh
𬒔	ggj
耕	ggl
绠	ggm
浭	ggn
埂	ggp
哽	ggq
耿	ggs
扛	gha
缸	ghc
筻	ghe
肛	ghf
杠	ghh
矼	ghj
纲	ghm
港	ghn
堽	ghp
岗	ghw
罡	ghx
钢	ghz
擀	gja
甘	gjc
疳	gjd
竿	gje
肝	gjf
玕	gjg
杆	gjh
矸	gjj
秆	gjk
敢	gjl
绀	gjm
泔	gjn
坩	gjp
干	gjt
苷	gjv
赣	gjw
拐	gka
夬	gkl
乖	gkt
广	gld
胱	glf
珖	glg
桄	glh
洸	gln
垙	glp
咣	glq
逛	glt
果	gob
蝈	goe
郭	gof
椁	goh
国	goi
涡	gon
裹	goo
埚	gop
呙	goq
粿	gor
聒	gos
崞	gow
锅	goz
盥	gra
罐	grc
管	gre
琯	grg
棺	grh
官	gri
纶	grm
灌	grn
倌	gro
观	grp
馆	grr
贯	grt
祼	gru
莞	grv
惯	gry
拱	gsa
功	gsb
蚣	gse
肱	gsf
珙	gsg
宫	gsi
硔	gsj
弓	gsl
供	gso
公	gsp
觥	gsq
龚	gsr
共	gsv
躬	gsw
鲴	gua
牯	guc
顾	gud
箍	gue
股	guf
羖	gug
梏	guh
固	gui
贾	guj
姑	guk
孤	gul
沽	gun
估	guo
鼓	gup
咕	guq
骨	gur
诂	gus
轱	gut
菇	guv
雇	guw
古	gux
锢	guz
龟	gva
皈	gvb
晷	gvc
归	gvd
贵	gve
瑰	gvg
柜	gvh
宄	gvi
硅	gvj
妫	gvk
跪	gvl
鬼	gvm
圭	gvp
诡	gvs
轨	gvt
刿	gvw
刽	gvx
闺	gvz
胍	gxf
栝	gxh
寡	gxi
卦	gxp
呱	gxq
诖	gxs
刮	gxt
褂	gxu
瓜	gxz
鲧	gya
棍	gyh
磙	gyj
绲	gym
衮	gyo
辊	gyt
鞲	gzc
篝	gze
构	gzh
媾	gzk
缑	gzm
沟	gzn
佝	gzo
垢	gzp
购	gzr
诟	gzs
狗	gzt
苟	gzv
岣	gzw
勾	gzz
蛤	hae
铪	haz
皓	hcb
昊	hcc
蚝	hce
毫	hcf
耗	hcl
浩	hcn
郝	hcp
号	hcq
貉	hct
蒿	hcv
亥	hda
骇	hdc
胲	hdf
害	hdi
醢	hdj
孩	hdl
海	hdn
嗨	hdq
骸	hdr
氦	hdu
劾	hea
曷	hec
壑	hef
核	heh
鹤	hei
禾	hek
贺	hel
纥	hem
河	hen
何	heo
赫	hep
喝	heq
饸	her
诃	hes
貉	het
褐	heu
荷	hev
盒	hex
阂	hez
痕	hfd
𬣳	hfs
狠	hft
恨	hfy
亨	hgf
珩	hgg
横	hgh
姮	hgk
衡	hgo
堼	hgp
哼	hgq
蘅	hgv
恒	hgy
夯	hhb
颃	hhf
杭	hhh
绗	hhm
沆	hhn
吭	hhq
航	hht
巷	hhv
撼	hja
含	hjb
旱	hjc
蚶	hje
琀	hjg
寒	hji
酣	hjj
函	hjl
汗	hjn
焊	hjo
垾	hjp
喊	hjq
韩	hjt
菡	hjv
崡	hjw
憾	hjy
槐	hkh
踝	hkl
淮	hkn
徊	hko
怀	hky
鳇	hla
皇	hlb
晃	hlc
癀	hld
簧	hle
肓	hlf
璜	hlg
媓	hlk
潢	hln
煌	hlo
喤	hlq
谎	hls
艎	hlt
荒	hlv
慌	hly
凰	hlz
攉	hoa
夥	hob
𬴃	hoc
蠖	hoe
豁	hoi
和	hok
耠	hol
漷	hon
火	hoo
嚯	hoq
霍	hor
祸	hou
获	hov
或	hox
镬	hoz
换	hra
㬊	hrc
痪	hrd
环	hrg
桓	hrh
寰	hri
缓	hrm
浣	hrn
焕	hro
唤	hrq
獾	hrt
还	hru
荁	hrv
峘	hrw
鹮	hrx
郇	hrz
竑	hsb
虹	hse
玒	hsg
宏	hsi
弘	hsl
纮	hsm
洪	hsn
烘	hso
谼	hsp
哄	hsq
讧	hss
轰	hst
蕻	hsv
訇	hsz
乎	hua
瓠	hub
鹄	huc
蝴	hue
虎	huf
瑚	hug
槲	huh
囫	hui
忽	huj
和	huk
弧	hul
湖	hun
煳	huo
互	hup
呼	huq
糊	hur
狐	hut
祜	huu
葫	huv
户	huw
胡	hux
惚	huy
挥	hva
毁	hvb
晦	hvc
麾	hvd
蛔	hve
慧	hvg
桧	hvh
回	hvi
硊	hvj
秽	hvk
虺	hvl
绘	hvm
汇	hvn
徽	hvo
恚	hvp
喙	hvq
贿	hvr
讳	hvs
灰	hvt
惠	hvu
荟	hvv
翙	hvw
悔	hvy
𬭬	hvz
嘿	hwq
𬭶	hwz
骅	hxc
砉	hxg
桦	hxh
婳	hxk
滑	hxn
化	hxo
哗	hxq
猾	hxt
画	hxu
花	hxv
划	hxx
铧	hxz
珲	hyg
碈	hyj
混	hyn
馄	hyr
诨	hys
昏	hyt
魂	hyu
荤	hyv
惛	hyy
阍	hyz
逅	hza
齁	hzb
厚	hzd
篌	hze
鲎	hzi
候	hzo
堠	hzp
吼	hzq
骺	hzr
猴	hzt
𬭤	hzz
插	iaa
差	iag
杈	iah
察	iai
碴	iaj
姹	iak
蹅	ial
刹	iam
汊	ian
侘	iao
叉	iap
嚓	iaq
馇	iar
诧	ias
猹	iat
衩	iau
茶	iav
嵖	iaw
镲	iaz
抄	ica
晁	icc
巢	icd
耖	icl
绰	icm
潮	icn
炒	ico
吵	icq
朝	ict
怊	icy
钞	icz
瘥	idd
差	idg
柴	idl
侪	ido
豺	idt
茝	idv
钗	idz
扯	iea
掣	iec
砗	iej
澈	ien
彻	ieo
坼	iep
尺	iew
抻	ifa
尘	ifb
晨	ifc
疢	ifd
琛	ifg
郴	ifh
宸	ifi
碜	ifj
称	ifk
趁	ifl
𬘭	ifm
煁	ifo
嗔	ifq
陈	ifs
辰	ift
衬	ifu
臣	ifw
忱	ify
撑	iga
骋	igc
庱	igd
蛏	ige
塍	igf
琤	igg
橙	igh
宬	igi
酲	igj
程	igk
承	igl
澄	ign
惩	igo
城	igp
呈	igq
诚	igs
裎	igu
盛	igx
憕	igy
铖	igz
鲳	iha
畅	ihb
昌	ihc
厂	ihd
肠	ihf
尝	ihi
娼	ihk
鬯	ihm
偿	iho
场	ihp
唱	ihq
猖	iht
菖	ihv
长	ihw
昶	ihx
怅	ihy
阊	ihz
摛	iia
驰	iic
痴	iid
篪	iie
胣	iif
啻	iii
媸	iik
齿	iil
魑	iim
池	iin
侈	iio
赤	iip
嗤	iiq
饬	iir
耻	iis
鸱	iit
豉	iiu
茌	iiv
迟	iiw
敕	iiy
蚩	iiz
掺	ija
旵	ijc
廛	ijd
蝉	ije
颤	ijf
梴	ijh
婵	ijk
躔	ijl
缠	ijm
潺	ijn
儳	ijo
单	ijq
馋	ijr
谄	ijs
禅	iju
蒇	ijv
孱	ijw
刬	ijx
忏	ijy
铲	ijz
搋	ika
踹	ikl
啜	ikq
幢	ilb
床	ild
窗	ili
噇	ilq
怆	ily
闯	ilz
逴	iof
龊	iol
绰	iom
啜	ioq
辍	iot
惙	ioy
川	ird
舛	ire
椽	irh
穿	iri
串	irq
船	irt
氚	iru
遄	irw
钏	irz
摏	isa
虫	ise
充	isf
舂	isg
宠	isi
种	isk
冲	isn
翀	ist
茺	isv
崇	isw
憧	isy
铳	isz
搐	iua
黜	iub
厨	iud
蜍	iue
畜	iuf
琡	iug
楚	iuh
础	iuj
躇	iul
绌	ium
滁	iun
储	iuo
处	iup
触	iuq
除	ius
矗	iut
初	iuu
怵	iuy
锄	iuz
捶	iva
槌	ivh
圌	ivi
炊	ivo
陲	ivs
垂	ivt
锤	ivz
䲠	iya
蝽	iye
鹑	iyf
蠢	iyg
椿	iyh
醇	iyj
纯	iym
淳	iyn
堾	iyp
唇	iyt
莼	iyv
𬭚	iyz
臭	izb
瞅	izc
瘳	izd
筹	ize
杻	izh
酬	izj
愁	izk
丑	izl
绸	izm
仇	izo
雠	izx
惆	izy
今	jbb
堇	jbc
紧	jbd
筋	jbe
瑾	jbg
禁	jbh
妗	jbk
卺	jbl
晋	jbm
津	jbn
仅	jbo
近	jbp
噤	jbq
馑	jbr
谨	jbs
襟	jbu
矜	jbv
尽	jbw
金	jbz
技	jia
畸	jib
基	jic
疾	jid
籍	jie
迹	jif
玑	jig
机	jih
寄	jii
矶	jij
积	jik
亟	jil
级	jim
济	jin
伎	jio
吉	jip
急	jiq
饥	jir
记	jis
及	jit
击	jiu
藉	jiv
岌	jiw
集	jix
棘	jiy
几	jiz
鲸	jka
竞	jkb
睛	jkc
痉	jkd
旌	jke
京	jkf
静	jkg
婧	jkk
净	jkn
径	jko
境	jkp
精	jkr
阱	jks
猄	jkt
警	jkv
竟	jkw
兢	jkx
惊	jky
镜	jkz
鳉	jla
虹	jle
膙	jlf
姜	jlg
礓	jlj
奖	jlk
疆	jll
缰	jlm
江	jln
僵	jlo
糨	jlr
讲	jls
豇	jlu
蒋	jlv
匠	jlz
捡	jma
尖	jmb
睑	jmc
坚	jmd
简	jme
腱	jmf
毽	jmg
检	jmh
蹇	jmi
碱	jmj
奸	jmk
践	jml
缄	jmm
减	jmn
件	jmo
建	jmp
贱	jmr
谏	jms
舰	jmt
裥	jmu
荐	jmv
肩	jmw
剑	jmx
柬	jmy
间	jmz
搅	jna
皎	jnb
骄	jnc
剿	jnd
蛟	jne
交	jnf
矫	jng
椒	jnh
觉	jni
礁	jnj
教	jnk
跤	jnl
缴	jnm
浇	jnn
侥	jno
角	jnq
饺	jnr
较	jnt
蕉	jnv
峤	jnw
焦	jnx
恔	jny
铰	jnz
接	jpa
界	jpb
睫	jpc
疥	jpd
桀	jpe
羯	jpg
杰	jph
碣	jpj
姐	jpk
孑	jpl
洁	jpn
街	jpo
劫	jpp
解	jpq
皆	jpr
阶	jps
截	jpt
褯	jpu
节	jpv
届	jpw
介	jpx
悈	jpy
揪	jqa
舅	jqb
旧	jqd
鹫	jqf
玖	jqg
柩	jqh
究	jqi
九	jqj
韭	jqk
赳	jql
纠	jqm
酒	jqn
僦	jqo
咎	jqp
啾	jqq
救	jqu
㠇	jqw
阄	jqz
捐	jra
眷	jrg
圈	jri
鄄	jrj
娟	jrk
绢	jrm
涓	jrn
倦	jro
蠲	jrp
鹃	jrq
狷	jrt
隽	jrx
镌	jrz
炅	jsc
窘	jsi
䌹	jsm
泂	jsn
炯	jso
坰	jsp
颎	jsr
扃	jsw
迥	jsz
掘	jta
矍	jtc
厥	jtd
珏	jtg
橛	jth
砄	jtj
蹶	jtl
绝	jtm
决	jtn
倔	jto
角	jtq
诀	jts
獗	jtt
蕨	jtv
崛	jtw
爵	jtz
拒	jua
举	jub
鞠	juc
疽	jud
筥	jue
遽	juf
矩	jug
橘	juh
窭	jui
砠	juj
娵	juk
距	jul
沮	jun
俱	juo
弆	jup
咀	juq
聚	jus
狙	jut
裾	juu
菊	juv
局	juw
惧	juy
句	juz
甲	jxb
痂	jxd
笳	jxe
胛	jxf
珈	jxg
枷	jxh
贾	jxj
嫁	jxk
加	jxl
浃	jxn
假	jxo
嘉	jxp
斝	jxq
夹	jxu
茄	jxv
岬	jxw
钾	jxz
捃	jya
竣	jyb
骏	jyc
筠	jye
䐃	jyf
珺	jyg
皲	jyi
浚	jyn
俊	jyo
均	jyp
菌	jyv
峻	jyw
麇	jyx
钧	jyz
胩	kaf
咖	kaq
拷	kca
靠	kcc
栲	kch
洘	kcn
烤	kco
尻	kcw
铐	kcz
揩	kda
楷	kdh
炌	kdo
垲	kdp
蒈	kdv
凯	kdw
慨	kdy
铠	kdz
刻	kea
颗	keb
瞌	kec
疴	ked
蝌	kee
珂	keg
柯	keh
客	kei
磕	kej
科	kek
缂	kem
渴	ken
炣	keo
壳	kep
咳	keq
髁	ker
课	kes
轲	ket
氪	keu
苛	kev
岢	kew
克	kex
恪	key
锞	kez
恳	kfa
啃	kfq
裉	kfu
硁	kgj
吭	kgq
铿	kgz
抗	kha
亢	khf
炕	kho
𡐓	khp
糠	khr
慷	khy
钪	khz
勘	kjc
槛	kjh
砍	kjj
侃	kjo
堪	kjp
莰	kjv
崁	kjw
龛	kjx
阚	kjz
㧟	kka
筷	kke
脍	kkf
侩	kko
块	kkp
哙	kkq
狯	kkt
蒯	kkv
会	kkx
夼	klb
旷	klc
邝	kld
筐	kle
框	klh
矿	klj
纩	klm
洭	kln
圹	klp
哐	klq
贶	klr
诳	kls
狂	klt
匡	klz
括	koa
廓	kod
蛞	koe
阔	koz
宽	kri
髋	krr
控	ksa
恐	ksb
箜	kse
硿	ksj
孔	ksl
倥	kso
埪	ksp
崆	ksw
刳	kub
库	kud
枯	kuh
窟	kui
酷	kuj
绔	kum
哭	kuq
骷	kur
裤	kuu
揆	kva
奎	kvb
睽	kvc
篑	kve
櫆	kvh
窥	kvi
馗	kvj
跬	kvl
魁	kvm
溃	kvn
傀	kvo
逵	kvp
喟	kvq
