啊	a
爆	bcp
瀑	bct
饱	bcu
褒	bcv
雹	bcw
鸨	bcz
稗	bdh
拜	bdi
佰	bdk
败	bdn
摆	bdo
百	bdr
柏	bdu
贲	bfb
苯	bfg
犇	bfh
倴	bfk
畚	bfm
笨	bfr
栟	bfu
锛	bfv
奔	bfy
蹦	bga
祊	bgc
甏	bge
泵	bgj
琫	bgl
嘣	bgq
甭	bgr
镚	bgv
绷	bgw
迸	bgy
蚌	bha
膀	bhb
谤	bhd
塝	bhe
蒡	bhg
磅	bhj
傍	bhk
玤	bhl
搒	bho
𠳐	bhq
邦	bhr
浜	bht
棒	bhu
镑	bhv
绑	bhw
跸	bia
闭	bic
诐	bid
避	bie
庇	bif
蔽	big
秘	bih
彼	bik
碧	bil
鼻	bim
赑	bin
畀	bio
狴	bip
鄙	biq
笔	bir
婢	bis
泌	bit
币	biv
必	bix
陛	biy
毕	biz
坂	bje
瘢	bjf
版	bjk
班	bjl
昄	bjn
搬	bjo
般	bjr
湴	bjt
板	bju
瓣	bjv
绊	bjw
半	bjy
𨭉	bjz
蛃	bka
兵	bkb
屏	bke
病	bkf
秉	bkh
昺	bkn
摒	bko
炳	bkp
丙	bkr
冰	bkt
饼	bku
禀	bkz
蝙	bma
匾	bmc
遍	bme
鳊	bmf
苄	bmg
砭	bmj
便	bmk
弁	bmm
鞭	bmn
抃	bmo
煸	bmp
笾	bmr
汴	bmt
辩	bmv
编	bmw
忭	bmx
变	bmz
膘	bnb
裱	bnc
鳔	bnf
藨	bng
骉	bnh
俵	bnk
摽	bno
熛	bnp
婊	bns
瀌	bnt
标	bnu
镖	bnv
幖	bnw
飙	bny
剥	boa
脖	bob
袯	boc
擘	boe
鲌	bof
薄	bog
驳	boh
礴	boj
伯	bok
玻	bol
帛	bom
艴	bon
播	boo
啵	boq
舶	bor
卜	bos
波	bot
柏	bou
钵	bov
亳	boz
瘪	bpf
癿	bpm
憋	bpy
步	bua
布	bub
补	buc
埠	bue
蔀	bug
堡	buk
晡	bun
捕	buo
哺	buq
簿	bur
卜	bus
逋	but
钚	buv
怖	bux
孛	bwb
褙	bwc
臂	bwe
蓓	bwg
碑	bwj
北	bwk
备	bwl
卑	bwm
贝	bwn
狈	bwp
呗	bwq
𬇙	bwt
杯	bwu
钡	bwv
悖	bwx
嚓	caq
螬	cca
糙	ccc
𥕢	ccj
操	cco
嘈	ccq
曹	ccr
漕	cct
槽	ccu
踩	cda
裁	cdb
蔡	cdg
彩	cdh
偲	cdk
财	cdn
猜	cdp
材	cdu
册	cec
厕	cef
侧	cek
测	cet
恻	cex
参	cfm
涔	cft
蹭	cga
层	cge
噌	cgq
嶒	cgz
仓	chb
苍	chg
伧	chk
舱	chr
沧	cht
此	cia
辞	cib
祠	cic
词	cid
疵	cif
茨	cig
差	cii
刺	cij
伺	cik
玼	cil
赐	cin
呲	ciq
瓷	cit
慈	ciy
餐	cjc
䅟	cjh
璨	cjl
黪	cjm
灿	cjp
惨	cjx
蚕	cjy
蹉	coa
脞	cob
厝	cof
莝	cog
磋	coj
瑳	col
措	coo
矬	cor
鹾	cos
棤	cou
锉	cov
嵯	coz
蹿	cra
汆	crb
攒	cro
篡	crr
爨	crv
丛	csb
葱	csg
骢	csh
囱	csj
琮	csl
匆	cso
熜	csp
淙	cst
枞	csu
聪	csx
蹴	cua
粗	cuc
蔟	cug
徂	cuk
蹙	cum
醋	cun
猝	cup
簇	cur
卒	cuz
粹	cvc
瘁	cvf
萃	cvg
催	cvk
璀	cvl
摧	cvo
啐	cvq
翠	cvr
淬	cvt
榱	cvu
缞	cvw
悴	cvx
崔	cvz
存	cyb
皴	cym
寸	cyp
邨	cyr
忖	cyx
腠	czb
辏	czr
跶	daa
沓	dab
褡	dac
垯	dae
瘩	daf
荙	dag
鿎	daj
鞑	dan
打	dao
炟	dap
哒	daq
答	dar
妲	das
溚	dat
𨱏	dav
怛	dax
达	day
岛	dca
祷	dcc
鱽	dcf
稻	dch
倒	dck
纛	dcl
捣	dco
导	dcp
叨	dcq
舠	dcr
氘	dcs
盗	dct
帱	dcw
悼	dcx
道	dcy
逮	dda
戴	ddb
歹	ddc
埭	dde
骀	ddh
代	ddk
玳	ddl
怠	ddm
呆	ddq
叇	ddr
绐	ddw
大	ddy
地	dee
德	dek
嘚	deq
锝	dev
蹬	dga
登	dgc
磴	dgj
邓	dgl
瞪	dgn
灯	dgp
噔	dgq
澄	dgt
镫	dgv
嶝	dgz
凼	dhb
裆	dhc
谠	dhd
垱	dhe
荡	dhg
党	dhi
砀	dhj
珰	dhl
挡	dho
筜	dhr
𬍡	dht
档	dhu
铛	dhv
䗖	dia
敌	dib
禘	dic
谛	did
地	die
底	dif
蒂	dig
帝	dii
砥	dij
低	dik
弟	dil
睇	din
迪	dio
狄	dip
嘀	diq
第	dir
娣	dis
滴	dit
棣	diu
镝	div
缔	diw
骶	dix
邸	diz
蛋	dja
胆	djb
丹	djc
诞	djd
疸	djf
萏	djg
石	djj
儋	djk
弹	djl
旦	djn
担	djo
啖	djq
箪	djr
氮	djs
淡	djt
单	djv
𬘘	djw
耽	djx
亶	djz
腚	dkb
订	dkd
疔	dkf
萣	dkg
碇	dkj
仃	dkk
玎	dkl
盯	dkn
町	dko
顶	dkp
叮	dkq
钉	dkv
耵	dkx
踮	dma
颠	dmb
典	dmc
殿	dme
店	dmf
碘	dmj
佃	dmk
玷	dml
电	dmo
簟	dmr
淀	dmt
钿	dmv
惦	dmx
奠	dmy
巅	dmz
雕	dnc
调	dnd
鲷	dnf
窎	dni
碉	dnj
刁	dnl
貂	dnp
吊	dnq
凋	dnt
钓	dnv
踱	doa
朵	doc
垛	doe
度	dof
驮	doh
躲	doj
剟	dol
掇	doo
哆	doq
舵	dor
饳	dou
铎	dov
惰	dox
夺	doy
亸	doz
跌	dpa
谍	dpd
堞	dpe
鲽	dpf
瓞	dph
碟	dpj
牒	dpk
叠	dpl
昳	dpn
喋	dpq
迭	dpr
楪	dpu
绖	dpw
耋	dpx
𫶇	dpz
铥	dqv
端	drc
塅	dre
瑖	drl
煅	drp
短	drr
椴	dru
段	drv
缎	drw
耑	drz
𬟽	dsa
胴	dsb
垌	dse
董	dsg
硐	dsj
侗	dsk
冬	dsl
咚	dsq
东	dsr
氡	dss
洞	dst
栋	dsu
懂	dsx
岽	dsz
肚	dub
阇	duc
读	dud
堵	due
度	duf
芏	dug
犊	duh
蠹	dui
牍	duk
毒	dul
黩	dum
赌	dun
独	dup
嘟	duq
笃	dur
督	dus
渡	dut
杜	duu
镀	duv
髑	dux
祋	dvc
堆	dve
碓	dvj
怼	dvl
队	dvy
嘚	dwq
嗲	dxq
蹲	dya
趸	dyb
墩	dye
礅	dyj
盹	dyn
炖	dyp
吨	dyq
沌	dyt
盾	dyv
惇	dyx
敦	dyz
蚪	dza
读	dzd
痘	dzf
蔸	dzg
窦	dzi
兜	dzm
抖	dzo
豆	dzr
斗	dzt
钭	dzv
陡	dzy
蛾	eea
腭	eeb
讹	eed
屙	eee
厄	eef
萼	eeg
额	eei
𥔲	eej
俄	eek
噩	eel
遏	een
扼	eeo
呃	eeq
轭	eer
娥	ees
涐	eet
饿	eeu
鹅	eev
愕	eex
阿	eey
峨	eez
蒽	eng
摁	eno
鲕	erf
珥	erl
贰	erm
尔	erp
咡	erq
二	err
洱	ert
饵	eru
铒	erv
鸸	erw
耳	erx
陑	ery
阀	fac
罚	fag
砝	faj
伐	fak
珐	fal
筏	far
乏	fav
粉	ffc
坟	ffe
鲼	fff
芬	ffg
份	ffk
玢	ffl
鼢	ffm
酚	ffn
豮	ffp
吩	ffq
翂	ffr
氛	ffs
汾	fft
焚	ffu
纷	ffw
愤	ffx
奋	ffy
蜂	fga
凤	fgc
讽	fgd
封	fge
疯	fgf
葑	fgg
奉	fgi
砜	fgj
俸	fgk
丰	fgl
赗	fgn
烽	fgp
唪	fgq
冯	fgt
枫	fgu
锋	fgv
缝	fgw
峰	fgz
蚄	fha
肪	fhb
访	fhd
房	fhe
鲂	fhf
芳	fhg
牥	fhh
放	fhi
仿	fhk
昉	fhn
舫	fhr
妨	fhs
枋	fhu
钫	fhv
纺	fhw
防	fhy
蹯	fja
凡	fjc
墦	fje
范	fjg
翻	fjh
矾	fjj
繁	fjk
璠	fjl
贩	fjn
畈	fjo
烦	fjp
泛	fjt
饭	fju
返	fjv
帆	fjw
赴	fua
服	fub
福	fuc
讣	fud
垺	fue
府	fuf
芙	fug
孚	fuh
富	fui
孵	fuj
佛	fuk
麸	ful
付	fum
弗	fun
扶	fuo
负	fup
咐	fuq
副	fur
妇	fus
浮	fut
桴	fuu
𫓧	fuv
幅	fuw
怫	fux
夫	fuy
肥	fwb
匪	fwc
诽	fwd
扉	fwe
废	fwf
菲	fwg
𬴂	fwh
斐	fwk
飞	fwl
费	fwn
狒	fwp
啡	fwq
篚	fwr
妃	fws
沸	fwt
榧	fwu
镄	fwv
绯	fww
悱	fwx
缶	fzh
否	fzr
尕	gab
旮	gaj
伽	gak
嘎	gaq
戛	gar
钆	gav
尜	gay
糕	gcc
诰	gcd
藁	gcg
告	gch
羔	gci
皋	gcm
杲	gcn
搞	gco
篙	gcr
槁	gcu
镐	gcv
缟	gcw
膏	gcz
戤	gdb
垓	gde
荄	gdg
盖	gdi
赅	gdn
改	gdp
丐	gdr
溉	gdt
概	gdu
钙	gdv
陔	gdy
蛤	gea
胳	geb
阁	gec
圪	gee
疙	gef
葛	geg
割	gei
硌	gej
仡	gek
戈	gem
革	gen
搁	geo
哥	gep
咯	geq
舸	ger
滆	get
格	geu
铬	gev
骼	gex
隔	gey
茛	gfg
哏	gfq
亘	gfr
根	gfu
艮	gfv
埂	gge
庚	ggf
羹	ggi
𬒔	ggj
暅	ggn
耕	ggp
哽	ggq
颈	ggs
浭	ggt
梗	ggu
绠	ggw
耿	ggx
肛	ghb
冈	ghc
堽	ghe
罡	ghg
缸	ghh
矼	ghj
扛	gho
筻	ghr
戆	ghs
港	ght
杠	ghu
钢	ghv
纲	ghw
岗	ghz
赶	gja
干	gjb
坩	gje
疳	gjf
苷	gjg
秆	gjh
矸	gjj
敢	gjl
甘	gjn
擀	gjo
竿	gjr
赣	gjs
泔	gjt
杆	gju
绀	gjw
乖	gkb
夬	gkl
拐	gko
胱	glb
垙	gle
广	glf
珖	gll
逛	glp
咣	glq
𨐈	glr
洸	glt
桄	glu
蝈	goa
腘	gob
粿	goc
埚	goe
虢	goh
国	goj
果	goo
呙	goq
涡	got
椁	gou
锅	gov
帼	gow
聒	gox
馘	goy
郭	goz
贯	grb
祼	grc
鳏	grf
莞	grg
罐	grh
官	gri
倌	grk
观	grl
掼	gro
爟	grp
管	grr
灌	grt
馆	gru
盥	grv
纶	grw
惯	grx
蚣	gsa
肱	gsb
龚	gse
共	gsg
宫	gsi
躬	gsj
供	gsk
弓	gsl
拱	gso
觥	gsp
功	gss
公	gsy
蛊	gua
股	gub
诂	gud
鼓	gue
顾	guf
菇	gug
牯	guh
羖	gui
固	guj
估	guk
孤	gul
贾	gun
觚	gup
咕	guq
箍	gur
姑	gus
沽	gut
梏	guu
锢	guv
古	guw
骨	gux
谷	guy
崮	guz
贵	gva
刽	gvb
闺	gvc
诡	gvd
圭	gve
龟	gvf
鬼	gvh
宄	gvi
硅	gvj
瑰	gvl
皈	gvm
晷	gvn
轨	gvr
妫	gvs
柜	gvu
归	gvy
刿	gvz
刮	gxb
褂	gxc
诖	gxd
卦	gxe
瓜	gxh
寡	gxi
呱	gxq
栝	gxu
鲧	gyf
磙	gyj
辊	gyr
棍	gyu
衮	gyv
绲	gyw
勾	gzc
诟	gzd
垢	gze
苟	gzg
佝	gzk
购	gzn
狗	gzp
篝	gzr
媾	gzs
沟	gzt
构	gzu
钩	gzv
缑	gzw
耇	gzx
岣	gzz
蛤	haa
铪	hav
蚝	hca
郝	hce
蒿	hcg
皓	hcm
昊	hcn
耗	hcp
号	hcq
浩	hct
毫	hcz
胲	hdb
骇	hdh
害	hdi
孩	hdl
亥	hdm
醢	hdn
嗨	hdq
氦	hds
海	hdt
骸	hdx
龁	hea
盒	heb
褐	hec
诃	hed
赫	hee
荷	heg
禾	heh
鹤	hei
𬌗	hej
何	hek
劾	hem
曷	hen
貉	hep
喝	heq
翯	her
壑	hes
河	het
核	heu
纥	hew
𬣳	hfd
痕	hff
狠	hfp
恨	hfx
堼	hge
蘅	hgg
衡	hgk
珩	hgl
哼	hgq
姮	hgs
横	hgu
恒	hgx
亨	hgz
巷	hhg
吭	hhq
航	hhr
沆	hht
杭	hhu
绗	hhw
夯	hhy
颃	hhz
蚶	hja
韩	hjb
含	hjc
垾	hje
菡	hjg
寒	hji
函	hjl
鼾	hjm
旱	hjn
撼	hjo
焊	hjp
喊	hjq
汗	hjt
憾	hjx
崡	hjz
踝	hka
徊	hkk
淮	hkt
槐	hku
怀	hkx
蝗	hla
凰	hlc
谎	hld
鳇	hlf
荒	hlg
徨	hlk
璜	hll
皇	hlm
晃	hln
煌	hlp
喤	hlq
簧	hlr
媓	hls
潢	hlt
锽	hlv
幌	hlw
慌	hlx
隍	hly
肓	hlz
蠖	hoa
祸	hoc
获	hog
和	hoh
豁	hoi
伙	hok
或	hom
夥	hoo
火	hop
嚯	hoq
漷	hot
镬	hov
霍	how
郇	hrc
痪	hrf
鹮	hrg
寰	hri
圜	hrj
环	hrl
㬊	hrn
换	hro
焕	hrp
唤	hrq
还	hrr
浣	hrt
桓	hru
锾	hrv
缓	hrw
峘	hrz
虹	hsa
翃	hsb
訇	hsc
讧	hsd
蕻	hsg
宏	hsi
弘	hsl
烘	hsp
哄	hsq
轰	hsr
洪	hst
𫟹	hsv
纮	hsw
谼	hsy
互	hua
糊	huc
户	hue
鳠	huf
葫	hug
鹄	huh
囫	huj
弧	hul
醐	hun
忽	huo
狐	hup
呼	huq
笏	hur
虎	hus
湖	hut
槲	huu
乎	huv
胡	huw
惚	hux
瓠	huy
岵	huz
蛔	hva
灰	hvb
袆	hvc
讳	hvd
恚	hve
麾	hvf
荟	hvg
秽	hvh
回	hvj
徽	hvk
慧	hvl
毁	hvm
贿	hvn
挥	hvo
烩	hvp
喙	hvq
惠	hvr
汇	hvt
桧	hvu
𬭬	hvv
绘	hvw
悔	hvx
辉	hvy
翙	hvz
嘿	hwq
𬭶	hwv
花	hxg
骅	hxh
化	hxk
砉	hxl
划	hxm
猾	hxp
哗	hxq
画	hxr
婳	hxs
滑	hxt
桦	hxu
铧	hxv
阍	hyc
诨	hyd
荤	hyg
碈	hyj
珲	hyl
魂	hyr
混	hyt
馄	hyu
惛	hyx
昏	hyz
糇	hzc
堠	hze
厚	hzf
鲎	hzi
候	hzk
齁	hzm
猴	hzp
吼	hzq
篌	hzr
逅	hzv
骺	hzx
刹	iaa
衩	iac
诧	iad
垞	iae
茶	iag
差	iai
碴	iaj
侘	iak
叉	ial
插	iao
猹	iap
嚓	iaq
姹	ias
汊	iat
杈	iau
镲	iav
岔	iay
嵖	iaz
朝	icb
弨	icl
晁	icn
抄	ico
炒	icp
吵	icq
潮	ict
钞	icv
绰	icw
怊	icx
巢	icy
柴	ida
虿	idb
瘥	idf
茝	idg
差	idi
侪	idk
豺	idp
钗	idv
坼	iee
掣	ieh
砗	iej
彻	iek
㬚	ien
扯	ieo
澈	iet
趁	ifa
衬	ifc
臣	ifd
疢	iff
称	ifh
宸	ifi
碜	ifj
琛	ifl
晨	ifn
抻	ifo
煁	ifp
嗔	ifq
郴	ifu
𬘭	ifw
忱	ifx
陈	ify
辰	ifz
蛏	iga
塍	igb
裎	igc
诚	igd
城	ige
庱	igf
程	igh
宬	igi
惩	igk
承	igl
盛	igm
晟	ign
撑	igo
呈	igq
澄	igt
橙	igu
铖	igv
憕	igx
鬯	iha
肠	ihb
阊	ihc
场	ihe
厂	ihf
菖	ihg
尝	ihi
偿	ihk
昌	ihn
畅	iho
猖	ihp
唱	ihq
娼	ihs
长	iht
𬬮	ihv
怅	ihx
敞	ihy
齿	iia
胣	iib
蚩	iic
迟	iie
痴	iif
茌	iig
驰	iih
啻	iii
敕	iij
侈	iik
翅	iil
匙	iin
斥	iio
炽	iip
嗤	iiq
篪	iir
媸	iis
池	iit
饬	iiu
𫄨	iiw
耻	iix
鸱	iiz
蝉	ija
阐	ijc
谄	ijd
孱	ije
廛	ijf
蒇	ijg
骣	ijh
儳	ijk
刬	ijm
旵	ijn
掺	ijo
𬊤	ijp
啴	ijq
婵	ijs
潺	ijt
馋	iju
铲	ijv
缠	ijw
忏	ijx
颤	ijz
踹	ika
搋	iko
啜	ikq
闯	ilc
床	ilf
窗	ili
噇	ilq
幢	ilw
怆	ilx
龊	ioa
啜	ioq
辍	ior
逴	ios
绰	iow
惙	iox
舛	irc
穿	iri
串	irq
船	irr
氚	irs
椽	iru
钏	irv
川	iry
遄	irz
虫	isa
茺	isg
种	ish
宠	isi
珫	isl
摏	iso
翀	isr
冲	ist
铳	isv
憧	isx
充	isz
躇	iua
矗	iub
初	iuc
厨	iuf
础	iuj
储	iuk
处	iul
黜	ium
搐	iuo
触	iup
亍	iur
滁	iut
楚	iuu
锄	iuv
绌	iuw
怵	iux
除	iuy
畜	iuz
垂	ivb
圌	ivj
倕	ivk
捶	ivo
炊	ivp
槌	ivu
锤	ivv
陲	ivy
蝽	iya
堾	iye
䲠	iyf
莼	iyg
蠢	iyi
瑃	iyl
醇	iyn
淳	iyt
椿	iyu
𬭚	iyv
纯	iyw
唇	iyz
踌	iza
侴	izb
瘳	izf
愁	izh
仇	izk
丑	izl
臭	izm
酬	izn
畴	izo
雠	izq
筹	izr
杻	izu
绸	izw
惆	izx
矜	jba
今	jbc
谨	jbd
尽	jbe
廑	jbf
荩	jbg
晋	jbi
仅	jbk
瑾	jbl
堇	jbn
近	jbo
烬	jbp
噤	jbq
筋	jbr
劲	jbs
津	jbt
禁	jbu
金	jbv
巾	jbw
紧	jby
跻	jia
及	jib
几	jic
记	jid
吉	jie
疾	jif
羁	jig
积	jih
寄	jii
矶	jij
冀	jik
鸡	jil
基	jin
技	jio
急	jip
集	jiq
击	jir
嫉	jis
济	jit
机	jiu
即	jiv
级	jiw
悸	jix
际	jiy
迹	jiz
胫	jkb
精	jkc
境	jke
鲸	jkf
警	jkg
旌	jki
径	jkk
静	jkl
鼱	jkm
睛	jkn
猄	jkp
麖	jkr
竟	jks
净	jkt
镜	jkv
兢	jkw
惊	jkx
阱	jky
京	jkz
虹	jla
膙	jlb
匠	jlc
讲	jld
鳉	jlf
蒋	jlg
姜	jli
礓	jlj
奖	jlk
疆	jll
耩	jlp
豇	jlr
江	jlt
缰	jlw
降	jly
建	jma
剑	jmb
间	jmc
谏	jmd
肩	jme
鲣	jmf
荐	jmg
犍	jmh
蹇	jmi
柬	jmj
件	jmk
艰	jml
戋	jmm
贱	jmn
捡	jmo
简	jmr
奸	jms
减	jmt
检	jmu
键	jmv
缄	jmw
毽	jmx
坚	jmy
跤	jna
脚	jnb
鲛	jnf
蕉	jng
骄	jnh
觉	jni
礁	jnj
侥	jnk
璬	jnl
皎	jnm
酵	jnn
搅	jno
角	jnp
焦	jnq
较	jnr
娇	jns
浇	jnt
饺	jnu
铰	jnv
缴	jnw
教	jnx
剿	jny
交	jnz
蚧	jpa
介	jpb
竭	jpc
诫	jpd
届	jpe
疥	jpf
节	jpg
秸	jph
羯	jpi
碣	jpj
街	jpk
孑	jpl
戒	jpm
睫	jpn
接	jpo
解	jpp
嗟	jpq
姐	jps
洁	jpt
杰	jpu
骱	jpx
阶	jpy
皆	jpz
赳	jqa
阄	jqc
疚	jqf
究	jqi
九	jqj
韭	jqk
咎	jql
舅	jqm
揪	jqo
啾	jqq
救	jqr
酒	jqt
柩	jqu
纠	jqw
旧	jqy
鹫	jqz
眷	jri
圈	jrj
倦	jrk
鄄	jrn
捐	jro
狷	jrp
鹃	jrq
娟	jrs
涓	jrt
镌	jrv
绢	jrw
蠲	jry
迥	jsc
坰	jse
𬳶	jsh
窘	jsi
炅	jsn
炯	jsp
泂	jst
䌹	jsw
颎	jsz
蹶	jta
诀	jtd
厥	jtf
蕨	jtg
爵	jth
砄	jtj
倔	jtk
珏	jtl
矍	jtn
掘	jto
角	jtp
嚼	jtq
决	jtt
橛	jtu
镢	jtv
绝	jtw
崛	jtz
距	jua
腒	jub
句	juc
讵	jud
局	jue
疽	juf
菊	jug
驹	juh
窭	jui
砠	juj
俱	juk
琚	jul
鞠	jun
拒	juo
炬	jup
具	juq
矩	jur
遽	jus
沮	jut
橘	juu
锯	juv
聚	jux
举	juy
岠	juz
蛱	jxa
胛	jxb
嘉	jxe
痂	jxf
茄	jxg
稼	jxh
假	jxk
珈	jxl
贾	jxn
甲	jxo
加	jxq
夹	jxr
嫁	jxs
浃	jxt
枷	jxu
钾	jxv
岬	jxz
君	jya
䐃	jyb
竣	jyc
均	jye
鲪	jyf
菌	jyg
骏	jyh
皲	jyi
俊	jyk
珺	jyl
晙	jyn
捃	jyo
焌	jyp
麇	jyr
浚	jyt
钧	jyv
峻	jyz
胩	kab
咖	kaq
尻	kce
靠	kch
拷	kco
烤	kcp
洘	kct
栲	kcu
铐	kcv
闿	kdc
垲	kde
蒈	kdg
揩	kdo
炌	kdp
楷	kdu
铠	kdv
慨	kdx
凯	kdz
蝌	kea
匼	kec
课	ked
壳	kee
疴	kef
苛	keg
科	keh
客	kei
磕	kej
牁	kek
珂	kel
刻	kem
瞌	ken
颗	keo
炣	kep
咳	keq
轲	ker
氪	kes
渴	ket
柯	keu
锞	kev
克	kew
恪	kex
岢	kez
裉	kfc
啃	kfq
恳	kfv
硁	kgj
吭	kgq
铿	kgv
糠	khc
𡐓	khe
𩾌	khf
伉	khk
抗	kho
炕	khp
钪	khv
慷	khx
亢	khz
龛	kjb
阚	kjc
堪	kje
莰	kjg
砍	kjj
侃	kjk
勘	kjn
槛	kju
崁	kjz
会	kkb
块	kke
鲙	kkf
蒯	kkg
侩	kkk
㧟	kko
狯	kkp
哙	kkq
筷	kkr
匡	klc
诳	kld
圹	kle
邝	klf
矿	klj
旷	kln
狂	klp
哐	klq
筐	klr
洭	klt
框	klu
纩	klw
夼	kly
蛞	koa
阔	koc
廓	kof
括	koo
宽	kri
