啊	a
暴	bcn
堡	bco
薄	bcp
鸨	bcr
豹	bct
褒	bcv
孢	bcw
枹	bcx
雹	bcy
剥	bcz
摆	bdg
稗	bdk
佰	bdo
败	bdp
百	bdu
拜	bdv
柏	bdx
贲	bfd
锛	bff
犇	bfj
畚	bfk
奔	bfl
倴	bfo
苯	bfp
笨	bfv
栟	bfx
琫	bgb
蚌	bgc
镚	bgf
迸	bgj
蹦	bgk
祊	bgn
嘣	bgq
甏	bgr
泵	bgt
甭	bgu
绷	bgw
玤	bhb
蚌	bhc
膀	bhe
镑	bhf
搒	bhg
浜	bhi
傍	bho
蒡	bhp
𠳐	bhq
塝	bhr
磅	bht
邦	bhu
绑	bhw
棒	bhx
婢	bia
避	bib
闭	bic
铋	bif
币	big
髀	bih
泌	bii
弊	bij
秘	bik
陛	bil
裨	bin
彼	bio
蔽	bip
鄙	biq
毕	bir
庇	bis
鼻	bit
逼	biu
笔	biv
必	biz
版	bja
班	bjb
般	bjc
钣	bjf
搬	bjg
湴	bji
半	bjj
瓣	bjl
昄	bjn
伴	bjo
坂	bjr
瘢	bjs
绊	bjw
板	bjx
靽	bjz
屏	bkb
蛃	bkc
炳	bke
摒	bkg
饼	bkh
冰	bki
禀	bkj
秉	bkk
昺	bkn
病	bks
兵	bkt
丙	bku
柄	bkx
遍	bmb
蝙	bmc
煸	bme
鳊	bmf
变	bmg
汴	bmi
卞	bmj
弁	bmk
辩	bml
褊	bmn
便	bmo
贬	bmp
砭	bmt
笾	bmv
编	bmw
鞭	bmz
婊	bna
飑	bnc
膘	bne
镖	bnf
摽	bng
瀌	bni
骉	bnj
飙	bnl
裱	bnn
俵	bno
藨	bnp
瘭	bns
彪	bnu
幖	bnw
标	bnx
玻	bob
舶	boc
勃	bod
脖	boe
钵	bof
播	bog
饽	boh
波	boi
驳	boj
跛	bok
僰	bom
袯	bon
伯	boo
薄	bop
啵	boq
礴	bot
卜	bou
簸	bov
柏	box
艴	boy
剥	boz
憋	bpj
瘪	bps
癿	bpt
布	bud
钚	buf
捕	bug
步	buk
补	bun
堡	buo
蔀	bup
哺	buq
埠	bur
逋	but
卜	buu
簿	buv
怖	buz
北	bwa
臂	bwb
孛	bwd
焙	bwe
钡	bwf
𬇙	bwi
褙	bwn
倍	bwo
贝	bwp
呗	bwq
卑	bwt
杯	bwx
备	bwy
悖	bwz
嚓	caq
糙	ccb
螬	ccc
操	ccg
漕	cci
嘈	ccq
𥕢	cct
曹	ccu
槽	ccx
裁	cdd
彩	cde
踩	cdk
睬	cdn
偲	cdo
财	cdp
猜	cdt
材	cdx
册	cec
测	cei
侧	ceo
厕	ces
恻	cez
涔	cfi
参	cfk
层	cgb
嶒	cgh
蹭	cgk
噌	cgq
仓	cha
舱	chc
沧	chi
伧	cho
苍	chp
糍	cib
辞	cid
瓷	cii
慈	cij
此	cik
刺	cim
祠	cin
词	cio
茨	cip
呲	ciq
疵	cis
磁	cit
差	civ
璨	cjb
灿	cje
骖	cjj
䅟	cjk
蚕	cjl
餐	cjn
黪	cjt
惨	cjz
瑳	cob
脞	coe
锉	cof
措	cog
嵯	coh
蹉	cok
莝	cop
矬	cor
厝	cos
磋	cot
鹾	cou
棤	cox
汆	cra
镩	crf
攒	crg
蹿	crk
篡	crv
聪	csa
琮	csb
熜	cse
淙	csi
骢	csj
葱	csp
囱	csu
枞	csx
悰	csz
粗	cub
醋	cud
卒	cuj
蹴	cuk
殂	cun
徂	cuo
蔟	cup
猝	cut
簇	cuv
蹙	cuz
翠	cva
粹	cvb
摧	cvg
崔	cvh
淬	cvi
毳	cvk
催	cvo
萃	cvp
啐	cvq
瘁	cvs
缞	cvw
榱	cvx
悴	cvz
存	cyd
皴	cyk
寸	cyr
邨	cyu
忖	cyz
辏	czc
腠	cze
妲	daa
炟	dae
𨱏	daf
打	dag
溚	dai
沓	daj
跶	dak
达	dal
褡	dan
荙	dap
哒	daq
垯	dar
瘩	das
鿎	dat
答	dav
鞑	daz
刀	dca
纛	dcb
岛	dcc
鱽	dcf
捣	dcg
盗	dci
道	dcj
蹈	dck
导	dcn
倒	dco
叨	dcq
氘	dcu
帱	dcw
悼	dcz
玳	ddb
轪	ddc
戴	ddd
骀	ddj
怠	ddk
大	ddl
歹	ddn
代	ddo
呆	ddq
埭	ddr
叇	ddu
绐	ddw
逮	ddz
锝	def
德	deo
嘚	deq
地	der
璒	dgb
灯	dge
镫	dgf
嶝	dgh
澄	dgi
蹬	dgk
登	dgn
噔	dgq
磴	dgt
邓	dgy
珰	dhb
铛	dhf
挡	dhg
𬍡	dhi
凼	dhj
党	dhm
裆	dhn
谠	dho
荡	dhp
垱	dhr
砀	dht
筜	dhv
档	dhx
娣	dia
玓	dib
䗖	dic
敌	did
镝	dif
抵	dig
骶	dih
滴	dii
踶	dik
邸	dil
帝	dim
睇	din
低	dio
蒂	dip
嘀	diq
地	dir
底	dis
狄	dit
髢	diu
第	div
缔	diw
棣	dix
弟	diy
鞮	diz
耽	dja
丹	djc
单	djd
胆	dje
担	djg
淡	dji
亶	djj
蛋	djk
弹	djl
旦	djn
诞	djo
萏	djp
啖	djq
疸	djs
石	djt
氮	dju
箪	djv
𬘘	djw
惮	djz
耵	dka
玎	dkb
酊	dkd
腚	dke
钉	dkf
盯	dkn
订	dko
萣	dkp
叮	dkq
顶	dkr
疔	dks
碇	dkt
町	dkv
殿	dmb
典	dmc
颠	dmd
钿	dmf
垫	dmg
巅	dmh
淀	dmi
奠	dmj
踮	dmk
阽	dml
佃	dmo
坫	dmr
店	dms
碘	dmt
电	dmv
惦	dmz
雕	dnc
钓	dnf
凋	dni
刁	dnl
窎	dnm
调	dno
吊	dnq
貂	dnt
朵	doc
铎	dof
掇	dog
饳	doh
亸	doj
踱	dok
夺	dol
裰	don
哆	doq
垛	dor
度	dos
躲	dou
剟	doy
惰	doz
牒	dpa
蝶	dpc
瓞	dpe
鲽	dpf
𫶇	dph
跌	dpk
昳	dpn
谍	dpo
喋	dpq
迭	dpr
碟	dpt
绖	dpw
楪	dpx
叠	dpy
耋	dpz
铥	dqf
瑖	drb
煅	dre
锻	drf
段	drg
耑	drh
端	drq
短	drr
簖	drv
缎	drw
椴	drx
东	dsc
胴	dse
岽	dsh
洞	dsi
侗	dso
董	dsp
咚	dsq
垌	dsr
硐	dst
氡	dsu
栋	dsx
冬	dsy
懂	dsz
妒	dua
毒	dub
阇	duc
肚	due
镀	duf
髑	duh
渡	dui
犊	duj
厾	dul
蠹	dum
睹	dun
读	duo
赌	dup
嘟	duq
堵	dur
度	dus
独	dut
督	duu
笃	duv
杜	dux
兑	dvj
队	dvl
祋	dvn
堆	dvr
碓	dvt
怼	dvy
嘚	dwq
嗲	dxq
趸	dyd
炖	dye
钝	dyf
盾	dyg
沌	dyi
敦	dyj
蹲	dyk
盹	dyn
吨	dyq
墩	dyr
礅	dyt
囤	dyy
惇	dyz
蚪	dzc
钭	dzf
抖	dzg
斗	dzi
陡	dzl
窦	dzm
读	dzo
蔸	dzp
痘	dzs
兜	dzt
豆	dzu
篼	dzv
娥	eea
噩	eeb
蛾	eec
腭	eee
鳄	eef
鹅	eeg
饿	eeh
涐	eei
阿	eel
额	eem
遏	een
俄	eeo
萼	eep
呃	eeq
堨	eer
厄	ees
𥔲	eet
愕	eez
摁	eng
蒽	enp
尔	era
珥	erb
铒	erf
饵	erh
洱	eri
陑	erl
咡	erq
二	eru
鸸	ery
贰	erz
珐	fab
阀	fac
乏	fag
罚	fao
砝	fat
筏	fav
翂	ffa
粉	ffb
酚	ffd
鲼	fff
汾	ffi
忿	ffj
奋	ffl
份	ffo
芬	ffp
吩	ffq
坟	ffr
鼢	fft
氛	ffu
纷	ffw
焚	ffx
愤	ffz
丰	fgb
凤	fgc
烽	fge
锋	fgf
峰	fgh
冯	fgi
讽	fgo
葑	fgp
唪	fgq
封	fgr
疯	fgs
砜	fgt
奉	fgv
缝	fgw
枫	fgx
逢	fgy
妨	fha
房	fhb
舫	fhc
肪	fhe
钫	fhf
牥	fhj
防	fhl
昉	fhn
访	fho
芳	fhp
坊	fhr
放	fhv
纺	fhw
枋	fhx
璠	fjb
凡	fjc
烦	fje
钒	fjf
返	fjg
饭	fjh
泛	fji
蹯	fjk
繁	fjo
范	fjp
墦	fjr
犯	fjt
畈	fjv
帆	fjw
樊	fjx
负	fua
孵	fub
辅	fuc
覆	fud
服	fue
付	fuf
扶	fug
浮	fui
父	fuj
赴	fuk
夫	ful
富	fum
福	fun
佛	fuo
赋	fup
咐	fuq
垺	fur
府	fus
甫	fut
副	fuu
符	fuv
幅	fuw
阜	fux
弗	fuy
怫	fuz
斐	fwa
扉	fwb
匪	fwc
肥	fwe
鲱	fwf
沸	fwi
𬴂	fwj
飞	fwl
诽	fwo
菲	fwp
啡	fwq
废	fws
狒	fwt
篚	fwv
绯	fww
榧	fwx
费	fwy
悱	fwz
缶	fzj
否	fzu
尕	gaa
钆	gaf
尜	gal
旮	gan
伽	gao
嘎	gaq
戛	gau
糕	gcb
镐	gcf
搞	gcg
告	gcj
稿	gck
杲	gcn
诰	gco
藁	gcp
皋	gct
羔	gcv
缟	gcw
槁	gcx
戤	gda
钙	gdf
溉	gdi
陔	gdl
改	gdn
赅	gdp
垓	gdr
丐	gdu
盖	gdv
概	gdx
鸽	gea
阁	gec
胳	gee
铬	gef
搁	geg
骼	geh
滆	gei
鬲	gek
隔	gel
割	gem
袼	gen
仡	geo
葛	gep
咯	geq
哥	ger
疙	ges
硌	get
盖	gev
格	gex
革	gez
艮	gfe
茛	gfp
哏	gfq
亘	gfu
根	gfx
耿	gga
耕	gge
鲠	ggf
浭	ggi
颈	ggk
暅	ggn
哽	ggq
埂	ggr
庚	ggs
𬒔	ggt
羹	ggv
绠	ggw
梗	ggx
冈	ghc
肛	ghe
钢	ghf
扛	ghg
岗	ghh
港	ghi
缸	ghj
罡	gho
堽	ghr
矼	ght
筻	ghv
纲	ghw
杠	ghx
戆	ghy
玕	gjb
虷	gjc
干	gjd
肝	gje
鳡	gjf
擀	gjg
泔	gji
赶	gjk
敢	gjl
旰	gjn
苷	gjp
坩	gjr
疳	gjs
矸	gjt
竿	gjv
绀	gjw
杆	gjx
赣	gjy
甘	gjz
乖	gkd
拐	gkg
夬	gkl
珖	glb
𨐈	glc
胱	gle
洸	gli
咣	glq
垙	glr
广	gls
逛	glt
桄	glx
聒	goa
粿	gob
蝈	goc
虢	goe
锅	gof
崞	goh
涡	goi
郭	goj
呙	goq
埚	gor
果	gov
帼	gow
椁	gox
国	goy
琯	grb
贯	gre
鳏	grf
盥	grg
馆	grh
灌	gri
罐	grj
官	grm
祼	grn
倌	gro
莞	grp
管	grv
纶	grw
棺	grx
观	gry
惯	grz
觥	gsa
珙	gsb
蚣	gsc
肱	gse
拱	gsg
龚	gsh
公	gsj
功	gsk
弓	gsl
宫	gsm
供	gso
共	gsp
硔	gst
躬	gsu
姑	gua
雇	gub
蛊	guc
贾	gud
股	gue
锢	guf
骨	guh
沽	gui
谷	guj
估	guo
菇	gup
咕	guq
鼓	gur
顾	gus
古	gut
箍	guv
孤	guw
梏	gux
固	guy
刽	gva
瑰	gvb
贵	gvc
龟	gvf
刿	gvh
跪	gvk
鬶	gvl
宄	gvm
癸	gvn
诡	gvo
圭	gvr
庋	gvs
硅	gvt
簋	gvv
鬼	gvw
柜	gvx
归	gvy
刮	gxd
瓜	gxe
寡	gxm
褂	gxn
诖	gxo
呱	gxq
卦	gxr
栝	gxx
辊	gyc
鲧	gyf
磙	gyt
衮	gyv
绲	gyw
棍	gyx
媾	gza
勾	gzc
钩	gzf
岣	gzh
沟	gzi
佝	gzo
购	gzp
垢	gzr
狗	gzt
篝	gzv
缑	gzw
构	gzx
耇	gzz
蛤	hac
铪	haf
蚝	hcc
耗	hce
浩	hci
毫	hcj
昊	hcn
蒿	hcp
号	hcq
郝	hcr
皓	hct
醢	hdd
胲	hde
亥	hdf
骸	hdh
海	hdi
骇	hdj
害	hdm
嗨	hdq
氦	hdu
孩	hdw
盒	hea
阂	hec
熇	hee
劾	hef
饸	heh
河	hei
禾	hek
鹤	hem
褐	hen
何	heo
贺	hep
喝	heq
赫	her
貉	het
壑	heu
纥	hew
核	hex
鞨	hez
𬣳	hfo
痕	hfs
狠	hft
恨	hfz
姮	hga
珩	hgb
亨	hgj
衡	hgo
蘅	hgp
哼	hgq
堼	hgr
横	hgx
恒	hgz
航	hhc
沆	hhi
颃	hhj
夯	hhl
巷	hhp
吭	hhq
绗	hhw
杭	hhx
琀	hjb
含	hjc
韩	hjd
焊	hje
撼	hjg
崡	hjh
汗	hji
函	hjl
寒	hjm
旱	hjn
菡	hjp
喊	hjq
垾	hjr
鼾	hjt
憾	hjz
淮	hki
踝	hkk
徊	hko
槐	hkx
怀	hkz
媓	hla
璜	hlb
凰	hlc
煌	hle
鳇	hlf
潢	hli
肓	hlj
隍	hll
晃	hln
谎	hlo
荒	hlp
喤	hlq
癀	hls
皇	hlt
簧	hlv
幌	hlw
慌	hlz
蠖	hoc
火	hoe
镬	hof
攉	hog
漷	hoi
𬴃	hoj
和	hok
豁	hom
祸	hon
伙	hoo
获	hop
嚯	hoq
夥	hov
霍	hoy
或	hoz
奂	hra
环	hrb
郇	hrc
焕	hre
鲩	hrf
换	hrg
峘	hrh
浣	hri
寰	hrm
㬊	hrn
鹮	hro
荁	hrp
唤	hrq
痪	hrs
獾	hrt
还	hru
豢	hrv
缓	hrw
桓	hrx
圜	hry
玒	hsb
轰	hsc
翃	hsd
烘	hse
𫟹	hsf
洪	hsi
谼	hsj
弘	hsl
宏	hsm
讧	hso
蕻	hsp
哄	hsq
纮	hsw
忽	hua
户	hub
蝴	huc
醐	hud
煳	hue
鳠	huf
乎	hug
鹘	huh
湖	hui
鹄	huj
和	huk
弧	hul
祜	hun
葫	hup
呼	huq
壶	hur
胡	hut
虎	huu
笏	huv
槲	hux
囫	huy
互	huz
翚	hva
慧	hvb
蛔	hvc
灰	hvd
烩	hve
𬭬	hvf
挥	hvg
翙	hvh
汇	hvi
秽	hvk
辉	hvl
晦	hvn
徽	hvo
贿	hvp
喙	hvq
恚	hvr
麾	hvs
毁	hvt
惠	hvu
绘	hvw
桧	hvx
回	hvy
悔	hvz
𬭶	hwf
嘿	hwq
婳	hxa
砉	hxb
铧	hxf
滑	hxi
骅	hxj
化	hxo
花	hxp
哗	hxq
猾	hxt
画	hxu
桦	hxx
划	hxz
珲	hyb
阍	hyc
馄	hyh
混	hyi
昏	hyl
诨	hyo
荤	hyp
碈	hyt
魂	hyu
惛	hyz
糇	hzb
鲘	hzf
逅	hzg
骺	hzh
鲎	hzm
候	hzo
吼	hzq
堠	hzr
厚	hzs
猴	hzt
篌	hzv
姹	iaa
𥻗	iab
镲	iaf
插	iag
嵖	iah
汊	iai
岔	iaj
蹅	iak
察	iam
衩	ian
诧	iao
茶	iap
嚓	iaq
垞	iar
碴	iat
差	iav
杈	iax
叉	iay
刹	iaz
朝	icd
炒	ice
钞	icf
抄	icg
潮	ici
弨	icl
晁	icn
吵	icq
绰	icw
巢	icy
怊	icz
虿	idd
钗	idf
柴	idk
侪	ido
茝	idp
瘥	ids
豺	idt
差	idv
尺	ieb
扯	ieg
澈	iei
掣	iej
㬚	ien
彻	ieo
坼	ier
砗	iet
琛	ifb
煁	ife
抻	ifg
趁	ifk
陈	ifl
宸	ifm
晨	ifn
谌	ifo
嗔	ifq
疢	ifs
碜	ift
臣	ifu
𬘭	ifw
郴	ifx
忱	ifz
琤	igb
蛏	igc
酲	igd
塍	ige
铖	igf
撑	igg
澄	igi
骋	igj
程	igk
丞	igl
宬	igm
晟	ign
诚	igo
呈	igq
城	igr
庱	igs
承	igw
橙	igx
盛	igz
娼	iha
阊	ihc
肠	ihe
鲳	ihf
昶	ihj
敞	ihl
尝	ihm
昌	ihn
偿	iho
菖	ihp
唱	ihq
场	ihr
厂	ihs
猖	iht
畅	ihv
长	ihw
怅	ihz
耻	iia
迟	iib
蚩	iic
炽	iie
摛	iig
饬	iih
池	iii
驰	iij
齿	iik
弛	iil
敕	iim
匙	iin
侈	iio
斥	iip
嗤	iiq
赤	iir
痴	iis
豉	iiu
篪	iiv
魑	iiw
翅	iiy
瓻	iiz
婵	ija
孱	ijb
蝉	ijc
单	ijd
𬊤	ije
铲	ijf
掺	ijg
馋	ijh
潺	iji
颤	ijj
躔	ijk
禅	ijn
谄	ijo
蒇	ijp
啴	ijq
廛	ijs
觇	iju
缠	ijw
梴	ijx
忏	ijz
搋	ikg
踹	ikk
啜	ikq
闯	ilc
窗	ilm
噇	ilq
床	ils
幢	ilw
怆	ilz
辍	ioc
龊	iok
啜	ioq
逴	iou
绰	iow
惙	ioz
船	irc
钏	irf
遄	irh
穿	irm
舛	irn
串	irq
氚	iru
椽	irx
川	iry
翀	isa
珫	isb
虫	isc
铳	isf
摏	isg
崇	ish
冲	isi
充	isj
种	isk
宠	ism
茺	isp
舂	isv
憧	isz
触	iua
琡	iub
蜍	iuc
矗	iud
锄	iuf
搐	iug
滁	iui
畜	iuj
躇	iuk
除	iul
初	iun
储	iuo
斶	iup
厨	ius
础	iut
亍	iuu
绌	iuw
楚	iux
处	iuy
怵	iuz
垂	ivd
炊	ive
锤	ivf
捶	ivg
陲	ivl
倕	ivo
槌	ivx
圌	ivy
瑃	iyb
蝽	iyc
醇	iyd
䲠	iyf
淳	iyi
鹑	iyj
唇	iyl
莼	iyp
堾	iyr
蠢	iyv
纯	iyw
椿	iyx
侴	iza
酬	izd
愁	izk
丑	izl
瞅	izn
仇	izo
瘳	izs
臭	izt
筹	izv
绸	izw
杻	izx
惆	izz
妗	jba
尽	jbb
今	jbc
烬	jbe
金	jbf
馑	jbh
津	jbi
劲	jbk
卺	jbl
晋	jbn
仅	jbo
近	jbp
噤	jbq
墐	jbr
矜	jbs
筋	jbv
巾	jbw
禁	jbx
紧	jby
堇	jbz
及	jia
玑	jib
几	jic
戟	jid
即	jie
鲫	jif
技	jig
饥	jih
济	jii
剂	jij
积	jik
际	jil
寄	jim
集	jin
记	jio
藉	jip
唧	jiq
吉	jir
疾	jis
矶	jit
击	jiu
籍	jiv
级	jiw
机	jix
鸡	jiy
基	jiz
婧	jka
精	jkb
胫	jke
镜	jkf
净	jki
京	jkj
颈	jkk
阱	jkl
睛	jkn
径	jko
警	jkp
竞	jkq
境	jkr
痉	jks
兢	jkt
旌	jkv
麖	jkw
竟	jky
惊	jkz
奖	jla
糨	jlb
匠	jlc
耩	jle
鳉	jlf
江	jli
降	jll
讲	jlo
蒋	jlp
礓	jlt
豇	jlu
姜	jlv
缰	jlw
剑	jma
肩	jmb
间	jmc
腱	jme
键	jmf
捡	jmg
饯	jmh
减	jmi
剪	jmj
践	jmk
尖	jml
柬	jmm
歼	jmn
件	jmo
荐	jmp
碱	jmt
简	jmv
缄	jmw
检	jmx
坚	jmy
建	jmz
角	jna
璬	jnb
较	jnc
酵	jnd
脚	jne
铰	jnf
搅	jng
饺	jnh
浇	jni
交	jnj
跤	jnk
觉	jnm
焦	jnn
侥	jno
蕉	jnp
嚼	jnq
矫	jnr
狡	jnt
缴	jnw
椒	jnx
剿	jny
教	jnz
解	jpa
届	jpb
蚧	jpc
截	jpd
鲒	jpf
接	jpg
骱	jph
洁	jpi
秸	jpk
阶	jpl
睫	jpn
街	jpo
节	jpp
竭	jpq
劫	jpr
疥	jps
碣	jpt
界	jpv
孑	jpw
杰	jpx
戒	jpz
韭	jqa
玖	jqb
阄	jqc
揪	jqg
㠇	jqh
酒	jqi
鹫	jqj
赳	jqk
究	jqm
九	jqn
僦	jqo
啾	jqq
疚	jqs
舅	jqt
救	jqu
纠	jqw
柩	jqx
旧	jqy
娟	jra
鄄	jrd
焆	jre
镌	jrf
捐	jrg
涓	jri
蠲	jrj
隽	jrn
倦	jro
鹃	jrq
狷	jrt
眷	jrv
绢	jrw
圈	jry
扃	jsb
迥	jsc
炯	jse
泂	jsi
𬳶	jsj
窘	jsm
炅	jsn
坰	jsr
䌹	jsw
角	jta
珏	jtb
爵	jte
镢	jtf
掘	jtg
崛	jth
决	jti
𫘝	jtj
蹶	jtk
矍	jtn
诀	jto
蕨	jtp
嚼	jtq
厥	jts
獗	jtt
绝	jtw
橛	jtx
聚	jua
局	jub
句	juc
醵	jud
炬	jue
锯	juf
拒	jug
岠	juh
沮	jui
驹	juj
距	juk
举	jul
窭	jum
裾	jun
俱	juo
菊	jup
咀	juq
矩	jur
具	jus
狙	jut
遽	juu
筥	juv
橘	jux
惧	juz
嫁	jxa
珈	jxb
蛱	jxc
贾	jxd
胛	jxe
钾	jxf
岬	jxh
浃	jxi
稼	jxk
假	jxo
加	jxp
斝	jxq
嘉	jxr
痂	jxs
夹	jxu
甲	jxv
枷	jxx
珺	jyb
䐃	jye
钧	jyf
捃	jyg
峻	jyh
浚	jyi
骏	jyj
皲	jym
晙	jyn
俊	jyo
菌	jyp
竣	jyq
均	jyr
畯	jyv
麇	jyw
君	jyz
胩	kae
咖	kaq
尻	kcb
烤	kce
铐	kcf
拷	kcg
洘	kci
靠	kcj
栲	kcx
闿	kdc
炌	kde
铠	kdf
揩	kdg
凯	kdh
蒈	kdp
垲	kdr
楷	kdx
慨	kdz
牁	kea
珂	keb
蝌	kec
炣	kee
刻	kef
髁	keh
渴	kei
骒	kej
科	kek
客	kem
瞌	ken
课	keo
苛	kep
咳	keq
壳	ker
疴	kes
克	ket
氪	keu
颗	kev
缂	kew
柯	kex
恪	kez
恳	kfe
裉	kfn
啃	kfq
铿	kgf
吭	kgq
硁	kgt
糠	khb
闶	khc
炕	khe
钪	khf
抗	khg
亢	khj
伉	kho
𡐓	khr
慷	khz
龛	kja
阚	kjc
崁	kjh
瞰	kjn
侃	kjo
莰	kjp
堪	kjr
砍	kjt
槛	kjx
勘	kjz
会	kka
脍	kke
鲙	kkf
㧟	kkg
侩	kko
蒯	kkp
哙	kkq
块	kkr
狯	kkt
筷	kkv
匡	klc
洭	kli
夼	kll
旷	kln
诳	klo
贶	klp
哐	klq
圹	klr
邝	kls
狂	klt
筐	klv
纩	klw
框	klx
阔	koc
括	kog
廓	kos
髋	krh
宽	krm
控	ksg
崆	ksh
恐	ksk
