啊	a
百	bda
佰	bde
柏	bdk
摆	bdn
败	bdt
拜	bdy
苯	bfa
倴	bfe
畚	bfk
锛	bfm
贲	bfp
奔	bft
笨	bfz
甭	bga
琫	bgc
祊	bgd
泵	bgf
镚	bgm
甏	bgo
迸	bgp
蹦	bgt
绷	bgv
蚌	bgw
邦	bha
膀	bhb
玤	bhc
傍	bhe
磅	bhf
棒	bhk
镑	bhm
搒	bhn
浜	bho
𠳐	bhp
谤	bhs
绑	bhv
蚌	bhw
逼	bia
碧	bic
裨	bid
彼	bie
币	bif
避	big
觱	bih
狴	bii
髀	bij
秘	bik
陛	bil
弼	bim
泌	bio
鄙	bip
闭	biq
毕	bir
诐	bis
畀	bit
婢	biw
鼻	bix
必	biy
笔	biz
班	bjc
伴	bje
昄	bjf
靽	bji
板	bjk
阪	bjl
钣	bjm
搬	bjn
坂	bjo
半	bjp
瓣	bjq
版	bjr
绊	bjv
瘢	bjz
丙	bka
兵	bkb
饼	bkc
昺	bkf
屏	bkg
秉	bkk
摒	bkn
冰	bko
禀	bkr
炳	bkv
蛃	bkw
病	bkz
苄	bma
褊	bmd
便	bme
砭	bmf
变	bmg
鞭	bmi
弁	bmk
抃	bmn
汴	bmo
辩	bmq
卞	bmr
贬	bmt
编	bmv
蝙	bmw
忭	bmy
笾	bmz
藨	bna
膘	bnb
裱	bnd
俵	bne
彪	bng
标	bnk
镖	bnm
摽	bnn
瀌	bno
飑	bnq
飙	bnt
熛	bnv
婊	bnw
幖	bnx
瘭	bnz
薄	boa
脖	bob
玻	boc
僰	bod
伯	boe
礴	bof
卜	bog
嶓	boh
柏	bok
艴	bol
钵	bom
播	bon
波	boo
勃	bop
剥	bor
跛	bot
帛	box
簸	boz
憋	bpp
癿	bpx
瘪	bpz
蔀	bua
瓿	bub
醭	buc
补	bud
堡	bue
晡	buf
卜	bug
钚	bum
捕	bun
埠	buo
布	bup
步	but
怖	buy
簿	buz
蓓	bwa
琲	bwc
褙	bwd
倍	bwe
碑	bwf
臂	bwg
狈	bwi
杯	bwk
钡	bwm
𬇙	bwo
呗	bwp
备	bwq
北	bwr
贝	bwt
焙	bwv
卑	bwx
悖	bwy
嚓	cap
曹	cca
𥕢	ccf
糙	ccg
槽	cck
操	ccn
漕	cco
嘈	ccp
艚	ccr
螬	ccw
蔡	cda
偲	cde
睬	cdf
猜	cdi
材	cdk
裁	cdp
彩	cds
财	cdt
侧	cee
测	ceo
册	ceq
恻	cey
厕	cez
参	cfk
涔	cfo
层	cgg
嶒	cgh
噌	cgp
蹭	cgt
苍	cha
伧	che
仓	chf
沧	cho
舱	chr
茨	cia
玼	cic
刺	cid
伺	cie
磁	cif
糍	cig
瓷	cio
辞	cip
词	cis
此	cit
差	ciy
疵	ciz
骖	cja
璨	cjc
餐	cjj
䅟	cjk
蚕	cjt
灿	cjv
黪	cjx
惨	cjy
莝	coa
脞	cob
瑳	coc
磋	cof
矬	cog
嵯	coh
棤	cok
锉	com
措	con
蹉	cot
厝	coz
汆	crf
镩	crm
攒	crn
蹿	crt
篡	crz
葱	csa
匆	csb
琮	csc
丛	csf
囱	csj
枞	csk
聪	csl
淙	cso
熜	csv
悰	csy
蔟	cua
醋	cuc
徂	cue
粗	cug
蹙	cuh
猝	cui
殂	cuj
卒	cur
蹴	cut
簇	cuz
萃	cva
璀	cvc
催	cve
粹	cvg
崔	cvh
榱	cvk
摧	cvn
淬	cvo
啐	cvp
翠	cvr
毳	cvt
缞	cvv
悴	cvy
瘁	cvz
邨	cya
皴	cyk
存	cyp
寸	cyq
忖	cyy
腠	czb
辏	czr
荙	daa
褡	dad
鿎	daf
鞑	dai
沓	dal
𨱏	dam
打	dan
垯	dao
哒	dap
达	dat
炟	dav
妲	daw
怛	day
答	daz
导	dca
刀	dcb
纛	dcc
祷	dcd
倒	dce
稻	dck
捣	dcn
盗	dco
道	dcp
舠	dcr
蹈	dct
岛	dcw
帱	dcx
悼	dcy
骀	dda
玳	ddc
代	dde
歹	ddj
怠	ddk
埭	ddo
戴	ddp
逮	ddr
大	ddt
绐	ddv
德	dee
锝	dem
地	deo
嘚	dep
璒	dgc
瞪	dgf
嶝	dgh
登	dgj
镫	dgm
澄	dgo
噔	dgp
邓	dgq
蹬	dgt
灯	dgv
荡	dha
珰	dhc
裆	dhd
砀	dhf
档	dhk
凼	dhl
铛	dhm
挡	dhn
垱	dho
谠	dhs
党	dhu
筜	dhz
蒂	dia
玓	dic
弟	did
低	die
睇	dif
狄	dii
骶	dij
棣	dik
镝	dim
抵	din
地	dio
敌	dip
翟	dir
谛	dis
迪	dit
帝	diu
缔	div
娣	diw
邸	dix
羝	diy
第	diz
萏	dja
胆	djb
氮	djd
儋	dje
旦	djf
殚	djj
耽	djl
弹	djm
担	djn
淡	djo
啖	djp
丹	djq
单	djr
诞	djs
蛋	djt
𬘘	djv
惮	djy
疸	djz
萣	dka
腚	dkb
酊	dkc
仃	dke
盯	dkf
耵	dkl
钉	dkm
叮	dkp
顶	dkq
订	dks
町	dkt
疔	dkz
玷	dmc
佃	dme
碘	dmf
殿	dmg
巅	dmh
阽	dml
钿	dmm
垫	dmn
淀	dmo
颠	dmp
典	dmq
电	dmt
惦	dmy
店	dmz
碉	dnf
貂	dni
钓	dnm
凋	dno
吊	dnp
雕	dnq
调	dns
鲷	dnt
窎	dnu
驮	doa
饳	doc
裰	dod
躲	doj
堕	dol
铎	dom
掇	don
垛	doo
哆	dop
朵	doq
舵	dor
夺	dot
惰	doy
度	doz
碟	dpf
迭	dpg
𫶇	dph
楪	dpk
堞	dpo
喋	dpp
叠	dpq
牒	dpr
谍	dps
跌	dpt
绖	dpv
蝶	dpw
铥	dqm
端	drb
瑖	drc
段	drf
短	drg
耑	drh
椴	drk
锻	drm
塅	dro
缎	drv
簖	drz
董	dsa
胴	dsb
氡	dsd
侗	dse
硐	dsf
岽	dsh
栋	dsk
洞	dso
咚	dsp
冬	dsq
东	dsr
𬟽	dsw
懂	dsy
犊	dua
肚	dub
毒	duc
睹	duf
督	dug
独	dui
髑	duj
杜	duk
镀	dum
堵	duo
嘟	dup
阇	duq
牍	dur
读	dus
赌	dut
蠹	duu
妒	duw
黩	dux
度	duz
祋	dvd
碓	dvf
队	dvl
堆	dvo
兑	dvp
怼	dvq
嘚	dwp
嗲	dxp
囤	dyd
盾	dyf
钝	dym
墩	dyo
吨	dyp
敦	dyr
蹲	dyt
炖	dyv
惇	dyy
豆	dza
陡	dzl
钭	dzm
抖	dzn
斗	dzo
读	dzs
窦	dzu
蚪	dzw
兜	dzx
痘	dzz
萼	eea
腭	eeb
饿	eec
俄	eee
鹅	eef
屙	eeg
峨	eeh
垩	eej
阿	eel
锷	eem
扼	een
堨	eeo
呃	eep
轭	eer
讹	ees
鳄	eet
额	eeu
娥	eew
愕	eey
厄	eez
蒽	ena
摁	enn
二	era
尔	erb
饵	erc
鸸	ere
贰	erh
耳	erl
铒	erm
洱	ero
咡	erp
鲕	ert
珐	fac
伐	fae
乏	faf
罚	faq
筏	faz
芬	ffa
酚	ffc
氛	ffd
份	ffe
粉	ffg
豮	ffi
焚	ffk
坟	ffo
吩	ffp
翂	ffr
奋	fft
纷	ffv
鼢	ffx
愤	ffy
葑	fga
丰	fgc
俸	fge
砜	fgf
峰	fgh
枫	fgk
锋	fgm
封	fgo
唪	fgp
凤	fgq
讽	fgs
赗	fgt
缝	fgv
蜂	fgw
奉	fgy
疯	fgz
芳	fha
肪	fhb
仿	fhe
昉	fhf
房	fhg
枋	fhk
防	fhl
钫	fhm
坊	fho
舫	fhr
访	fhs
鲂	fht
纺	fhv
妨	fhw
放	fhz
范	fja
饭	fjc
繁	fje
返	fjf
犯	fji
樊	fjk
钒	fjm
泛	fjo
凡	fjq
翻	fjs
贩	fjt
烦	fjv
帆	fjx
副	fua
服	fub
覆	fuc
福	fud
佛	fue
阜	fuf
甫	fug
付	fuh
黼	fuj
馥	fuk
附	ful
𫓧	fum
扶	fun
浮	fuo
父	fup
匐	fuq
辅	fur
孚	fus
夫	fut
富	fuu
缚	fuv
妇	fuw
幅	fux
孵	fuy
府	fuz
菲	fwa
肥	fwb
霏	fwe
扉	fwg
狒	fwi
榧	fwk
费	fwl
飞	fwm
沸	fwo
啡	fwp
匪	fwq
斐	fwr
诽	fws
鲱	fwt
绯	fwv
妃	fww
悱	fwy
废	fwz
否	fza
戛	gaa
伽	gae
旮	gak
钆	gam
嘎	gap
尜	gat
尕	gaw
告	gca
睾	gcf
糕	gcg
稿	gck
镐	gcm
搞	gcn
膏	gcr
诰	gcs
缟	gcv
皋	gcx
羔	gcy
篙	gcz
改	gda
晐	gdf
概	gdk
陔	gdl
钙	gdm
溉	gdo
赅	gdt
戤	gdw
盖	gdy
葛	gea
胳	geb
饹	gec
袼	ged
仡	gee
鸽	gef
戈	geh
革	gei
骼	gej
格	gek
隔	gel
铬	gem
搁	gen
圪	geo
咯	gep
哥	geq
舸	ger
哿	ges
割	geu
蛤	gew
盖	gey
疙	gez
亘	gfa
艮	gfe
根	gfk
哏	gfp
暅	ggf
耕	ggh
梗	ggk
耿	ggl
埂	ggo
哽	ggp
鲠	ggt
绠	ggv
羹	ggy
庚	ggz
缸	gha
肛	ghb
矼	ghf
岗	ghh
杠	ghk
钢	ghm
扛	ghn
港	gho
冈	ghq
戆	ghs
纲	ghv
筻	ghz
苷	gja
肝	gjb
玕	gjc
矸	gjf
甘	gji
杆	gjk
敢	gjm
擀	gjn
泔	gjo
干	gjp
赣	gjs
赶	gjt
绀	gjv
虷	gjw
竿	gjz
夬	gkm
拐	gkn
乖	gkp
胱	glb
珖	glc
逛	gli
桄	glk
垙	glo
咣	glp
𨐈	glr
广	glz
腘	gob
馃	goc
国	god
粿	gog
裹	goh
椁	gok
聒	gol
锅	gom
涡	goo
呙	gop
郭	gor
虢	gos
果	got
蝈	gow
帼	gox
罐	gra
馆	grc
祼	grd
倌	gre
盥	grf
棺	grk
贯	grl
掼	grn
灌	gro
观	grq
鳏	grt
官	gru
爟	grv
惯	gry
管	grz
共	gsa
肱	gsb
珙	gsc
供	gse
硔	gsf
躬	gsj
弓	gsm
拱	gsn
公	gsp
龚	gsq
宫	gsu
蚣	gsw
菇	gua
股	gub
贾	guc
固	gud
估	gue
雇	gug
崮	guh
骨	guj
梏	guk
锢	gum
鼓	guo
谷	gup
孤	guq
轱	gur
诂	gus
鲴	gut
姑	guw
古	gux
羖	guy
顾	guz
鬼	gvb
瑰	gvc
硅	gvf
刿	gvh
癸	gvj
柜	gvk
归	gvl
圭	gvo
闺	gvq
轨	gvr
诡	gvs
跪	gvt
宄	gvu
贵	gvw
皈	gvx
簋	gvz
胍	gxb
褂	gxd
栝	gxk
卦	gxo
刮	gxp
瓜	gxs
寡	gxu
磙	gyf
衮	gyh
棍	gyk
辊	gyr
鲧	gyt
绲	gyv
苟	gza
佝	gze
岣	gzh
狗	gzi
构	gzk
钩	gzm
沟	gzo
勾	gzq
诟	gzs
购	gzt
缑	gzv
媾	gzw
篝	gzz
铪	ham
蛤	haw
蒿	hca
昊	hcf
耗	hch
貉	hci
浩	hco
号	hcp
毫	hcr
蚝	hcw
皓	hcx
骇	hda
胲	hdb
醢	hdc
氦	hdd
骸	hdj
亥	hdn
海	hdo
嗨	hdp
孩	hdq
害	hdu
荷	hea
饸	hec
褐	hed
何	hee
盒	hef
壑	heg
貉	hei
核	hek
翮	hel
劾	hen
河	heo
喝	hep
阂	heq
翯	her
贺	hes
龁	het
鹤	heu
纥	hev
狠	hfi
𬣳	hfs
恨	hfy
痕	hfz
蘅	hga
珩	hgc
衡	hge
横	hgk
堼	hgo
哼	hgp
亨	hgr
姮	hgw
恒	hgy
巷	hha
杭	hhk
沆	hho
吭	hhp
航	hhr
夯	hht
绗	hhv
菡	hja
含	hjb
酣	hjc
旱	hjf
崡	hjh
邯	hji
函	hjm
撼	hjn
汗	hjo
喊	hjp
寒	hju
焊	hjv
蚶	hjw
鼾	hjx
憾	hjy
徊	hke
槐	hkk
淮	hko
踝	hkt
怀	hky
荒	hla
璜	hlc
徨	hle
晃	hlf
隍	hll
锽	hlm
潢	hlo
喤	hlp
凰	hlq
肓	hlr
谎	hls
鳇	hlt
煌	hlv
蝗	hlw
皇	hlx
慌	hly
簧	hlz
获	hoa
祸	hod
伙	hoe
或	hoh
和	hok
镬	hom
攉	hon
漷	hoo
嚯	hop
夥	hot
豁	hou
火	hov
蠖	how
还	hra
奂	hrb
环	hrc
圜	hrd
㬊	hrf
峘	hrh
獾	hri
桓	hrk
锾	hrm
换	hrn
浣	hro
唤	hrp
鹮	hrq
鲩	hrt
寰	hru
缓	hrv
豢	hry
痪	hrz
蕻	hsa
竑	hsb
玒	hsc
弘	hsm
洪	hso
哄	hsp
訇	hsq
轰	hsr
讧	hss
宏	hsu
烘	hsv
虹	hsw
葫	hua
忽	hub
瑚	huc
囫	hud
鄠	hue
乎	huf
户	hug
岵	huh
狐	hui
鹘	huj
槲	huk
弧	hum
湖	huo
呼	hup
互	hur
瓠	hut
煳	huv
蝴	huw
胡	hux
惚	huy
笏	huz
惠	hva
慧	hvc
回	hvd
徽	hve
晦	hvf
翙	hvh
秽	hvk
隳	hvl
𬭬	hvm
挥	hvn
汇	hvo
灰	hvp
虺	hvq
翚	hvr
讳	hvs
辉	hvt
绘	hvv
蛔	hvw
毁	hvx
悔	hvy
麾	hvz
𬭶	hwm
嘿	hwp
花	hxa
觟	hxb
砉	hxc
化	hxe
划	hxh
猾	hxi
桦	hxk
铧	hxm
滑	hxo
哗	hxp
婳	hxw
魂	hya
馄	hyc
碈	hyf
混	hyo
阍	hyq
诨	hys
昏	hyx
惛	hyy
候	hze
逅	hzf
糇	hzg
猴	hzi
骺	hzj
𬭤	hzm
堠	hzo
吼	hzp
鲘	hzt
鲎	hzu
齁	hzx
厚	hzz
茶	iaa
馇	iac
衩	iad
侘	iae
碴	iaf
𥻗	iag
嵖	iah
猹	iai
杈	iak
镲	iam
插	ian
汊	iao
岔	iap
叉	iaq
诧	ias
刹	iat
察	iau
姹	iaw
差	iay
晁	icf
耖	ich
巢	icl
钞	icm
抄	icn
潮	ico
朝	icp
炒	icv
怊	icy
茝	ida
侪	ide
豺	idi
钗	idm
虿	idp
柴	idt
差	idy
瘥	idz
掣	iea
彻	iee
砗	ief
尺	ieg
扯	ien
澈	ieo
臣	ifc
衬	ifd
晨	iff
称	ifk
陈	ifl
抻	ifn
嗔	ifp
谌	ifs
尘	ift
宸	ifu
煁	ifv
辰	ifx
忱	ify
疢	ifz
骋	iga
塍	igb
琤	igc
裎	igd
惩	ige
晟	igf
盛	igh
程	igk
丞	igm
撑	ign
城	igo
呈	igp
承	igq
诚	igs
宬	igu
蛏	igw
憕	igy
庱	igz
菖	iha
肠	ihb
偿	ihe
昌	ihf
长	ihh
猖	ihi
昶	ihl
𬬮	ihm
场	iho
唱	ihp
阊	ihq
畅	iht
尝	ihu
娼	ihw
怅	ihy
厂	ihz
驰	iia
魑	iib
饬	iic
敕	iid
侈	iie
匙	iif
迟	iig
漦	iih
耻	iil
弛	iim
摛	iin
池	iio
斥	iip
翅	iiq
齿	iit
啻	iiu
炽	iiv
媸	iiw
鸱	iix
痴	iiz
蒇	ija
馋	ijc
禅	ijd
儳	ije
旵	ijf
孱	ijg
巉	ijh
韂	iji
梴	ijk
铲	ijm
掺	ijn
潺	ijo
啴	ijp
阐	ijq
颤	ijr
谄	ijs
躔	ijt
缠	ijv
蝉	ijw
忏	ijy
廛	ijz
搋	ikn
啜	ikp
踹	ikt
噇	ilp
闯	ilq
窗	ilu
幢	ilx
怆	ily
床	ilz
逴	iog
啜	iop
辍	ior
龊	iot
绰	iov
惙	ioy
氚	ird
遄	irh
舛	irj
椽	irk
川	irl
钏	irm
串	irp
船	irr
穿	iru
茺	isa
珫	isc
崇	ish
种	isk
铳	ism
摏	isn
冲	iso
充	isr
宠	isu
虫	isw
憧	isy
亍	iua
触	iub
琡	iuc
初	iud
储	iue
础	iuf
䝙	iui
楚	iuk
除	iul
锄	ium
搐	iun
滁	iuo
矗	iup
处	iuq
畜	iur
躇	iut
绌	iuv
蜍	iuw
黜	iux
怵	iuy
厨	iuz
圌	ivd
倕	ive
槌	ivk
陲	ivl
锤	ivm
捶	ivn
垂	ivp
炊	ivv
莼	iya
醇	iyc
椿	iyk
𬭚	iym
淳	iyo
鹑	iyr
䲠	iyt
纯	iyv
蝽	iyw
唇	iyx
蠢	iyy
酬	izc
仇	ize
瞅	izf
愁	izk
丑	izm
畴	izt
绸	izv
臭	izx
惆	izy
筹	izz
荩	jba
今	jbb
瑾	jbc
襟	jbd
仅	jbe
尽	jbg
堇	jbi
晋	jbj
禁	jbk
紧	jbl
金	jbm
津	jbo
近	jbp
谨	jbs
赆	jbt
矜	jbv
妗	jbw
巾	jbx
筋	jbz
击	jia
急	jib
饥	jic
棘	jid
即	jie
矶	jif
迹	jig
岌	jih
基	jii
祭	jij
机	jik
际	jil
𫓯	jim
技	jin
济	jio
唧	jip
几	jiq
辑	jir
记	jis
畸	jit
寄	jiu
级	jiv
及	jiw
集	jiy
疾	jiz
警	jka
竞	jkb
静	jkc
径	jke
睛	jkf
精	jkg
猄	jki
阱	jkl
镜	jkm
境	jko
颈	jkp
京	jkr
竟	jks
鲸	jkt
婧	jkw
兢	jkx
惊	jky
痉	jkz
蒋	jla
膙	jlb
僵	jle
礓	jlf
糨	jlg
耩	jlh
降	jll
疆	jlm
江	jlo
匠	jlq
奖	jlr
讲	jls
鳉	jlt
缰	jlv
虹	jlw
姜	jly
荐	jma
腱	jmb
饯	jmc
柬	jmd
件	jme
剑	jmf
肩	jmg
戋	jmh
鞯	jmi
歼	jmj
检	jmk
坚	jml
键	jmm
捡	jmn
减	jmo
剪	jmp
间	jmq
建	jmr
谏	jms
尖	jmt
蹇	jmu
缄	jmv
奸	jmw
简	jmz
骄	jna
脚	jnb
饺	jnc
侥	jne
礁	jnf
矫	jng
峤	jnh
狡	jni
椒	jnk
剿	jnl
铰	jnm
搅	jnn
浇	jno
嚼	jnp
教	jnq
交	jnr
跤	jnt
觉	jnu
缴	jnv
娇	jnw
皎	jnx
焦	jny
节	jpa
解	jpb
絜	jpc
褯	jpd
街	jpe
介	jpf
届	jpg
戒	jph
桀	jpj
杰	jpk
阶	jpl
接	jpn
洁	jpo
截	jpp
孑	jpq
皆	jpr
诫	jps
界	jpt
姐	jpw
羯	jpy
疥	jpz
救	jqa
玖	jqc
僦	jqe
㠇	jqh
九	jqk
旧	jql
揪	jqn
酒	jqo
啾	jqp
咎	jqq
韭	jqr
赳	jqt
究	jqu
纠	jqv
舅	jqx
疚	jqz
鄄	jrc
圈	jrd
倦	jre
狷	jri
镌	jrm
捐	jrn
涓	jro
鹃	jrp
绢	jrv
娟	jrw
眷	jry
𬳶	jsa
炅	jsf
扃	jsg
坰	jso
迥	jsq
颎	jsr
窘	jsu
炯	jsv
蕨	jta
角	jtb
珏	jtc
倔	jte
矍	jtf
崛	jth
獗	jti
橛	jtk
镢	jtm
掘	jtn
决	jto
嚼	jtp
孓	jtq
爵	jts
蹶	jtt
绝	jtv
厥	jtz
菊	jua
腒	jub
琚	juc
裾	jud
俱	jue
䴗	juf
局	jug
岠	juh
鞠	jui
橘	juk
聚	jul
锯	jum
拒	jun
沮	juo
咀	jup
句	juq
车	jur
讵	jus
举	jut
窭	juu
炬	juv
娵	juw
具	jux
惧	juy
疽	juz
夹	jxa
胛	jxb
贾	jxc
假	jxe
岬	jxh
稼	jxk
钾	jxm
嘉	jxo
斝	jxp
加	jxs
甲	jxt
嫁	jxw
痂	jxz
菌	jya
竣	jyb
珺	jyc
俊	jye
晙	jyf
峻	jyh
钧	jym
捃	jyn
均	jyo
麇	jyp
君	jyr
畯	jyt
皲	jyu
焌	jyv
筠	jyz
胩	kab
咖	kap
靠	kca
尻	kcg
栲	kck
铐	kcm
拷	kcn
洘	kco
烤	kcv
蒈	kda
凯	kdh
楷	kdk
铠	kdm
揩	kdn
垲	kdo
闿	kdq
炌	kdv
慨	kdy
苛	kea
珂	kec
氪	ked
磕	kef
岢	keh
髁	kej
科	kek
锞	kem
刻	ken
渴	keo
咳	kep
匼	keq
轲	ker
课	kes
颗	ket
客	keu
缂	kev
蝌	kew
克	kex
恪	key
疴	kez
裉	kfd
恳	kfe
啃	kfp
硁	kgf
铿	kgm
吭	kgp
伉	khe
糠	khg
钪	khm
抗	khn
𡐓	kho
闶	khq
亢	khr
𩾌	kht
炕	khv
慷	khy
莰	kja
侃	kje
砍	kjf
崁	kjh
勘	kji
槛	kjk
堪	kjo
阚	kjq
蒯	kka
脍	kkb
侩	kke
会	kkf
狯	kki
㧟	kkn
块	kko
哙	kkp
鲙	kkt
筷	kkz
矿	klf
狂	kli
框	klk
圹	klo
哐	klp
匡	klq
诳	kls
夼	klt
纩	klv
筐	klz
括	kon
阔	koq
蛞	kow
廓	koz
髋	krj
宽	kru
倥	kse
硿	ksf
崆	ksh
控	ksn
埪	kso
恐	ksp
孔	ksq
箜	ksz
酷	kuc
裤	kud
矻	kuf
骷	kuj
枯	kuk
哭	kup
刳	kut
窟	kuu
绔	kuv
库	kuz
葵	kva
魁	kvb
馈	kvc
傀	kve
睽	kvf
岿	kvh
戣	kvj
馗	kvk
聩	kvl
揆	kvn
溃	kvo
盔	kvp
匮	kvq
奎	kvt
窥	kvu
煃	kvv
蝰	kvw
愧	kvy
篑	kvz
剋	kwx
胯	kxb
侉	kxe
挎	kxn
垮	kxo
跨	kxt
姱	kxw
髡	kya
琨	kyc
裈	kyd
昆	kyf
锟	kym
捆	kyn
坤	kyo
阃	kyq
鲲	kyt
焜	kyv
婫	kyw
悃	kyy
堃	kyz
蔻	kza
眍	kzf
𫸩	kzm
扣	kzn
叩	kzp
寇	kzu
筘	kzz
落	laa
腊	lab
剌	lad
旯	laf
鞡	lai
邋	lal
镴	lam
拉	lan
垃	lao
喇	lap
辣	laq
𬶟	lat
蜡	law
瘌	laz
蔺	lba
邻	lbb
琳	lbc
霖	lbe
磷	lbf
粼	lbg
嶙	lbh
檩	lbk
临	lbl
𬭸	lbm
拎	lbn
淋	lbo
麟	lbp
吝	lbr
鳞	lbt
