啊	a
瀑	bct
胞	bcw
褒	bcx
鲍	bcy
佰	bda
拜	bdh
柏	bdm
败	bdn
稗	bdo
摆	bdq
百	bdr
倴	bfa
苯	bfc
坌	bfh
畚	bfk
栟	bfm
犇	bfp
奔	bft
笨	bfu
贲	bfv
蚌	bgd
绷	bge
蹦	bgg
迸	bgh
泵	bgj
镚	bgk
甏	bgl
嘣	bgo
甭	bgr
祊	bgs
琫	bgx
傍	bha
谤	bhb
蒡	bhc
蚌	bhd
绑	bhe
磅	bhj
镑	bhk
塝	bhl
棒	bhm
𠳐	bho
搒	bhq
邦	bhr
浜	bht
膀	bhw
玤	bhx
彼	bia
诐	bib
蔽	bic
陛	bid
婢	bie
闭	bif
跸	big
毕	bih
避	bii
觱	bij
铋	bik
必	bin
鄙	bio
弼	bip
畀	biq
逼	bir
裨	bis
泌	bit
笔	biu
鼻	biv
碧	bix
鲾	biy
庇	biz
伴	bja
瓣	bjb
阪	bjd
绊	bje
𨭉	bjf
般	bjg
半	bjh
钣	bjk
坂	bjl
板	bjm
搬	bjq
版	bjr
昄	bjs
湴	bjt
靽	bju
班	bjx
瘢	bjz
蛃	bkd
禀	bkf
屏	bki
饼	bkk
柄	bkm
秉	bko
炳	bkp
摒	bkq
丙	bkr
昺	bks
冰	bkt
兵	bku
病	bkz
便	bma
辩	bmb
苄	bmc
蝙	bmd
编	bme
匾	bmf
变	bmg
遍	bmi
砭	bmj
弁	bmk
贬	bmn
煸	bmp
抃	bmq
褊	bms
汴	bmt
鞭	bmu
鳊	bmy
俵	bna
藨	bnc
婊	bne
飑	bnf
镖	bnk
标	bnm
熛	bnp
摽	bnq
裱	bns
飙	bnt
彪	bnv
膘	bnw
鳔	bny
瘭	bnz
伯	boa
薄	boc
亳	bof
舶	bog
擘	boi
礴	boj
钵	bok
柏	bom
嶓	bon
啵	boo
驳	bop
播	boq
袯	bos
波	bot
簸	bou
勃	bov
脖	bow
玻	box
鲌	boy
憋	bph
癿	bpv
瘪	bpz
堡	bua
蔀	buc
步	bug
钚	buk
埠	bul
怖	bun
哺	buo
逋	bup
捕	buq
醭	bur
补	bus
簿	buu
布	buv
倍	bwa
蓓	bwc
狈	bwg
臂	bwi
碑	bwj
钡	bwk
杯	bwm
贝	bwn
呗	bwo
焙	bwp
北	bwr
褙	bws
𬇙	bwt
鞁	bwu
卑	bwv
糒	bww
琲	bwx
备	bwy
嚓	cao
螬	ccd
艚	ccg
𥕢	ccj
槽	ccm
嘈	cco
操	ccq
曹	ccr
漕	cct
糙	ccw
偲	cda
蔡	cdc
彩	cdf
猜	cdg
材	cdm
财	cdn
睬	cds
裁	cdv
侧	cea
册	cef
恻	cen
测	cet
厕	cez
参	cfk
涔	cft
蹭	cgg
层	cgi
嶒	cgn
噌	cgo
伧	cha
苍	chc
舱	chg
仓	chp
沧	cht
伺	cia
词	cib
茨	cic
此	cig
慈	cih
磁	cij
赐	cin
呲	cio
刺	cip
祠	cis
瓷	cit
辞	civ
糍	ciw
玼	cix
疵	ciz
餐	cja
惨	cjn
䅟	cjo
灿	cjp
蚕	cjt
黪	cjv
璨	cjx
莝	coc
蹉	cog
磋	coj
锉	cok
棤	com
嵯	con
措	coq
鹾	cov
脞	cow
矬	cox
厝	coz
蹿	crg
镩	crk
汆	crp
攒	crq
爨	crr
篡	cru
聪	csb
葱	csc
匆	cse
囱	csj
枞	csm
悰	csn
丛	csp
淙	cst
琮	csx
徂	cua
蔟	cuc
卒	cuf
猝	cug
蹙	cuj
醋	cur
簇	cuu
粗	cuw
催	cva
萃	cvc
缞	cve
榱	cvm
崔	cvn
啐	cvo
摧	cvq
淬	cvt
翠	cvw
璀	cvx
瘁	cvz
皴	cyk
忖	cyn
寸	cyp
邨	cyr
存	cyv
辏	czg
腠	czw
沓	dab
荙	dac
妲	dae
跶	dag
鿎	daj
𨱏	dak
垯	dal
怛	dan
哒	dao
炟	dap
打	daq
褡	das
达	dat
答	dau
瘩	daz
倒	dca
岛	dcd
蹈	dcg
道	dch
导	dcj
悼	dcn
稻	dco
捣	dcq
祷	dcs
盗	dct
氘	dcv
纛	dcx
刀	dcy
代	dda
绐	dde
轪	ddg
怠	ddk
埭	ddl
呆	ddo
骀	ddp
逮	ddq
叇	ddr
大	ddt
戴	ddv
玳	ddx
德	dea
锝	dek
地	del
嘚	deo
登	dga
蹬	dgg
磴	dgj
镫	dgk
嶝	dgn
噔	dgo
灯	dgp
瞪	dgs
澄	dgt
璒	dgx
邓	dgy
凼	dhb
荡	dhc
党	dhi
砀	dhj
铛	dhk
垱	dhl
档	dhm
挡	dhq
裆	dhs
𬍡	dht
筜	dhu
珰	dhx
低	dia
谛	dib
蒂	dic
䗖	did
缔	die
骶	dif
狄	dig
羝	dih
帝	dii
砥	dij
镝	dik
地	dil
棣	dim
嘀	dio
籴	dip
迪	diq
髢	dir
睇	dis
滴	dit
第	diu
敌	div
翟	diw
弟	dix
底	diz
殚	dja
诞	djb
萏	djc
𬘘	dje
丹	djf
蛋	djg
石	djj
单	djl
惮	djn
啖	djo
弹	djp
担	djq
旦	djs
淡	djt
箪	dju
氮	djv
胆	djw
疸	djz
仃	dka
订	dkb
萣	dkc
碇	dkj
钉	dkk
叮	dko
顶	dkp
町	dkq
酊	dkr
盯	dks
腚	dkw
玎	dkx
疔	dkz
佃	dma
阽	dmd
典	dmf
踮	dmg
奠	dmh
殿	dmi
碘	dmj
钿	dmk
坫	dml
惦	dmn
电	dmq
淀	dmt
簟	dmu
颠	dmv
玷	dmx
店	dmz
调	dnb
雕	dnf
貂	dng
窎	dni
碉	dnj
钓	dnk
吊	dno
刁	dnp
凋	dnt
鲷	dny
堕	dod
朵	dof
舵	dog
躲	doj
铎	dok
垛	dol
惰	don
哆	doo
驮	dop
掇	doq
裰	dos
夺	dot
剟	doy
度	doz
谍	dpb
蝶	dpd
绖	dpe
瓞	dpf
跌	dpg
碟	dpj
堞	dpl
楪	dpm
𫶇	dpn
喋	dpo
牒	dpr
昳	dps
迭	dpx
叠	dpy
耋	dpz
铥	dqk
缎	dre
锻	drk
塅	drl
椴	drm
耑	drn
端	dro
煅	drp
段	drr
簖	dru
短	drx
侗	dsa
董	dsc
𬟽	dsd
东	dsg
硐	dsj
垌	dsl
栋	dsm
懂	dsn
咚	dso
洞	dst
氡	dsv
胴	dsw
冬	dsy
读	dub
芏	duc
妒	due
髑	duf
独	dug
蠹	dui
镀	duk
堵	dul
杜	dum
赌	dun
嘟	duo
犊	dup
牍	dur
睹	dus
渡	dut
笃	duu
督	duv
肚	duw
毒	dux
度	duz
队	dvd
兑	dvh
碓	dvj
堆	dvl
祋	dvs
怼	dvy
嘚	dwo
嗲	dxo
敦	dyf
蹲	dyg
礅	dyj
钝	dyk
墩	dyl
惇	dyn
吨	dyo
炖	dyp
盾	dyr
盹	dys
沌	dyt
趸	dyv
读	dzb
蔸	dzc
陡	dzd
窦	dzi
钭	dzk
抖	dzq
豆	dzr
斗	dzt
篼	dzu
兜	dzv
痘	dzz
俄	eea
讹	eeb
萼	eec
阿	eed
娥	eee
轭	eeg
额	eei
𥔲	eej
饿	eek
堨	eel
愕	een
呃	eeo
扼	eeq
鹅	eer
遏	ees
涐	eet
腭	eew
噩	eex
鳄	eey
厄	eez
蒽	enc
摁	enq
耳	erb
陑	erd
鸸	erh
贰	erj
饵	erk
咡	ero
二	err
洱	ert
珥	erx
尔	ery
伐	faa
阀	faf
砝	faj
乏	far
筏	fau
珐	fax
罚	faz
份	ffa
芬	ffc
纷	ffe
豮	ffg
忿	ffh
坟	ffl
焚	ffm
愤	ffn
吩	ffo
酚	ffr
奋	fft
氛	ffv
粉	ffw
玢	ffx
鲼	ffy
俸	fga
讽	fgb
葑	fgc
蜂	fgd
缝	fge
凤	fgf
奉	fgh
砜	fgj
锋	fgk
封	fgl
枫	fgm
峰	fgn
唪	fgo
烽	fgp
冯	fgt
丰	fgx
逢	fgy
疯	fgz
仿	fha
放	fhb
芳	fhc
防	fhd
妨	fhe
舫	fhg
房	fhi
钫	fhk
坊	fhl
枋	fhm
牥	fhp
昉	fhs
肪	fhw
鲂	fhy
繁	fja
范	fjc
翻	fjf
犯	fjg
矾	fjj
饭	fjk
墦	fjl
樊	fjm
贩	fjn
烦	fjp
畈	fjq
返	fjr
泛	fjt
璠	fjx
帆	fjy
佛	fua
讣	fub
付	fuc
附	fud
妇	fue
阜	fuf
赴	fug
父	fuh
富	fui
弗	fuj
黼	fuk
垺	ful
孵	fum
赋	fun
咐	fuo
甫	fup
扶	fuq
副	fur
福	fus
夫	fut
符	fuu
氟	fuv
服	fuw
麸	fux
负	fuy
府	fuz
诽	fwb
菲	fwc
妃	fwe
匪	fwf
狒	fwg
霏	fwh
扉	fwi
费	fwj
镄	fwk
榧	fwm
悱	fwn
啡	fwo
飞	fwp
斐	fwr
沸	fwt
篚	fwu
肥	fww
鲱	fwy
废	fwz
缶	fzp
否	fzr
伽	gaa
钆	gak
嘎	gao
戛	gar
尜	gat
尕	gax
旮	gay
诰	gcb
藁	gcc
缟	gce
膏	gcf
羔	gch
镐	gck
槁	gcm
稿	gco
告	gcp
搞	gcq
睾	gcr
杲	gcs
篙	gcu
皋	gcv
糕	gcw
荄	gdc
陔	gdd
盖	gdh
改	gdj
钙	gdk
垓	gdl
概	gdm
赅	gdn
丐	gdr
晐	gds
溉	gdt
戤	gdx
仡	gea
哿	geb
葛	gec
隔	ged
阁	gef
舸	geg
鬲	geh
割	gei
戈	gej
铬	gek
圪	gel
格	gem
咯	geo
哥	gep
搁	geq
袼	ges
滆	get
革	geu
胳	gew
疙	gez
茛	gfc
根	gfm
艮	gfn
哏	gfo
亘	gfr
耿	ggb
绠	gge
羹	ggh
𬒔	ggj
耕	ggl
梗	ggm
哽	ggo
暅	ggs
浭	ggt
鲠	ggy
庚	ggz
纲	ghe
冈	ghf
矼	ghj
钢	ghk
堽	ghl
杠	ghm
岗	ghn
缸	ghp
扛	ghq
港	ght
筻	ghu
戆	ghv
肛	ghw
罡	ghz
苷	gjc
虷	gjd
绀	gje
赶	gjg
矸	gjj
坩	gjl
杆	gjm
秆	gjo
敢	gjp
擀	gjq
酐	gjr
旰	gjs
泔	gjt
甘	gju
干	gjv
肝	gjw
玕	gjx
鳡	gjy
疳	gjz
夬	gkp
拐	gkq
乖	gkv
逛	glg
垙	gll
桄	glm
咣	glo
洸	glt
胱	glw
珖	glx
广	glz
聒	gob
蝈	god
郭	gof
馘	goh
锅	gok
埚	gol
椁	gom
崞	gon
呙	goo
果	goq
涡	got
国	gov
粿	gow
裹	gox
帼	goy
倌	gra
莞	grc
纶	gre
贯	grg
官	gri
馆	grk
棺	grm
惯	grn
罐	grp
掼	grq
盥	grr
祼	grs
灌	grt
管	gru
琯	grx
观	gry
供	gsa
共	gsc
蚣	gsd
公	gsh
宫	gsi
躬	gsj
功	gso
弓	gsp
拱	gsq
龚	gsu
肱	gsw
珙	gsx
觥	gsy
估	gua
诂	gub
菇	guc
蛊	gud
姑	gue
骨	guf
轱	gug
谷	guh
雇	gui
古	guk
鼓	gul
梏	gum
崮	gun
咕	guo
牯	gup
孤	gur
沽	gut
箍	guu
固	guv
股	guw
觚	guy
顾	guz
癸	gva
诡	gvb
贵	gvd
妫	gve
闺	gvf
轨	gvg
归	gvh
宄	gvi
硅	gvj
圭	gvl
柜	gvm
刿	gvn
刽	gvp
晷	gvs
鬶	gvt
簋	gvu
皈	gvv
鬼	gvw
瑰	gvx
龟	gvy
庋	gvz
诖	gxb
瓜	gxf
寡	gxi
卦	gxl
栝	gxm
呱	gxo
褂	gxs
刮	gxv
胍	gxw
绲	gye
辊	gyg
磙	gyj
棍	gym
衮	gyx
鲧	gyy
佝	gza
诟	gzb
苟	gzc
媾	gze
勾	gzf
狗	gzg
钩	gzk
垢	gzl
构	gzm
购	gzn
沟	gzt
篝	gzu
耇	gzz
蛤	had
铪	hak
蒿	hcc
蚝	hcd
毫	hcf
貉	hcg
耗	hcl
号	hco
昊	hcs
浩	hct
皓	hcv
骸	hdf
害	hdi
嗨	hdo
骇	hdp
孩	hdr
海	hdt
亥	hdu
氦	hdv
胲	hdw
何	hea
贺	heb
荷	hec
纥	hee
阂	hef
貉	heg
翮	heh
鹤	hei
𬌗	hej
饸	hek
赫	hel
核	hem
喝	heo
盒	hep
褐	hes
河	het
劾	heu
壑	hev
翯	hew
𬣳	hfb
狠	hfg
恨	hfn
痕	hfz
衡	hga
蘅	hgc
姮	hge
亨	hgf
堼	hgl
横	hgm
恒	hgn
哼	hgo
珩	hgx
巷	hhc
绗	hhe
颃	hhf
航	hhg
杭	hhm
吭	hho
夯	hht
含	hjb
菡	hjc
蚶	hjd
犴	hjg
寒	hji
垾	hjl
憾	hjn
喊	hjo
函	hjp
撼	hjq
酣	hjr
旱	hjs
汗	hjt
邯	hju
韩	hjv
琀	hjx
徊	hka
踝	hkg
槐	hkm
怀	hkn
淮	hkt
徨	hla
谎	hlb
荒	hlc
蝗	hld
媓	hle
凰	hlf
艎	hlg
锽	hlk
慌	hln
喤	hlo
煌	hlp
晃	hls
潢	hlt
簧	hlu
皇	hlv
璜	hlx
幌	hly
癀	hlz
伙	hoa
获	hoc
蠖	hod
霍	hoh
豁	hoi
或	hoj
镬	hok
耠	hol
和	hoo
火	hop
夥	hoq
祸	hos
漷	hot
荁	hrc
缓	hre
郇	hrf
獾	hrg
豢	hrh
寰	hri
锾	hrk
桓	hrm
峘	hrn
唤	hro
焕	hrp
换	hrq
还	hrr
㬊	hrs
浣	hrt
圜	hrv
环	hrx
奂	hry
痪	hrz
讧	hsb
蕻	hsc
虹	hsd
纮	hse
訇	hsf
轰	hsg
谼	hsh
宏	hsi
𫟹	hsk
哄	hso
弘	hsp
洪	hst
翃	hsv
玒	hsx
葫	huc
蝴	hud
忽	hue
鹘	huf
狐	hug
鄠	huh
户	hui
胡	huk
壶	hul
槲	hum
惚	hun
呼	huo
弧	hup
互	huq
乎	hur
祜	hus
湖	hut
笏	huu
虎	huv
糊	huw
瑚	hux
斛	huy
徽	hva
讳	hvb
荟	hvc
蛔	hvd
绘	hve
硊	hvj
𬭬	hvk
恚	hvl
桧	hvm
悔	hvn
秽	hvo
烩	hvp
挥	hvq
惠	hvr
晦	hvs
汇	hvt
回	hvv
翚	hvw
慧	hvx
麾	hvz
𬭶	hwk
嘿	hwo
化	hxa
花	hxc
婳	hxe
猾	hxg
划	hxj
铧	hxk
桦	hxm
哗	hxo
骅	hxp
画	hxr
滑	hxt
砉	hxx
觟	hxy
诨	hyb
荤	hyc
阍	hyf
碈	hyj
馄	hyk
惛	hyn
魂	hyr
混	hyt
昏	hyv
珲	hyx
候	hza
骺	hzf
猴	hzg
鲎	hzi
𬭤	hzk
堠	hzl
吼	hzo
逅	hzr
篌	hzu
齁	hzv
糇	hzw
鲘	hzy
厚	hzz
侘	iaa
诧	iab
茶	iac
姹	iae
猹	iag
差	iah
察	iai
碴	iaj
镲	iak
垞	ial
杈	iam
嵖	ian
嚓	iao
插	iaq
衩	ias
汊	iat
𥻗	iaw
叉	iay
绰	ice
巢	ich
钞	ick
耖	icl
怊	icn
吵	ico
炒	icp
抄	icq
晁	ics
潮	ict
朝	icv
侪	ida
茝	idc
柴	idg
差	idh
钗	idk
虿	idv
瘥	idz
彻	iea
尺	iei
砗	iej
坼	iel
掣	iep
扯	ieq
㬚	ies
澈	iet
谌	ifb
臣	ifc
陈	ifd
𬘭	ife
趁	ifg
宸	ifi
碜	ifj
郴	ifm
忱	ifn
称	ifo
煁	ifp
抻	ifq
晨	ifs
尘	ift
辰	ifv
琛	ifx
疢	ifz
惩	iga
诚	igb
蛏	igd
宬	igi
盛	igj
铖	igk
城	igl
橙	igm
憕	ign
程	igo
丞	igp
撑	igq
承	igr
晟	igs
澄	igt
塍	igw
琤	igx
庱	igz
偿	iha
昶	ihb
菖	ihc
娼	ihe
阊	ihf
猖	ihg
长	ihh
尝	ihi
𬬮	ihk
场	ihl
怅	ihn
唱	iho
畅	ihq
昌	ihs
敞	iht
肠	ihw
鲳	ihy
厂	ihz
侈	iia
耻	iib
茌	iic
螭	iid
媸	iie
蚩	iif
齿	iig
迟	iii
饬	iik
赤	iil
斥	iin
嗤	iio
驰	iip
摛	iiq
豉	iir
匙	iis
池	iit
篪	iiu
鸱	iiv
魑	iiw
翅	iiy
痴	iiz
儳	ija
谄	ijb
蒇	ijc
蝉	ijd
缠	ije
颤	ijf
躔	ijg
孱	iji
刬	ijj
馋	ijk
单	ijl
梴	ijm
忏	ijn
啴	ijo
骣	ijp
掺	ijq
禅	ijs
潺	ijt
韂	iju
觇	ijv
廛	ijz
踹	ikg
啜	iko
搋	ikq
闯	ilf
窗	ili
怆	iln
噇	ilo
幢	ily
床	ilz
绰	ioe
辍	iog
惙	ion
啜	ioo
逴	iov
舛	ira
船	irg
川	irh
穿	iri
钏	irk
椽	irm
遄	irn
串	iro
氚	irv
茺	isc
虫	isd
充	isf
艟	isg
舂	ish
宠	isi
铳	isk
崇	isn
种	iso
摏	isq
冲	ist
翀	isw
珫	isx
储	iua
除	iud
绌	iue
畜	iuf
躇	iug
础	iuj
锄	iuk
楚	ium
怵	iun
搐	iuq
亍	iur
初	ius
滁	iut
矗	iuv
琡	iux
处	iuy
厨	iuz
倕	iva
陲	ivd
锤	ivk
槌	ivm
炊	ivp
捶	ivq
垂	ivv
莼	iyc
蝽	iyd
纯	iye
鹑	iyf
蠢	iyh
𬭚	iyk
堾	iyl
椿	iym
醇	iyr
淳	iyt
唇	iyv
瑃	iyx
䲠	iyy
仇	iza
绸	ize
踌	izg
杻	izm
惆	izn
愁	izo
丑	izp
畴	izq
酬	izr
瞅	izs
筹	izu
臭	izv
帱	izy
瘳	izz
仅	jba
今	jbb
荩	jbc
妗	jbe
紧	jbh
尽	jbi
矜	jbj
金	jbk
墐	jbl
禁	jbm
近	jbn
劲	jbo
烬	jbp
襟	jbs
津	jbt
筋	jbu
瑾	jbx
巾	jby
廑	jbz
祭	jia
记	jib
藉	jic
际	jid
级	jie
几	jif
迹	jig
霁	jih
寄	jii
忌	jij
饥	jik
吉	jil
机	jim
即	jin
积	jio
棘	jip
技	jiq
击	jir
集	jis
济	jit
基	jiu
戟	jiv
肌	jiw
及	jix
急	jiy
疾	jiz
径	jka
旌	jkb
警	jkc
阱	jkd
婧	jke
京	jkf
猄	jkg
镜	jkk
境	jkl
惊	jkn
竞	jko
睛	jks
净	jkt
竟	jkv
精	jkw
静	jkx
鲸	jky
痉	jkz
僵	jla
讲	jlb
蒋	jlc
降	jld
缰	jle
匠	jlf
姜	jlh
礓	jlj
耩	jll
疆	jlp
奖	jlr
江	jlt
糨	jlw
鳉	jly
件	jma
谏	jmb
荐	jmc
奸	jme
间	jmf
践	jmg
坚	jmh
肩	jmi
碱	jmj
键	jmk
检	jmm
贱	jmn
剑	jmp
建	jmq
睑	jms
减	jmt
简	jmu
腱	jmw
艰	jmy
侥	jna
蕉	jnc
蛟	jnd
娇	jne
交	jnf
较	jng
剿	jnh
觉	jni
礁	jnj
饺	jnk
椒	jnm
峤	jnn
嚼	jno
骄	jnp
搅	jnq
酵	jnr
焦	jns
浇	jnt
皎	jnv
脚	jnw
矫	jnx
角	jny
教	jnz
街	jpa
诫	jpb
节	jpc
阶	jpd
姐	jpe
骱	jpf
皆	jph
届	jpi
戒	jpj
劫	jpl
杰	jpm
悈	jpn
竭	jpo
介	jpp
接	jpq
孑	jpr
睫	jps
洁	jpt
截	jpv
絜	jpx
解	jpy
疥	jpz
僦	jqa
纠	jqe
鹫	jqf
赳	jqg
旧	jqh
究	jqi
柩	jqm
㠇	jqn
啾	jqo
揪	jqq
救	jqr
酒	jqt
舅	jqv
玖	jqx
九	jqy
疚	jqz
倦	jra
娟	jre
狷	jrg
眷	jrh
镌	jrk
鹃	jro
焆	jrp
捐	jrq
鄄	jrr
隽	jrs
涓	jrt
圈	jrv
䌹	jse
迥	jsf
颎	jsh
窘	jsi
坰	jsl
炯	jsp
炅	jss
泂	jst
倔	jta
诀	jtb
蕨	jtc
绝	jte
爵	jtf
獗	jtg
砄	jtj
镢	jtk
橛	jtm
崛	jtn
嚼	jto
爝	jtp
掘	jtq
孓	jtr
矍	jts
决	jtt
珏	jtx
角	jty
厥	jtz
俱	jua
聚	jub
菊	juc
娵	jue
句	juf
距	jug
局	jui
砠	juj
锯	juk
弆	jul
橘	jum
惧	jun
咀	juo
炬	jup
具	juq
醵	jur
裾	jus
举	jut
鞠	juu
遽	juv
腒	juw
矩	jux
𬶋	juy
疽	juz
假	jxa
加	jxb
茄	jxc
蛱	jxd
嫁	jxe
跏	jxg
钾	jxk
嘉	jxl
枷	jxm
岬	jxn
稼	jxo
甲	jxq
夹	jxr
浃	jxt
笳	jxu
胛	jxw
珈	jxx
痂	jxz
俊	jya
菌	jyc
皲	jyi
钧	jyk
均	jyl
峻	jyn
竣	jyo
骏	jyp
君	jyq
晙	jys
浚	jyt
筠	jyu
䐃	jyw
珺	jyx
鲪	jyy
咖	kao
胩	kaw
尻	kci
铐	kck
栲	kcm
靠	kcp
拷	kcq
洘	kct
蒈	kdc
闿	kdf
铠	kdk
垲	kdl
楷	kdm
凯	kdn
炌	kdp
揩	kdq
课	keb
苛	kec
蝌	ked
缂	kee
髁	kef
轲	keg
客	kei
磕	kej
克	kek
壳	kel
柯	kem
恪	ken
科	keo
骒	kep
颗	keq
牁	ker
瞌	kes
渴	ket
刻	keu
氪	kev
珂	kex
疴	kez
恳	kfn
啃	kfo
裉	kfs
硁	kgj
铿	kgk
吭	kgo
伉	kha
亢	khf
钪	khk
𡐓	khl
慷	khn
炕	khp
抗	khq
糠	khw
𩾌	khy
侃	kja
莰	kjc
阚	kjf
砍	kjj
堪	kjl
槛	kjm
崁	kjn
龛	kjp
瞰	kjs
勘	kju
侩	kka
蒯	kkc
狯	kkg
块	kkl
哙	kko
会	kkp
㧟	kkq
筷	kku
脍	kkw
鲙	kky
诳	klb
纩	kle
匡	klf
狂	klg
矿	klj
圹	kll
框	klm
贶	kln
哐	klo
旷	kls
夼	klt
筐	klu
邝	klz
蛞	kod
阔	kof
括	koq
廓	koz
髋	krf
宽	kri
倥	ksa
硿	ksj
