啊	a
雹	bct
宝	bcu
鸨	bcw
包	bcx
佰	bdb
柏	bdi
摆	bdo
百	bdp
败	bdv
拜	bdz
坌	bfa
倴	bfb
犇	bfc
贲	bfg
栟	bfi
锛	bfj
畚	bfn
苯	bfs
笨	bfy
奔	bfz
迸	bga
甏	bge
镚	bgj
蹦	bgk
琫	bgl
甭	bgp
蚌	bgt
绷	bgw
泵	bgz
傍	bhb
膀	bhc
谤	bhe
浜	bhf
棒	bhi
镑	bhj
玤	bhl
搒	bho
邦	bhp
蒡	bhs
蚌	bht
绑	bhw
磅	bhz
弊	bia
彼	bib
狴	bid
诐	bie
泌	bif
髀	big
陛	bih
铋	bij
庇	bik
碧	bil
秘	bio
逼	bip
避	biq
鼻	bir
蔽	bis
赑	biv
必	biw
闭	bix
笔	biy
弼	biz
半	bja
伴	bjb
坂	bje
湴	bjf
阪	bjh
板	bji
钣	bjj
瘢	bjk
班	bjl
𨭉	bjn
版	bjo
昄	bjq
靽	bjr
绊	bjw
瓣	bjz
冰	bkf
炳	bkg
柄	bki
病	bkk
饼	bkm
禀	bkn
秉	bko
丙	bkp
屏	bkq
兵	bkr
蛃	bkt
褊	bma
便	bmb
变	bme
汴	bmf
煸	bmg
鳊	bmj
卞	bmn
抃	bmo
遍	bmq
鞭	bmr
苄	bms
蝙	bmt
贬	bmv
编	bmw
匾	bmx
笾	bmy
辩	bmz
裱	bna
俵	bnb
彪	bnc
瀌	bnf
熛	bng
标	bni
镖	bnj
瘭	bnk
幖	bnn
摽	bno
婊	bnr
藨	bns
飑	bnx
飙	bnz
舶	boa
伯	bob
脖	boc
波	bof
勃	bog
柏	boi
钵	boj
跛	bok
玻	bol
饽	bom
亳	bon
播	boo
啵	bop
擘	boq
帛	bor
薄	bos
嶓	bov
簸	boy
礴	boz
憋	bpa
瘪	bpk
癿	bpr
补	bua
堡	bub
卜	buc
瓿	bud
埠	bue
布	bug
钚	buj
步	buk
醭	bum
捕	buo
哺	bup
逋	buq
蔀	bus
怖	buw
簿	buy
褙	bwa
倍	bwb
狈	bwd
𬇙	bwf
焙	bwg
杯	bwi
钡	bwj
琲	bwl
北	bwo
呗	bwp
臂	bwq
卑	bwr
蓓	bws
贝	bwv
悖	bww
糒	bwx
备	bwy
碑	bwz
嚓	cap
艚	cca
漕	ccf
槽	cci
操	cco
曹	ccp
螬	cct
糙	ccx
𥕢	ccz
偲	cdb
猜	cdd
裁	cdg
彩	cdh
材	cdi
踩	cdk
睬	cdq
蔡	cds
财	cdv
侧	ceb
测	cef
厕	cek
恻	cew
册	cex
涔	cff
参	cfn
蹭	cgk
噌	cgp
层	cgq
嶒	cgv
舱	cha
伧	chb
仓	chd
沧	chf
苍	chs
慈	cia
伺	cib
词	cie
瓷	cif
辞	cig
此	cik
玼	cil
刺	cin
呲	cip
茨	cis
赐	civ
糍	cix
磁	ciz
骖	cjc
灿	cjg
璨	cjl
䅟	cjo
黪	cjr
餐	cjt
惨	cjw
蚕	cjz
鹾	coc
棤	coi
锉	coj
蹉	cok
瑳	col
措	coo
莝	cos
矬	cot
嵯	cov
磋	coz
汆	crd
镩	crj
蹿	crk
攒	cro
爨	crp
篡	cry
骢	csc
丛	csd
淙	csf
熜	csg
枞	csi
匆	csk
琮	csl
囱	csm
聪	csr
葱	css
悰	csw
徂	cub
猝	cud
蹴	cuk
醋	cum
卒	cun
蔟	cus
殂	cut
粗	cux
簇	cuy
催	cvb
淬	cvf
毳	cvg
榱	cvi
瘁	cvk
璀	cvl
翠	cvn
摧	cvo
啐	cvp
萃	cvs
崔	cvv
悴	cvw
粹	cvx
存	cyg
皴	cyn
邨	cyp
寸	cyt
忖	cyw
辏	cza
腠	czc
褡	daa
垯	dae
溚	daf
炟	dag
𨱏	daj
瘩	dak
打	dao
哒	dap
鞑	dar
荙	das
怛	daw
沓	dax
答	day
达	daz
道	dca
倒	dcb
盗	dcf
鱽	dcj
蹈	dck
纛	dcl
导	dcn
稻	dco
叨	dcp
岛	dct
氘	dcv
悼	dcw
刀	dcx
轪	dda
代	ddb
逮	ddc
埭	dde
戴	ddg
玳	ddl
怠	ddn
呆	ddp
歹	ddt
绐	ddw
大	ddz
德	deb
地	dee
锝	dej
嘚	dep
澄	dgf
灯	dgg
镫	dgj
蹬	dgk
璒	dgl
噔	dgp
瞪	dgq
登	dgt
嶝	dgv
邓	dgy
磴	dgz
裆	dha
垱	dhe
𬍡	dhf
档	dhi
铛	dhj
珰	dhl
挡	dho
荡	dhs
党	dhu
凼	dhx
筜	dhy
砀	dhz
禘	dia
低	dib
弟	dic
狄	did
地	die
滴	dif
敌	dig
棣	dii
镝	dij
底	dik
迪	dil
翟	din
抵	dio
嘀	dip
睇	diq
娣	dir
蒂	dis
䗖	dit
帝	diu
邸	div
缔	diw
第	diy
砥	diz
儋	djb
胆	djc
单	djd
诞	dje
淡	djf
蛋	djk
亶	djn
担	djo
啖	djp
旦	djq
耽	djr
萏	djs
殚	djt
氮	djv
惮	djw
丹	djx
箪	djy
弹	djz
仃	dkb
腚	dkc
订	dke
钉	dkj
疔	dkk
町	dkl
酊	dkm
叮	dkp
盯	dkq
耵	dkr
萣	dks
顶	dkt
碇	dkz
奠	dma
佃	dmb
坫	dme
淀	dmf
颠	dmg
阽	dmh
钿	dmj
店	dmk
电	dml
垫	dmo
殿	dmq
巅	dmv
惦	dmw
典	dmx
簟	dmy
碘	dmz
貂	dnd
调	dne
凋	dnf
钓	dnj
吊	dnp
窎	dnu
雕	dnx
刁	dnz
舵	doa
驮	doc
垛	doe
堕	doh
铎	doj
踱	dok
躲	dom
亸	don
掇	doo
哆	dop
惰	dow
朵	dox
剟	doy
夺	doz
谍	dpe
瓞	dph
楪	dpi
鲽	dpj
跌	dpk
牒	dpo
喋	dpp
昳	dpq
耋	dpr
蝶	dpt
𫶇	dpv
绖	dpw
叠	dpy
碟	dpz
铥	dqj
端	drd
塅	dre
煅	drg
椴	dri
锻	drj
瑖	drl
段	drp
短	drt
耑	drv
缎	drw
簖	dry
东	dsa
侗	dsb
胴	dsc
垌	dse
洞	dsf
栋	dsi
咚	dsp
董	dss
𬟽	dst
氡	dsv
懂	dsw
冬	dsy
硐	dsz
督	duc
独	dud
读	due
渡	duf
髑	dug
杜	dui
镀	duj
度	duk
毒	dul
牍	duo
嘟	dup
睹	duq
妒	dur
芏	dus
蠹	duu
赌	duv
阇	dux
笃	duy
厾	duz
兑	dva
堆	dve
队	dvh
怼	dvy
碓	dvz
嘚	dwp
嗲	dxp
囤	dya
墩	dye
沌	dyf
炖	dyg
钝	dyj
蹲	dyk
敦	dyn
盾	dyp
盹	dyq
惇	dyw
礅	dyz
读	dze
斗	dzf
陡	dzh
钭	dzj
痘	dzk
抖	dzo
豆	dzp
兜	dzr
蔸	dzs
蚪	dzt
窦	dzu
篼	dzy
轭	eea
俄	eeb
腭	eec
讹	eee
涐	eef
阿	eeh
鳄	eej
厄	eek
噩	eel
饿	eem
扼	eeo
呃	eep
遏	eeq
娥	eer
萼	ees
蛾	eet
额	eeu
峨	eev
愕	eew
𥔲	eez
摁	eno
蒽	ens
洱	erf
陑	erh
铒	erj
珥	erl
饵	erm
二	erp
耳	err
鸸	ert
尔	erx
贰	ery
伐	fab
珐	fal
乏	fap
罚	fav
阀	fax
筏	fay
砝	faz
忿	ffa
份	ffb
豮	ffd
坟	ffe
汾	fff
焚	ffi
鲼	ffj
玢	ffl
酚	ffm
翂	ffn
吩	ffp
鼢	ffr
芬	ffs
氛	ffv
纷	ffw
粉	ffx
奋	ffz
俸	fgb
封	fge
冯	fgf
烽	fgg
枫	fgi
锋	fgj
疯	fgk
丰	fgl
唪	fgp
葑	fgs
蜂	fgt
峰	fgv
缝	fgw
凤	fgx
逢	fgy
奉	fgz
舫	fha
仿	fhb
肪	fhc
访	fhe
防	fhh
枋	fhi
钫	fhj
房	fhq
妨	fhr
芳	fhs
蚄	fht
纺	fhw
放	fhz
繁	fjb
犯	fjd
墦	fje
泛	fjf
烦	fjg
翻	fjh
樊	fji
钒	fjj
蹯	fjk
畈	fjl
饭	fjm
帆	fjn
返	fjp
范	fjs
贩	fjv
凡	fjx
矾	fjz
福	fua
佛	fub
服	fuc
讣	fue
浮	fuf
阜	fug
附	fuh
孵	fui
鲋	fuj
府	fuk
麸	ful
覆	fum
弗	fun
扶	fuo
副	fup
付	fuq
妇	fur
芙	fus
蝠	fut
富	fuu
赋	fuv
缚	fuw
负	fux
符	fuy
夫	fuz
肥	fwc
狒	fwd
诽	fwe
沸	fwf
榧	fwi
鲱	fwj
废	fwk
费	fwn
斐	fwo
啡	fwp
扉	fwq
妃	fwr
菲	fws
霏	fwt
绯	fww
匪	fwx
篚	fwy
飞	fwz
缶	fzc
否	fzp
伽	gab
钆	gaj
旮	gam
嘎	gap
尜	gaz
告	gcc
诰	gce
槁	gci
镐	gcj
膏	gcn
搞	gco
睾	gcp
杲	gcq
皋	gcr
藁	gcs
缟	gcw
糕	gcx
篙	gcy
羔	gcz
戤	gdb
垓	gde
溉	gdf
陔	gdh
概	gdi
钙	gdj
改	gdn
丐	gdp
晐	gdq
荄	gds
赅	gdv
盖	gdz
舸	gea
仡	geb
胳	gec
鸽	ged
圪	gee
滆	gef
骼	geg
隔	geh
格	gei
铬	gej
疙	gek
鬲	gel
饹	gem
搁	geo
咯	gep
革	ger
葛	ges
哥	get
割	geu
阁	gex
戈	gey
硌	gez
艮	gfg
根	gfi
亘	gfp
茛	gfs
埂	gge
浭	ggf
颈	ggg
梗	ggi
鲠	ggj
庚	ggk
哽	ggp
暅	ggq
耿	ggr
绠	ggw
耕	ggz
戆	gha
缸	ghc
堽	ghe
港	ghf
杠	ghi
钢	ghj
扛	gho
岗	ghv
纲	ghw
冈	ghx
筻	ghy
矼	ghz
赣	gja
肝	gjc
坩	gje
泔	gjf
干	gjg
杆	gji
鳡	gjj
赶	gjk
玕	gjl
酐	gjm
秆	gjo
旰	gjq
甘	gjr
苷	gjs
虷	gjt
绀	gjw
竿	gjy
敢	gjz
乖	gkg
拐	gko
夬	gkz
𨐈	gla
胱	glc
逛	gld
垙	gle
洸	glf
桄	gli
广	glk
珖	gll
咣	glp
国	goa
腘	goc
埚	goe
涡	gof
虢	goh
椁	goi
锅	goj
果	gol
馃	gom
郭	gon
呙	gop
裹	gor
蝈	got
崞	gov
粿	gox
祼	gra
倌	grb
罐	grc
灌	grf
爟	grg
棺	gri
鳏	grj
琯	grl
馆	grm
掼	gro
盥	grp
莞	grs
官	gru
贯	grv
惯	grw
管	gry
公	gsa
供	gsb
肱	gsc
功	gsg
珙	gsl
躬	gsm
龚	gsn
拱	gso
共	gss
蚣	gst
宫	gsu
觥	gsx
弓	gsz
固	gua
估	gub
股	guc
鼓	gue
沽	guf
骨	gug
梏	gui
锢	guj
顾	guk
贾	gum
孤	gun
咕	gup
雇	guq
姑	gur
菇	gus
蛊	gut
古	guv
觚	gux
箍	guy
羖	guz
轨	gva
刽	gvd
诡	gve
鬼	gvh
柜	gvi
龟	gvj
跪	gvk
瑰	gvl
归	gvp
晷	gvq
皈	gvr
贵	gvt
宄	gvu
刿	gvv
闺	gvx
簋	gvy
硅	gvz
褂	gxa
胍	gxc
卦	gxe
刮	gxg
瓜	gxh
栝	gxi
呱	gxp
寡	gxu
辊	gya
棍	gyi
鲧	gyj
衮	gyr
绲	gyw
磙	gyz
佝	gzb
狗	gzd
垢	gze
沟	gzf
构	gzi
钩	gzj
媾	gzr
苟	gzs
购	gzv
缑	gzw
勾	gzx
篝	gzy
铪	haj
蛤	hat
貉	hcd
郝	hce
浩	hcf
毫	hcn
号	hcp
昊	hcq
皓	hcr
蒿	hcs
蚝	hct
耗	hcz
骇	hdc
海	hdf
骸	hdg
醢	hdm
孩	hdn
嗨	hdp
害	hdu
氦	hdv
亥	hdy
褐	hea
何	heb
壑	hec
盒	hed
赫	hee
河	hef
熇	heg
核	hei
龁	hek
翮	hel
饸	hem
翯	hen
禾	heo
喝	hep
曷	heq
鞨	her
荷	hes
贺	het
鹤	heu
纥	hew
阂	hex
劾	hey
狠	hfd
𬣳	hfe
痕	hfk
恨	hfw
衡	hgb
堼	hge
横	hgi
珩	hgl
亨	hgn
哼	hgp
姮	hgr
蘅	hgs
恒	hgw
航	hha
沆	hhf
杭	hhi
颃	hhn
吭	hhp
巷	hhs
绗	hhw
夯	hhz
含	hja
犴	hjd
垾	hje
汗	hjf
韩	hjg
琀	hjl
酣	hjm
撼	hjo
喊	hjp
旱	hjq
鼾	hjr
菡	hjs
蚶	hjt
寒	hju
崡	hjv
憾	hjw
函	hjz
徊	hkb
淮	hkf
槐	hki
踝	hkk
怀	hkw
艎	hla
徨	hlb
谎	hle
潢	hlf
煌	hlg
隍	hlh
鳇	hlj
癀	hlk
璜	hll
幌	hln
喤	hlp
晃	hlq
皇	hlr
荒	hls
蝗	hlt
慌	hlw
凰	hlx
簧	hly
祸	hoa
伙	hob
𬴃	hoc
漷	hof
火	hog
镬	hoj
夥	hol
和	hoo
嚯	hop
获	hos
霍	hot
豁	hou
或	hoy
耠	hoz
圜	hra
獾	hrd
浣	hrf
焕	hrg
桓	hri
鲩	hrj
痪	hrk
环	hrl
换	hro
还	hrp
㬊	hrq
荁	hrs
寰	hru
鹮	hrv
缓	hrw
奂	hrx
豢	hrz
轰	hsa
竑	hsd
讧	hse
洪	hsf
烘	hsg
𫟹	hsj
玒	hsl
哄	hsp
蕻	hss
虹	hst
宏	hsu
纮	hsw
訇	hsx
弘	hsz
囫	hua
互	huc
狐	hud
壶	hue
湖	huf
煳	hug
槲	hui
鳠	huj
忽	huk
瑚	hul
醐	hum
和	huo
乎	hup
户	huq
嫭	hur
葫	hus
蝴	hut
胡	huv
惚	huw
糊	hux
笏	huy
弧	huz
回	hva
徽	hvb
讳	hve
汇	hvf
灰	hvg
隳	hvh
桧	hvi
𬭬	hvj
麾	hvk
慧	hvl
翚	hvn
挥	hvo
惠	hvp
晦	hvq
毁	hvr
荟	hvs
蛔	hvt
贿	hvv
悔	hvw
辉	hvz
𬭶	hwj
嘿	hwp
化	hxb
骅	hxc
猾	hxd
滑	hxf
桦	hxi
铧	hxj
砉	hxl
画	hxp
婳	hxr
花	hxs
觟	hxx
划	hxy
诨	hye
混	hyf
珲	hyl
馄	hym
魂	hyp
荤	hys
昏	hyv
惛	hyw
阍	hyx
碈	hyz
候	hzb
猴	hzd
堠	hze
骺	hzg
鲘	hzj
厚	hzk
吼	hzp
齁	hzr
鲎	hzu
糇	hzx
篌	hzy
岔	iaa
侘	iab
猹	iad
诧	iae
汊	iaf
杈	iai
镲	iaj
蹅	iak
馇	iam
插	iao
嚓	iap
姹	iar
茶	ias
刹	iat
察	iau
嵖	iav
𥻗	iax
叉	iay
差	iaz
潮	icf
朝	icg
钞	icj
抄	ico
吵	icp
晁	icq
怊	icw
耖	icz
侪	idb
豺	idd
虿	idg
钗	idj
柴	idk
茝	ids
差	idz
彻	ieb
掣	iec
坼	iee
澈	ief
扯	ieo
㬚	ieq
砗	iez
衬	ifa
谌	ife
煁	ifg
陈	ifh
郴	ifi
趁	ifk
琛	ifl
称	ifo
嗔	ifp
晨	ifq
宸	ifu
辰	ifv
臣	ifw
尘	ifz
裎	iga
惩	igb
骋	igc
城	ige
澄	igf
橙	igi
铖	igj
庱	igk
琤	igl
酲	igm
承	ign
程	igo
呈	igp
晟	igq
蛏	igt
宬	igu
憕	igw
盛	igy
丞	igz
偿	ihb
肠	ihc
猖	ihd
场	ihe
鲳	ihj
厂	ihk
畅	ihl
唱	ihp
昌	ihq
娼	ihr
菖	ihs
长	iht
尝	ihu
怅	ihw
昶	ihx
敞	ihz
褫	iia
侈	iib
驰	iic
赤	iie
池	iif
炽	iig
魑	iih
痴	iik
饬	iim
敕	iin
斥	iio
嗤	iip
迟	iiq
耻	iir
茌	iis
螭	iit
啻	iiu
鸱	iiv
𫄨	iiw
蚩	iix
翅	iiy
弛	iiz
禅	ija
儳	ijb
觇	ijc
单	ijd
谄	ije
潺	ijf
𬊤	ijg
梴	iji
铲	ijj
廛	ijk
馋	ijm
颤	ijn
掺	ijo
啴	ijp
孱	ijq
婵	ijr
蒇	ijs
蝉	ijt
巉	ijv
缠	ijw
阐	ijx
刬	ijy
踹	ikk
搋	iko
啜	ikp
床	ilk
幢	iln
噇	ilp
窗	ilu
怆	ilw
闯	ilx
辍	ioa
逴	ioc
龊	iok
啜	iop
绰	iow
船	ira
椽	iri
钏	irj
川	irp
舛	irt
穿	iru
氚	irv
艟	isa
冲	isf
铳	isj
珫	isl
充	isn
摏	iso
茺	iss
虫	ist
宠	isu
崇	isv
憧	isw
舂	isz
初	iua
储	iub
䝙	iud
滁	iuf
矗	iug
除	iuh
楚	iui
锄	iuj
厨	iuk
琡	iul
畜	iun
搐	iuo
亍	iup
黜	iur
蜍	iut
怵	iuw
触	iux
处	iuy
础	iuz
圌	iva
倕	ivb
垂	ivg
陲	ivh
槌	ivi
锤	ivj
捶	ivo
堾	iye
淳	iyf
椿	iyi
䲠	iyj
瑃	iyl
醇	iym
鹑	iyn
莼	iys
蝽	iyt
唇	iyv
纯	iyw
蠢	iyz
仇	izb
侴	izd
杻	izi
踌	izk
畴	izl
酬	izm
帱	izn
愁	izo
瞅	izq
臭	izr
绸	izw
筹	izy
丑	izz
今	jba
仅	jbb
谨	jbe
津	jbf
劲	jbg
晋	jbh
禁	jbi
金	jbj
廑	jbk
瑾	jbl
馑	jbm
巾	jbn
近	jbo
紧	jbp
尽	jbq
堇	jbr
荩	jbs
殣	jbt
赆	jbv
缙	jbw
筋	jby
卺	jbz
辑	jia
及	jib
肌	jic
记	jie
济	jif
即	jig
际	jih
机	jii
鲫	jij
疾	jik
集	jil
饥	jim
忌	jin
技	jio
击	jip
屐	jiq
基	jir
藉	jis
祭	jit
寄	jiu
羁	jiv
级	jiw
几	jix
鸡	jiy
矶	jiz
竟	jka
径	jkb
胫	jkc
竞	jkd
境	jke
净	jkf
颈	jkg
阱	jkh
镜	jkj
痉	jkk
静	jkl
京	jkn
睛	jkq
婧	jkr
警	jks
兢	jkv
惊	jkw
精	jkx
旌	jkz
僵	jlb
膙	jlc
讲	jle
江	jlf
降	jlh
鳉	jlj
奖	jlo
豇	jlp
蒋	jls
虹	jlt
缰	jlw
匠	jlx
疆	jlz
剪	jma
件	jmb
建	jmc
剑	jmd
谏	jme
减	jmf
毽	jmg
戬	jmh
检	jmi
键	jmj
践	jmk
饯	jmm
柬	jmn
捡	jmo
坚	jmp
肩	jmq
奸	jmr
荐	jms
歼	jmt
蹇	jmu
贱	jmv
缄	jmw
间	jmx
简	jmy
尖	jmz
较	jna
侥	jnb
脚	jnc
狡	jnd
浇	jnf
燋	jng
椒	jni
铰	jnj
跤	jnk
焦	jnl
饺	jnm
交	jnn
搅	jno
剿	jnp
教	jnr
蕉	jns
矫	jnt
觉	jnu
峤	jnv
缴	jnw
角	jnx
礁	jnz
褯	jpa
街	jpb
介	jpd
劫	jpe
洁	jpf
截	jpg
阶	jph
杰	jpi
鲒	jpj
疥	jpk
界	jpl
孑	jpn
接	jpo
嗟	jpp
届	jpq
姐	jpr
节	jps
桀	jpt
皆	jpw
解	jpx
戒	jpy
羯	jpz
僦	jqb
酒	jqf
柩	jqi
疚	jqk
玖	jql
九	jqm
鹫	jqn
揪	jqo
救	jqp
舅	jqr
究	jqu
㠇	jqv
纠	jqw
阄	jqx
咎	jqy
圈	jra
倦	jrb
狷	jrd
涓	jrf
焆	jrg
镌	jrj
隽	jrl
鄄	jrm
捐	jro
鹃	jrp
娟	jrr
绢	jrw
眷	jrz
𬳶	jsc
坰	jse
泂	jsf
炯	jsg
炅	jsq
窘	jsu
䌹	jsw
迥	jsx
倔	jtb
𫘝	jtc
獗	jtd
诀	jte
决	jtf
爝	jtg
爵	jth
橛	jti
镢	jtj
厥	jtk
珏	jtl
孓	jtn
掘	jto
嚼	jtp
矍	jtq
蕨	jts
崛	jtv
绝	jtw
角	jtx
砄	jtz
裾	jua
俱	jub
驹	juc
狙	jud
讵	jue
沮	juf
炬	jug
橘	jui
锯	juj
距	juk
琚	jul
醵	jum
拒	juo
咀	jup
局	juq
聚	jur
菊	jus
矩	jut
窭	juu
具	juv
惧	juw
句	jux
筥	juy
举	juz
假	jxb
胛	jxc
嘉	jxe
浃	jxf
枷	jxi
钾	jxj
痂	jxk
甲	jxl
贾	jxm
稼	jxo
夹	jxp
嫁	jxr
茄	jxs
加	jxt
岬	jxv
笳	jxy
俊	jyb
君	jyc
竣	jyd
均	jye
浚	jyf
焌	jyg
钧	jyj
珺	jyl
捃	jyo
晙	jyq
菌	jys
皲	jyu
峻	jyv
筠	jyy
胩	kac
咖	kap
靠	kcc
洘	kcf
烤	kcg
栲	kci
铐	kcj
拷	kco
尻	kcq
垲	kde
炌	kdg
楷	kdi
铠	kdj
揩	kdo
蒈	kds
凯	kdv
慨	kdw
闿	kdx
轲	kea
骒	kec
课	kee
渴	kef
髁	keg
柯	kei
锞	kej
疴	kek
颗	kel
科	keo
咳	kep
瞌	keq
苛	kes
蝌	ket
客	keu
克	kev
恪	kew
匼	kex
刻	key
磕	kez
裉	kfa
恳	kfg
啃	kfp
铿	kgj
吭	kgp
硁	kgz
伉	khb
𡐓	khe
炕	khg
钪	khj
亢	khn
抗	kho
慷	khw
糠	khx
侃	kjb
龛	kjd
堪	kje
槛	kji
瞰	kjq
勘	kjr
莰	kjs
崁	kjv
阚	kjx
砍	kjz
侩	kkb
脍	kkc
会	kkd
块	kke
鲙	kkj
㧟	kko
哙	kkp
蒯	kks
筷	kky
狂	kld
圹	kle
洭	klf
框	kli
邝	klk
哐	klp
旷	klq
贶	klv
纩	klw
匡	klx
筐	kly
矿	klz
廓	kok
括	koo
蛞	kot
阔	kox
髋	krg
宽	kru
倥	ksb
埪	kse
恐	ksg
孔	ksn
控	kso
崆	ksv
箜	ksy
硿	ksz
裤	kua
骷	kug
枯	kui
库	kuk
酷	kum
哭	kup
窟	kuu
绔	kuw
刳	kuz
夔	kva
傀	kvb
骙	kvc
逵	kve
溃	kvf
盔	kvg
魁	kvh
櫆	kvi
跬	kvk
馈	kvm
揆	kvo
喟	kvp
睽	kvq
聩	kvr
