啊	a
暴	bcx
雹	bcy
鲍	bcz
柏	bde
佰	bdk
稗	bdn
百	bdo
摆	bds
败	bdt
拜	bdy
贲	bfa
栟	bfe
锛	bfg
犇	bfh
倴	bfk
畚	bfn
笨	bfo
苯	bfr
奔	bft
坌	bfv
泵	bgb
蚌	bgd
镚	bgg
祊	bgi
琫	bgm
绷	bgo
蹦	bgp
迸	bgv
甏	bgw
谤	bha
磅	bhb
浜	bhc
蚌	bhd
棒	bhe
镑	bhg
傍	bhk
玤	bhm
邦	bho
𠳐	bhp
膀	bhq
蒡	bhr
搒	bhs
塝	bhw
诐	bia
觱	bib
泌	bic
陛	bif
铋	big
裨	bii
舭	bij
彼	bik
碧	bim
秘	bin
笔	bio
鄙	bip
蔽	bir
币	bis
闭	bit
避	biu
毕	biv
必	biy
庇	biz
湴	bjc
靽	bjd
板	bje
阪	bjf
钣	bjg
般	bjj
伴	bjk
班	bjm
版	bjo
瓣	bjq
搬	bjs
半	bjv
坂	bjw
昄	bjx
瘢	bjz
冰	bkc
蛃	bkd
饼	bke
禀	bkf
秉	bkn
丙	bko
兵	bkq
摒	bks
屏	bku
炳	bkv
昺	bkx
病	bkz
砭	bmb
汴	bmc
鞭	bmd
卞	bmf
褊	bmi
便	bmk
弁	bmn
编	bmo
变	bmp
辩	bmq
苄	bmr
抃	bms
贬	bmt
遍	bmu
煸	bmv
昪	bmx
忭	bmy
鳊	bmz
瀌	bnc
标	bne
彪	bnf
镖	bng
骉	bnh
裱	bni
俵	bnk
婊	bnm
膘	bnq
藨	bnr
摽	bns
飙	bnt
熛	bnv
幖	bnw
鳔	bnz
勃	boa
礴	bob
波	boc
柏	boe
卜	bof
钵	bog
驳	boh
袯	boi
舶	boj
伯	bok
玻	bom
馞	bon
簸	boo
啵	bop
脖	boq
薄	bor
播	bos
擘	bou
帛	bov
鲌	boz
憋	bpv
瘪	bpz
布	bua
逋	bue
卜	buf
钚	bug
补	bui
堡	buk
簿	buo
步	bup
蔀	bur
捕	bus
埠	buw
晡	bux
怖	buy
孛	bwa
碑	bwb
𬇙	bwc
鞁	bwd
杯	bwe
钡	bwg
褙	bwi
倍	bwk
琲	bwm
狈	bwn
北	bwo
呗	bwp
备	bwq
蓓	bwr
贝	bwt
臂	bwu
卑	bwv
悖	bwy
嚓	cap
𥕢	ccb
漕	ccc
螬	ccd
槽	cce
艚	ccj
曹	cco
嘈	ccp
糙	ccq
操	ccs
裁	cda
材	cde
偲	cdk
猜	cdn
踩	cdp
彩	cdr
财	cdt
睬	cdx
测	cec
侧	cek
册	cet
恻	cey
厕	cez
涔	cfc
参	cfn
嶒	cgf
蹭	cgp
层	cgu
沧	chc
舱	chj
伧	chk
苍	chr
仓	cht
词	cia
磁	cib
瓷	cic
刺	cig
祠	cii
伺	cik
玼	cim
此	cip
糍	ciq
茨	cir
赐	cit
慈	civ
差	ciy
疵	ciz
餐	cja
骖	cjh
璨	cjm
䅟	cjn
蚕	cjt
灿	cjv
惨	cjy
磋	cob
棤	coe
嵯	cof
锉	cog
瑳	com
蹉	cop
脞	coq
莝	cor
措	cos
矬	cot
厝	coz
镩	crg
篡	cro
蹿	crp
攒	crs
汆	crt
聪	csb
淙	csc
枞	cse
骢	csh
囱	csl
琮	csm
匆	csn
葱	csr
丛	cst
熜	csv
悰	csy
殂	cua
蹙	cub
卒	cuf
徂	cuk
猝	cun
簇	cuo
蹴	cup
粗	cuq
蔟	cur
醋	cuw
淬	cvc
榱	cve
崔	cvf
催	cvk
璀	cvm
缞	cvo
啐	cvp
粹	cvq
萃	cvr
摧	cvs
毳	cvt
翠	cvv
悴	cvy
瘁	cvz
存	cya
皴	cyn
邨	cyo
寸	cyq
忖	cyy
辏	czj
腠	czq
鿎	dab
溚	dac
鞑	dad
𨱏	dag
褡	dai
妲	dam
答	dao
哒	dap
荙	dar
打	das
达	dat
沓	dav
垯	daw
怛	day
瘩	daz
氘	dcb
盗	dcc
岛	dcd
祷	dci
舠	dcj
倒	dck
刀	dcl
导	dcm
稻	dcn
蹈	dcp
捣	dcs
道	dcv
帱	dcw
悼	dcy
鱽	dcz
戴	dda
骀	ddh
轪	ddj
代	ddk
玳	ddm
怠	ddn
绐	ddo
呆	ddp
大	ddt
埭	ddw
锝	deg
德	dek
嘚	dep
地	dew
登	dga
磴	dgb
澄	dgc
嶝	dgf
镫	dgg
璒	dgm
蹬	dgp
邓	dgq
灯	dgv
瞪	dgx
谠	dha
砀	dhb
𬍡	dhc
档	dhe
铛	dhg
党	dhi
珰	dhm
筜	dho
荡	dhr
挡	dhs
凼	dhv
垱	dhw
敌	dia
砥	dib
滴	dic
䗖	did
棣	die
弟	dif
镝	dig
帝	dii
低	dik
娣	dim
狄	din
第	dio
嘀	dip
邸	diq
蒂	dir
抵	dis
迪	dit
骶	diu
翟	div
地	diw
睇	dix
羝	diy
底	diz
诞	dja
耽	djb
淡	djc
亶	djf
儋	djk
单	djl
弹	djo
蛋	djp
胆	djq
萏	djr
担	djs
丹	djt
旦	djx
惮	djy
疸	djz
订	dka
碇	dkb
钉	dkg
仃	dkk
玎	dkm
叮	dkp
顶	dkq
萣	dkr
町	dkt
酊	dkw
盯	dkx
疔	dkz
颠	dma
碘	dmb
淀	dmc
巅	dmf
钿	dmg
佃	dmk
玷	dmm
簟	dmo
踮	dmp
垫	dms
电	dmt
殿	dmu
奠	dmv
坫	dmw
惦	dmy
店	dmz
调	dna
碉	dnb
凋	dnc
钓	dng
窎	dni
貂	dnn
刁	dno
吊	dnp
雕	dnt
鲷	dnz
饳	doe
堕	dof
铎	dog
驮	doh
裰	doi
舵	doj
躲	dol
哆	dop
剟	doq
掇	dos
朵	dot
垛	dow
惰	doy
度	doz
谍	dpa
碟	dpb
蝶	dpd
楪	dpe
𫶇	dpf
耋	dpk
牒	dpo
跌	dpp
叠	dpq
瓞	dpr
迭	dpt
堞	dpw
昳	dpx
鲽	dpz
铥	dqg
端	dra
椴	dre
耑	drf
锻	drg
瑖	drm
缎	dro
段	drs
短	drt
煅	drv
塅	drw
氡	dsb
洞	dsc
𬟽	dsd
栋	dse
岽	dsf
东	dsj
侗	dsk
咚	dsp
冬	dsq
董	dsr
垌	dsw
懂	dsy
读	dua
渡	duc
杜	due
督	duf
镀	dug
犊	duh
蠹	dui
毒	dum
独	dun
笃	duo
嘟	dup
肚	duq
芏	dur
赌	dut
髑	duu
黩	duv
堵	duw
睹	dux
度	duz
碓	dvb
队	dvf
祋	dvi
怼	dvq
兑	dvv
堆	dvw
嘚	dwp
嗲	dxp
趸	dya
礅	dyb
沌	dyc
敦	dyf
钝	dyg
囤	dyh
吨	dyp
盾	dys
炖	dyv
墩	dyw
盹	dyx
惇	dyy
读	dza
斗	dzc
蚪	dzd
陡	dzf
钭	dzg
窦	dzi
豆	dzo
蔸	dzr
抖	dzs
兜	dzv
痘	dzz
讹	eea
𥔲	eeb
涐	eec
蛾	eed
饿	eee
阿	eef
锷	eeg
额	eei
轭	eej
俄	eek
垩	eel
噩	eem
呃	eep
腭	eeq
萼	eer
鹅	ees
屙	eeu
堨	eew
遏	eex
愕	eey
厄	eez
蒽	enr
摁	ens
耳	erb
洱	erc
饵	ere
陑	erf
铒	erg
尔	erl
珥	erm
二	ero
咡	erp
鸸	ery
鲕	erz
砝	fab
伐	fak
珐	fam
筏	fao
乏	fas
阀	fat
罚	fav
氛	ffb
汾	ffc
焚	ffe
份	ffk
玢	ffm
豮	ffn
纷	ffo
吩	ffp
粉	ffq
芬	ffr
奋	fft
忿	ffv
坟	ffw
愤	ffy
鲼	ffz
讽	fga
砜	fgb
冯	fgc
蜂	fgd
枫	fge
峰	fgf
锋	fgg
俸	fgk
丰	fgm
缝	fgo
唪	fgp
逢	fgq
葑	fgr
凤	fgt
烽	fgv
封	fgw
奉	fgy
疯	fgz
访	fha
放	fhd
枋	fhe
防	fhf
钫	fhg
牥	fhh
舫	fhj
仿	fhk
妨	fhm
纺	fho
肪	fhq
芳	fhr
房	fhu
坊	fhw
昉	fhx
鲂	fhz
矾	fjb
泛	fjc
饭	fje
钒	fjg
繁	fjk
璠	fjm
犯	fjn
蹯	fjp
翻	fjr
返	fjs
凡	fjt
烦	fjv
帆	fjw
讣	fua
氟	fub
浮	fuc
蝠	fud
甫	fue
附	fuf
付	fug
驸	fuh
福	fui
弗	fuj
佛	fuk
负	ful
妇	fum
馥	fun
副	fuo
赴	fup
服	fuq
芙	fur
扶	fus
夫	fut
孵	fuu
父	fuv
幅	fuw
阜	fux
怫	fuy
府	fuz
诽	fwa
沸	fwc
榧	fwe
镄	fwg
𬴂	fwh
费	fwj
妃	fwm
狒	fwn
飞	fwo
啡	fwp
肥	fwq
菲	fwr
匪	fwt
扉	fwu
霏	fwy
废	fwz
缶	fzh
否	fzo
钆	gag
伽	gak
旮	gal
戛	gao
嘎	gap
尜	gat
诰	gca
槁	gce
膏	gcf
镐	gcg
告	gch
稿	gcn
篙	gco
糕	gcq
藁	gcr
搞	gcs
皋	gcv
杲	gcx
羔	gcy
溉	gdc
概	gde
陔	gdf
钙	gdg
戤	gdk
改	gdm
丐	gdo
荄	gdr
赅	gdt
垓	gdw
晐	gdx
盖	gdy
戈	geb
滆	gec
革	ged
格	gee
隔	gef
铬	geg
割	gei
舸	gej
仡	gek
鬲	gen
咯	gep
哥	geq
葛	ger
搁	ges
阁	get
骼	geu
圪	gew
盖	gey
疙	gez
根	gfe
亘	gfo
哏	gfp
茛	gfr
艮	gfs
耿	ggb
浭	ggc
梗	gge
绠	ggo
哽	ggp
耕	ggq
埂	ggw
暅	ggx
羹	ggy
庚	ggz
矼	ghb
港	ghc
杠	ghe
岗	ghf
钢	ghg
缸	ghh
戆	ghl
纲	gho
肛	ghq
扛	ghs
冈	ght
罡	ghv
堽	ghw
干	gja
矸	gjb
泔	gjc
甘	gjd
杆	gje
赣	gjl
玕	gjm
秆	gjn
敢	gjo
赶	gjp
肝	gjq
苷	gjr
擀	gjs
坩	gjw
旰	gjx
疳	gjz
乖	gka
夬	gko
拐	gks
洸	glc
桄	gle
𨐈	glj
珖	glm
逛	gln
咣	glp
胱	glq
垙	glw
广	glz
聒	gob
涡	goc
蝈	god
椁	goe
郭	gof
锅	gog
国	goh
裹	goo
呙	gop
粿	goq
虢	gor
果	got
馘	gov
帼	gow
贯	gra
灌	grc
馆	gre
罐	grh
官	gri
倌	grk
琯	grm
管	gro
观	grq
莞	grr
盥	grs
爟	grv
惯	gry
鳏	grz
硔	gsb
蚣	gsd
宫	gsi
龚	gsj
供	gsk
躬	gsl
珙	gsm
弓	gso
功	gsp
肱	gsq
共	gsr
拱	gss
公	gsv
诂	gua
古	gub
沽	guc
蛊	gud
梏	gue
崮	guf
锢	gug
固	guh
轱	guj
估	guk
觚	gul
姑	gum
箍	guo
咕	gup
股	guq
菇	gur
孤	gut
骨	guu
谷	guv
鼓	guw
羖	guy
顾	guz
诡	gva
硅	gvb
贵	gvd
柜	gve
刿	gvf
宄	gvi
轨	gvj
瑰	gvm
鬼	gvn
簋	gvo
跪	gvp
归	gvq
闺	gvt
皈	gvv
圭	gvw
晷	gvx
龟	gvz
刮	gxa
栝	gxe
寡	gxi
呱	gxp
胍	gxq
瓜	gxr
卦	gxw
磙	gyb
棍	gye
辊	gyj
衮	gyo
鲧	gyz
诟	gza
沟	gzc
鞲	gzd
构	gze
岣	gzf
钩	gzg
佝	gzk
媾	gzm
狗	gzn
篝	gzo
苟	gzr
购	gzt
垢	gzw
蛤	had
铪	hag
浩	hcc
蚝	hcd
毫	hcf
貉	hcn
号	hcp
耗	hcq
蒿	hcr
皓	hcv
郝	hcw
昊	hcx
氦	hdb
海	hdc
骇	hdh
害	hdi
亥	hdl
嗨	hdp
胲	hdq
孩	hdt
骸	hdu
醢	hdw
诃	hea
河	hec
鞨	hed
核	hee
壑	hef
鹤	hei
何	hek
劾	hel
禾	hen
纥	heo
喝	hep
荷	her
盒	het
熇	hev
赫	hew
曷	hex
𬣳	hfa
狠	hfn
恨	hfy
痕	hfz
横	hge
亨	hgf
衡	hgk
珩	hgm
哼	hgp
蘅	hgr
堼	hgw
恒	hgy
沆	hhc
杭	hhe
颃	hhf
航	hhj
绗	hho
吭	hhp
巷	hhr
夯	hht
韩	hja
汗	hjc
邯	hjd
崡	hjf
寒	hji
含	hjl
琀	hjm
犴	hjn
函	hjo
喊	hjp
菡	hjr
撼	hjs
焊	hjv
酣	hjw
旱	hjx
憾	hjy
淮	hkc
槐	hke
徊	hkk
踝	hkp
怀	hky
谎	hla
潢	hlc
蝗	hld
肓	hlf
锽	hlg
艎	hlj
徨	hlk
璜	hlm
簧	hlo
喤	hlp
荒	hlr
凰	hlt
皇	hlv
幌	hlw
晃	hlx
慌	hly
鳇	hlz
或	hob
漷	hoc
蠖	hod
镬	hog
𬴃	hoh
祸	hoi
伙	hok
和	hon
嚯	hop
耠	hoq
获	hor
攉	hos
夥	hot
火	hov
霍	hoy
浣	hrc
桓	hre
峘	hrf
锾	hrg
圜	hrh
寰	hri
奂	hrl
环	hrm
獾	hrn
还	hro
唤	hrp
荁	hrr
换	hrs
郇	hrt
焕	hrv
㬊	hrx
豢	hry
痪	hrz
讧	hsa
洪	hsc
虹	hsd
𫟹	hsg
宏	hsi
轰	hsj
玒	hsm
弘	hso
哄	hsp
蕻	hsr
訇	hst
烘	hsv
互	hua
胡	hub
湖	huc
蝴	hud
槲	hue
虎	huf
鹄	huh
祜	hui
轷	huj
斛	hul
瑚	hum
忽	hun
弧	huo
呼	hup
糊	huq
葫	hur
乎	hus
瓠	hut
户	huu
煳	huv
壶	huw
昈	hux
惚	huy
鳠	huz
灰	hva
硊	hvb
汇	hvc
蛔	hvd
桧	hve
翙	hvf
𬭬	hvg
回	hvh
袆	hvi
徽	hvk
慧	hvm
秽	hvn
惠	hvo
喙	hvp
荟	hvr
挥	hvs
辉	hvt
毁	hvv
恚	hvw
晦	hvx
悔	hvy
麾	hvz
𬭶	hwg
嘿	hwp
划	hxb
滑	hxc
桦	hxe
铧	hxg
骅	hxh
化	hxk
觟	hxl
婳	hxm
猾	hxn
画	hxo
哗	hxp
花	hxr
诨	hya
碈	hyb
混	hyc
馄	hye
珲	hym
魂	hyo
昏	hyq
荤	hyr
阍	hyt
惛	hyy
𬭤	hzg
鲎	hzi
候	hzk
猴	hzn
篌	hzo
吼	hzp
糇	hzq
逅	hzs
骺	hzu
齁	hzv
堠	hzw
厚	hzz
诧	iaa
碴	iab
汊	iac
杈	iae
嵖	iaf
镲	iag
察	iai
侘	iak
姹	iam
猹	ian
嚓	iap
叉	iaq
茶	iar
插	ias
刹	iat
岔	iav
垞	iaw
差	iay
朝	ica
潮	icc
钞	icg
弨	ico
吵	icp
巢	icq
抄	ics
炒	icv
晁	icx
怊	icy
虿	ida
钗	idg
侪	idk
豺	idn
柴	idp
茝	idr
差	idy
瘥	idz
砗	ieb
澈	iec
掣	ieh
彻	iek
扯	ies
尺	ieu
坼	iew
㬚	iex
谌	ifa
碜	ifb
郴	ife
陈	iff
衬	ifi
琛	ifm
臣	ifn
𬘭	ifo
趁	ifp
辰	ifq
抻	ifs
尘	ift
煁	ifv
晨	ifx
忱	ify
疢	ifz
诚	iga
盛	igb
澄	igc
蛏	igd
橙	ige
铖	igg
骋	igh
宬	igi
惩	igk
琤	igm
程	ign
丞	igo
呈	igp
塍	igq
撑	igs
承	igt
城	igw
晟	igx
憕	igy
庱	igz
𬬮	ihg
尝	ihi
偿	ihk
娼	ihm
猖	ihn
长	iho
唱	ihp
肠	ihq
菖	ihr
畅	iht
昶	ihv
场	ihw
昌	ihx
怅	ihy
厂	ihz
耻	iib
池	iic
螭	iid
饬	iie
敕	iig
驰	iih
啻	iii
侈	iik
媸	iim
斥	iin
弛	iio
齿	iip
翅	iiq
茌	iir
摛	iis
蚩	iit
迟	iiu
炽	iiv
赤	iiw
匙	iix
痴	iiz
谄	ija
刬	ijb
潺	ijc
蝉	ijd
馋	ije
颤	ijf
铲	ijg
骣	ijh
禅	iji
儳	ijk
单	ijl
婵	ijm
缠	ijo
啴	ijp
蒇	ijr
掺	ijs
阐	ijt
孱	iju
𬊤	ijv
旵	ijx
忏	ijy
廛	ijz
踹	ikp
搋	iks
窗	ili
噇	ilp
闯	ilt
幢	ilw
怆	ily
床	ilz
逴	iof
辍	ioj
绰	ioo
啜	iop
惙	ioy
舛	ira
氚	irb
椽	ire
遄	irf
钏	irg
穿	iri
船	irj
串	irp
川	irq
冲	isc
虫	isd
充	isf
铳	isg
宠	isi
艟	isj
珫	ism
种	isn
茺	isr
摏	iss
翀	isv
憧	isy
矗	iua
础	iub
滁	iuc
蜍	iud
楚	iue
除	iuf
锄	iug
初	iui
储	iuk
触	iul
琡	ium
䝙	iun
绌	iuo
躇	iup
处	iuq
搐	ius
䢺	iut
黜	iuv
怵	iuy
厨	iuz
垂	iva
槌	ive
陲	ivf
锤	ivg
圌	ivh
倕	ivk
捶	ivs
炊	ivv
淳	iyc
蝽	iyd
椿	iye
鹑	iyf
𬭚	iyg
瑃	iym
纯	iyo
唇	iyq
莼	iyr
醇	iyw
蠢	iyy
䲠	iyz
杻	ize
仇	izk
愁	izn
丑	izo
踌	izp
畴	izt
臭	izv
酬	izw
瞅	izx
惆	izy
瘳	izz
谨	jba
津	jbc
堇	jbd
禁	jbe
金	jbg
襟	jbi
仅	jbk
今	jbl
瑾	jbm
近	jbn
筋	jbo
劲	jbp
紧	jbq
荩	jbr
赆	jbt
尽	jbu
烬	jbv
巾	jbw
廑	jbz
记	jia
矶	jib
济	jic
基	jid
机	jie
际	jif
棘	jig
骥	jih
寄	jii
辑	jij
及	jik
急	jil
忌	jim
积	jin
级	jio
迹	jip
鸡	jiq
藉	jir
技	jis
几	jit
屐	jiu
羁	jiv
吉	jiw
集	jix
悸	jiy
疾	jiz
竞	jka
兢	jkb
净	jkc
旌	jkd
京	jkf
镜	jkg
径	jkk
竟	jkl
静	jkm
猄	jkn
颈	jkp
精	jkq
警	jkr
鼱	jkv
境	jkw
睛	jkx
惊	jky
鲸	jkz
讲	jla
礓	jlb
江	jlc
虹	jld
降	jlf
僵	jlk
奖	jlo
糨	jlq
蒋	jlr
匠	jlt
姜	jly
鳉	jlz
建	jma
碱	jmb
减	jmc
鞯	jmd
检	jme
键	jmg
犍	jmh
蹇	jmi
舰	jmj
件	jmk
戬	jml
奸	jmm
简	jmo
践	jmp
坚	jmq
荐	jmr
捡	jms
间	jmt
肩	jmu
剪	jmv
睑	jmx
鲣	jmz
礁	jnb
浇	jnc
蛟	jnd
饺	jne
交	jnf
铰	jng
骄	jnh
觉	jni
较	jnj
教	jnk
角	jnl
娇	jnm
狡	jnn
缴	jno
跤	jnp
脚	jnq
蕉	jnr
搅	jns
矫	jnt
皎	jnv
酵	jnw
焦	jnx
恔	jny
鲛	jnz
截	jpa
戒	jpb
洁	jpc
蚧	jpd
杰	jpe
阶	jpf
褯	jpi
街	jpk
解	jpl
姐	jpm
秸	jpn
嗟	jpp
节	jpr
接	jps
界	jpt
届	jpu
皆	jpv
劫	jpw
睫	jpx
羯	jpy
疥	jpz
酒	jqc
柩	jqe
鹫	jqf
究	jqi
僦	jqk
九	jql
玖	jqm
救	jqo
啾	jqp
旧	jqq
揪	jqs
阄	jqt
舅	jqv
疚	jqz
涓	jrc
镌	jrg
圈	jrh
倦	jrk
娟	jrm
狷	jrn
绢	jro
鹃	jrp
捐	jrs
蠲	jrv
鄄	jrw
隽	jrx
眷	jry
泂	jsc
𬳶	jsh
窘	jsi
䌹	jso
迥	jst
扃	jsu
炯	jsv
坰	jsw
炅	jsx
诀	jta
砄	jtb
决	jtc
橛	jte
崛	jtf
镢	jtg
𫘝	jth
倔	jtk
角	jtl
珏	jtm
獗	jtn
绝	jto
嚼	jtp
爵	jtr
掘	jts
孓	jtt
爝	jtv
矍	jtx
厥	jtz
讵	jua
聚	jub
沮	juc
鞠	jud
橘	jue
遽	juf
锯	jug
驹	juh
裾	jui
车	juj
俱	juk
琚	jum
狙	jun
筥	juo
距	jup
具	juq
菊	jur
拒	jus
举	jut
局	juu
炬	juv
弆	juw
䴗	jux
惧	juy
疽	juz
浃	jxc
蛱	jxd
枷	jxe
岬	jxf
钾	jxg
假	jxk
嫁	jxm
稼	jxn
夹	jxo
加	jxp
胛	jxq
茄	jxr
甲	jxt
嘉	jxw
痂	jxz
君	jya
浚	jyc
麇	jyd
峻	jyf
钧	jyg
骏	jyh
皲	jyi
俊	jyk
珺	jym
筠	jyo
䐃	jyq
菌	jyr
捃	jys
畯	jyt
焌	jyv
均	jyw
晙	jyx
鲪	jyz
咖	kap
胩	kaq
洘	kcc
栲	kce
铐	kcg
靠	kch
拷	kcs
尻	kcu
烤	kcv
楷	kde
凯	kdf
铠	kdg
蒈	kdr
揩	kds
闿	kdt
炌	kdv
垲	kdw
慨	kdy
课	kea
克	keb
渴	kec
蝌	ked
柯	kee
岢	kef
锞	keg
骒	keh
客	kei
轲	kej
刻	kel
珂	kem
科	ken
缂	keo
咳	kep
苛	ker
颗	ket
髁	keu
炣	kev
壳	kew
瞌	kex
恪	key
疴	kez
裉	kfi
啃	kfp
恳	kfs
硁	kgb
铿	kgg
吭	kgp
亢	khf
钪	khg
伉	khk
糠	khq
抗	khs
闶	kht
炕	khv
𡐓	khw
慷	khy
𩾌	khz
砍	kjb
勘	kjd
槛	kje
崁	kjf
侃	kjk
莰	kjr
龛	kjt
堪	kjw
瞰	kjx
侩	kkk
狯	kkn
筷	kko
哙	kkp
脍	kkq
蒯	kkr
㧟	kks
会	kkt
块	kkw
鲙	kkz
诳	kla
矿	klb
洭	klc
框	kle
狂	kln
筐	klo
哐	klp
匡	klt
圹	klw
旷	klx
邝	klz
蛞	kod
括	kos
阔	kot
廓	koz
宽	kri
髋	kru
硿	ksb
崆	ksf
倥	ksk
箜	kso
恐	ksp
控	kss
孔	kst
埪	ksw
矻	kub
枯	kue
圐	kuh
裤	kui
绔	kuo
哭	kup
刳	kut
骷	kuu
酷	kuw
库	kuz
盔	kva
聩	kvb
溃	kvc
蝰	kvd
馈	kve
岿	kvf
骙	kvh
窥	kvi
傀	kvk
馗	kvl
魁	kvn
篑	kvo
喟	kvp
