啊	a
鸨	bct
褓	bcu
暴	bcv
鲍	bcw
包	bcx
稗	bdi
佰	bdk
拜	bdl
摆	bdn
柏	bdo
百	bdp
败	bdx
贲	bfb
笨	bff
锛	bfi
倴	bfk
畚	bfo
奔	bfq
苯	bfs
犇	bfv
琫	bgc
嘣	bgd
绷	bgf
镚	bgi
甏	bgl
迸	bgo
甭	bgp
泵	bgq
蹦	bgt
祊	bgu
蚌	bgw
玤	bhc
𠳐	bhd
谤	bhe
绑	bhf
膀	bhg
镑	bhi
傍	bhk
塝	bhl
搒	bhn
棒	bho
邦	bhp
磅	bhq
浜	bhr
蒡	bhs
蚌	bhw
必	bia
陛	bib
碧	bic
鄙	bid
庇	bie
笔	bif
秘	bii
彼	bik
弼	bil
狴	bim
弊	bio
逼	bip
币	biq
泌	bir
蔽	bis
毕	bit
裨	biu
鲾	biw
闭	bix
鼻	biy
避	biz
阪	bjb
班	bjc
瘢	bje
绊	bjf
钣	bji
版	bjj
伴	bjk
坂	bjl
搬	bjn
半	bjo
般	bjq
湴	bjr
瓣	bjt
昄	bjv
𨭉	bjz
兵	bkb
病	bke
炳	bkg
秉	bki
摒	bkn
饼	bko
丙	bkp
冰	bkr
昺	bkv
蛃	bkw
屏	bkz
忭	bma
变	bmb
鞭	bmc
编	bmf
煸	bmg
便	bmk
抃	bmn
弁	bmo
砭	bmq
汴	bmr
苄	bms
辩	bmt
褊	bmu
昪	bmv
蝙	bmw
贬	bmx
遍	bmz
婊	bna
瘭	bne
膘	bng
镖	bni
俵	bnk
摽	bnn
标	bno
飙	bnq
瀌	bnr
藨	bns
裱	bnu
骉	bnv
彪	bnw
飑	bnx
剥	boa
勃	bob
玻	boc
啵	bod
簸	bof
脖	bog
钵	boi
伯	bok
僰	bom
播	bon
柏	boo
舶	boq
波	bor
薄	bos
跛	bot
嶓	bou
驳	bov
卜	bow
帛	boy
擘	boz
瘪	bpe
憋	bpo
癿	bpy
怖	bua
布	bub
醭	buc
哺	bud
簿	buf
钚	bui
堡	buk
埠	bul
瓿	bum
捕	bun
蔀	bus
步	but
补	buu
晡	buv
卜	buw
逋	buz
悖	bwa
孛	bwb
琲	bwc
呗	bwd
焙	bwg
钡	bwi
北	bwj
倍	bwk
狈	bwm
杯	bwo
备	bwp
碑	bwq
𬇙	bwr
蓓	bws
褙	bwu
贝	bwx
卑	bwy
臂	bwz
嚓	cad
嘈	ccd
糙	ccg
操	ccn
槽	cco
曹	ccp
艚	ccq
漕	ccr
螬	ccw
裁	cdb
偲	cdk
猜	cdm
材	cdo
彩	cdp
蔡	cds
踩	cdt
睬	cdv
财	cdx
恻	cea
厕	cee
侧	cek
测	cer
册	cex
参	cfo
涔	cfr
噌	cgd
蹭	cgt
嶒	cgu
层	cgz
伧	chk
舱	chq
沧	chr
苍	chs
仓	cht
辞	cib
玼	cic
呲	cid
词	cie
糍	cig
伺	cik
差	cil
刺	cim
慈	cio
磁	ciq
瓷	cir
茨	cis
此	cit
祠	ciu
赐	cix
惨	cja
璨	cjc
灿	cjg
䅟	cji
餐	cjk
蚕	cjq
骖	cjv
黪	cjy
瑳	coc
厝	coe
脞	cog
锉	coi
矬	coj
措	con
棤	coo
磋	coq
莝	cos
蹉	cot
嵯	cou
鹾	cow
篡	crf
镩	cri
攒	crn
爨	crq
蹿	crt
悰	csa
聪	csc
熜	csg
囱	csj
枞	cso
淙	csr
葱	css
丛	cst
骢	csv
匆	csx
醋	cuc
簇	cuf
粗	cug
徂	cuk
猝	cum
蔟	cus
蹴	cut
蹙	cuy
卒	cuz
悴	cva
璀	cvc
啐	cvd
瘁	cve
缞	cvf
粹	cvg
催	cvk
摧	cvn
翠	cvo
淬	cvr
萃	cvs
毳	cvt
崔	cvu
忖	cya
存	cyb
皴	cyo
邨	cyp
寸	cyt
腠	czg
辏	czq
妲	daa
鞑	dac
哒	dad
瘩	dae
答	daf
炟	dag
𨱏	dai
垯	dal
打	dan
达	daq
溚	dar
荙	das
跶	dat
褡	dau
沓	daw
悼	dca
纛	dcc
叨	dcd
稻	dci
刀	dcj
倒	dck
氘	dcm
捣	dcn
道	dco
导	dcp
帱	dcq
盗	dcr
蹈	dct
祷	dcu
岛	dcw
逮	dda
戴	ddb
玳	ddc
呆	ddd
绐	ddf
代	ddk
埭	ddl
怠	ddo
叇	ddp
大	ddq
骀	ddv
嘚	ded
锝	dei
德	dek
地	del
璒	dgc
噔	dgd
灯	dgg
镫	dgi
登	dgk
邓	dgp
磴	dgq
澄	dgr
蹬	dgt
嶝	dgu
瞪	dgv
珰	dhc
谠	dhe
筜	dhf
党	dhh
铛	dhi
垱	dhl
挡	dhn
档	dho
砀	dhq
𬍡	dhr
荡	dhs
裆	dhu
凼	dhw
娣	dia
敌	dib
玓	dic
嘀	did
底	die
第	dif
帝	dih
镝	dii
低	dik
地	dil
狄	dim
抵	din
棣	dio
弟	dip
砥	diq
滴	dir
蒂	dis
迪	dit
禘	diu
睇	div
䗖	diw
邸	dix
骶	diy
惮	dja
耽	djc
单	djd
诞	dje
箪	djf
胆	djg
殚	djk
弹	djl
氮	djm
担	djn
石	djq
淡	djr
萏	djs
蛋	djt
旦	djv
丹	djx
亶	djz
酊	dkc
叮	dkd
订	dke
腚	dkg
钉	dki
仃	dkk
碇	dkq
萣	dks
顶	dkt
盯	dkv
惦	dma
颠	dmb
玷	dmc
店	dme
簟	dmf
钿	dmi
佃	dmk
坫	dml
垫	dmn
奠	dmo
碘	dmq
淀	dmr
电	dmt
巅	dmu
典	dmx
殿	dmz
吊	dnd
调	dne
窎	dnh
钓	dni
刁	dnl
貂	dnm
碉	dnq
凋	dnr
鲷	dnw
雕	dnx
惰	doa
堕	dob
哆	dod
度	doe
铎	doi
躲	doj
垛	dol
掇	don
饳	doo
剟	dop
夺	doq
踱	dot
裰	dou
驮	dov
朵	dox
亸	doz
耋	dpa
喋	dpd
谍	dpe
绖	dpf
迭	dpj
堞	dpl
楪	dpo
叠	dpp
碟	dpq
跌	dpt
𫶇	dpu
昳	dpv
蝶	dpw
铥	dqi
瑖	drc
缎	drf
煅	drg
锻	dri
短	drj
塅	drl
端	drm
椴	dro
段	drq
耑	dru
懂	dsa
咚	dsd
胴	dsg
侗	dsk
垌	dsl
氡	dsm
栋	dso
冬	dsp
东	dsq
洞	dsr
董	dss
岽	dsu
𬟽	dsw
妒	dua
毒	duc
嘟	dud
度	due
笃	duf
肚	dug
蠹	duh
镀	dui
牍	duj
堵	dul
独	dum
杜	duo
渡	dur
芏	dus
睹	duv
督	duw
赌	dux
黩	duy
队	dvb
堆	dvl
兑	dvo
怼	dvp
碓	dvq
祋	dvu
嘚	dwd
嗲	dxd
惇	dya
趸	dyb
吨	dyd
炖	dyg
钝	dyi
墩	dyl
盾	dyq
沌	dyr
蹲	dyt
盹	dyv
囤	dyx
敦	dyz
陡	dzb
痘	dze
篼	dzf
窦	dzh
钭	dzi
抖	dzn
豆	dzp
斗	dzr
蔸	dzs
蚪	dzw
兜	dzy
娥	eea
阿	eeb
噩	eec
呃	eed
厄	eee
腭	eeg
额	eeh
锷	eei
垩	eej
俄	eek
堨	eel
扼	een
饿	eeo
鹅	eeq
涐	eer
萼	ees
峨	eeu
遏	eev
鳄	eew
屙	eez
摁	enn
蒽	ens
陑	erb
耳	erc
咡	erd
铒	eri
尔	erj
饵	ero
二	erp
洱	err
鲕	erw
贰	ery
珐	fac
筏	faf
伐	fak
乏	faq
阀	fax
罚	fay
愤	ffa
酚	ffc
吩	ffd
纷	fff
粉	ffg
份	ffk
坟	ffl
氛	ffm
焚	ffo
奋	ffq
汾	ffr
芬	ffs
鲼	ffw
鼢	ffy
丰	fgc
唪	fgd
疯	fge
缝	fgf
烽	fgg
锋	fgi
俸	fgk
封	fgl
枫	fgo
逢	fgp
砜	fgq
冯	fgr
葑	fgs
峰	fgu
蜂	fgw
凤	fgx
妨	fha
防	fhb
访	fhe
纺	fhf
肪	fhg
放	fhh
钫	fhi
仿	fhk
坊	fhl
枋	fho
舫	fhq
芳	fhs
昉	fhv
鲂	fhw
房	fhz
璠	fjc
烦	fjg
钒	fji
繁	fjk
墦	fjl
犯	fjm
饭	fjo
翻	fjp
返	fjq
泛	fjr
范	fjs
畈	fjt
凡	fjx
妇	fua
附	fub
覆	fuc
咐	fud
府	fue
符	fuf
服	fug
富	fuh
付	fui
负	fuj
佛	fuk
阜	ful
氟	fum
扶	fun
父	fuo
副	fup
夫	fuq
浮	fur
芙	fus
赴	fut
福	fuu
驸	fuv
蝠	fuw
赋	fux
弗	fuy
甫	fuz
妃	fwa
啡	fwd
废	fwe
绯	fwf
肥	fwg
镄	fwi
斐	fwj
飞	fwl
狒	fwm
榧	fwo
霏	fwp
沸	fwr
菲	fws
𬴂	fwv
鲱	fww
匪	fwx
费	fwy
扉	fwz
否	fzp
缶	fzv
嘎	gad
钆	gai
伽	gak
旮	gal
戛	gap
尜	gaq
尕	gat
诰	gce
篙	gcf
糕	gcg
稿	gci
羔	gcl
搞	gcn
槁	gco
睾	gcq
藁	gcs
告	gcv
皋	gcy
膏	gcz
陔	gdb
钙	gdi
盖	gdl
概	gdo
改	gdp
溉	gdr
荄	gds
戤	gdt
晐	gdv
赅	gdx
隔	geb
革	gec
咯	ged
疙	gee
胳	geg
割	geh
铬	gei
仡	gek
圪	gel
搁	gen
格	geo
硌	geq
滆	ger
葛	ges
哥	get
袼	geu
蛤	gew
阁	gex
戈	gey
哏	gfd
根	gfo
亘	gfp
茛	gfs
艮	gfv
耿	ggc
哽	ggd
庚	gge
绠	ggf
耕	ggh
羹	ggl
梗	ggo
𬒔	ggq
浭	ggr
暅	ggv
鲠	ggw
颈	ggy
纲	ghf
肛	ghg
钢	ghi
堽	ghl
扛	ghn
杠	gho
矼	ghq
港	ghr
岗	ghu
缸	ghv
冈	ghx
罡	ghy
戆	ghz
干	gjb
甘	gjc
疳	gje
竿	gjf
肝	gjg
秆	gji
敢	gjl
擀	gjn
杆	gjo
矸	gjq
泔	gjr
苷	gjs
赶	gjt
旰	gjv
虷	gjw
赣	gjz
乖	gkb
夬	gkl
拐	gkn
珖	glc
咣	gld
广	gle
胱	glg
垙	gll
逛	glm
桄	glo
𨐈	glq
洸	glr
聒	goc
呙	god
粿	gog
锅	goi
埚	gol
椁	goo
虢	gop
裹	goq
涡	gor
果	got
崞	gou
蝈	gow
国	gox
郭	goz
惯	gra
贯	grb
琯	grc
管	grf
爟	grg
官	grh
倌	grk
掼	grn
馆	gro
观	grp
盥	grq
灌	grr
莞	grs
祼	gru
罐	grv
鳏	grw
珙	gsc
肱	gsg
宫	gsh
躬	gsj
供	gsk
弓	gsl
拱	gsn
公	gso
硔	gsq
共	gss
蚣	gsw
功	gsy
龚	gsz
姑	gua
贾	guc
咕	gud
顾	gue
箍	guf
股	gug
锢	gui
觚	guj
估	guk
鼓	gul
谷	guo
古	gup
轱	guq
沽	gur
菇	gus
崮	guu
牯	guv
蛊	guw
固	gux
骨	guy
雇	guz
妫	gva
归	gvb
瑰	gvc
诡	gve
簋	gvf
宄	gvh
癸	gvk
圭	gvl
鬼	gvm
柜	gvo
轨	gvq
跪	gvt
刿	gvu
晷	gvv
贵	gvw
闺	gvx
皈	gvy
刮	gxb
呱	gxd
诖	gxe
胍	gxg
寡	gxh
卦	gxl
栝	gxo
瓜	gxp
褂	gxu
绲	gyf
棍	gyo
辊	gyq
鲧	gyw
媾	gza
鞲	gzc
诟	gze
篝	gzf
钩	gzi
佝	gzk
垢	gzl
狗	gzm
构	gzo
沟	gzr
苟	gzs
岣	gzu
购	gzx
铪	hai
蛤	haw
号	hcd
耗	hch
郝	hcl
貉	hcm
浩	hcr
蒿	hcs
昊	hcv
蚝	hcw
皓	hcy
毫	hcz
醢	hdc
嗨	hdd
胲	hdg
害	hdh
氦	hdm
亥	hdn
孩	hdp
海	hdr
骇	hdv
骸	hdy
鞨	hec
喝	hed
诃	hee
纥	hef
熇	heg
鹤	heh
禾	hei
何	hek
赫	hel
貉	hem
劾	hen
核	heo
河	her
荷	hes
盒	het
褐	heu
曷	hev
壑	hew
贺	hex
恨	hfa
痕	hfe
狠	hfm
恒	hga
珩	hgc
哼	hgd
衡	hgk
堼	hgl
横	hgo
蘅	hgs
亨	hgz
吭	hhd
绗	hhf
杭	hho
航	hhq
沆	hhr
巷	hhs
颃	hhz
憾	hja
韩	hjb
酣	hjc
喊	hjd
焊	hjg
寒	hjh
函	hjl
含	hjm
撼	hjn
汗	hjr
菡	hjs
崡	hju
旱	hjv
蚶	hjw
鼾	hjy
怀	hka
徊	hkk
槐	hko
淮	hkr
踝	hkt
慌	hla
隍	hlb
璜	hlc
喤	hld
谎	hle
簧	hlf
煌	hlg
锽	hli
徨	hlk
幌	hlq
潢	hlr
荒	hls
晃	hlv
蝗	hlw
凰	hlx
皇	hly
肓	hlz
嚯	hod
火	hog
豁	hoh
和	hoi
伙	hok
攉	hon
霍	hop
漷	hor
获	hos
夥	hot
祸	hou
𬴃	hov
蠖	how
或	hoy
环	hrc
唤	hrd
痪	hre
缓	hrf
焕	hrg
寰	hrh
锾	hri
奂	hrj
豢	hrl
獾	hrm
换	hrn
桓	hro
还	hrp
浣	hrr
荁	hrs
峘	hru
㬊	hrv
鲩	hrw
圜	hrx
鹮	hry
翃	hsb
玒	hsc
哄	hsd
讧	hse
纮	hsf
烘	hsg
宏	hsh
𫟹	hsi
弘	hsl
竑	hsm
谼	hso
轰	hsq
洪	hsr
蕻	hss
虹	hsw
訇	hsx
互	hua
瑚	huc
呼	hud
笏	huf
糊	hug
和	hui
斛	huj
壶	hul
狐	hum
槲	huo
胡	hup
乎	huq
湖	hur
葫	hus
祜	huu
鹄	huv
虎	huw
忽	hux
鹘	huy
户	huz
悔	hva
灰	hvb
慧	hvc
喙	hvd
讳	hve
绘	hvf
烩	hvg
秽	hvi
徽	hvk
恚	hvl
挥	hvn
桧	hvo
惠	hvp
辉	hvq
汇	hvr
荟	hvs
翙	hvu
晦	hvv
蛔	hvw
回	hvx
毁	hvy
嘿	hwd
𬭶	hwi
婳	hxa
砉	hxc
哗	hxd
铧	hxi
觟	hxj
化	hxk
猾	hxm
桦	hxo
画	hxp
滑	hxr
花	hxs
骅	hxv
划	hxy
惛	hya
珲	hyc
诨	hye
馄	hyo
魂	hyp
碈	hyq
混	hyr
荤	hys
昏	hyx
吼	hzd
厚	hze
篌	hzf
糇	hzg
鲎	hzh
𬭤	hzi
候	hzk
堠	hzl
猴	hzm
逅	hzq
鲘	hzw
齁	hzy
姹	iaa
嚓	iad
诧	iae
𥻗	iag
察	iah
镲	iai
侘	iak
差	ial
刹	iam
插	ian
岔	iao
叉	iap
碴	iaq
汊	iar
茶	ias
蹅	iat
衩	iau
怊	ica
朝	icb
吵	icd
绰	icf
炒	icg
耖	ich
钞	ici
弨	icl
抄	icn
潮	icr
晁	icv
虿	idb
瘥	ide
钗	idi
侪	idk
差	idl
豺	idm
茝	ids
柴	idt
彻	iek
坼	iel
扯	ien
砗	ieq
澈	ier
掣	iev
尺	iez
忱	ifa
陈	ifb
琛	ifc
嗔	ifd
谌	ife
𬘭	iff
煁	ifg
宸	ifh
称	ifi
臣	ifj
抻	ifn
郴	ifo
尘	ifq
趁	ift
衬	ifu
晨	ifv
辰	ifx
憕	iga
琤	igc
呈	igd
诚	ige
塍	igg
宬	igh
程	igi
惩	igk
城	igl
撑	ign
橙	igo
承	igp
澄	igr
裎	igu
骋	igv
蛏	igw
盛	igy
怅	iha
唱	ihd
厂	ihe
肠	ihg
尝	ihh
𬬮	ihi
偿	ihk
场	ihl
猖	ihm
长	iho
敞	ihq
菖	ihs
畅	iht
昌	ihv
昶	ihw
阊	ihx
媸	iia
耻	iic
嗤	iid
痴	iie
篪	iif
炽	iig
啻	iih
侈	iik
赤	iil
敕	iim
斥	iin
饬	iio
翅	iip
池	iir
茌	iis
齿	iit
褫	iiu
驰	iiv
螭	iiw
蚩	iix
迟	iiz
忏	ija
韂	ijc
单	ijd
谄	ije
缠	ijf
𬊤	ijg
铲	iji
儳	ijk
掺	ijn
馋	ijo
潺	ijr
蒇	ijs
躔	ijt
禅	iju
旵	ijv
蝉	ijw
阐	ijx
刬	ijy
颤	ijz
啜	ikd
搋	ikn
踹	ikt
怆	ila
噇	ild
床	ile
窗	ilh
幢	ilq
闯	ilx
惙	ioa
啜	iod
绰	iof
辍	ioq
龊	iot
逴	iow
川	irb
串	ird
穿	irh
钏	iri
舛	irk
氚	irm
椽	iro
船	irq
遄	iru
憧	isa
珫	isc
宠	ish
铳	isi
舂	isl
摏	isn
翀	iso
艟	isq
冲	isr
茺	iss
崇	isu
虫	isw
充	isz
怵	iua
除	iub
琡	iuc
厨	iue
绌	iuf
锄	iui
触	iuj
储	iuk
䝙	ium
搐	iun
楚	iuo
处	iup
础	iuq
滁	iur
躇	iut
初	iuu
蜍	iuw
䢺	iux
黜	iuy
畜	iuz
垂	ivb
炊	ivg
锤	ivi
倕	ivk
捶	ivn
槌	ivo
圌	ivx
醇	iyc
纯	iyf
𬭚	iyi
蠢	iyl
椿	iyo
淳	iyr
莼	iys
䲠	iyw
唇	iyx
鹑	iyz
惆	iza
酬	izc
瘳	ize
筹	izf
愁	izi
仇	izk
丑	izl
杻	izo
雠	izq
畴	izt
瞅	izv
臭	izy
妗	jba
紧	jbb
瑾	jbc
噤	jbd
谨	jbe
筋	jbf
烬	jbg
金	jbi
晋	jbj
仅	jbk
卺	jbl
今	jbm
近	jbn
禁	jbo
巾	jbq
津	jbr
荩	jbs
矜	jbt
襟	jbu
赆	jbx
劲	jby
尽	jbz
嫉	jia
际	jib
基	jic
唧	jid
记	jie
级	jif
肌	jig
寄	jih
积	jii
急	jij
祭	jik
吉	jil
棘	jim
技	jin
机	jio
击	jip
集	jiq
济	jir
藉	jis
及	jit
岌	jiu
即	jiv
鲫	jiw
几	jix
羁	jiy
剂	jiz
惊	jka
阱	jkb
静	jkc
痉	jke
精	jkg
旌	jkh
镜	jki
麖	jkj
径	jkk
境	jkl
竞	jkm
兢	jkp
净	jkr
警	jks
睛	jkv
鲸	jkw
颈	jky
京	jkz
降	jlb
讲	jle
缰	jlf
糨	jlg
耩	jlh
奖	jlj
僵	jlk
疆	jll
豇	jlp
礓	jlq
江	jlr
蒋	jls
虹	jlw
匠	jlx
建	jma
坚	jmb
鞯	jmc
谏	jme
简	jmf
腱	jmg
蹇	jmh
键	jmi
戬	jmj
件	jmk
柬	jmm
捡	jmn
检	jmo
艰	jmp
尖	jmq
减	jmr
荐	jms
剑	jmt
裥	jmu
睑	jmv
鲣	jmw
间	jmx
戋	jmy
肩	jmz
教	jna
剿	jnb
酵	jnc
嚼	jnd
缴	jnf
脚	jng
觉	jnh
铰	jni
角	jnj
侥	jnk
狡	jnm
搅	jnn
饺	jno
较	jnq
浇	jnr
蕉	jns
跤	jnt
峤	jnu
骄	jnv
蛟	jnw
皎	jny
交	jnz
姐	jpa
阶	jpb
絜	jpc
嗟	jpd
诫	jpe
秸	jpi
解	jpj
街	jpk
劫	jpl
竭	jpm
接	jpn
杰	jpo
孑	jpp
碣	jpq
洁	jpr
节	jps
界	jpt
褯	jpu
睫	jpv
蚧	jpw
戒	jpy
届	jpz
旧	jqb
玖	jqc
啾	jqd
疚	jqe
纠	jqf
究	jqh
韭	jqj
僦	jqk
九	jql
揪	jqn
柩	jqo
救	jqp
酒	jqr
赳	jqt
㠇	jqu
阄	jqx
舅	jqy
鹫	jqz
娟	jra
鄄	jrc
鹃	jrd
绢	jrf
焆	jrg
镌	jri
倦	jrk
眷	jrl
狷	jrm
捐	jrn
蠲	jro
隽	jrq
涓	jrr
圈	jrx
䌹	jsf
炯	jsg
窘	jsh
坰	jsl
泂	jsr
颎	jst
炅	jsv
迥	jsx
扃	jsz
珏	jtc
嚼	jtd
诀	jte
绝	jtf
爝	jtg
镢	jti
角	jtj
倔	jtk
獗	jtm
掘	jtn
橛	jto
爵	jtp
砄	jtq
决	jtr
蕨	jts
蹶	jtt
崛	jtu
矍	jtv
惧	jua
聚	juc
咀	jud
疽	jue
筥	juf
炬	jug
窭	juh
锯	jui
矩	juj
俱	juk
弆	jul
狙	jum
拒	jun
橘	juo
具	jup
举	juq
沮	jur
菊	jus
距	jut
裾	juu
驹	juv
遽	juw
句	jux
局	juz
嫁	jxa
贾	jxc
斝	jxd
痂	jxe
笳	jxf
胛	jxg
稼	jxi
假	jxk
嘉	jxl
枷	jxo
夹	jxp
浃	jxr
茄	jxs
甲	jxt
岬	jxu
蛱	jxw
加	jxx
君	jya
珺	jyc
筠	jyf
䐃	jyg
皲	jyh
钧	jyi
麇	jyj
俊	jyk
均	jyl
竣	jym
捃	jyn
浚	jyr
菌	jys
畯	jyt
峻	jyu
骏	jyv
鲪	jyw
咖	kad
胩	kag
烤	kcg
铐	kci
拷	kcn
栲	kco
洘	kcr
靠	kcv
尻	kcz
慨	kda
炌	kdg
铠	kdi
垲	kdl
揩	kdn
楷	kdo
蒈	kds
凯	kdu
闿	kdx
恪	kea
珂	kec
咳	ked
课	kee
缂	kef
炣	keg
客	keh
科	kei
牁	kej
壳	kel
氪	kem
刻	ken
柯	keo
克	kep
磕	keq
渴	ker
苛	kes
颗	ket
岢	keu
瞌	kev
蝌	kew
匼	kex
髁	key
啃	kfd
裉	kfu
恳	kfv
吭	kgd
铿	kgi
硁	kgq
慷	kha
炕	khg
钪	khi
伉	khk
𡐓	khl
抗	khn
𩾌	khw
闶	khx
亢	khz
勘	kjc
侃	kjk
堪	kjl
槛	kjo
砍	kjq
莰	kjs
龛	kjt
崁	kju
瞰	kjv
阚	kjx
哙	kkd
筷	kkf
脍	kkg
侩	kkk
块	kkl
狯	kkm
㧟	kkn
蒯	kks
会	kkt
鲙	kkw
哐	kld
诳	kle
筐	klf
圹	kll
狂	klm
框	klo
矿	klq
洭	klr
旷	klv
匡	klx
廓	koe
括	kon
蛞	kow
阔	kox
宽	krh
髋	kry
箜	ksf
倥	ksk
埪	ksl
控	ksn
孔	ksp
硿	ksq
崆	ksu
恐	ksy
酷	kuc
哭	kud
库	kue
绔	kuf
窟	kuh
枯	kuo
刳	kuq
裤	kuu
圐	kux
骷	kuy
愧	kva
盔	kvb
