啊	a
堡	bcu
褒	bcw
豹	bcy
瀑	bcz
拜	bda
稗	bde
摆	bdn
柏	bdo
败	bdp
百	bds
佰	bdu
笨	bfa
犇	bfc
苯	bff
奔	bfl
栟	bfo
倴	bfu
贲	bfw
锛	bfx
畚	bfy
泵	bgd
蹦	bge
琫	bgg
祊	bgi
绷	bgk
蚌	bgl
甏	bgq
嘣	bgr
甭	bgs
迸	bgw
镚	bgx
膀	bhb
磅	bhd
蒡	bhf
玤	bhg
谤	bhh
绑	bhk
蚌	bhl
搒	bhn
棒	bho
塝	bhq
𠳐	bhr
邦	bhs
傍	bhu
镑	bhx
浜	bhz
笔	bia
庇	bic
鼻	bid
秘	bie
蔽	bif
碧	big
诐	bih
裨	bii
弼	bio
陛	bip
闭	biq
鄙	bir
毕	bis
币	bit
彼	biu
必	biv
弊	biw
铋	bix
狴	biy
泌	biz
𨭉	bja
瘢	bjc
靽	bje
班	bjg
般	bji
绊	bjk
昄	bjm
搬	bjn
板	bjo
阪	bjp
坂	bjq
伴	bju
瓣	bjv
半	bjw
钣	bjx
版	bjy
湴	bjz
屏	bka
炳	bkb
病	bkc
秉	bke
蛃	bkl
饼	bkm
摒	bkn
柄	bko
兵	bkr
丙	bks
冰	bkz
遍	bma
煸	bmb
变	bmc
砭	bmd
鞭	bme
苄	bmf
褊	bmi
编	bmk
蝙	bml
昪	bmm
抃	bmn
贬	bmp
匾	bmq
鳊	bms
便	bmu
辩	bmv
弁	bmy
汴	bmz
膘	bnb
瘭	bnc
藨	bnf
裱	bni
飙	bnl
摽	bnn
标	bno
飑	bnq
彪	bns
幖	bnt
俵	bnu
婊	bnv
镖	bnx
瀌	bnz
簸	boa
脖	bob
驳	boc
礴	bod
跛	boe
薄	bof
玻	bog
舶	boi
僰	bok
饽	bom
播	bon
柏	boo
啵	bor
卜	bos
剥	bot
伯	bou
勃	bow
钵	box
波	boz
瘪	bpc
癿	bpd
憋	bpw
簿	bua
步	bue
蔀	buf
补	bui
瓿	bul
晡	bum
捕	bun
逋	buo
醭	bup
埠	buq
哺	bur
卜	bus
堡	buu
怖	buv
布	buw
钚	bux
臂	bwa
焙	bwb
卑	bwd
鞁	bwe
蓓	bwf
琲	bwg
褙	bwi
杯	bwo
贝	bwp
呗	bwr
备	bwt
倍	bwu
悖	bwv
孛	bww
钡	bwx
北	bwy
𬇙	bwz
嚓	car
𥕢	ccd
艚	cci
螬	ccl
操	ccn
槽	cco
嘈	ccr
曹	ccs
糙	cct
漕	ccz
踩	cde
蔡	cdf
睬	cdm
材	cdo
财	cdp
彩	cds
偲	cdu
裁	cdw
猜	cdy
厕	cec
册	ceq
侧	ceu
恻	cev
测	cez
参	cfy
涔	cfz
层	cga
蹭	cge
噌	cgr
嶒	cgw
仓	chb
苍	chf
舱	chi
伧	chu
沧	chz
差	cia
疵	cic
磁	cid
此	cie
茨	cif
玼	cig
词	cih
祠	cii
刺	cik
赐	cip
呲	cir
糍	cit
伺	ciu
辞	ciw
瓷	ciz
灿	cjb
骖	cjc
黪	cjd
䅟	cje
璨	cjg
蚕	cjl
餐	cjn
惨	cjv
脞	cob
厝	coc
磋	cod
蹉	coe
莝	cof
瑳	cog
措	con
棤	coo
矬	cop
鹾	cos
嵯	cow
锉	cox
篡	cra
汆	crb
蹿	cre
攒	crn
爨	crt
镩	crx
丛	csb
骢	csc
囱	csd
匆	cse
葱	csf
聪	csg
枞	cso
悰	csv
淙	csz
簇	cua
蹴	cue
蔟	cuf
蹙	cug
殂	cun
醋	cup
粗	cut
徂	cuu
猝	cuy
瘁	cvc
萃	cvf
翠	cvg
毳	cvj
缞	cvk
摧	cvn
榱	cvo
啐	cvr
粹	cvt
催	cvu
悴	cvv
崔	cvw
淬	cvz
邨	cys
寸	cyt
忖	cyv
存	cyw
皴	cyy
腠	czb
辏	czi
答	daa
炟	dab
瘩	dac
鿎	dad
鞑	dae
荙	daf
褡	dai
达	dal
打	dan
垯	daq
哒	dar
沓	dat
妲	dav
𨱏	dax
溚	daz
氘	dcd
蹈	dce
纛	dcg
祷	dci
导	dcl
捣	dcn
刀	dcp
叨	dcr
鱽	dcs
帱	dct
倒	dcu
悼	dcv
道	dcw
盗	dcz
骀	ddc
玳	ddg
轪	ddi
绐	ddk
大	ddl
歹	ddn
埭	ddq
呆	ddr
叇	dds
逮	ddt
代	ddu
戴	ddw
怠	ddy
地	deq
嘚	der
德	deu
锝	dex
灯	dgb
磴	dgd
蹬	dge
璒	dgg
瞪	dgm
登	dgn
噔	dgr
邓	dgt
嶝	dgw
镫	dgx
澄	dgz
筜	dha
砀	dhd
荡	dhf
珰	dhg
谠	dhh
裆	dhi
党	dhj
挡	dhn
档	dho
垱	dhq
凼	dht
铛	dhx
𬍡	dhz
第	dia
弟	dib
底	dic
砥	did
踶	die
蒂	dif
翟	dig
谛	dih
禘	dii
帝	dij
缔	dik
䗖	dil
睇	dim
抵	din
棣	dio
地	diq
嘀	dir
骶	dis
迪	dit
低	diu
娣	div
敌	diw
邸	dix
狄	diy
滴	diz
箪	dja
胆	djb
疸	djc
氮	djd
蛋	dje
萏	djf
耽	djg
诞	djh
𬘘	djk
旦	djm
担	djn
弹	djo
赕	djp
丹	djq
啖	djr
单	djt
儋	dju
惮	djv
淡	djz
腚	dkb
疔	dkc
碇	dkd
萣	dkf
玎	dkg
订	dkh
盯	dkm
酊	dkp
叮	dkr
顶	dkt
仃	dku
钉	dkx
殿	dma
店	dmc
碘	dmd
踮	dme
玷	dmg
垫	dmn
阽	dmp
典	dmq
电	dmt
佃	dmu
惦	dmv
颠	dmw
钿	dmx
淀	dmz
碉	dnd
调	dnh
窎	dnj
刁	dno
雕	dnq
吊	dnr
鲷	dns
钓	dnx
貂	dny
凋	dnz
亸	doa
度	doc
躲	dod
踱	doe
舵	doi
夺	dol
饳	dom
掇	don
堕	dop
朵	doq
哆	dor
剟	dot
惰	dov
铎	dox
碟	dpd
跌	dpe
谍	dph
绖	dpk
蝶	dpl
昳	dpm
楪	dpo
迭	dpp
堞	dpq
喋	dpr
鲽	dps
叠	dpt
耋	dpv
𫶇	dpw
牒	dpy
铥	dqx
簖	dra
煅	drb
瑖	drg
缎	drk
端	drl
椴	dro
短	drp
塅	drq
段	drt
耑	drw
锻	drx
胴	dsb
氡	dsd
董	dsf
东	dsi
𬟽	dsl
栋	dso
垌	dsq
咚	dsr
冬	dst
侗	dsu
懂	dsv
岽	dsw
洞	dsz
笃	dua
肚	dub
度	duc
黩	dud
芏	duf
毒	dug
读	duh
蠹	duj
睹	dum
杜	duo
赌	dup
堵	duq
嘟	dur
督	dus
妒	duv
镀	dux
独	duy
渡	duz
碓	dvd
祋	dvi
队	dvp
堆	dvq
怼	dvt
兑	dvw
嘚	dwr
嗲	dxr
敦	dya
炖	dyb
礅	dyd
蹲	dye
盹	dym
墩	dyq
吨	dyr
盾	dyt
惇	dyv
趸	dyw
钝	dyx
沌	dyz
篼	dza
痘	dzc
兜	dzd
蔸	dzf
读	dzh
窦	dzj
蚪	dzl
抖	dzn
陡	dzp
豆	dzs
钭	dzx
斗	dzz
屙	eea
腭	eeb
厄	eec
𥔲	eed
萼	eef
噩	eeg
讹	eeh
轭	eei
额	eej
蛾	eel
饿	eem
扼	een
阿	eep
堨	eeq
呃	eer
鳄	ees
鹅	eet
俄	eeu
娥	eev
峨	eew
锷	eex
垩	eey
涐	eez
蒽	enf
摁	enn
耳	erg
鸸	erk
饵	erm
尔	erp
咡	err
二	ers
铒	erx
洱	erz
筏	faa
砝	fad
珐	fag
罚	faq
乏	fat
伐	fau
氛	ffd
芬	fff
玢	ffg
纷	ffk
奋	ffl
焚	ffo
酚	ffp
坟	ffq
吩	ffr
鲼	ffs
粉	fft
份	ffu
愤	ffv
忿	ffw
豮	ffy
汾	ffz
奉	fga
烽	fgb
疯	fgc
砜	fgd
葑	fgf
丰	fgg
讽	fgh
缝	fgk
蜂	fgl
枫	fgo
赗	fgp
封	fgq
唪	fgr
逢	fgt
俸	fgu
峰	fgw
锋	fgx
冯	fgz
房	fha
肪	fhb
牥	fhc
放	fhd
芳	fhf
访	fhh
舫	fhi
纺	fhk
蚄	fhl
昉	fhm
枋	fho
防	fhp
坊	fhq
鲂	fhs
仿	fhu
妨	fhv
钫	fhx
烦	fjb
矾	fjd
蹯	fje
范	fjf
璠	fjg
饭	fjm
樊	fjo
贩	fjp
凡	fjq
翻	fjs
返	fjt
繁	fju
钒	fjx
犯	fjy
泛	fjz
符	fua
服	fub
府	fuc
氟	fud
赴	fue
芙	fuf
麸	fug
讣	fuh
福	fui
富	fuj
缚	fuk
夫	ful
弗	fum
扶	fun
甫	fuo
负	fup
匐	fuq
咐	fur
副	fus
幅	fut
佛	fuu
妇	fuv
父	fuw
付	fux
黼	fuy
浮	fuz
扉	fwa
肥	fwb
废	fwc
菲	fwf
诽	fwh
绯	fwk
费	fwm
飞	fwo
匪	fwq
啡	fwr
鲱	fws
妃	fwv
镄	fwx
斐	fwy
沸	fwz
缶	fzc
否	fzs
旮	gai
尜	gal
嘎	gar
戛	gas
伽	gau
尕	gax
膏	gca
告	gcc
皋	gcd
稿	gce
藁	gcf
诰	gch
缟	gck
杲	gcm
搞	gcn
槁	gco
糕	gct
镐	gcx
盖	gda
荄	gdf
改	gdl
晐	gdm
概	gdo
赅	gdp
垓	gdq
丐	gds
钙	gdx
溉	gdz
盖	gea
胳	geb
疙	gec
硌	ged
革	gee
葛	gef
戈	geg
舸	gei
割	gej
蛤	gel
饹	gem
搁	gen
格	geo
隔	gep
阁	geq
咯	ger
骼	ges
哥	get
仡	geu
铬	gex
滆	gez
艮	gff
根	gfo
哏	gfr
亘	gfs
羹	gga
庚	ggc
𬒔	ggd
耿	ggg
绠	ggk
暅	ggm
梗	ggo
埂	ggq
哽	ggr
鲠	ggs
耕	ggw
浭	ggz
筻	gha
肛	ghb
缸	ghc
矼	ghd
戆	ghh
纲	ghk
扛	ghn
杠	gho
冈	ghq
岗	ghw
钢	ghx
港	ghz
竿	gja
肝	gjb
疳	gjc
矸	gjd
赶	gje
苷	gjf
玕	gjg
赣	gjh
绀	gjk
虷	gjl
旰	gjm
擀	gjn
敢	gjo
酐	gjp
坩	gjq
鳡	gjs
干	gjw
泔	gjz
拐	gkn
夬	gko
乖	gkw
胱	glb
广	glc
珖	glg
𨐈	gli
桄	glo
垙	glq
咣	glr
逛	gly
洸	glz
郭	goa
腘	gob
国	god
聒	gog
蝈	gol
馃	gom
椁	goo
埚	goq
呙	gor
虢	gos
果	got
裹	gow
锅	gox
涡	goz
管	gra
爟	grb
罐	grc
莞	grf
琯	grg
祼	gri
官	grj
纶	grk
馆	grm
掼	grn
棺	gro
鳏	grs
观	grt
倌	gru
惯	grv
贯	grw
灌	grz
肱	gsb
功	gsc
躬	gsd
共	gsf
珙	gsg
宫	gsj
蚣	gsl
拱	gsn
弓	gso
觥	gsp
龚	gsq
供	gsu
公	gsw
雇	gua
股	gub
顾	guc
固	gud
菇	guf
诂	guh
轱	gui
古	guk
蛊	gul
馉	gum
梏	guo
孤	gup
鼓	guq
咕	gur
骨	gus
估	guu
姑	guv
谷	guw
锢	gux
沽	guz
簋	gva
刽	gvb
庋	gvc
硅	gvd
跪	gve
瑰	gvg
诡	gvh
轨	gvi
宄	gvj
贵	gvl
晷	gvm
癸	gvn
柜	gvo
闺	gvq
归	gvs
妫	gvv
刿	gvw
鬼	gvy
胍	gxb
诖	gxh
褂	gxi
寡	gxj
栝	gxo
卦	gxq
呱	gxr
瓜	gxs
刮	gxw
磙	gyd
辊	gyi
绲	gyk
棍	gyo
鲧	gys
衮	gyw
篝	gza
鞲	gze
苟	gzf
诟	gzh
缑	gzk
构	gzo
购	gzp
勾	gzq
佝	gzu
媾	gzv
岣	gzw
钩	gzx
狗	gzy
沟	gzz
蛤	hal
铪	hax
毫	hca
皓	hcd
蒿	hcf
蚝	hcl
昊	hcm
郝	hcq
号	hcr
耗	hcw
貉	hcy
浩	hcz
胲	hdb
骇	hdc
氦	hdd
害	hdj
孩	hdp
嗨	hdr
骸	hds
亥	hdw
海	hdz
盒	heb
禾	hee
荷	hef
翯	heg
诃	heh
褐	hei
鹤	hej
纥	hek
曷	hem
贺	hen
核	heo
赫	heq
喝	her
壑	hes
翮	het
何	heu
劾	hew
貉	hey
河	hez
痕	hfc
𬣳	hfh
恨	hfv
狠	hfy
亨	hga
蘅	hgf
珩	hgg
横	hgo
堼	hgq
哼	hgr
衡	hgu
恒	hgv
颃	hha
巷	hhf
航	hhi
绗	hhk
夯	hhl
杭	hho
吭	hhr
沆	hhz
焊	hjb
鼾	hjd
邯	hje
菡	hjf
琀	hjg
寒	hjj
蚶	hjl
旱	hjm
撼	hjn
函	hjo
酣	hjp
含	hjq
喊	hjr
憾	hjv
韩	hjw
犴	hjy
汗	hjz
踝	hke
槐	hko
徊	hku
怀	hkv
淮	hkz
簧	hla
煌	hlb
癀	hlc
皇	hld
荒	hlf
璜	hlg
谎	hlh
艎	hli
蝗	hll
晃	hlm
隍	hlp
凰	hlq
喤	hlr
鳇	hls
幌	hlt
徨	hlu
慌	hlv
锽	hlx
潢	hlz
火	hob
𬴃	hoc
和	hoe
获	hof
或	hog
祸	hoi
豁	hoj
霍	hok
蠖	hol
攉	hon
嚯	hor
夥	hot
伙	hou
耠	how
镬	hox
漷	hoz
豢	hra
焕	hrb
痪	hrc
圜	hrd
荁	hrf
环	hrg
寰	hrj
缓	hrk
㬊	hrm
换	hrn
桓	hro
奂	hrp
鹮	hrq
唤	hrr
还	hrs
峘	hrw
锾	hrx
獾	hry
浣	hrz
烘	hsb
蕻	hsf
玒	hsg
讧	hsh
轰	hsi
宏	hsj
纮	hsk
虹	hsl
弘	hso
訇	hsq
哄	hsr
翃	hsw
𫟹	hsx
洪	hsz
户	hua
煳	hub
鹄	huc
囫	hud
忽	hue
葫	huf
瑚	hug
祜	hui
胡	huk
蝴	hul
昈	hum
弧	huo
醐	hup
壶	huq
呼	hur
虎	hus
乎	hut
惚	huv
岵	huw
狐	huy
湖	huz
烩	hvb
麾	hvc
回	hvd
秽	hve
荟	hvf
慧	hvg
讳	hvh
袆	hvi
绘	hvk
辉	hvl
晦	hvm
挥	hvn
桧	hvo
贿	hvp
恚	hvq
喙	hvr
惠	hvs
徽	hvu
悔	hvv
灰	hvw
𬭬	hvx
汇	hvz
嘿	hwr
𬭶	hwx
骅	hxc
花	hxf
划	hxg
桦	hxo
觟	hxp
哗	hxr
画	hxs
化	hxu
婳	hxv
铧	hxx
猾	hxy
滑	hxz
碈	hyd
荤	hyf
珲	hyg
诨	hyh
馄	hym
阍	hyq
魂	hys
惛	hyv
昏	hyx
混	hyz
篌	hza
厚	hzc
齁	hzd
鲎	hzj
堠	hzq
吼	hzr
骺	hzs
逅	hzt
候	hzu
𬭤	hzx
猴	hzy
差	iaa
碴	iad
蹅	iae
茶	iaf
诧	iah
衩	iai
察	iaj
馇	iam
插	ian
杈	iao
刹	iap
垞	iaq
嚓	iar
叉	iat
侘	iau
姹	iav
岔	iaw
镲	iax
猹	iay
汊	iaz
炒	icb
绰	ick
晁	icm
抄	icn
弨	ico
吵	icr
巢	ics
怊	icv
朝	icw
钞	icx
潮	icz
差	ida
瘥	idc
柴	ide
茝	idf
侪	idu
虿	idw
钗	idx
豺	idy
尺	iea
掣	iec
砗	ied
㬚	iem
扯	ien
坼	ieq
彻	ieu
澈	iez
臣	ifa
煁	ifb
疢	ifc
碜	ifd
趁	ife
琛	ifg
谌	ifh
衬	ifi
宸	ifj
𬘭	ifk
尘	ifl
晨	ifm
抻	ifn
郴	ifo
陈	ifp
嗔	ifr
忱	ifv
辰	ifx
塍	igb
骋	igc
程	ige
琤	igg
诚	igh
裎	igi
宬	igj
蛏	igl
晟	igm
撑	ign
橙	igo
承	igp
城	igq
呈	igr
惩	igu
憕	igv
铖	igx
澄	igz
肠	ihb
厂	ihc
菖	ihf
尝	ihj
敞	ihl
昌	ihm
鬯	ihp
场	ihq
唱	ihr
鲳	ihs
畅	iht
偿	ihu
怅	ihv
长	ihx
猖	ihy
迟	iia
炽	iib
痴	iic
齿	iie
茌	iif
耻	iig
褫	iii
啻	iij
敕	iik
螭	iil
匙	iim
斥	iin
弛	iio
瓻	iip
赤	iiq
嗤	iir
豉	iis
翅	iit
侈	iiu
媸	iiv
漦	iiw
鸱	iix
魑	iiy
池	iiz
颤	ija
𬊤	ijb
廛	ijc
躔	ije
蒇	ijf
刬	ijg
谄	ijh
禅	iji
缠	ijk
蝉	ijl
馋	ijm
掺	ijn
梴	ijo
阐	ijq
啴	ijr
觇	ijs
单	ijt
儳	iju
忏	ijv
巉	ijw
铲	ijx
潺	ijz
踹	ike
搋	ikn
啜	ikr
床	ilc
窗	ilj
闯	ilq
噇	ilr
幢	ilt
怆	ilv
龊	ioe
辍	ioi
绰	iok
啜	ior
逴	ios
惙	iov
氚	ird
船	iri
穿	irj
舛	irn
椽	iro
串	irr
川	irs
遄	irw
钏	irx
充	isa
种	ise
茺	isf
翀	isg
艟	isi
宠	isj
虫	isl
摏	isn
憧	isv
崇	isw
铳	isx
冲	isz
畜	iua
厨	iuc
础	iud
躇	iue
琡	iug
初	iui
绌	iuk
蜍	iul
搐	iun
楚	iuo
除	iup
䢺	iuq
亍	ius
处	iut
储	iuu
怵	iuv
矗	iuw
锄	iux
䝙	iuy
滁	iuz
炊	ivb
圌	ivd
捶	ivn
槌	ivo
陲	ivp
倕	ivu
垂	ivw
锤	ivx
蠢	iya
莼	iyf
瑃	iyg
纯	iyk
蝽	iyl
椿	iyo
醇	iyp
堾	iyq
䲠	iys
唇	iyx
淳	iyz
筹	iza
侴	izb
瘳	izc
臭	izd
愁	ize
绸	izk
瞅	izm
丑	izo
酬	izp
畴	izt
仇	izu
惆	izv
尽	jba
烬	jbb
劲	jbc
堇	jbe
荩	jbf
瑾	jbg
谨	jbh
襟	jbi
缙	jbk
馑	jbm
近	jbn
禁	jbo
赆	jbp
今	jbq
噤	jbr
紧	jbs
巾	jbt
仅	jbu
妗	jbv
金	jbx
晋	jby
津	jbz
剂	jia
肌	jib
迹	jic
矶	jid
基	jie
即	jif
玑	jig
记	jih
辑	jii
寄	jij
级	jik
忌	jil
饥	jim
技	jin
机	jio
际	jip
几	jiq
唧	jir
击	jis
集	jit
伎	jiu
嫉	jiv
岌	jiw
及	jix
冀	jiy
济	jiz
京	jka
胫	jkb
颈	jkc
旌	jkd
警	jkf
静	jkg
竟	jkh
兢	jkk
竞	jkl
睛	jkm
阱	jkp
境	jkq
鲸	jks
精	jkt
径	jku
惊	jkv
镜	jkx
猄	jky
净	jkz
姜	jla
膙	jlb
礓	jld
蒋	jlf
讲	jlh
缰	jlk
虹	jll
疆	jlo
降	jlp
匠	jlq
豇	jls
糨	jlt
僵	jlu
耩	jlw
奖	jly
江	jlz
简	jma
剑	jmb
犍	jmc
碱	jmd
践	jme
荐	jmf
戋	jmg
谏	jmh
舰	jmi
毽	jmj
柬	jmk
尖	jml
睑	jmm
捡	jmn
检	jmo
贱	jmp
间	jmq
坚	jms
建	jmt
件	jmu
奸	jmv
剪	jmw
键	jmx
戬	jmy
减	jmz
交	jna
脚	jnb
骄	jnc
礁	jnd
跤	jne
蕉	jnf
璬	jng
较	jni
觉	jnj
缴	jnk
蛟	jnl
饺	jnm
搅	jnn
椒	jno
角	jnp
嚼	jnr
剿	jns
焦	jnt
侥	jnu
教	jnv
峤	jnw
铰	jnx
狡	jny
浇	jnz
届	jpa
介	jpb
疥	jpc
碣	jpd
秸	jpe
节	jpf
戒	jpg
诫	jph
褯	jpi
竭	jpl
睫	jpm
接	jpn
杰	jpo
解	jpp
劫	jpq
嗟	jpr
皆	jps
界	jpt
街	jpu
姐	jpv
截	jpw
洁	jpz
鹫	jqa
疚	jqc
舅	jqd
赳	jqe
玖	jqg
九	jqi
究	jqj
纠	jqk
揪	jqn
柩	jqo
阄	jqq
啾	jqr
救	jqs
咎	jqt
僦	jqu
㠇	jqw
韭	jqy
酒	jqz
眷	jra
焆	jrb
圈	jrd
绢	jrk
捐	jrn
鄄	jrp
鹃	jrr
隽	jrt
倦	jru
娟	jrv
蠲	jrw
镌	jrx
狷	jry
涓	jrz
扃	jsa
炯	jsb
𬳶	jsc
窘	jsj
䌹	jsk
炅	jsm
迥	jsq
颎	jss
泂	jsz
爝	jtb
厥	jtc
砄	jtd
蹶	jte
蕨	jtf
珏	jtg
诀	jth
绝	jtk
矍	jtm
掘	jtn
橛	jto
角	jtp
嚼	jtr
爵	jts
倔	jtu
崛	jtw
镢	jtx
獗	jty
决	jtz
局	jua
炬	jub
驹	juc
砠	jud
距	jue
菊	juf
聚	jug
讵	juh
裾	jui
窭	juj
举	jul
䴗	jum
拒	jun
橘	juo
矩	jup
句	juq
咀	jur
遽	jus
具	jut
俱	juu
惧	juv
岠	juw
锯	jux
狙	juy
沮	juz
笳	jxa
胛	jxb
痂	jxc
稼	jxe
茄	jxf
珈	jxg
蛱	jxl
加	jxn
枷	jxo
贾	jxp
嘉	jxq
斝	jxr
夹	jxs
甲	jxt
假	jxu
嫁	jxv
岬	jxw
钾	jxx
浃	jxz
筠	jya
䐃	jyb
骏	jyc
菌	jyf
珺	jyg
皲	jyj
竣	jyl
晙	jym
捃	jyn
均	jyq
鲪	jys
君	jyt
俊	jyu
峻	jyw
钧	jyx
浚	jyz
胩	kab
咖	kar
尻	kca
烤	kcb
靠	kcc
拷	kcn
栲	kco
铐	kcx
洘	kcz
炌	kdb
蒈	kdf
揩	kdn
楷	kdo
垲	kdq
慨	kdv
凯	kdw
铠	kdx
炣	keb
疴	kec
磕	ked
科	kee
苛	kef
珂	keg
课	keh
轲	kei
客	kej
克	kek
蝌	kel
瞌	kem
柯	keo
壳	keq
咳	ker
髁	kes
颗	ket
恪	kev
刻	kew
锞	kex
牁	key
渴	kez
恳	kff
裉	kfi
啃	kfr
硁	kgd
吭	kgr
铿	kgx
亢	kha
炕	khb
抗	khn
闶	khq
𩾌	khs
糠	kht
伉	khu
慷	khv
钪	khx
龛	kjb
砍	kjd
勘	kje
莰	kjf
瞰	kjm
槛	kjo
堪	kjq
侃	kju
崁	kjw
筷	kka
会	kkb
