啊	a
枹	bcs
孢	bct
鲍	bcu
雹	bcy
百	bde
拜	bdf
佰	bdi
稗	bdp
摆	bdr
柏	bds
败	bdy
苯	bfa
倴	bfi
笨	bfm
畚	bfs
犇	bft
坌	bfv
奔	bfx
贲	bfz
祊	bgc
蹦	bgd
甭	bge
琫	bgf
泵	bgg
绷	bgk
蚌	bgm
甏	bgo
嘣	bgp
迸	bgv
镚	bgz
蒡	bha
膀	bhb
邦	bhe
玤	bhf
磅	bhg
傍	bhi
绑	bhk
蚌	bhm
浜	bhn
塝	bho
𠳐	bhp
搒	bhr
棒	bhs
镑	bhz
蔽	bia
裨	bic
婢	bid
逼	bie
碧	bif
必	big
毕	bih
彼	bii
狴	bij
舭	bil
笔	bim
泌	bin
避	bio
鄙	bip
闭	biq
弼	bit
鲾	biu
鼻	biv
庇	biw
赑	biy
铋	biz
𨭉	bja
版	bjc
班	bjf
伴	bji
绊	bjk
般	bjl
瓣	bjn
坂	bjo
阪	bjq
搬	bjr
板	bjs
靽	bju
半	bjv
瘢	bjw
钣	bjz
禀	bka
炳	bkb
昺	bkc
丙	bke
饼	bkh
蛃	bkm
冰	bkn
屏	bko
秉	bkp
摒	bkr
柄	bks
病	bkw
兵	bky
卞	bma
煸	bmb
褊	bmc
砭	bmg
便	bmi
编	bmk
蝙	bmm
辩	bmn
遍	bmo
匾	bmq
抃	bmr
弁	bms
鞭	bmu
变	bmv
贬	bmy
藨	bna
膘	bnb
裱	bnc
婊	bnd
彪	bnf
俵	bni
瀌	bnn
飑	bnq
摽	bnr
标	bns
幖	bnt
鳔	bnu
瘭	bnw
飙	bnx
镖	bnz
薄	boa
脖	bob
袯	boc
跛	bod
玻	bof
礴	bog
饽	boh
伯	boi
僰	boj
剥	bok
舶	bol
簸	bom
波	bon
擘	boo
啵	bop
播	bor
柏	bos
驳	bot
鲌	bou
帛	bov
勃	boz
憋	bpv
瘪	bpw
逋	bua
补	buc
步	bud
卜	buf
怖	bug
堡	bui
瓿	buj
醭	bul
簿	bum
埠	buo
哺	bup
捕	bur
布	buz
蓓	bwa
焙	bwb
北	bwc
琲	bwf
碑	bwg
倍	bwi
狈	bwj
备	bwl
𬇙	bwn
臂	bwo
呗	bwp
糒	bwq
杯	bws
鞁	bwu
卑	bwv
贝	bwy
孛	bwz
嚓	cap
曹	cce
𥕢	ccg
艚	ccl
螬	ccm
漕	ccn
嘈	ccp
糙	ccq
操	ccr
槽	ccs
蔡	cda
睬	cdc
踩	cdd
彩	cdf
偲	cdi
猜	cdj
材	cds
财	cdy
裁	cdz
恻	ceg
侧	cei
测	cen
册	ceq
厕	cew
涔	cfn
参	cfs
蹭	cgd
嶒	cgh
层	cgo
噌	cgp
苍	cha
伧	chi
舱	chl
沧	chn
仓	chx
茨	cia
祠	cic
此	cid
词	cie
差	cif
磁	cig
伺	cii
刺	cij
瓷	cin
呲	cip
糍	ciq
慈	civ
疵	ciw
赐	ciy
辞	ciz
灿	cjb
璨	cjf
惨	cjg
䅟	cjp
餐	cjr
骖	cjt
黪	cjv
蚕	cjx
莝	coa
脞	cob
蹉	cod
鹾	cof
磋	cog
嵯	coh
矬	coq
措	cor
棤	cos
厝	cow
锉	coz
蹿	crd
爨	cre
篡	crm
攒	crr
汆	crx
镩	crz
葱	csa
熜	csb
琮	csf
聪	csg
囱	csj
淙	csn
枞	css
骢	cst
匆	csv
丛	csx
卒	cua
蹴	cud
徂	cui
猝	cuj
醋	cul
簇	cum
粗	cuq
殂	cur
蹙	cuv
萃	cva
璀	cvf
悴	cvg
崔	cvh
催	cvi
缞	cvk
淬	cvn
啐	cvp
粹	cvq
摧	cvr
榱	cvs
瘁	cvw
毳	cvy
翠	cvz
寸	cyb
邨	cye
忖	cyg
皴	cys
存	cyz
腠	czb
辏	czl
荙	daa
炟	dab
褡	dac
妲	dad
沓	dae
怛	dag
答	dam
溚	dan
垯	dao
哒	dap
打	dar
鞑	dau
瘩	daw
达	dax
𨱏	daz
导	dca
祷	dcc
蹈	dcd
纛	dcf
悼	dcg
倒	dci
舠	dcl
岛	dcm
盗	dcn
稻	dcp
捣	dcr
帱	dct
鱽	dcu
道	dcv
刀	dcz
叇	dde
玳	ddf
代	ddi
逮	ddk
轪	ddl
埭	ddo
呆	ddp
歹	ddr
怠	dds
骀	ddt
大	ddx
戴	ddz
德	dei
地	deo
嘚	dep
锝	dez
灯	dgb
瞪	dgc
蹬	dgd
璒	dgf
磴	dgg
嶝	dgh
邓	dgl
澄	dgn
噔	dgp
登	dgr
镫	dgz
荡	dha
裆	dhc
凼	dhe
珰	dhf
砀	dhg
筜	dhm
𬍡	dhn
党	dho
挡	dhr
档	dhs
铛	dhz
蒂	dia
睇	dic
娣	did
谛	die
骶	dif
砥	dig
低	dii
狄	dij
缔	dik
第	dim
滴	din
地	dio
嘀	dip
抵	dir
棣	dis
迪	dit
鞮	diu
弟	div
底	diw
籴	dix
邸	diy
敌	diz
萏	dja
胆	djb
旦	djc
蛋	djd
诞	dje
耽	djg
儋	dji
𬘘	djk
箪	djm
淡	djn
啖	djp
丹	djq
担	djr
弹	djt
疸	djw
单	djx
赕	djy
萣	dka
顶	dkb
盯	dkc
订	dke
玎	dkf
碇	dkg
仃	dki
酊	dkl
叮	dkp
町	dkt
疔	dkw
钉	dkz
踮	dmd
玷	dmf
惦	dmg
巅	dmh
佃	dmi
簟	dmm
淀	dmn
殿	dmo
典	dmq
垫	dmr
电	dmt
奠	dmv
店	dmw
颠	dmz
调	dne
碉	dng
貂	dnj
凋	dnn
窎	dno
吊	dnp
雕	dnq
刁	dnt
鲷	dnu
钓	dnz
亸	doa
裰	doc
踱	dod
惰	dog
饳	doh
躲	doj
舵	dol
垛	doo
哆	dop
朵	doq
掇	dor
驮	dot
度	dow
夺	dox
铎	doz
牒	dpc
跌	dpd
谍	dpe
瓞	dpf
碟	dpg
𫶇	dph
绖	dpk
叠	dpl
蝶	dpm
堞	dpo
喋	dpp
迭	dpq
楪	dps
鲽	dpu
耋	dpw
铥	dqz
煅	drb
段	dre
瑖	drf
耑	drh
端	drj
缎	drk
簖	drm
塅	dro
短	drq
椴	drs
锻	drz
董	dsa
胴	dsb
氡	dsd
懂	dsg
岽	dsh
侗	dsi
东	dsl
𬟽	dsm
洞	dsn
垌	dso
咚	dsp
栋	dss
芏	dua
肚	dub
睹	duc
妒	dud
读	due
毒	duf
独	duj
笃	dum
渡	dun
堵	duo
嘟	dup
阇	duq
杜	dus
犊	dut
黩	duv
度	duw
赌	duy
镀	duz
祋	dvc
碓	dvg
怼	dvl
堆	dvo
队	dvq
兑	dvv
嘚	dwp
嗲	dxp
敦	dya
炖	dyb
盹	dyc
蹲	dyd
盾	dye
惇	dyg
沌	dyn
墩	dyo
吨	dyp
囤	dyu
钝	dyz
蔸	dza
豆	dze
蚪	dzm
斗	dzn
窦	dzo
陡	dzq
抖	dzr
兜	dzv
痘	dzw
钭	dzz
萼	eea
腭	eeb
遏	eec
娥	eed
鹅	eee
噩	eef
愕	eeg
饿	eeh
俄	eei
轭	eel
蛾	eem
涐	een
额	eeo
呃	eep
阿	eeq
扼	eer
鳄	eeu
厄	eew
垩	eey
锷	eez
蒽	ena
摁	enr
二	ere
珥	erf
耳	erg
饵	erh
洱	ern
咡	erp
陑	erq
鲕	eru
贰	erv
鸸	ery
尔	erz
乏	fae
罚	faf
砝	fag
伐	fai
筏	fam
阀	faq
芬	ffa
氛	ffd
玢	fff
愤	ffg
份	ffi
豮	ffj
纷	ffk
酚	ffl
汾	ffn
坟	ffo
吩	ffp
粉	ffq
焚	ffs
鲼	ffu
忿	ffv
奋	ffx
翂	ffz
葑	fga
烽	fgb
讽	fge
丰	fgf
砜	fgg
峰	fgh
俸	fgi
缝	fgk
逢	fgl
蜂	fgm
冯	fgn
封	fgo
唪	fgp
凤	fgq
枫	fgs
疯	fgw
赗	fgy
锋	fgz
芳	fha
肪	fhb
昉	fhc
妨	fhd
访	fhe
仿	fhi
纺	fhk
舫	fhl
蚄	fhm
房	fho
防	fhq
枋	fhs
牥	fht
鲂	fhu
放	fhw
钫	fhz
范	fja
烦	fjb
蹯	fjd
返	fje
翻	fjf
矾	fjg
饭	fjh
繁	fji
犯	fjj
泛	fjn
墦	fjo
凡	fjq
樊	fjs
帆	fjt
贩	fjy
钒	fjz
芙	fua
服	fub
福	fuc
妇	fud
副	fue
孚	fuf
怫	fug
弗	fuh
佛	fui
阜	fuj
缚	fuk
付	ful
符	fum
浮	fun
富	fuo
咐	fup
附	fuq
扶	fur
孵	fus
幅	fut
鲋	fuu
父	fuv
府	fuw
夫	fux
赋	fuy
负	fuz
菲	fwa
肥	fwb
斐	fwc
妃	fwd
诽	fwe
悱	fwg
费	fwh
狒	fwj
绯	fwk
篚	fwm
沸	fwn
扉	fwo
啡	fwp
匪	fwq
榧	fws
飞	fwt
鲱	fwu
废	fww
霏	fwy
镄	fwz
否	fze
缶	fzt
戛	gae
旮	gah
伽	gai
嘎	gap
尕	gat
尜	gax
钆	gaz
膏	gca
杲	gcc
睾	gce
羔	gcf
缟	gck
篙	gcm
稿	gcp
糕	gcq
搞	gcr
槁	gcs
告	gct
皋	gcv
镐	gcz
改	gda
晐	gdc
丐	gde
盖	gdf
溉	gdn
垓	gdo
陔	gdq
概	gds
戤	gdt
赅	gdy
钙	gdz
葛	gea
哥	geb
袼	gec
骼	gef
硌	geg
饹	geh
仡	gei
舸	gel
蛤	gem
滆	gen
割	geo
咯	gep
隔	geq
搁	ger
格	ges
革	geu
戈	gev
疙	gew
鸽	gex
鬲	gey
铬	gez
茛	gfa
亘	gfe
哏	gfp
根	gfs
艮	gfw
暅	ggc
羹	ggf
耿	ggg
绠	ggk
浭	ggn
埂	ggo
哽	ggp
梗	ggs
鲠	ggu
庚	ggw
耕	ggx
肛	ghb
罡	ghf
矼	ghg
岗	ghh
纲	ghk
筻	ghm
港	ghn
堽	gho
冈	ghq
扛	ghr
杠	ghs
缸	ght
戆	ghu
钢	ghz
苷	gja
肝	gjb
旰	gjc
赶	gjd
玕	gjf
矸	gjg
绀	gjk
酐	gjl
竿	gjm
泔	gjn
坩	gjo
秆	gjp
擀	gjr
杆	gjs
敢	gjt
甘	gju
疳	gjw
干	gjz
拐	gkr
夬	gkt
乖	gkz
胱	glb
珖	glf
逛	glj
𨐈	gll
洸	gln
垙	glo
咣	glp
桄	gls
广	glw
郭	goa
腘	gob
虢	gof
聒	gog
崞	goh
蝈	gom
涡	gon
埚	goo
呙	gop
粿	goq
椁	gos
果	got
国	gou
馘	gov
裹	goy
锅	goz
莞	gra
爟	grb
祼	grc
盥	gre
琯	grf
惯	grg
馆	grh
倌	gri
纶	grk
观	grl
管	grm
灌	grn
官	gro
掼	grr
棺	grs
罐	grt
鳏	gru
贯	grx
共	gsa
肱	gsb
珙	gsf
硔	gsg
供	gsi
躬	gsj
蚣	gsm
宫	gso
功	gsp
拱	gsr
弓	gst
公	gsv
龚	gsy
觥	gsz
菇	gua
股	gub
姑	gud
诂	gue
骨	guf
崮	guh
估	gui
贾	gul
箍	gum
沽	gun
鼓	guo
咕	gup
梏	gus
孤	gut
固	guu
谷	guv
顾	guw
古	guy
锢	guz
晷	gvc
跪	gvd
诡	gve
瑰	gvf
硅	gvg
刿	gvh
鬼	gvk
轨	gvl
贵	gvm
圭	gvo
闺	gvq
癸	gvr
柜	gvs
龟	gvu
皈	gvv
庋	gvw
归	gvx
胍	gxb
褂	gxc
诖	gxe
瓜	gxf
寡	gxo
呱	gxp
栝	gxs
刮	gxz
磙	gyg
绲	gyk
辊	gyl
棍	gys
鲧	gyu
衮	gyy
苟	gza
媾	gzd
诟	gze
岣	gzh
佝	gzi
狗	gzj
缑	gzk
篝	gzm
沟	gzn
垢	gzo
勾	gzq
构	gzs
鞲	gzu
耇	gzw
购	gzy
钩	gzz
蛤	ham
铪	haz
毫	hca
昊	hcc
貉	hcj
蚝	hcm
浩	hcn
郝	hco
号	hcp
皓	hcv
耗	hcx
胲	hdb
氦	hdd
骸	hdf
醢	hdl
海	hdn
害	hdo
嗨	hdp
孩	hdt
亥	hdz
荷	hea
熇	heb
褐	hec
龁	hed
诃	hee
壑	hef
饸	heh
何	hei
貉	hej
纥	hek
河	hen
赫	heo
喝	hep
贺	heq
核	hes
鞨	heu
盒	hex
翮	hey
劾	hez
𬣳	hfe
恨	hfg
狠	hfj
痕	hfw
亨	hga
姮	hgd
珩	hgf
恒	hgg
衡	hgi
堼	hgo
哼	hgp
横	hgs
巷	hha
绗	hhk
航	hhl
沆	hhn
吭	hhp
杭	hhs
夯	hhx
菡	hja
焊	hjb
旱	hjc
琀	hjf
憾	hjg
崡	hjh
犴	hjj
酣	hjl
蚶	hjm
汗	hjn
寒	hjo
喊	hjp
撼	hjr
函	hjt
邯	hju
鼾	hjv
含	hjw
韩	hjz
踝	hkd
怀	hkg
徊	hki
淮	hkn
槐	hks
荒	hla
煌	hlb
晃	hlc
媓	hld
谎	hle
璜	hlf
慌	hlg
徨	hli
艎	hll
簧	hlm
潢	hln
喤	hlp
凰	hlq
幌	hlt
鳇	hlu
皇	hlv
癀	hlw
锽	hlz
获	hoa
火	hob
祸	hoc
伙	hoi
蠖	hom
漷	hon
豁	hoo
和	hop
攉	hor
夥	hot
或	hov
耠	hox
霍	hoy
镬	hoz
荁	hra
焕	hrb
㬊	hrc
还	hre
环	hrf
峘	hrh
獾	hrj
缓	hrk
浣	hrn
寰	hro
唤	hrp
郇	hrq
换	hrr
桓	hrs
圜	hru
痪	hrw
奂	hrz
蕻	hsa
烘	hsb
讧	hse
玒	hsf
竑	hsj
纮	hsk
轰	hsl
虹	hsm
洪	hsn
宏	hso
哄	hsp
訇	hsq
弘	hst
谼	hsv
翃	hsz
葫	hua
煳	hub
祜	huc
嫭	hud
乎	hue
虎	huf
惚	hug
岵	huh
狐	huj
互	huk
醐	hul
蝴	hum
湖	hun
户	huo
呼	hup
糊	huq
槲	hus
弧	hut
囫	huu
忽	huv
瓠	hux
胡	huy
斛	huz
荟	hva
烩	hvb
晦	hvc
惠	hve
慧	hvf
悔	hvg
翙	hvh
徽	hvi
绘	hvk
蛔	hvm
汇	hvn
恚	hvo
秽	hvp
隳	hvq
挥	hvr
桧	hvs
虺	hvt
回	hvu
毁	hvv
麾	hvw
辉	hvx
贿	hvy
灰	hvz
嘿	hwp
𬭶	hwz
花	hxa
婳	hxd
画	hxe
砉	hxf
化	hxi
猾	hxj
滑	hxn
哗	hxp
桦	hxs
骅	hxt
划	hxv
铧	hxz
荤	hya
魂	hye
珲	hyf
惛	hyg
馄	hyh
混	hyn
阍	hyq
昏	hyy
逅	hze
骺	hzf
候	hzi
猴	hzj
篌	hzm
堠	hzo
吼	hzp
糇	hzq
鲘	hzu
齁	hzv
厚	hzw
𬭤	hzz
茶	iaa
衩	iac
姹	iad
诧	iae
差	iaf
碴	iag
嵖	iah
侘	iai
猹	iaj
叉	ial
汊	ian
察	iao
嚓	iap
𥻗	iaq
插	iar
杈	ias
岔	iav
刹	iax
镲	iaz
炒	icb
晁	icc
怊	icg
绰	ick
潮	icn
吵	icp
抄	icr
弨	ict
巢	icx
朝	icz
茝	ida
柴	idd
差	idf
侪	idi
豺	idj
瘥	idw
钗	idz
㬚	iec
砗	ieg
彻	iei
澈	ien
坼	ieo
扯	ier
掣	iet
臣	ifb
晨	ifc
趁	ifd
谌	ife
琛	iff
忱	ifg
𬘭	ifk
宸	ifo
称	ifp
陈	ifq
抻	ifr
郴	ifs
疢	ifw
尘	ifx
辰	ify
塍	igb
晟	igc
诚	ige
琤	igf
憕	igg
惩	igi
酲	igl
蛏	igm
澄	ign
城	igo
程	igp
撑	igr
橙	igs
承	igt
盛	igv
庱	igw
铖	igz
菖	iha
肠	ihb
昌	ihc
娼	ihd
昶	ihe
怅	ihg
偿	ihi
猖	ihj
场	iho
唱	ihp
长	ihq
畅	iht
鲳	ihu
厂	ihw
敞	ihx
𬬮	ihz
茌	iia
斥	iib
匙	iic
齿	iid
豉	iie
耻	iig
饬	iih
侈	iii
敕	iij
魑	iik
翅	iil
篪	iim
池	iin
迟	iio
嗤	iip
蚩	iiq
摛	iir
驰	iit
痴	iiw
漦	iix
鸱	iiy
颤	ija
𬊤	ijb
禅	ijc
婵	ijd
谄	ije
觇	ijf
忏	ijg
馋	ijh
儳	iji
缠	ijk
蝉	ijm
潺	ijn
孱	ijo
啴	ijp
阐	ijq
掺	ijr
梴	ijs
骣	ijt
韂	iju
刬	ijv
廛	ijw
单	ijx
铲	ijz
踹	ikd
啜	ikp
搋	ikr
怆	ilg
窗	ilo
噇	ilp
闯	ilq
幢	ilt
床	ilw
龊	iod
逴	iof
惙	iog
绰	iok
辍	iol
啜	iop
氚	ird
遄	irh
船	irl
穿	iro
串	irp
舛	irr
椽	irs
川	irx
钏	irz
充	isa
舂	isf
憧	isg
崇	ish
艟	isl
虫	ism
冲	isn
宠	iso
种	isp
摏	isr
铳	isz
畜	iua
斶	iub
初	iuc
躇	iud
亍	iue
琡	iuf
础	iug
储	iui
䝙	iuj
绌	iuk
处	iul
蜍	ium
滁	iun
除	iuq
搐	iur
楚	ius
黜	iuv
厨	iuw
触	iuz
炊	ivb
倕	ivi
陲	ivq
捶	ivr
槌	ivs
圌	ivu
垂	ivz
鹑	iya
蠢	iyf
纯	iyk
醇	iyl
蝽	iym
淳	iyn
堾	iyo
椿	iys
䲠	iyu
唇	iyy
𬭚	iyz
瞅	izc
踌	izd
惆	izg
仇	izi
绸	izk
酬	izl
筹	izm
愁	izp
杻	izs
丑	izt
臭	izv
瘳	izw
侴	izx
雠	izy
矜	jba
近	jbb
襟	jbc
妗	jbd
谨	jbe
瑾	jbf
馑	jbh
仅	jbi
缙	jbk
筋	jbm
津	jbn
尽	jbo
劲	jbp
殣	jbr
禁	jbs
巾	jbt
堇	jbu
今	jbw
紧	jbx
晋	jby
金	jbz
忌	jia
肌	jib
冀	jic
嫉	jid
记	jie
羁	jif
矶	jig
饥	jih
伎	jii
棘	jij
级	jik
鸡	jil
籍	jim
济	jin
吉	jio
积	jip
几	jiq
技	jir
机	jis
及	jit
基	jiu
迹	jiv
即	jiw
奇	jix
集	jiy
急	jiz
警	jka
胫	jkb
睛	jkc
婧	jkd
静	jkf
惊	jkg
径	jki
竞	jkj
麖	jkm
净	jkn
境	jko
颈	jkp
精	jkq
竟	jku
鼱	jkv
痉	jkw
兢	jky
镜	jkz
蒋	jla
膙	jlb
奖	jlc
讲	jle
姜	jlf
礓	jlg
僵	jli
缰	jlk
虹	jlm
江	jln
降	jlq
疆	jlt
鳉	jlu
耩	jlx
荐	jma
腱	jmb
睑	jmc
践	jmd
谏	jme
碱	jmg
饯	jmh
件	jmi
柬	jmj
建	jmk
艰	jml
简	jmm
减	jmn
肩	jmo
间	jmq
捡	jmr
检	jms
犍	jmt
鲣	jmu
剪	jmv
坚	jmx
贱	jmy
键	jmz
交	jna
脚	jnb
娇	jnd
璬	jnf
礁	jng
饺	jnh
侥	jni
狡	jnj
缴	jnk
较	jnl
蛟	jnm
浇	jnn
觉	jno
嚼	jnp
矫	jnq
搅	jnr
椒	jns
骄	jnt
鲛	jnu
皎	jnv
教	jnw
剿	jnx
焦	jny
角	jnz
节	jpa
睫	jpc
姐	jpd
诫	jpe
羯	jpf
碣	jpg
皆	jph
街	jpi
竭	jpj
蚧	jpm
洁	jpn
届	jpo
秸	jpp
阶	jpq
接	jpr
杰	jps
界	jpt
鲒	jpu
戒	jpv
疥	jpw
介	jpx
解	jpz
鹫	jqa
韭	jqc
赳	jqd
救	jqe
玖	jqf
九	jqh
僦	jqi
纠	jqk
咎	jql
酒	jqn
究	jqo
啾	jqp
阄	jqq
揪	jqr
柩	jqs
舅	jqv
疚	jqw
旧	jqx
焆	jrb
娟	jrd
眷	jrf
倦	jri
狷	jrj
绢	jrk
鄄	jrl
涓	jrn
鹃	jrp
捐	jrr
圈	jru
蠲	jrv
隽	jry
镌	jrz
炯	jsb
炅	jsc
颎	jsh
䌹	jsk
泂	jsn
窘	jso
迥	jsq
𬳶	jst
蕨	jta
爝	jtb
矍	jtc
蹶	jtd
诀	jte
爵	jtf
砄	jtg
崛	jth
倔	jti
獗	jtj
绝	jtk
决	jtn
嚼	jtp
掘	jtr
橛	jts
孓	jtt
厥	jtw
角	jtz
菊	jua
炬	jub
裾	juc
距	jud
讵	jue
遽	juf
聚	jug
岠	juh
俱	jui
狙	juj
车	jul
筥	jum
沮	jun
局	juo
咀	jup
句	juq
拒	jur
橘	jus
驹	jut
鞠	juu
具	juv
疽	juw
举	jux
锯	juz
茄	jxa
胛	jxb
嫁	jxd
夹	jxe
珈	jxf
岬	jxh
假	jxi
贾	jxl
笳	jxm
浃	jxn
嘉	jxo
稼	jxp
加	jxq
枷	jxs
甲	jxt
痂	jxw
钾	jxz
菌	jya
䐃	jyb
晙	jyc
珺	jyf
峻	jyh
俊	jyi
竣	jyj
君	jyk
麇	jym
浚	jyn
均	jyo
捃	jyr
骏	jyt
鲪	jyu
钧	jyz
胩	kab
咖	kap
烤	kcb
洘	kcn
尻	kco
拷	kcr
栲	kcs
靠	kct
铐	kcz
蒈	kda
炌	kdb
慨	kdg
凯	kdh
垲	kdo
闿	kdq
揩	kdr
楷	kds
铠	kdz
苛	kea
炣	keb
瞌	kec
氪	ked
课	kee
珂	kef
磕	keg
岢	keh
缂	kek
轲	kel
蝌	kem
渴	ken
客	keo
科	kep
匼	keq
柯	kes
颗	ket
疴	kew
克	key
刻	kez
裉	kfc
啃	kfp
恳	kfw
硁	kgg
吭	kgp
铿	kgz
亢	kha
炕	khb
慷	khg
伉	khi
𡐓	kho
糠	khq
抗	khr
𩾌	khu
钪	khz
莰	kja
瞰	kjc
砍	kjg
崁	kjh
侃	kji
堪	kjo
阚	kjq
槛	kjs
勘	kju
龛	kjx
蒯	kka
脍	kkb
侩	kki
狯	kkj
筷	kkm
块	kko
哙	kkp
㧟	kkr
鲙	kku
会	kkx
旷	klc
诳	kle
矿	klg
狂	klj
纩	klk
筐	klm
洭	kln
圹	klo
哐	klp
匡	klq
框	kls
邝	klw
夼	klx
贶	kly
蛞	kom
阔	koq
括	kor
廓	kow
髋	krf
宽	kro
