啊	a
褒	bco
剥	bcp
暴	bcq
龅	bcr
堡	bcs
鸨	bct
饱	bcv
爆	bcw
枹	bcz
摆	bdh
拜	bdj
百	bdo
佰	bds
败	bdt
稗	bdw
柏	bdz
奔	bfb
苯	bfe
锛	bff
犇	bfg
坌	bfl
笨	bfn
倴	bfs
畚	bfz
甏	bga
镚	bgf
迸	bgl
蚌	bgn
甭	bgo
绷	bgp
蹦	bgr
嘣	bgt
琫	bgv
塝	bha
浜	bhc
蒡	bhe
镑	bhf
搒	bhh
膀	bhk
磅	bhl
蚌	bhn
邦	bho
绑	bhp
傍	bhs
𠳐	bht
谤	bhu
玤	bhv
棒	bhz
裨	bia
闭	bib
泌	bic
蔽	bie
铋	bif
必	big
狴	bii
髀	bij
弊	bil
婢	bim
笔	bin
避	bio
畀	bip
庇	bir
彼	bis
毕	bit
诐	biu
碧	biv
陛	biw
币	bix
鼻	biy
弼	biz
版	bja
湴	bjc
靽	bje
钣	bjf
搬	bjh
𨭉	bjk
半	bjl
绊	bjp
昄	bjq
瘢	bjr
伴	bjs
班	bjv
阪	bjw
般	bjx
瓣	bjy
板	bjz
冰	bkc
摒	bkh
禀	bkk
蛃	bkn
丙	bko
昺	bkq
病	bkr
饼	bkv
秉	bkw
兵	bkx
柄	bkz
褊	bma
匾	bmb
汴	bmc
鞭	bme
变	bmf
忭	bmg
抃	bmh
鳊	bmj
卞	bmk
砭	bml
蝙	bmn
遍	bmo
编	bmp
昪	bmq
便	bms
贬	bmt
煸	bmw
辩	bmy
弁	bmz
裱	bna
飙	bnb
瀌	bnc
彪	bnd
藨	bne
镖	bnf
骉	bng
摽	bnh
鳔	bnj
膘	bnk
婊	bnm
瘭	bnr
俵	bns
熛	bnw
幖	bny
标	bnz
僰	boa
勃	bob
波	boc
卜	bod
薄	boe
钵	bof
驳	bog
播	boh
鲌	boj
脖	bok
礴	bol
嶓	bom
簸	bon
擘	boo
剥	bop
艴	boq
跛	bor
伯	bos
啵	bot
玻	bov
馞	bow
舶	box
帛	boy
柏	boz
憋	bpl
瘪	bpr
癿	bpy
补	bua
布	bub
卜	bud
蔀	bue
钚	buf
怖	bug
捕	buh
簿	bun
瓿	buo
晡	buq
步	bur
堡	bus
哺	but
醭	buy
逋	buz
北	bwa
孛	bwb
𬇙	bwc
蓓	bwe
钡	bwf
悖	bwg
狈	bwi
碑	bwl
臂	bwo
备	bwq
倍	bws
贝	bwt
琲	bwv
焙	bww
卑	bwy
杯	bwz
嚓	cat
漕	ccc
糙	ccf
操	cch
𥕢	ccl
螬	ccn
曹	cco
嘈	cct
艚	ccx
槽	ccz
裁	cdb
蔡	cde
彩	cdg
猜	cdi
睬	cdq
踩	cdr
偲	cds
财	cdt
材	cdz
册	ceb
测	cec
恻	ceg
厕	cer
侧	ces
涔	cfc
参	cfz
嶒	cgm
层	cgo
蹭	cgr
噌	cgt
沧	chc
苍	che
仓	cho
伧	chs
舱	chx
刺	cia
辞	cib
瓷	cic
茨	cie
糍	cif
差	cij
慈	cil
此	cir
伺	cis
赐	cit
词	ciu
玼	civ
蚕	cjb
惨	cjg
餐	cjj
璨	cjv
灿	cjw
黪	cjy
鹾	cod
莝	coe
锉	cof
措	coh
脞	cok
磋	col
嵯	com
矬	cop
蹉	cor
瑳	cov
棤	coz
镩	crf
攒	crh
篡	crn
汆	cro
蹿	crr
爨	crx
淙	csc
葱	cse
骢	csg
聪	csl
丛	cso
琮	csv
熜	csw
匆	csx
囱	csy
枞	csz
蔟	cue
粗	cuf
猝	cui
殂	cuj
卒	cuk
簇	cun
蹴	cur
徂	cus
蹙	cuv
醋	cuy
毳	cvb
淬	cvc
萃	cve
粹	cvf
悴	cvg
摧	cvh
崔	cvm
缞	cvp
瘁	cvr
催	cvs
啐	cvt
璀	cvv
翠	cvy
榱	cvz
存	cyb
忖	cyg
邨	cyo
寸	cyq
皴	cyz
腠	czk
辏	czx
褡	daa
达	dab
溚	dac
鞑	dae
𨱏	daf
怛	dag
打	dah
鿎	dal
妲	dam
答	dan
瘩	dar
哒	dat
沓	dav
炟	daw
祷	dca
盗	dcc
悼	dcg
捣	dch
鱽	dcj
道	dcl
岛	dcn
导	dcq
蹈	dcr
倒	dcs
刀	dct
纛	dcv
稻	dcw
舠	dcx
氘	dcy
埭	dda
戴	ddb
骀	ddg
歹	ddj
叇	ddo
逮	ddp
代	dds
呆	ddt
玳	ddv
轪	ddx
怠	ddz
地	dea
锝	def
德	des
嘚	det
澄	dgc
镫	dgf
登	dgj
磴	dgl
嶝	dgm
邓	dgq
蹬	dgr
噔	dgt
璒	dgv
灯	dgw
裆	dha
𬍡	dhc
党	dhd
荡	dhe
铛	dhf
挡	dhh
砀	dhl
筜	dhn
谠	dhu
珰	dhv
档	dhz
地	dia
敌	dib
滴	dic
帝	did
蒂	die
镝	dif
抵	dih
狄	dii
骶	dij
砥	dil
娣	dim
第	din
籴	dio
迪	dip
睇	diq
底	dir
低	dis
嘀	dit
谛	diu
玓	div
弟	diw
邸	dix
翟	diy
棣	diz
丹	djb
淡	djc
单	djd
萏	dje
惮	djg
担	djh
殚	djj
胆	djk
耽	djl
箪	djn
𬘘	djp
旦	djq
蛋	djr
儋	djs
啖	djt
诞	dju
氮	djy
弹	djz
萣	dke
钉	dkf
腚	dkk
碇	dkl
町	dkp
顶	dkq
疔	dkr
仃	dks
叮	dkt
订	dku
玎	dkv
酊	dky
坫	dma
典	dmb
淀	dmc
钿	dmf
惦	dmg
垫	dmh
奠	dml
巅	dmm
簟	dmn
殿	dmo
电	dmp
店	dmr
佃	dms
玷	dmv
阽	dmw
雕	dnb
凋	dnc
窎	dnd
钓	dnf
貂	dni
鲷	dnj
碉	dnl
吊	dnt
调	dnu
刁	dnz
垛	doa
朵	dob
铎	dof
惰	dog
掇	doh
亸	dok
剟	doq
踱	dor
哆	dot
饳	dov
堕	dow
舵	dox
躲	doy
牒	dpa
瓞	dpg
鲽	dpj
碟	dpl
𫶇	dpm
蝶	dpn
迭	dpp
叠	dpq
跌	dpr
喋	dpt
谍	dpu
耋	dpw
楪	dpz
铥	dqf
塅	dra
锻	drf
耑	drm
簖	drn
端	dro
短	drp
瑖	drv
煅	drw
段	drx
椴	drz
垌	dsa
洞	dsc
董	dse
懂	dsg
胴	dsk
硐	dsl
岽	dsm
𬟽	dsn
冬	dsq
侗	dss
咚	dst
东	dsx
氡	dsy
栋	dsz
堵	dua
阇	dub
渡	duc
督	dud
芏	due
镀	duf
犊	dug
独	dui
髑	duj
肚	duk
妒	dum
笃	dun
睹	duq
度	dur
赌	dut
读	duu
毒	duv
黩	duy
杜	duz
堆	dva
兑	dvl
怼	dvq
队	dvw
嘚	dwt
嗲	dxt
墩	dya
趸	dyb
沌	dyc
钝	dyf
惇	dyg
囤	dyi
敦	dyk
礅	dyl
盹	dyq
蹲	dyr
吨	dyt
炖	dyw
盾	dyx
斗	dzc
窦	dzd
蔸	dze
钭	dzf
抖	dzh
蚪	dzn
豆	dzo
痘	dzr
读	dzu
陡	dzw
兜	dzy
堨	eea
涐	eec
额	eed
萼	eee
锷	eef
愕	eeg
扼	eeh
垩	eei
鳄	eej
腭	eek
𥔲	eel
娥	eem
蛾	een
屙	eeo
遏	eeq
厄	eer
俄	ees
呃	eet
讹	eeu
饿	eev
阿	eew
鹅	eex
蒽	ene
摁	enh
洱	erc
铒	erf
鸸	erg
鲕	erj
耳	erl
二	ero
尔	ert
饵	erv
陑	erw
阀	fab
砝	fal
筏	fan
伐	fas
珐	fav
罚	fax
坟	ffa
奋	ffb
汾	ffc
芬	ffe
粉	fff
愤	ffg
豮	ffi
鲼	ffj
忿	ffl
纷	ffp
份	ffs
吩	fft
玢	ffv
氛	ffy
焚	ffz
封	fga
凤	fgb
冯	fgc
葑	fge
锋	fgf
奉	fgj
砜	fgl
峰	fgm
蜂	fgn
缝	fgp
逢	fgq
疯	fgr
俸	fgs
唪	fgt
讽	fgu
丰	fgv
烽	fgw
枫	fgz
坊	fha
芳	fhe
钫	fhf
牥	fhg
放	fhh
鲂	fhj
肪	fhk
妨	fhm
蚄	fhn
房	fho
纺	fhp
昉	fhq
仿	fhs
访	fhu
防	fhw
舫	fhx
枋	fhz
墦	fja
凡	fjb
泛	fjc
范	fje
钒	fjf
翻	fjg
犯	fji
矾	fjl
畈	fjp
蹯	fjr
繁	fjs
贩	fjt
饭	fjv
烦	fjw
返	fjx
帆	fjy
樊	fjz
福	fua
夫	fub
浮	fuc
富	fud
芙	fue
阜	fuf
付	fug
扶	fuh
黼	fui
鲋	fuj
服	fuk
父	ful
妇	fum
符	fun
副	fuo
缚	fup
弗	fuq
府	fur
佛	fus
负	fut
讣	fuu
麸	fuv
附	fuw
辅	fux
幅	fuy
甫	fuz
斐	fwa
匪	fwb
沸	fwc
菲	fwe
镄	fwf
霏	fwg
狒	fwi
鲱	fwj
肥	fwk
妃	fwm
篚	fwn
扉	fwo
绯	fwp
费	fwq
废	fwr
啡	fwt
诽	fwu
飞	fwz
缶	fzg
否	fzo
尜	gab
钆	gaf
旮	gai
戛	gao
伽	gas
嘎	gat
藁	gce
糕	gcf
告	gcg
搞	gch
羔	gcj
膏	gck
篙	gcn
缟	gcp
杲	gcq
诰	gcu
稿	gcw
睾	gcx
皋	gcy
槁	gcz
垓	gda
溉	gdc
荄	gde
钙	gdf
盖	gdj
丐	gdo
改	gdq
戤	gds
赅	gdt
陔	gdw
概	gdz
圪	gea
阁	geb
滆	gec
割	ged
革	gee
铬	gef
搁	geh
骼	gej
胳	gek
硌	gel
蛤	gen
鸽	geo
哥	geq
疙	ger
仡	ges
咯	get
戈	gev
隔	gew
舸	gex
格	gez
茛	gfe
艮	gfi
亘	gfo
哏	gft
根	gfz
埂	gga
耕	ggb
浭	ggc
羹	ggj
耿	ggl
绠	ggp
暅	ggq
庚	ggr
哽	ggt
梗	ggz
堽	gha
冈	ghb
港	ghc
钢	ghf
缸	ghg
扛	ghh
肛	ghk
戆	ghl
岗	ghm
筻	ghn
纲	ghp
罡	ghx
杠	ghz
坩	gja
干	gjb
泔	gjc
甘	gje
擀	gjh
鳡	gjj
肝	gjk
赣	gjl
竿	gjn
绀	gjp
旰	gjq
赶	gjr
玕	gjv
秆	gjw
酐	gjy
敢	gjz
乖	gkb
拐	gkh
夬	gkz
垙	gla
洸	glc
逛	gli
胱	glk
广	glr
咣	glt
珖	glv
𨐈	glx
桄	glz
埚	goa
涡	goc
锅	gof
虢	gog
国	goi
郭	gok
聒	gol
崞	gom
蝈	gon
裹	goo
果	gop
呙	got
馃	gov
帼	goy
椁	goz
祼	gra
灌	grc
官	grd
莞	gre
惯	grg
掼	grh
鳏	grj
贯	grl
管	grn
纶	grp
观	grq
倌	grs
馆	grv
爟	grw
盥	grx
棺	grz
功	gsb
宫	gsd
共	gse
拱	gsh
肱	gsk
公	gsl
蚣	gsn
龚	gso
供	gss
觥	gst
珙	gsv
躬	gsy
弓	gsz
鼓	gua
沽	guc
菇	gue
锢	guf
牯	gug
固	gui
骨	guj
股	guk
谷	gul
姑	gum
箍	gun
雇	guo
孤	gup
古	guq
顾	gur
估	gus
咕	gut
诂	guu
馉	guv
轱	gux
贾	guy
梏	guz
圭	gva
闺	gvb
宄	gvd
归	gvg
龟	gvj
硅	gvl
妫	gvm
贵	gvn
刽	gvo
鬼	gvp
晷	gvq
跪	gvr
诡	gvu
瑰	gvv
轨	gvx
皈	gvy
柜	gvz
卦	gxa
刮	gxb
寡	gxd
瓜	gxg
胍	gxk
呱	gxt
诖	gxu
栝	gxz
鲧	gyj
磙	gyl
衮	gyo
绲	gyp
辊	gyx
棍	gyz
垢	gza
勾	gzb
沟	gzc
苟	gze
钩	gzf
狗	gzi
媾	gzm
篝	gzn
缑	gzp
佝	gzs
购	gzt
诟	gzu
耇	gzw
构	gzz
铪	haf
蛤	han
郝	hca
耗	hcb
浩	hcc
蒿	hce
貉	hci
毫	hck
蚝	hcn
昊	hcq
号	hct
皓	hcy
海	hdc
害	hdd
骇	hdg
亥	hdh
骸	hdj
胲	hdk
孩	hdp
嗨	hdt
氦	hdy
赫	hea
阂	heb
河	hec
鹤	hed
荷	hee
劾	heh
貉	hei
盒	heo
纥	hep
曷	heq
龁	her
何	hes
喝	het
诃	heu
饸	hev
禾	hew
贺	hex
翯	hey
核	hez
恨	hfg
狠	hfi
痕	hfr
𬣳	hfu
堼	hga
蘅	hge
恒	hgg
亨	hgk
姮	hgm
衡	hgs
哼	hgt
珩	hgv
横	hgz
夯	hhb
沆	hhc
巷	hhe
颃	hhk
绗	hhp
吭	hht
航	hhx
杭	hhz
垾	hja
韩	hjb
汗	hjc
寒	hjd
邯	hje
憾	hjg
撼	hjh
犴	hji
含	hjk
崡	hjm
蚶	hjn
旱	hjq
喊	hjt
琀	hjv
焊	hjw
酣	hjy
函	hjz
淮	hkc
怀	hkg
踝	hkr
徊	hks
槐	hkz
凰	hlb
潢	hlc
荒	hle
锽	hlf
慌	hlg
鳇	hlj
肓	hlk
媓	hlm
簧	hln
晃	hlq
癀	hlr
徨	hls
喤	hlt
谎	hlu
璜	hlv
煌	hlw
艎	hlx
皇	hly
祸	hoa
耠	hob
漷	hoc
豁	hod
获	hoe
镬	hof
霍	hog
攉	hoh
蠖	hon
夥	hop
伙	hos
嚯	hot
或	hov
火	how
郇	hrb
浣	hrc
寰	hrd
荁	hre
锾	hrf
换	hrh
獾	hri
豢	hrj
峘	hrm
还	hro
缓	hrp
㬊	hrq
痪	hrr
唤	hrt
环	hrv
焕	hrw
鹮	hrx
桓	hrz
訇	hsb
洪	hsc
宏	hsd
蕻	hse
𫟹	hsf
谼	hsl
虹	hsn
竑	hso
纮	hsp
哄	hst
讧	hsu
玒	hsv
烘	hsw
轰	hsx
弘	hsz
壶	hua
瓠	hub
湖	huc
虎	hud
葫	hue
糊	huf
惚	hug
狐	hui
鹘	huj
嫭	hum
蝴	hun
户	huo
互	hup
胡	huq
呼	hut
瑚	huv
煳	huw
乎	hux
醐	huy
弧	huz
恚	hva
灰	hvb
汇	hvc
荟	hve
𬭬	hvf
悔	hvg
挥	hvh
回	hvi
硊	hvl
翙	hvm
蛔	hvn
惠	hvo
绘	hvp
晦	hvq
麾	hvr
徽	hvs
贿	hvt
讳	hvu
慧	hvv
秽	hvw
毁	hvy
桧	hvz
𬭶	hwf
嘿	hwt
滑	hxc
花	hxe
铧	hxf
骅	hxg
猾	hxi
婳	hxm
画	hxo
化	hxs
哗	hxt
划	hxv
桦	hxz
阍	hyb
混	hyc
荤	hye
惛	hyg
碈	hyl
魂	hyo
诨	hyu
馄	hyv
昏	hyx
堠	hza
鲎	hzd
糇	hzf
猴	hzi
骺	hzj
篌	hzn
厚	hzr
候	hzs
吼	hzt
逅	hzx
齁	hzy
衩	iaa
汊	iac
察	iad
茶	iae
镲	iaf
插	iah
猹	iai
差	iaj
岔	ial
姹	iam
刹	ian
叉	iaq
蹅	iar
侘	ias
嚓	iat
诧	iau
馇	iav
杈	iaz
朝	icb
潮	icc
钞	icf
巢	icg
抄	ich
绰	icp
晁	icq
吵	ict
炒	icw
弨	icz
虿	idb
茝	ide
钗	idf
豺	idi
差	idj
柴	idr
侪	ids
坼	iea
澈	iec
掣	ieg
扯	ieh
砗	iel
尺	ieo
㬚	ieq
彻	ies
衬	ifa
尘	ifb
宸	ifd
忱	ifg
抻	ifh
碜	ifl
臣	ifm
𬘭	ifp
晨	ifq
趁	ifr
嗔	ift
谌	ifu
琛	ifv
陈	ifw
辰	ifx
郴	ifz
城	iga
澄	igc
宬	igd
铖	igf
骋	igg
撑	igh
塍	igk
蛏	ign
承	igp
晟	igq
庱	igr
惩	igs
呈	igt
诚	igu
琤	igv
程	igw
酲	igy
橙	igz
场	iha
敞	ihb
尝	ihd
菖	ihe
𬬮	ihf
怅	ihg
猖	ihi
鲳	ihj
肠	ihk
娼	ihm
鬯	ihn
畅	ihp
昌	ihq
厂	ihr
偿	ihs
唱	iht
昶	ihv
长	ihx
赤	iia
蚩	iib
池	iic
啻	iid
茌	iie
驰	iig
摛	iih
胣	iik
耻	iil
媸	iim
篪	iin
迟	iio
斥	iip
翅	iiq
痴	iir
侈	iis
嗤	iit
饬	iiv
炽	iiw
鸱	iix
弛	iiz
禅	ija
阐	ijb
潺	ijc
单	ijd
蒇	ije
铲	ijf
忏	ijg
掺	ijh
颤	ijk
婵	ijm
蝉	ijn
孱	ijo
缠	ijp
旵	ijq
廛	ijr
儳	ijs
啴	ijt
谄	iju
馋	ijv
𬊤	ijw
梴	ijz
搋	ikh
踹	ikr
啜	ikt
闯	ilb
窗	ild
怆	ilg
床	ilr
噇	ilt
幢	ily
逴	iod
惙	iog
绰	iop
龊	ior
啜	iot
辍	iox
穿	ird
钏	irf
川	irg
舛	irj
遄	irm
串	irt
船	irx
氚	iry
椽	irz
冲	isc
宠	isd
茺	ise
铳	isf
憧	isg
摏	ish
舂	isj
充	isk
崇	ism
虫	isn
珫	isv
种	isw
艟	isx
翀	isy
初	iua
矗	iub
滁	iuc
锄	iuf
怵	iug
搐	iuh
䝙	iui
畜	iuk
础	iul
蜍	iun
亍	iuo
绌	iup
处	iuq
厨	iur
储	ius
触	iut
琡	iuv
除	iuw
黜	iuy
楚	iuz
垂	ivb
锤	ivf
捶	ivh
圌	ivi
倕	ivs
炊	ivw
槌	ivz
堾	iya
淳	iyc
莼	iye
𬭚	iyf
蠢	iyj
鹑	iyk
蝽	iyn
纯	iyp
瑃	iyv
唇	iyx
醇	iyy
椿	iyz
惆	izg
筹	izn
侴	izo
绸	izp
瞅	izq
踌	izr
仇	izs
愁	izw
臭	izy
丑	izz
襟	jba
劲	jbb
津	jbc
堇	jbe
金	jbf
紧	jbg
晋	jbi
殣	jbj
今	jbk
妗	jbm
筋	jbn
尽	jbo
近	jbp
矜	jbr
仅	jbs
噤	jbt
谨	jbu
瑾	jbv
烬	jbw
巾	jby
禁	jbz
吉	jia
几	jib
济	jic
寄	jid
基	jie
迹	jif
悸	jig
技	jih
即	jii
祭	jij
剂	jik
矶	jil
嫉	jim
籍	jin
击	jio
级	jip
鸡	jiq
疾	jir
及	jis
急	jit
记	jiu
饥	jiv
际	jiw
辑	jix
集	jiy
机	jiz
境	jka
颈	jkb
净	jkc
警	jke
精	jkf
惊	jkg
旌	jkh
猄	jki
鲸	jkj
京	jkk
竟	jkl
婧	jkm
竞	jko
睛	jkq
痉	jkr
径	jks
静	jkv
阱	jkw
鼱	jky
奖	jla
匠	jlb
江	jlc
蒋	jle
糨	jlf
姜	jlj
膙	jlk
礓	jll
虹	jln
豇	jlo
缰	jlp
僵	jls
讲	jlu
降	jlw
疆	jlz
柬	jma
间	jmb
减	jmc
蹇	jmd
荐	jme
键	jmf
坚	jmg
捡	jmh
戬	jmi
歼	jmj
腱	jmk
剪	jml
奸	jmm
简	jmn
剑	jmo
建	jmp
艰	jmq
践	jmr
件	jms
贱	jmt
谏	jmu
饯	jmv
舰	jmx
检	jmz
浇	jnc
觉	jnd
蕉	jne
铰	jnf
骄	jng
搅	jnh
狡	jni
鲛	jnj
交	jnk
礁	jnl
娇	jnm
蛟	jnn
缴	jnp
跤	jnr
侥	jns
角	jnt
饺	jnv
教	jnw
较	jnx
焦	jny
椒	jnz
劫	jpa
截	jpb
洁	jpc
节	jpe
悈	jpg
接	jph
羯	jpj
碣	jpl
姐	jpm
蚧	jpn
介	jpo
界	jpp
睫	jpq
疥	jpr
街	jps
解	jpt
诫	jpu
戒	jpv
阶	jpw
杰	jpz
韭	jqa
阄	jqb
酒	jqc
究	jqd
旧	jqg
揪	jqh
九	jqi
鹫	jqk
㠇	jqm
救	jqo
纠	jqp
咎	jqq
疚	jqr
僦	jqs
啾	jqt
玖	jqv
舅	jqy
柩	jqz
涓	jrc
镌	jrf
捐	jrh
圈	jri
眷	jrj
蠲	jrl
娟	jrm
绢	jrp
倦	jrs
鹃	jrt
焆	jrw
隽	jry
坰	jsa
迥	jsb
泂	jsc
窘	jsd
𬳶	jsg
扃	jso
䌹	jsp
炅	jsq
颎	jst
炯	jsw
决	jtc
蕨	jte
镢	jtf
爵	jtg
掘	jth
獗	jti
砄	jtl
崛	jtm
绝	jtp
矍	jtq
厥	jtr
倔	jts
角	jtt
诀	jtu
珏	jtv
爝	jtw
橛	jtz
裾	jua
举	jub
沮	juc
遽	jud
菊	jue
锯	juf
惧	jug
拒	juh
狙	jui
𬶋	juj
腒	juk
聚	jul
娵	jum
筥	jun
局	juo
矩	jup
䴗	juq
距	jur
俱	jus
咀	jut
讵	juu
琚	juv
炬	juw
车	jux
醵	juy
橘	juz
嘉	jxa
浃	jxc
茄	jxe
钾	jxf
胛	jxk
嫁	jxm
笳	jxn
夹	jxo
甲	jxp
痂	jxr
假	jxs
斝	jxt
珈	jxv
稼	jxw
加	jxx
贾	jxy
枷	jxz
均	jya
浚	jyc
皲	jyd
菌	jye
钧	jyf
骏	jyg
捃	jyh
麇	jyi
鲪	jyj
䐃	jyk
峻	jym
筠	jyn
竣	jyo
君	jyp
晙	jyq
俊	jys
珺	jyv
焌	jyw
胩	kak
咖	kat
洘	kcc
铐	kcf
靠	kcg
拷	kch
尻	kco
烤	kcw
栲	kcz
垲	kda
闿	kdb
蒈	kde
铠	kdf
慨	kdg
揩	kdh
凯	kdm
炌	kdw
楷	kdz
壳	kea
匼	keb
渴	kec
客	ked
苛	kee
锞	kef
恪	keg
刻	keh
髁	kej
磕	kel
岢	kem
蝌	ken
颗	kep
克	keq
疴	ker
咳	ket
课	keu
珂	kev
科	kew
轲	kex
氪	key
柯	kez
裉	kfa
恳	kfi
啃	kft
铿	kgf
硁	kgl
吭	kgt
𡐓	kha
闶	khb
糠	khf
慷	khg
抗	khh
𩾌	khj
亢	khk
伉	khs
炕	khw
堪	kja
阚	kjb
勘	kje
砍	kjl
崁	kjm
龛	kjo
瞰	kjq
侃	kjs
槛	kjz
块	kka
蒯	kke
㧟	kkh
狯	kki
鲙	kkj
脍	kkk
筷	kkn
会	kko
侩	kks
哙	kkt
圹	kla
匡	klb
洭	klc
狂	kli
矿	kll
筐	kln
纩	klp
旷	klq
邝	klr
哐	klt
诳	klu
框	klz
阔	kob
括	koh
蛞	kon
廓	kor
宽	krd
