啊	a
胞	bcq
薄	bcr
瀑	bcs
剥	bct
雹	bcw
爆	bcy
稗	bde
拜	bdl
摆	bdn
佰	bdo
百	bdp
柏	bdw
犇	bfa
贲	bfb
畚	bfh
锛	bfi
倴	bfo
苯	bfr
坌	bft
栟	bfw
奔	bfy
笨	bfz
祊	bgc
镚	bgi
甏	bgj
嘣	bgk
琫	bgm
甭	bgp
蹦	bgr
迸	bgt
泵	bgu
蚌	bgx
绷	bgz
谤	bhh
镑	bhi
塝	bhj
𠳐	bhk
玤	bhm
搒	bhn
傍	bho
邦	bhp
膀	bhq
蒡	bhr
浜	bhs
磅	bhu
棒	bhw
蚌	bhx
绑	bhz
必	bia
狴	bib
裨	bic
避	bie
闭	big
诐	bih
毕	bii
鄙	bik
弼	bil
碧	bim
彼	bio
逼	bip
币	biq
蔽	bir
泌	bis
鼻	bit
婢	biv
畀	bix
笔	biz
阪	bja
般	bjb
瘢	bje
昄	bjf
钣	bji
坂	bjj
𨭉	bjl
班	bjm
版	bjn
伴	bjo
瓣	bjp
湴	bjs
半	bjt
板	bjw
绊	bjz
兵	bkb
病	bke
昺	bkf
禀	bkl
饼	bkm
摒	bkn
丙	bkp
冰	bks
柄	bkw
蛃	bkx
炳	bky
忭	bma
褊	bmc
遍	bme
鞭	bmf
匾	bmg
弁	bmh
变	bmk
贬	bml
抃	bmn
便	bmo
辩	bmp
苄	bmr
汴	bms
砭	bmu
蝙	bmx
煸	bmy
编	bmz
骉	bna
裱	bnc
瘭	bne
飑	bng
镖	bni
摽	bnn
彪	bno
膘	bnq
藨	bnr
瀌	bns
幖	bnt
婊	bnv
标	bnw
飙	bny
驳	boa
勃	bob
嶓	boc
擘	boe
钵	boi
僰	boj
啵	bok
亳	bol
玻	bom
播	bon
伯	boo
脖	boq
薄	bor
波	bos
剥	bot
礴	bou
柏	bow
簸	boz
瘪	bpe
憋	bpt
怖	bua
布	bub
补	buc
瓿	bud
晡	buf
醭	bug
钚	bui
埠	buj
哺	buk
捕	bun
卜	buo
步	bur
逋	buw
簿	buz
悖	bwa
狈	bwb
褙	bwc
臂	bwe
鞁	bwf
糒	bwg
钡	bwi
呗	bwk
贝	bwl
琲	bwm
北	bwn
倍	bwo
备	bwp
蓓	bwr
𬇙	bws
卑	bwt
碑	bwu
杯	bww
焙	bwy
嚓	cak
艚	ccb
糙	ccg
嘈	cck
操	ccn
曹	ccp
漕	ccs
𥕢	ccu
槽	ccw
螬	ccx
猜	cdb
睬	cdf
财	cdl
偲	cdo
踩	cdr
彩	cdv
材	cdw
恻	cea
厕	cee
册	ceg
侧	ceo
测	ces
参	cfh
涔	cfs
嶒	cgc
层	cge
噌	cgk
蹭	cgr
舱	chb
伧	cho
仓	chp
苍	chr
沧	chs
辞	cib
祠	cic
疵	cie
糍	cig
词	cih
刺	cij
呲	cik
赐	cil
玼	cim
伺	cio
此	cir
瓷	cis
慈	cit
磁	ciu
惨	cja
餐	cjc
䅟	cje
璨	cjm
黪	cjt
灿	cjy
矬	coa
嵯	coc
厝	coe
锉	coi
瑳	com
措	con
鹾	coo
脞	coq
蹉	cor
磋	cou
棤	cow
镩	cri
攒	crn
汆	crp
爨	crq
蹿	crr
篡	crz
骢	csa
匆	csd
琮	csm
丛	csp
囱	csq
葱	csr
淙	css
聪	csv
枞	csw
熜	csy
猝	cub
殂	cuc
粗	cug
卒	cul
徂	cuo
蹴	cur
蹙	cut
簇	cuz
悴	cva
崔	cvc
瘁	cve
粹	cvg
啐	cvk
璀	cvm
摧	cvn
催	cvo
翠	cvp
萃	cvr
淬	cvs
榱	cvw
毳	cvx
缞	cvz
忖	cya
存	cyb
皴	cyh
邨	cyp
寸	cyy
辏	czb
腠	czq
怛	daa
褡	dac
瘩	dae
鞑	daf
𨱏	dai
垯	daj
哒	dak
打	dan
沓	dap
跶	dar
溚	das
鿎	dau
妲	dav
达	day
答	daz
悼	dca
舠	dcb
祷	dcc
稻	dce
刀	dcg
叨	dck
纛	dcm
捣	dcn
倒	dco
导	dcp
蹈	dcr
盗	dcs
道	dct
岛	dcx
骀	dda
戴	ddb
歹	ddc
怠	ddh
埭	ddj
呆	ddk
玳	ddm
代	ddo
叇	ddp
逮	ddt
大	ddy
绐	ddz
锝	dei
地	dej
嘚	dek
德	deo
登	dgc
瞪	dgf
镫	dgi
噔	dgk
璒	dgm
邓	dgp
蹬	dgr
澄	dgs
磴	dgu
灯	dgy
裆	dhc
党	dhd
谠	dhh
铛	dhi
垱	dhj
珰	dhm
挡	dhn
凼	dhp
荡	dhr
𬍡	dhs
砀	dhu
档	dhw
筜	dhz
敌	dib
禘	dic
帝	did
底	die
睇	dif
谛	dih
镝	dii
地	dij
嘀	dik
骶	dil
弟	dim
抵	din
低	dio
翟	dip
蒂	dir
滴	dis
邸	dit
砥	diu
娣	div
棣	diw
迪	dix
第	diz
惮	dja
殚	djc
疸	dje
旦	djf
丹	djg
诞	djh
单	djj
啖	djk
弹	djl
担	djn
儋	djo
氮	djp
胆	djq
蛋	djr
淡	djs
石	dju
耽	djv
箪	djz
疔	dke
盯	dkf
酊	dkg
订	dkh
钉	dki
叮	dkk
玎	dkm
仃	dko
腚	dkq
萣	dkr
碇	dku
耵	dkv
町	dkx
顶	dky
惦	dma
颠	dmb
巅	dmc
店	dme
典	dmg
钿	dmi
坫	dmj
玷	dmm
垫	dmn
佃	dmo
踮	dmr
淀	dms
奠	dmt
碘	dmu
电	dmx
簟	dmz
貂	dnb
鲷	dnc
窎	dnd
雕	dng
调	dnh
钓	dni
吊	dnk
刁	dnl
凋	dns
碉	dnu
堕	doa
舵	dob
裰	doc
度	doe
朵	dog
铎	doi
垛	doj
哆	dok
亸	dol
饳	dom
掇	don
剟	dop
躲	doq
踱	dor
夺	doy
迭	dpa
鲽	dpc
昳	dpf
谍	dph
堞	dpj
喋	dpk
牒	dpn
叠	dpp
跌	dpr
碟	dpu
耋	dpv
楪	dpw
蝶	dpx
绖	dpz
铥	dqi
短	dra
耑	drc
端	drd
锻	dri
塅	drj
瑖	drm
段	drq
椴	drw
煅	dry
缎	drz
懂	dsa
东	dsb
岽	dsc
垌	dsj
咚	dsk
侗	dso
冬	dsp
胴	dsq
董	dsr
洞	dss
硐	dsu
栋	dsw
𬟽	dsx
犊	dua
独	dub
蠹	dud
度	due
睹	duf
阇	dug
读	duh
镀	dui
堵	duj
嘟	duk
赌	dul
毒	dum
牍	dun
督	duo
肚	duq
芏	dur
渡	dus
黩	dut
妒	duv
杜	duw
笃	duz
队	dva
祋	dvc
堆	dvj
怼	dvp
兑	dvt
碓	dvu
嘚	dwk
嗲	dxk
惇	dya
趸	dyb
盹	dyf
钝	dyi
墩	dyj
吨	dyk
敦	dyl
盾	dyq
蹲	dyr
沌	dys
礅	dyu
炖	dyy
陡	dza
窦	dzd
痘	dze
读	dzh
钭	dzi
抖	dzn
豆	dzp
蔸	dzr
斗	dzs
兜	dzt
蚪	dzx
篼	dzz
阿	eea
轭	eeb
鳄	eec
额	eed
厄	eee
遏	eef
讹	eeh
锷	eei
堨	eej
呃	eek
饿	eem
扼	een
俄	eeo
鹅	eeq
萼	eer
涐	ees
垩	eeu
娥	eev
蛾	eex
摁	enn
蒽	enr
陑	era
鲕	erc
尔	erg
铒	eri
咡	erk
饵	erm
二	erp
洱	ers
贰	ert
耳	erv
鸸	erw
阀	fag
珐	fam
伐	fao
乏	faq
砝	fau
罚	fay
筏	faz
愤	ffa
豮	ffb
鲼	ffc
粉	ffg
坟	ffj
吩	ffk
玢	ffm
份	ffo
氛	ffp
芬	ffr
汾	ffs
忿	fft
焚	ffw
奋	ffy
纷	ffz
峰	fgc
疯	fge
凤	fgg
讽	fgh
锋	fgi
封	fgj
唪	fgk
奉	fgl
丰	fgm
俸	fgo
逢	fgp
葑	fgr
冯	fgs
砜	fgu
枫	fgw
蜂	fgx
烽	fgy
缝	fgz
防	fha
舫	fhb
鲂	fhc
房	fhe
昉	fhf
访	fhh
钫	fhi
坊	fhj
仿	fho
肪	fhq
芳	fhr
妨	fhv
枋	fhw
放	fhx
纺	fhz
犯	fjb
凡	fjg
钒	fji
墦	fjj
贩	fjl
饭	fjm
繁	fjo
返	fjq
范	fjr
泛	fjs
帆	fjt
矾	fju
翻	fjv
樊	fjw
畈	fjx
烦	fjy
附	fua
辅	fub
福	fuc
富	fud
府	fue
负	fug
讣	fuh
𫓧	fui
付	fuj
咐	fuk
赋	ful
麸	fum
扶	fun
佛	fuo
副	fup
服	fuq
赴	fur
浮	fus
父	fut
弗	fuu
妇	fuv
甫	fuw
蝠	fux
夫	fuy
符	fuz
悱	fwa
狒	fwb
鲱	fwc
废	fwe
匪	fwg
诽	fwh
镄	fwi
啡	fwk
飞	fwl
斐	fwn
肥	fwq
菲	fwr
沸	fws
费	fwu
妃	fwv
霏	fww
绯	fwz
缶	fza
否	fzp
钆	gai
嘎	gak
伽	gao
戛	gap
尕	gat
旮	gau
尜	gay
告	gca
稿	gce
杲	gcf
糕	gcg
诰	gch
镐	gci
膏	gcl
搞	gcn
睾	gcq
藁	gcr
皋	gct
槁	gcw
篙	gcz
陔	gda
晐	gdf
钙	gdi
垓	gdj
盖	gdl
改	gdp
荄	gdr
溉	gds
戤	gdt
概	gdw
隔	gea
舸	geb
袼	gec
割	ged
疙	gee
革	gef
阁	geg
铬	gei
圪	gej
咯	gek
骼	gel
饹	gem
搁	gen
仡	geo
鸽	gep
胳	geq
葛	ger
滆	ges
戈	get
硌	geu
哿	gev
格	gew
蛤	gex
哥	gey
哏	gfk
艮	gfo
亘	gfp
茛	gfr
根	gfw
颈	ggb
鲠	ggc
庚	gge
暅	ggf
埂	ggj
哽	ggk
羹	ggl
耕	ggp
浭	ggs
𬒔	ggu
耿	ggv
梗	ggw
绠	ggz
缸	gha
岗	ghc
冈	ghg
钢	ghi
堽	ghj
扛	ghn
肛	ghq
港	ghs
戆	ghu
杠	ghw
罡	ghy
纲	ghz
干	gjb
鳡	gjc
秆	gje
甘	gjf
酐	gjg
坩	gjj
敢	gjl
玕	gjm
擀	gjn
肝	gjq
赶	gjr
泔	gjs
赣	gju
杆	gjw
虷	gjx
竿	gjz
乖	gkb
夬	gkl
拐	gkn
逛	glb
广	gle
垙	glj
咣	glk
珖	glm
胱	glq
洸	gls
桄	glw
崞	goc
粿	gog
锅	goi
埚	goj
呙	gok
郭	gol
馃	gom
裹	goo
腘	goq
涡	gos
帼	got
国	gou
聒	gov
椁	gow
果	gox
惯	gra
鳏	grc
官	grd
贯	grg
馆	grm
掼	grn
倌	gro
观	grp
盥	grq
莞	grr
灌	grs
棺	grw
爟	gry
管	grz
功	gsb
宫	gsd
龚	gsf
觥	gsg
弓	gsl
珙	gsm
拱	gsn
供	gso
躬	gsq
共	gsr
公	gst
硔	gsu
蚣	gsx
牯	gua
轱	gub
崮	guc
顾	gue
贾	gug
诂	guh
锢	gui
鼓	guj
咕	guk
骨	gul
馉	gum
估	guo
孤	gup
股	guq
菇	gur
沽	gus
谷	gut
固	guu
姑	guv
梏	guw
蛊	gux
罟	guy
古	guz
轨	gvb
龟	gvc
宄	gvd
归	gve
晷	gvf
闺	gvg
诡	gvh
圭	gvj
瑰	gvm
刽	gvp
鬼	gvq
跪	gvr
皈	gvt
硅	gvu
妫	gvv
柜	gvw
贵	gvx
鬶	gvy
簋	gvz
刮	gxb
褂	gxc
寡	gxd
诖	gxh
卦	gxj
呱	gxk
胍	gxq
瓜	gxv
栝	gxw
辊	gyb
鲧	gyc
衮	gyo
磙	gyu
棍	gyw
绲	gyz
狗	gzb
岣	gzc
鞲	gzf
勾	gzg
诟	gzh
钩	gzi
垢	gzj
购	gzl
佝	gzo
苟	gzr
沟	gzs
媾	gzv
构	gzw
篝	gzz
铪	hai
蛤	hax
貉	hcb
昊	hcf
郝	hcj
号	hck
毫	hcl
耗	hcp
蒿	hcr
浩	hcs
皓	hct
蚝	hcx
骇	hda
害	hdd
醢	hdg
嗨	hdk
骸	hdl
亥	hdn
孩	hdp
胲	hdq
海	hds
貉	heb
褐	hec
鹤	hed
禾	hee
曷	hef
阂	heg
诃	heh
赫	hej
喝	hek
𬌗	hel
饸	hem
劾	hen
何	heo
盒	hep
荷	her
河	hes
贺	hev
核	hew
熇	hey
纥	hez
恨	hfa
狠	hfb
痕	hfe
𬣳	hfh
恒	hga
堼	hgj
哼	hgk
亨	hgl
珩	hgm
衡	hgo
蘅	hgr
姮	hgv
横	hgw
航	hhb
吭	hhk
颃	hhl
巷	hhr
沆	hhs
杭	hhw
夯	hhy
绗	hhz
憾	hja
韩	hjb
崡	hjc
寒	hjd
旱	hjf
酣	hjg
垾	hjj
喊	hjk
函	hjl
琀	hjm
撼	hjn
含	hjq
菡	hjr
汗	hjs
鼾	hjt
蚶	hjx
焊	hjy
怀	hka
徊	hko
踝	hkr
淮	hks
槐	hkw
慌	hla
艎	hlb
鳇	hlc
癀	hle
晃	hlf
凰	hlg
谎	hlh
锽	hli
喤	hlk
肓	hll
璜	hlm
徨	hlo
荒	hlr
潢	hls
皇	hlt
媓	hlv
蝗	hlx
煌	hly
簧	hlz
𬴃	hoa
祸	hoc
豁	hod
和	hoe
镬	hoi
嚯	hok
攉	hon
伙	hoo
耠	hop
获	hor
漷	hos
或	hot
霍	how
夥	hox
火	hoy
獾	hrb
鲩	hrc
寰	hrd
痪	hre
㬊	hrf
奂	hrg
锾	hri
唤	hrk
豢	hrl
环	hrm
换	hrn
还	hrp
荁	hrr
浣	hrs
圜	hru
桓	hrw
焕	hry
缓	hrz
轰	hsb
宏	hsd
訇	hsg
讧	hsh
𫟹	hsi
哄	hsk
弘	hsl
玒	hsm
蕻	hsr
洪	hss
谼	hst
虹	hsx
烘	hsy
纮	hsz
惚	hua
狐	hub
祜	huc
忽	hud
户	hue
昈	huf
糊	hug
壶	huj
呼	huk
弧	hul
瑚	hum
虎	huo
乎	huq
葫	hur
湖	hus
互	hut
囫	huu
嫭	huv
槲	huw
蝴	hux
煳	huy
胡	huz
悔	hva
灰	hvb
翙	hvc
秽	hve
晦	hvf
讳	hvh
𬭬	hvi
恚	hvj
喙	hvk
贿	hvl
慧	hvm
挥	hvn
徽	hvo
惠	hvp
荟	hvr
汇	hvs
毁	hvt
回	hvu
桧	hvw
蛔	hvx
辉	hvy
绘	hvz
𬭶	hwi
嘿	hwk
骅	hxa
猾	hxb
觟	hxg
铧	hxi
哗	hxk
砉	hxm
化	hxo
画	hxp
花	hxr
滑	hxs
划	hxt
婳	hxv
桦	hxw
惛	hya
阍	hyg
诨	hyh
馄	hym
魂	hyp
荤	hyr
混	hys
昏	hyt
碈	hyu
猴	hzb
鲘	hzc
鲎	hzd
厚	hze
糇	hzg
𬭤	hzi
堠	hzj
吼	hzk
骺	hzl
候	hzo
逅	hzq
齁	hzt
篌	hzz
猹	iab
衩	iac
察	iad
刹	iag
诧	iah
镲	iai
垞	iaj
嚓	iak
差	ial
馇	iam
插	ian
侘	iao
叉	iap
茶	iar
汊	ias
岔	iat
碴	iau
姹	iav
杈	iaw
怊	ica
朝	icb
巢	ice
晁	icf
钞	ici
吵	ick
弨	icl
抄	icn
耖	icp
潮	ics
炒	icy
绰	icz
豺	idb
瘥	ide
钗	idi
差	idl
侪	ido
柴	idr
掣	iea
尺	iee
㬚	ief
坼	iej
扯	ien
彻	ieo
澈	ies
砗	ieu
陈	ifa
衬	ifc
宸	ifd
称	ife
晨	iff
谌	ifh
嗔	ifk
琛	ifm
抻	ifn
臣	ifq
趁	ifr
辰	ift
碜	ifu
郴	ifw
尘	ify
𬘭	ifz
骋	iga
裎	igc
宬	igd
程	ige
晟	igf
酲	igg
诚	igh
铖	igi
城	igj
呈	igk
丞	igl
琤	igm
撑	ign
惩	igo
承	igp
塍	igq
澄	igs
盛	igt
橙	igw
蛏	igx
怅	iha
猖	ihb
鲳	ihc
尝	ihd
厂	ihe
昌	ihf
长	ihg
𬬮	ihi
场	ihj
唱	ihk
偿	iho
昶	ihp
肠	ihq
菖	ihr
娼	ihv
畅	ihx
敞	ihy
驰	iia
斥	iib
褫	iic
啻	iid
迟	iie
匙	iif
蚩	iig
赤	iij
嗤	iik
弛	iil
饬	iim
摛	iin
侈	iio
翅	iip
魑	iiq
齿	iir
池	iis
鸱	iit
耻	iiv
螭	iix
炽	iiy
篪	iiz
忏	ija
禅	ijc
孱	ije
旵	ijf
阐	ijg
谄	ijh
铲	iji
单	ijj
啴	ijk
颤	ijl
馋	ijm
掺	ijn
觇	ijo
蒇	ijr
潺	ijs
刬	ijt
婵	ijv
梴	ijw
蝉	ijx
𬊤	ijy
缠	ijz
啜	ikk
搋	ikn
踹	ikr
怆	ila
窗	ild
床	ile
闯	ilg
噇	ilk
幢	ilt
惙	ioa
辍	iob
啜	iok
逴	ioo
龊	ior
绰	ioz
船	irb
舛	irc
穿	ird
川	ire
钏	iri
串	irk
氚	irp
椽	irw
憧	isa
艟	isb
崇	isc
宠	isd
种	ise
铳	isi
充	isl
珫	ism
摏	isn
翀	isp
茺	isr
冲	iss
虫	isx
除	iua
矗	iub
初	iuc
厨	iue
触	iug
锄	iui
畜	iul
琡	ium
搐	iun
储	iuo
处	iup
躇	iur
滁	ius
黜	iut
础	iuu
楚	iuw
蜍	iux
绌	iuz
陲	iva
垂	ivb
锤	ivi
捶	ivn
倕	ivo
圌	ivu
槌	ivw
炊	ivy
䲠	iyc
醇	iyg
𬭚	iyi
堾	iyj
蠢	iyl
瑃	iym
莼	iyr
淳	iys
唇	iyt
椿	iyw
蝽	iyx
纯	iyz
惆	iza
愁	ize
瞅	izf
酬	izg
丑	izl
仇	izo
侴	izp
雠	izq
踌	izr
臭	izt
杻	izw
畴	izx
筹	izz
矜	jba
近	jbb
襟	jbc
紧	jbe
堇	jbf
谨	jbh
金	jbi
墐	jbj
噤	jbk
卺	jbl
瑾	jbm
仅	jbo
今	jbq
荩	jbr
津	jbs
巾	jbt
晋	jbu
妗	jbv
禁	jbw
烬	jby
筋	jbz
际	jia
辑	jib
祭	jic
寄	jid
积	jie
基	jif
几	jig
记	jih
𫓯	jii
吉	jij
迹	jik
剂	jil
饥	jim
技	jin
即	jio
击	jip
集	jiq
藉	jir
济	jis
及	jit
矶	jiu
嫉	jiv
机	jiw
畸	jix
羁	jiy
级	jiz
惊	jka
颈	jkb
鲸	jkc
竞	jkd
痉	jke
睛	jkf
精	jkg
镜	jki
境	jkj
京	jkl
静	jkm
径	jko
胫	jkq
警	jkr
净	jks
鼱	jkt
竟	jku
婧	jkv
旌	jkx
兢	jkz
降	jla
鳉	jlc
匠	jlg
讲	jlh
疆	jll
奖	jln
僵	jlo
豇	jlp
膙	jlq
蒋	jlr
江	jls
礓	jlu
虹	jlx
缰	jlz
犍	jma
舰	jmb
歼	jmc
蹇	jmd
坚	jme
睑	jmf
间	jmg
谏	jmh
键	jmi
柬	jmj
贱	jml
饯	jmm
捡	jmn
件	jmo
剑	jmp
腱	jmq
荐	jmr
减	jms
建	jmt
碱	jmu
奸	jmv
检	jmw
毽	jmx
尖	jmy
简	jmz
骄	jna
较	jnb
鲛	jnc
觉	jnd
剿	jne
角	jng
铰	jni
嚼	jnk
交	jnl
饺	jnm
搅	jnn
侥	jno
脚	jnq
蕉	jnr
浇	jns
皎	jnt
礁	jnu
教	jnv
椒	jnw
蛟	jnx
燋	jny
缴	jnz
阶	jpa
截	jpb
桀	jpc
竭	jpd
届	jpe
睫	jpf
解	jpg
诫	jph
皆	jpi
劫	jpj
嗟	jpk
羯	jpl
絜	jpm
接	jpn
街	jpo
介	jpp
节	jpr
洁	jps
戒	jpt
碣	jpu
姐	jpv
杰	jpw
界	jpx
㠇	jqc
究	jqd
旧	jqe
阄	jqg
啾	jqk
鹫	jql
玖	jqm
揪	jqn
僦	jqo
救	jqp
赳	jqr
酒	jqs
舅	jqt
九	jqu
柩	jqw
纠	jqz
狷	jrb
鄄	jrg
镌	jri
鹃	jrk
眷	jrl
捐	jrn
倦	jro
隽	jrq
涓	jrs
蠲	jrt
圈	jru
娟	jrv
焆	jry
绢	jrz
𬳶	jsa
窘	jsd
扃	jse
炅	jsf
迥	jsg
颎	jsi
坰	jsj
泂	jss
炯	jsy
䌹	jsz
𫘝	jta
獗	jtb
崛	jtc
厥	jte
矍	jtf
角	jtg
诀	jth
镢	jti
嚼	jtk
珏	jtm
掘	jtn
倔	jto
孓	jtp
蹶	jtr
决	jts
砄	jtu
爵	jtv
橛	jtw
爝	jty
绝	jtz
惧	jua
狙	jub
裾	juc
窭	jud
局	jue
鞠	juf
句	jug
讵	juh
锯	jui
弆	juj
咀	juk
琚	jum
拒	jun
俱	juo
具	juq
距	jur
沮	jus
砠	juu
聚	juv
橘	juw
举	juy
筥	juz
岬	jxc
稼	jxe
贾	jxg
钾	jxi
嘉	jxj
斝	jxk
珈	jxm
假	jxo
夹	jxp
胛	jxq
茄	jxr
浃	jxs
加	jxv
枷	jxw
甲	jxx
笳	jxz
骏	jya
峻	jyc
竣	jyd
晙	jyf
钧	jyi
均	jyj
珺	jym
捃	jyn
俊	jyo
䐃	jyq
菌	jyr
浚	jys
君	jyt
麇	jyx
焌	jyy
筠	jyz
咖	kak
胩	kaq
靠	kca
尻	kce
铐	kci
拷	kcn
洘	kcs
栲	kcw
烤	kcy
慨	kda
凯	kdc
闿	kdg
铠	kdi
垲	kdj
揩	kdn
蒈	kdr
楷	kdw
炌	kdy
恪	kea
轲	keb
岢	kec
客	ked
科	kee
瞌	kef
匼	keg
课	keh
锞	kei
壳	kej
咳	kek
髁	kel
珂	kem
刻	ken
氪	kep
苛	ker
渴	kes
磕	keu
柯	kew
颗	kex
炣	key
克	kez
裉	kfc
啃	kfk
恳	kfo
铿	kgi
吭	kgk
硁	kgu
慷	kha
𩾌	khc
糠	khg
钪	khi
𡐓	khj
亢	khl
抗	khn
伉	kho
炕	khy
崁	kjc
勘	kjf
阚	kjg
堪	kjj
侃	kjo
龛	kjp
莰	kjr
砍	kju
槛	kjw
狯	kkb
鲙	kkc
块	kkj
哙	kkk
㧟	kkn
侩	kko
会	kkp
脍	kkq
蒯	kkr
筷	kkz
狂	klb
邝	kle
旷	klf
匡	klg
诳	klh
圹	klj
哐	klk
贶	kll
洭	kls
矿	klu
