啊	a
豹	bcp
瀑	bcs
孢	bct
报	bcv
枹	bcw
褓	bcy
暴	bcz
佰	bde
拜	bdf
稗	bdo
百	bdp
败	bdt
摆	bdv
柏	bdw
倴	bfe
坌	bfh
锛	bfj
犇	bfk
苯	bfn
贲	bfo
畚	bfp
奔	bfq
栟	bfw
笨	bfx
绷	bga
嘣	bgc
蚌	bgf
甏	bgg
迸	bgh
镚	bgj
琫	bgl
甭	bgp
泵	bgr
蹦	bgt
祊	bgy
绑	bha
谤	bhb
𠳐	bhc
膀	bhd
傍	bhe
蚌	bhf
塝	bhg
镑	bhj
玤	bhl
蒡	bhn
邦	bhp
磅	bhr
浜	bhs
搒	bhv
棒	bhw
避	bia
诐	bib
鄙	bic
彼	bie
鲾	bif
鼻	bih
毕	bij
弼	bik
碧	bil
觱	bim
蔽	bin
闭	bio
逼	bip
币	biq
婢	bir
泌	bis
畀	bit
庇	biu
必	biw
笔	bix
陛	biy
绊	bja
伴	bje
坂	bjg
半	bjh
钣	bjj
版	bjk
班	bjl
𨭉	bjn
般	bjq
湴	bjs
瘢	bju
搬	bjv
板	bjw
瓣	bjx
阪	bjy
昄	bjz
屏	bka
炳	bkb
蛃	bkf
饼	bkg
禀	bkn
秉	bko
丙	bkp
兵	bkq
冰	bks
病	bku
摒	bkv
柄	bkw
昺	bkz
遍	bma
煸	bmb
便	bme
蝙	bmf
卞	bmn
匾	bmo
弁	bmp
砭	bmr
汴	bms
变	bmt
抃	bmv
忭	bmw
辩	bmx
褊	bmy
鞭	bmz
幖	bna
熛	bnb
膘	bnd
俵	bne
彪	bnf
镖	bnj
骉	bnk
藨	bnn
飑	bno
飙	bnq
婊	bnr
瀌	bns
瘭	bnu
摽	bnv
标	bnw
裱	bny
擘	boa
啵	boc
脖	bod
伯	boe
卜	bof
饽	bog
帛	boh
钵	boj
驳	bok
玻	bol
薄	bon
勃	boo
舶	boq
礴	bor
波	bos
跛	bot
播	bov
柏	bow
簸	box
嶓	boy
剥	boz
憋	bph
瘪	bpu
瓿	bua
哺	buc
堡	bue
卜	buf
埠	bug
钚	buj
醭	bum
蔀	bun
布	buo
步	but
捕	buv
怖	buw
簿	bux
补	buy
晡	buz
臂	bwa
焙	bwb
呗	bwc
糒	bwd
倍	bwe
卑	bwh
钡	bwj
北	bwk
琲	bwl
蓓	bwn
孛	bwo
备	bwp
碑	bwr
𬇙	bws
贝	bwt
杯	bww
褙	bwy
鞁	bwz
嚓	cac
嘈	ccc
糙	ccd
螬	ccf
曹	ccp
艚	ccq
𥕢	ccr
漕	ccs
操	ccv
槽	ccw
偲	cde
蔡	cdn
裁	cdo
猜	cdp
彩	cdr
财	cdt
材	cdw
睬	cdz
侧	cee
册	ceo
测	ces
厕	ceu
恻	cew
参	cfp
涔	cfs
层	cga
噌	cgc
蹭	cgt
嶒	cgy
伧	che
苍	chn
舱	chq
沧	chs
仓	chx
词	cib
呲	cic
糍	cid
伺	cie
差	cif
慈	cih
刺	cij
玼	cil
茨	cin
辞	cio
磁	cir
瓷	cis
此	cit
疵	ciu
祠	ciy
灿	cjb
餐	cje
黪	cjh
骖	cjk
璨	cjl
䅟	cjo
蚕	cjq
惨	cjw
脞	cod
鹾	cof
锉	coj
瑳	col
莝	con
磋	cor
矬	cos
蹉	cot
厝	cou
措	cov
棤	cow
嵯	coy
镩	crj
爨	crq
蹿	crt
攒	crv
篡	crx
熜	csb
骢	csk
琮	csl
囱	csm
葱	csn
聪	csr
淙	css
匆	cst
枞	csw
丛	csx
粗	cud
徂	cue
醋	cum
卒	cun
猝	cup
蹴	cut
簇	cux
缞	cva
啐	cvc
粹	cvd
催	cve
璀	cvl
萃	cvn
毳	cvp
淬	cvs
瘁	cvu
摧	cvv
悴	cvw
崔	cvy
翠	cvz
存	cyo
皴	cyp
寸	cyq
忖	cyw
腠	czd
辏	czq
炟	dab
哒	dac
垯	dag
𨱏	daj
荙	dan
达	daq
妲	dar
溚	das
跶	dat
瘩	dau
打	dav
怛	daw
答	dax
褡	day
鞑	daz
帱	dca
叨	dcc
倒	dce
岛	dcf
道	dch
纛	dcl
刀	dco
导	dcp
舠	dcq
氘	dcr
盗	dcs
蹈	dct
捣	dcv
悼	dcw
祷	dcy
绐	dda
呆	ddc
代	dde
埭	ddg
骀	ddk
玳	ddl
戴	ddo
怠	ddp
大	ddq
逮	ddz
嘚	dec
德	dee
地	deg
锝	dej
灯	dgb
噔	dgc
登	dge
镫	dgj
璒	dgl
邓	dgp
磴	dgr
澄	dgs
蹬	dgt
嶝	dgy
瞪	dgz
谠	dhb
垱	dhg
党	dhi
铛	dhj
珰	dhl
荡	dhn
砀	dhr
𬍡	dhs
挡	dhv
档	dhw
凼	dhx
裆	dhy
缔	dia
谛	dib
嘀	dic
低	die
䗖	dif
地	dig
帝	dii
镝	dij
骶	dil
蒂	din
敌	dio
狄	dip
邸	diq
娣	dir
滴	dis
迪	dit
底	diu
抵	div
棣	diw
第	dix
弟	diy
睇	diz
𬘘	dja
诞	djb
啖	djc
胆	djd
殚	dje
弹	djk
萏	djn
丹	djo
单	djq
耽	djr
淡	djs
蛋	djt
疸	dju
担	djv
惮	djw
箪	djx
旦	djz
订	dkb
叮	dkc
腚	dkd
仃	dke
钉	dkj
玎	dkl
酊	dkm
萣	dkn
顶	dkq
碇	dkr
町	dkt
疔	dku
盯	dkz
殿	dma
佃	dme
坫	dmg
奠	dmh
钿	dmj
玷	dml
典	dmo
碘	dmr
淀	dms
电	dmt
店	dmu
垫	dmv
惦	dmw
簟	dmx
巅	dmy
调	dnb
吊	dnc
鲷	dnf
窎	dni
钓	dnj
刁	dnk
雕	dno
貂	dnp
碉	dnr
凋	dns
哆	doc
垛	dog
铎	doj
驮	dok
躲	dom
亸	don
朵	doo
剟	dop
夺	doq
踱	dot
度	dou
掇	dov
惰	dow
堕	doy
绖	dpa
谍	dpb
喋	dpc
蝶	dpf
堞	dpg
耋	dpi
牒	dpk
叠	dpp
碟	dpr
迭	dps
跌	dpt
楪	dpw
𫶇	dpy
昳	dpz
铥	dqj
端	dra
煅	drb
塅	drg
锻	drj
瑖	drl
段	drq
短	drs
椴	drw
簖	drx
耑	dry
咚	dsc
胴	dsd
侗	dse
𬟽	dsf
垌	dsg
董	dsn
冬	dsp
东	dsq
氡	dsr
洞	dss
懂	dsw
岽	dsy
读	dub
嘟	duc
肚	dud
督	duf
堵	dug
黩	duh
蠹	dui
镀	duj
犊	duk
毒	dul
芏	dun
阇	duo
独	dup
妒	dur
渡	dus
赌	dut
度	duu
杜	duw
笃	dux
睹	duz
堆	dvg
兑	dvh
怼	dvp
碓	dvr
队	dvy
嘚	dwc
嗲	dxc
炖	dyb
吨	dyc
墩	dyg
囤	dyi
钝	dyj
敦	dyn
趸	dyo
盾	dyq
礅	dyr
沌	dys
蹲	dyt
惇	dyw
盹	dyz
读	dzb
蚪	dzf
兜	dzh
窦	dzi
钭	dzj
蔸	dzn
豆	dzp
斗	dzs
痘	dzu
抖	dzv
篼	dzx
陡	dzy
屙	eea
讹	eeb
呃	eec
腭	eed
俄	eee
鳄	eef
饿	eeg
额	eei
锷	eej
噩	eel
垩	eem
萼	een
鹅	eeq
娥	eer
涐	ees
厄	eeu
扼	eev
愕	eew
阿	eey
遏	eez
蒽	enn
摁	env
咡	erc
鲕	erf
饵	erg
铒	erj
鸸	erk
珥	erl
贰	erm
尔	ero
二	erp
耳	err
洱	ers
陑	ery
伐	fae
罚	fag
珐	fal
阀	fao
乏	faq
砝	far
筏	fax
纷	ffa
吩	ffc
粉	ffd
份	ffe
鲼	fff
坟	ffg
忿	ffh
玢	ffl
酚	ffm
芬	ffn
豮	ffp
奋	ffq
氛	ffr
汾	ffs
愤	ffw
翂	ffz
缝	fga
讽	fgb
唪	fgc
俸	fge
奉	fgf
封	fgg
锋	fgj
丰	fgl
葑	fgn
凤	fgo
逢	fgp
砜	fgr
冯	fgs
赗	fgt
疯	fgu
枫	fgw
峰	fgy
房	fha
访	fhb
肪	fhd
仿	fhe
鲂	fhf
坊	fhg
放	fhh
钫	fhj
牥	fhk
芳	fhn
舫	fhq
妨	fhr
枋	fhw
防	fhy
昉	fhz
帆	fja
烦	fjb
繁	fje
饭	fjg
钒	fjj
璠	fjl
范	fjn
凡	fjo
犯	fjp
返	fjq
翻	fjr
泛	fjs
贩	fjt
樊	fjw
幅	fua
讣	fub
咐	fuc
服	fud
佛	fue
蝠	fuf
甫	fug
父	fuh
富	fui
弗	fuj
驸	fuk
麸	ful
覆	fum
芙	fun
负	fuo
副	fup
夫	fuq
妇	fur
浮	fus
赴	fut
府	fuu
扶	fuv
付	fuw
符	fux
福	fuy
阜	fuz
扉	fwa
诽	fwb
啡	fwc
肥	fwd
鲱	fwf
费	fwj
飞	fwk
菲	fwn
匪	fwo
狒	fwp
妃	fwr
沸	fws
废	fwu
悱	fww
篚	fwx
缶	fzk
否	fzp
嘎	gac
伽	gae
钆	gaj
旮	gak
戛	gap
尜	gaq
尕	gay
缟	gca
诰	gcb
糕	gcd
羔	gcf
皋	gch
镐	gcj
告	gck
膏	gcn
稿	gco
睾	gcq
搞	gcv
槁	gcw
篙	gcx
杲	gcz
盖	gdf
垓	gdg
钙	gdj
荄	gdn
改	gdp
溉	gds
赅	gdt
概	gdw
陔	gdy
晐	gdz
咯	gec
胳	ged
仡	gee
蛤	gef
圪	geg
割	gei
铬	gej
鬲	gek
骼	gel
戈	gem
葛	gen
阁	geo
哥	geq
硌	ger
滆	ges
疙	geu
搁	gev
格	gew
鸽	gex
隔	gey
革	gez
哏	gfc
艮	gfg
茛	gfn
亘	gfp
根	gfw
绠	gga
哽	ggc
羹	ggf
埂	ggg
耕	ggq
耿	ggr
浭	ggs
庚	ggu
梗	ggw
暅	ggz
纲	gha
戆	ghc
肛	ghd
罡	ghg
钢	ghj
缸	ghk
冈	gho
矼	ghr
港	ghs
扛	ghv
杠	ghw
筻	ghx
岗	ghy
绀	gja
赣	gjc
肝	gjd
虷	gjf
坩	gjg
敢	gjk
玕	gjl
酐	gjm
苷	gjn
干	gjo
矸	gjr
泔	gjs
赶	gjt
疳	gju
擀	gjv
杆	gjw
竿	gjx
甘	gjz
夬	gkk
乖	gko
拐	gkv
咣	glc
胱	gld
垙	glg
珖	gll
逛	glp
𨐈	glq
洸	gls
广	glu
桄	glw
帼	goa
呙	goc
粿	god
蝈	gof
埚	gog
馘	goh
国	goi
锅	goj
裹	gol
郭	gon
聒	gor
涡	gos
果	got
椁	gow
崞	goy
纶	gra
爟	grb
倌	gre
鳏	grf
馆	grg
官	gri
罐	grk
琯	grl
莞	grn
观	grp
盥	grq
灌	grs
掼	grv
惯	grw
管	grx
贯	gry
肱	gsd
供	gse
蚣	gsf
公	gsh
宫	gsi
弓	gsk
龚	gsl
躬	gsm
共	gsn
觥	gso
功	gsq
硔	gsr
拱	gsv
雇	gua
诂	gub
咕	guc
股	gud
估	gue
蛊	guf
鼓	gug
谷	guh
固	gui
锢	guj
牯	guk
骨	gul
贾	gum
菇	gun
觚	guo
轱	guq
姑	gur
沽	gus
孤	gut
顾	guu
古	guv
梏	guw
箍	gux
崮	guy
诡	gvb
癸	gve
贵	gvf
圭	gvg
皈	gvh
宄	gvi
归	gvl
闺	gvo
鬼	gvp
轨	gvq
硅	gvr
跪	gvt
庋	gvu
柜	gvw
刽	gvx
刿	gvy
晷	gvz
诖	gxb
呱	gxc
胍	gxd
卦	gxg
寡	gxi
刮	gxo
瓜	gxr
栝	gxw
褂	gxy
绲	gya
鲧	gyf
衮	gyl
辊	gyq
磙	gyr
棍	gyw
缑	gza
诟	gzb
佝	gze
垢	gzg
耇	gzi
钩	gzj
苟	gzn
勾	gzo
狗	gzp
媾	gzr
沟	gzs
购	gzt
构	gzw
篝	gzx
岣	gzy
鞲	gzz
蛤	haf
铪	haj
号	hcc
蚝	hcf
郝	hcg
皓	hch
毫	hcn
貉	hcp
耗	hcq
浩	hcs
昊	hcz
亥	hda
嗨	hdc
胲	hdd
害	hdi
骇	hdk
骸	hdl
醢	hdm
氦	hdr
海	hds
孩	hdt
劾	hea
诃	heb
喝	hec
何	hee
壑	hef
赫	heg
鹤	hei
翮	hek
荷	hen
禾	heo
貉	hep
河	hes
龁	het
核	hew
盒	hex
褐	hey
曷	hez
𬣳	hfb
狠	hfp
痕	hfu
恨	hfw
哼	hgc
衡	hge
堼	hgg
珩	hgl
亨	hgn
姮	hgr
横	hgw
绗	hha
吭	hhc
巷	hhn
航	hhq
沆	hhs
杭	hhw
焊	hjb
喊	hjc
蚶	hjf
垾	hjg
鼾	hjh
寒	hji
函	hjk
含	hjl
酣	hjm
菡	hjn
韩	hjo
犴	hjp
汗	hjs
撼	hjv
憾	hjw
崡	hjy
旱	hjz
徊	hke
淮	hks
踝	hkt
怀	hkw
幌	hla
谎	hlb
喤	hlc
徨	hle
蝗	hlf
皇	hlh
锽	hlj
璜	hll
荒	hln
凰	hlo
艎	hlq
媓	hlr
潢	hls
癀	hlu
慌	hlw
簧	hlx
隍	hly
晃	hlz
火	hob
嚯	hoc
伙	hoe
蠖	hof
豁	hoi
镬	hoj
霍	hok
或	hom
获	hon
和	hoo
耠	hoq
漷	hos
夥	hot
攉	hov
祸	hoy
缓	hra
焕	hrb
唤	hrc
豢	hrf
鹮	hrg
寰	hri
锾	hrj
环	hrl
荁	hrn
奂	hro
还	hrp
浣	hrs
痪	hru
换	hrv
桓	hrw
峘	hry
㬊	hrz
竑	hsa
烘	hsb
哄	hsc
虹	hsf
谼	hsh
宏	hsi
𫟹	hsj
弘	hsk
玒	hsl
蕻	hsn
訇	hso
轰	hsq
洪	hss
户	hua
煳	hub
呼	huc
糊	hud
虎	huf
壶	hug
囫	hui
弧	huk
瑚	hul
醐	hum
葫	hun
斛	huo
狐	hup
乎	huq
嫭	hur
湖	hus
忽	hut
胡	huv
惚	huw
笏	hux
祜	huy
互	huz
绘	hva
讳	hvb
喙	hvc
徽	hve
蛔	hvf
恚	hvg
毁	hvh
回	hvi
𬭬	hvj
慧	hvl
荟	hvn
灰	hvo
惠	hvp
辉	hvq
硊	hvr
汇	hvs
贿	hvt
麾	hvu
挥	hvv
悔	hvw
翙	hvy
晦	hvz
嘿	hwc
𬭶	hwj
哗	hxc
化	hxe
铧	hxj
骅	hxk
砉	hxl
划	hxm
花	hxn
觟	hxo
画	hxp
婳	hxr
滑	hxs
桦	hxw
诨	hyb
馄	hyg
珲	hyl
荤	hyn
阍	hyo
魂	hyp
昏	hyq
碈	hyr
混	hys
惛	hyw
吼	hzc
糇	hzd
候	hze
鲘	hzf
堠	hzg
齁	hzh
鲎	hzi
𬭤	hzj
骺	hzl
猴	hzp
逅	hzq
厚	hzu
篌	hzx
诧	iab
嚓	iac
𥻗	iad
侘	iae
差	iaf
垞	iag
岔	iah
察	iai
镲	iaj
茶	ian
叉	iap
碴	iar
汊	ias
蹅	iat
插	iav
杈	iaw
刹	iax
衩	iay
绰	ica
炒	icb
吵	icc
钞	icj
弨	ick
巢	icl
朝	ico
耖	icq
潮	ics
抄	icv
怊	icw
晁	icz
侪	ide
差	idf
钗	idj
茝	idn
虿	ido
豺	idp
柴	idt
瘥	idu
尺	iea
彻	iee
坼	ieg
掣	iek
砗	ier
澈	ies
扯	iev
㬚	iez
𬘭	ifa
谌	ifb
嗔	ifc
宸	ifi
臣	ifk
琛	ifl
称	ifo
尘	ifq
碜	ifr
趁	ift
疢	ifu
抻	ifv
忱	ifw
陈	ify
晨	ifz
诚	igb
呈	igc
塍	igd
惩	ige
蛏	igf
城	igg
宬	igi
铖	igj
丞	igk
琤	igl
盛	igm
程	igo
澄	igs
承	igt
庱	igu
撑	igv
橙	igw
裎	igy
晟	igz
唱	ihc
肠	ihd
偿	ihe
鲳	ihf
场	ihg
尝	ihi
𬬮	ihj
菖	ihn
阊	iho
猖	ihp
敞	ihq
娼	ihr
长	ihs
畅	iht
厂	ihu
怅	ihw
昶	ihx
昌	ihz
迟	iia
炽	iib
嗤	iic
胣	iid
侈	iie
螭	iif
赤	iig
啻	iii
敕	iij
驰	iik
斥	iin
蚩	iio
翅	iip
鸱	iiq
耻	iir
池	iis
齿	iit
痴	iiu
摛	iiv
篪	iix
褫	iiy
匙	iiz
缠	ija
谄	ijb
啴	ijc
儳	ije
蝉	ijf
馋	ijg
铲	ijj
骣	ijk
刬	ijm
颤	ijn
阐	ijo
单	ijq
婵	ijr
潺	ijs
躔	ijt
廛	iju
掺	ijv
忏	ijw
禅	ijy
旵	ijz
啜	ikc
踹	ikt
搋	ikv
幢	ila
噇	ilc
窗	ili
闯	ilo
床	ilu
怆	ilw
绰	ioa
啜	ioc
逴	iof
辍	ioq
龊	iot
惙	iow
串	irc
舛	ire
穿	iri
钏	irj
川	irl
船	irq
氚	irr
椽	irw
遄	iry
虫	isf
宠	isi
铳	isj
珫	isl
充	isn
种	iso
艟	isq
冲	iss
摏	isv
憧	isw
崇	isy
翀	isz
绌	iua
储	iue
蜍	iuf
黜	iuh
锄	iuj
琡	iul
畜	iun
触	iuo
处	iup
础	iur
滁	ius
躇	iut
厨	iuu
搐	iuv
楚	iuw
除	iuy
炊	ivb
倕	ive
圌	ivi
锤	ivj
垂	ivo
捶	ivv
槌	ivw
陲	ivy
纯	iya
蠢	iyf
堾	iyg
𬭚	iyj
瑃	iyl
醇	iym
鹑	iyn
唇	iyq
淳	iys
椿	iyw
绸	iza
仇	ize
臭	izh
丑	izk
酬	izm
愁	izo
畴	izt
瘳	izu
惆	izw
筹	izx
瞅	izz
尽	jba
谨	jbb
噤	jbc
仅	jbe
馑	jbg
金	jbj
卺	jbk
今	jbl
晋	jbm
近	jbn
矜	jbo
劲	jbq
妗	jbr
津	jbs
赆	jbt
廑	jbu
禁	jbw
筋	jbx
襟	jby
堇	jbz
级	jia
记	jib
唧	jic
肌	jid
祭	jie
鲫	jif
即	jig
寄	jii
棘	jij
冀	jik
玑	jil
剂	jin
几	jio
击	jip
辑	jiq
嫉	jir
济	jis
迹	jit
疾	jiu
技	jiv
机	jiw
集	jix
及	jiy
基	jiz
竞	jka
竟	jkc
精	jkd
径	jke
鲸	jkf
境	jkg
旌	jkh
镜	jkj
静	jkl
警	jkn
猄	jkp
颈	jkq
婧	jkr
净	jks
痉	jku
兢	jkv
惊	jkw
麖	jkx
阱	jky
睛	jkz
缰	jla
讲	jlb
糨	jld
僵	jle
姜	jlf
奖	jlk
蒋	jln
匠	jlo
豇	jlp
耩	jlq
礓	jlr
江	jls
降	jly
肩	jma
谏	jmb
腱	jmd
件	jme
鲣	jmf
饯	jmg
剪	jmh
蹇	jmi
键	jmj
犍	jmk
坚	jml
戬	jmm
荐	jmn
间	jmo
艰	jmp
尖	jmq
奸	jmr
减	jms
践	jmt
捡	jmv
检	jmw
简	jmx
裥	jmy
建	jmz
缴	jna
燋	jnb
嚼	jnc
脚	jnd
侥	jne
蛟	jnf
饺	jng
皎	jnh
教	jni
铰	jnj
骄	jnk
剿	jnl
酵	jnm
交	jnn
角	jno
狡	jnp
较	jnq
娇	jnr
浇	jns
跤	jnt
搅	jnv
椒	jnw
焦	jnx
峤	jny
届	jpa
诫	jpb
嗟	jpc
街	jpe
羯	jpf
劫	jpg
皆	jpj
絜	jpl
戒	jpm
节	jpn
解	jpo
岊	jpp
姐	jpr
洁	jps
界	jpt
疥	jpu
接	jpv
杰	jpw
介	jpx
阶	jpy
睫	jpz
纠	jqa
啾	jqc
僦	jqe
舅	jqh
究	jqi
九	jqk
旧	jql
鹫	jqn
阄	jqo
救	jqp
酒	jqs
赳	jqt
疚	jqu
揪	jqv
柩	jqw
㠇	jqy
绢	jra
焆	jrb
鹃	jrc
倦	jre
眷	jrf
蠲	jrh
圈	jri
镌	jrj
鄄	jrm
狷	jrp
娟	jrr
涓	jrs
捐	jrv
隽	jrx
䌹	jsa
炯	jsb
坰	jsg
窘	jsi
颎	jsj
𬳶	jsk
迥	jso
泂	jss
炅	jsz
绝	jta
诀	jtb
嚼	jtc
倔	jte
镢	jtj
𫘝	jtk
珏	jtl
蕨	jtn
角	jto
獗	jtp
爵	jtr
决	jts
蹶	jtt
厥	jtu
掘	jtv
橛	jtw
崛	jty
矍	jtz
局	jua
炬	jub
咀	juc
腒	jud
俱	jue
遽	juf
弆	jug
窭	jui
锯	juj
驹	juk
琚	jul
醵	jum
菊	jun
句	juo
狙	jup
举	juq
聚	jur
矩	jus
距	jut
疽	juu
拒	juv
惧	juw
筥	jux
裾	juy
鞠	juz
加	jxc
胛	jxd
假	jxe
蛱	jxf
嘉	jxg
钾	jxj
珈	jxl
贾	jxm
茄	jxn
稼	jxo
夹	jxp
嫁	jxr
浃	jxs
甲	jxt
痂	jxu
枷	jxw
笳	jxx
岬	jxy
竣	jya
焌	jyb
䐃	jyd
俊	jye
鲪	jyf
均	jyg
皲	jyi
钧	jyj
骏	jyk
珺	jyl
菌	jyn
浚	jys
畯	jyt
捃	jyv
麇	jyx
峻	jyy
君	jyz
咖	kac
胩	kad
尻	kca
烤	kcb
铐	kcj
靠	kck
洘	kcs
拷	kcv
栲	kcw
炌	kdb
垲	kdg
铠	kdj
蒈	kdn
闿	kdo
揩	kdv
慨	kdw
凯	kdy
刻	kea
课	keb
咳	kec
蝌	kef
壳	keg
客	kei
锞	kej
骒	kek
珂	kel
苛	ken
科	keo
轲	keq
磕	ker
渴	kes
颗	ket
疴	keu
克	kev
柯	kew
岢	key
瞌	kez
啃	kfc
恳	kfg
裉	kfy
吭	kgc
铿	kgj
硁	kgr
炕	khb
糠	khd
伉	khe
𩾌	khf
𡐓	khg
钪	khj
亢	khn
闶	kho
抗	khv
慷	khw
侃	kje
堪	kjg
莰	kjn
阚	kjo
砍	kjr
槛	kjw
龛	kjx
崁	kjy
勘	kjz
哙	kkc
脍	kkd
侩	kke
鲙	kkf
块	kkg
蒯	kkn
狯	kkp
㧟	kkv
会	kkx
纩	kla
诳	klb
哐	klc
圹	klg
匡	klo
狂	klp
夼	klq
矿	klr
洭	kls
贶	klt
邝	klu
框	klw
筐	klx
旷	klz
蛞	kof
阔	koo
廓	kou
括	kov
宽	kri
髋	krl
倥	kse
埪	ksg
恐	ksq
硿	ksr
孔	kst
控	ksv
箜	ksx
